Latitude,Longitude
46.7346946,-122.975178
46.734699,-122.9751767
46.7346717,-122.9750097
46.7346604,-122.975013
46.7348464,-122.9751334
46.7346717,-122.9750097
46.7346603,-122.9750131
46.7348881,-122.9749461
46.7348881,-122.9749461
46.7360018,-122.9750851
46.7359573,-122.9749471
46.7361796,-122.9749445
46.7361796,-122.9749445
46.7361796,-122.9749445
46.7361986,-122.9747767
46.736316,-122.9747768
46.7361757,-122.9749454
46.7361207,-122.9747849
46.7364657,-122.9749564
46.7365197,-122.9749616
46.7364528,-122.9747895
46.7371973,-122.9749073
46.7371878,-122.975069
46.7376105,-122.9750323
46.7376883,-122.9754248
46.7377285,-122.9752404
46.7379661,-122.9755522
46.7380082,-122.975337
46.7381758,-122.9752862
46.7381708,-122.9752682
46.7380713,-122.9755855
46.7380112,-122.9751963
46.7381516,-122.9754305
46.7383484,-122.9756856
46.7386396,-122.9757881
46.7386396,-122.9757881
46.7387578,-122.9760866
46.7388996,-122.975914
46.7390809,-122.9758244
46.7393276,-122.9761801
46.7394629,-122.9762801
46.7394369,-122.9761922
46.7397196,-122.97647
46.7401046,-122.9767548
46.7401246,-122.9769416
46.7401046,-122.9767548
46.7401246,-122.9769416
46.7402136,-122.9768357
46.7406281,-122.976958
46.7407735,-122.9773848
46.7407544,-122.9770512
46.7409577,-122.9772569
46.7411924,-122.9776968
46.7411313,-122.9775142
46.7413359,-122.9775297
46.7413453,-122.9776726
46.7416174,-122.9778738
46.7415295,-122.977623
46.7414944,-122.9777797
46.7414947,-122.9777529
46.7414909,-122.9777635
46.7419386,-122.978151
46.7420297,-122.9781788
46.7420255,-122.978022
46.7420346,-122.9779956
46.7420924,-122.9780752
46.7425967,-122.9784389
46.7425967,-122.9784389
46.742928,-122.9788434
46.7429749,-122.9787117
46.7431867,-122.9788455
46.7432272,-122.9788936
46.7432272,-122.9788936
46.7433064,-122.9789723
46.7442114,-122.9797928
46.7444113,-122.9799219
46.7444557,-122.9799573
46.744468,-122.9799826
46.744475,-122.9799867
46.7445741,-122.980061
46.7445971,-122.979886
46.7444946,-122.9798241
46.7444883,-122.9799902
46.7445719,-122.9800594
46.744586,-122.9799201
46.7445971,-122.979886
46.7445963,-122.9800774
46.7444873,-122.9798051
46.7445652,-122.9800544
46.7445971,-122.979886
46.7445971,-122.979886
46.7444914,-122.9798081
46.7446129,-122.9798977
46.7448529,-122.9802672
46.7448529,-122.9802672
46.744942,-122.9803331
46.7449353,-122.9800882
46.7448651,-122.9802761
46.7449843,-122.9801718
46.7453928,-122.9804731
46.7455007,-122.9805527
46.7456298,-122.9806479
46.7456264,-122.9806485
46.7458879,-122.9808384
46.7458879,-122.9808384
46.7457791,-122.9807581
46.7460087,-122.9811142
46.7471747,-122.9819738
46.7472049,-122.9819955
46.7473346,-122.9820809
46.7474807,-122.9819102
46.747738,-122.9822479
46.7479601,-122.9823916
46.7478855,-122.9823352
46.7480816,-122.9824563
46.7480131,-122.9822353
46.7481274,-122.9825719
46.7481072,-122.9824814
46.7482424,-122.9823754
46.7482424,-122.9823754
46.748436,-122.9826874
46.7484126,-122.9824793
46.7498299,-122.9835339
46.7498142,-122.9835243
46.7500948,-122.9836958
46.7499968,-122.9836359
46.7502984,-122.9837903
46.7504064,-122.9838847
46.7510499,-122.9842741
46.7511756,-122.9843519
46.7511306,-122.9843392
46.7521615,-122.9849636
46.7524061,-122.9849181
46.7527404,-122.9851223
46.753931,-122.9858495
46.7543512,-122.9863115
46.7544177,-122.9863372
46.7543902,-122.9861299
46.7544029,-122.9861377
46.7546691,-122.9863003
46.754756,-122.9865541
46.7551056,-122.9867575
46.7551301,-122.9867726
46.7550685,-122.9865443
46.7552882,-122.9868722
46.7552626,-122.9868536
46.7559444,-122.9872697
46.7560482,-122.987141
46.7560768,-122.9873505
46.7564455,-122.9873825
46.7564338,-122.9875683
46.7564455,-122.9873825
46.7565236,-122.9876362
46.7573725,-122.9879458
46.7573725,-122.9879458
46.7577326,-122.9881646
46.7578319,-122.9884252
46.7577724,-122.9882063
46.7577317,-122.9883601
46.7577698,-122.9881872
46.7577326,-122.9881646
46.7579139,-122.9884713
46.7580121,-122.9885273
46.7580295,-122.9885418
46.7582995,-122.9885091
46.7584569,-122.9888029
46.7587079,-122.9889566
46.7587079,-122.9889566
46.7593393,-122.989189
46.7594719,-122.9891903
46.7609617,-122.9900567
46.7613595,-122.9902996
46.7618888,-122.9908991
46.7621543,-122.9910607
46.7621551,-122.9907852
46.7626778,-122.9911044
46.7634819,-122.9918687
46.7640129,-122.9921919
46.7640129,-122.9921919
46.7644091,-122.9921613
46.7644036,-122.9924296
46.7422937,-122.9780477
46.7452406,-122.9803608
46.7327797,-122.975324
46.4148439,-122.890652
46.4147937,-122.8905021
46.4148088,-122.8900496
46.4148795,-122.8899891
46.4186575,-122.8902868
46.3905597,-122.9032873
46.3902134,-122.9005357
46.4394616,-122.8872855
46.5473013,-122.8781435
46.5473177,-122.8781573
46.5473176,-122.8781573
46.5473273,-122.8781543
46.5473176,-122.8781573
46.5473035,-122.8781377
46.5473162,-122.8781571
46.5473177,-122.8781573
46.5473177,-122.8781573
46.5473177,-122.8781573
46.6262599,-122.9334085
46.6262591,-122.9335163
46.6262469,-122.9333876
46.6262599,-122.9334085
46.6262467,-122.9334167
46.6266428,-122.9326986
46.6270525,-122.9296163
46.3899985,-122.9006238
46.3902134,-122.9005357
46.4186107,-122.8905046
46.4186419,-122.890313
46.4749836,-122.8819711
46.5451115,-122.8762401
46.547347,-122.8752494
46.547347,-122.8752494
46.5473469,-122.8752437
46.6264409,-122.9322747
46.6266497,-122.9326855
46.7014485,-122.9718423
46.7055731,-122.9729826
46.4756718,-122.8816768
46.4816721,-122.8807117
46.5537506,-122.876423
46.6266428,-122.9326986
46.6276031,-122.9339074
46.3938812,-122.9011698
46.4184523,-122.8911398
46.4184523,-122.8911398
46.4181908,-122.8913856
46.440583,-122.8891498
46.4760402,-122.8845693
46.4760426,-122.8845901
46.5483098,-122.8780894
46.5484809,-122.8780455
46.5473165,-122.878164
46.5473177,-122.8781573
46.5473177,-122.8781573
46.5473177,-122.8781573
46.5473176,-122.8781573
46.5473177,-122.8781572
46.5473176,-122.8781573
46.3875277,-122.9030179
46.5484241,-122.877343
46.5479458,-122.8768535
46.5516807,-123.3533192
46.5516963,-123.3531071
46.5522274,-123.3513436
46.5522272,-123.3513464
46.5523554,-123.3510053
46.552569,-123.3493972
46.552569,-123.3493972
46.551443,-123.3448863
46.5501271,-123.3414687
46.5500974,-123.3413592
46.5499361,-123.3381101
46.5505427,-123.3362105
46.5508633,-123.335283
46.5519558,-123.3320625
46.5519378,-123.3321195
46.5532006,-123.3286481
46.5533024,-123.3250469
46.552994,-123.3222147
46.5529158,-123.3213002
46.5529402,-123.3207829
46.5529988,-123.3204775
46.5571512,-123.3144904
46.5597448,-123.3126966
46.5597541,-123.3126906
46.5651313,-123.3091768
46.5790081,-123.2936953
46.5840896,-123.2880567
46.5855146,-123.2854493
46.585758,-123.2852249
46.5872747,-123.284564
46.58791,-123.28433
46.5887757,-123.2838739
46.5902845,-123.2828889
46.5948245,-123.279915
46.595085,-123.279738
46.5957342,-123.2793023
46.5992053,-123.2770272
46.6014904,-123.2759043
46.604215,-123.2755441
46.6043594,-123.2755306
46.6173501,-123.2743396
46.6235024,-123.2768632
46.6234707,-123.2768207
46.6263687,-123.2792309
46.6276262,-123.280244
46.6292784,-123.27978
46.6299676,-123.2784599
46.6299676,-123.2784599
46.6305426,-123.2765359
46.6307682,-123.2755396
46.6308815,-123.2747179
46.6308791,-123.2747379
46.6308967,-123.2744853
46.6308967,-123.2744853
46.630881,-123.2723862
46.6308138,-123.2713394
46.6307489,-123.2703266
46.6304772,-123.2656899
46.6301709,-123.260462
46.6298566,-123.253601
46.6298713,-123.253342
46.6299196,-123.2527234
46.6312238,-123.2465104
46.6317965,-123.24226
46.6307624,-123.2358935
46.6307238,-123.2356912
46.631035,-123.2228294
46.631035,-123.2228293
46.6299923,-123.2146195
46.6314284,-123.2024321
46.6319835,-123.1981937
46.6322969,-123.1958266
46.6325311,-123.1940574
46.6325309,-123.194059
46.6330091,-123.1904201
46.6331936,-123.1890148
46.6334,-123.1874426
46.6337132,-123.1850898
46.633798,-123.184534
46.6342825,-123.1820572
46.6343131,-123.1818477
46.6335412,-123.1776371
46.6329156,-123.1752833
46.6325159,-123.1737737
46.6322168,-123.1726444
46.6315401,-123.1700886
46.6311615,-123.1690305
46.6307447,-123.1685169
46.6281985,-123.1685534
46.6276547,-123.1687007
46.6276547,-123.1687007
46.6276878,-123.1686917
46.6221867,-123.1715275
46.6217871,-123.1717747
46.6208699,-123.1723421
46.620055,-123.1728461
46.6188471,-123.1735774
46.6179058,-123.1740463
46.6153504,-123.1747195
46.6153504,-123.1747195
46.6143329,-123.174663
46.6134704,-123.1744559
46.6134704,-123.1744559
46.6105744,-123.1726206
46.609519,-123.1715
46.6088252,-123.1707298
46.6088255,-123.1707301
46.6080192,-123.1698351
46.6076737,-123.1694516
46.6076737,-123.1694516
46.6061646,-123.1677965
46.6031559,-123.1644773
46.6020146,-123.1632195
46.6014367,-123.1625826
46.596455,-123.1561916
46.596455,-123.1561916
46.595897,-123.1512727
46.5965978,-123.1450315
46.5965978,-123.1450315
46.5965978,-123.1450315
46.596831,-123.1429544
46.5969526,-123.141879
46.5972787,-123.1389923
46.5998859,-123.1299215
46.6009598,-123.1278414
46.6018792,-123.126151
46.601866,-123.1261938
46.6018326,-123.1262183
46.6025035,-123.1248804
46.6027148,-123.1245925
46.6048137,-123.121868
46.6060557,-123.1212953
46.6108741,-123.1175132
46.6114266,-123.1168492
46.611518,-123.1166877
46.611518,-123.1166876
46.6130445,-123.1112833
46.6130445,-123.1112833
46.6150187,-123.1096472
46.6153868,-123.1095463
46.6169959,-123.108236
46.6169959,-123.108236
46.6184245,-123.1056181
46.6207574,-123.1010802
46.6209266,-123.1007414
46.62173,-123.099182
46.6221322,-123.0986836
46.6229206,-123.0982071
46.6244931,-123.0984726
46.6268144,-123.096744
46.626806,-123.0967706
46.6268496,-123.0966329
46.6268496,-123.0966329
46.6270637,-123.0948076
46.6270561,-123.0944254
46.627051,-123.0914585
46.6270508,-123.0906212
46.6270242,-123.0786713
46.6270363,-123.0785006
46.6270216,-123.0784888
46.6270196,-123.0784935
46.6270284,-123.078487
46.6270183,-123.0784344
46.627023,-123.0783639
46.6270165,-123.0781919
46.6270181,-123.0782273
46.6270195,-123.0781535
46.6270234,-123.0765643
46.6270189,-123.0750557
46.6270231,-123.074903
46.6270231,-123.074903
46.627019,-123.0747262
46.6270191,-123.0747097
46.6270242,-123.0744346
46.6270228,-123.0721969
46.6270153,-123.0715269
46.6270362,-123.0710651
46.6269723,-123.0646342
46.6269702,-123.0644258
46.6269702,-123.0644258
46.6269541,-123.064393
46.6269705,-123.0644509
46.6269702,-123.0644258
46.6269705,-123.0644509
46.6269721,-123.0644041
46.6269687,-123.0641039
46.6269724,-123.0641186
46.6271596,-123.0614098
46.6271763,-123.0613399
46.6272823,-123.0608978
46.6276603,-123.0593489
46.6278935,-123.0584164
46.6280855,-123.0540003
46.6280855,-123.0540003
46.6280854,-123.0540429
46.6280874,-123.0536387
46.6285364,-123.0476828
46.6287684,-123.0471915
46.6297886,-123.0456935
46.6304948,-123.0446998
46.6331144,-123.0410163
46.6331157,-123.0410359
46.6332895,-123.0407662
46.6332767,-123.0407841
46.6338871,-123.0399194
46.6339896,-123.0397742
46.6343062,-123.0393309
46.6350449,-123.0382967
46.6350449,-123.0382967
46.6353615,-123.0378534
46.6355617,-123.0375619
46.6355458,-123.0375953
46.6356022,-123.037511
46.6355568,-123.0375761
46.6356781,-123.0374101
46.6357034,-123.0373648
46.6357726,-123.0372781
46.635783,-123.0372636
46.6358687,-123.0371443
46.6362183,-123.0365916
46.636274,-123.0364752
46.636411,-123.0360972
46.6369991,-123.0325148
46.6373386,-123.0306266
46.6375219,-123.0294786
46.6379722,-123.026806
46.6380104,-123.0265981
46.638531,-123.0247901
46.6402865,-123.0220117
46.640399,-123.0218553
46.6420962,-123.0198827
46.642694,-123.019224
46.6426853,-123.0192209
46.6430524,-123.0188741
46.6430524,-123.0188741
46.6429166,-123.0190054
46.6431836,-123.0187659
46.6431836,-123.0187659
46.6433352,-123.0186408
46.6435039,-123.0185217
46.6437035,-123.0183616
46.6438325,-123.0182664
46.6437444,-123.0183315
46.6438002,-123.0182842
46.6450201,-123.0175232
46.6455133,-123.017182
46.6455386,-123.0171607
46.6454731,-123.0172106
46.6454731,-123.0172106
46.6453973,-123.0172647
46.6455599,-123.0171431
46.6455735,-123.017142
46.6465981,-123.016069
46.6465981,-123.016069
46.6467059,-123.0159315
46.6475735,-123.0148234
46.6476208,-123.0147631
46.6476754,-123.0146934
46.6476538,-123.0146785
46.6482538,-123.0137457
46.6483306,-123.0135729
46.6488312,-123.0121762
46.6489147,-123.0118941
46.6488528,-123.0121032
46.6490244,-123.0115074
46.6491335,-123.01112
46.649096,-123.0112386
46.6491335,-123.01112
46.649188,-123.0109263
46.6492574,-123.0106523
46.6495696,-123.0095703
46.6496787,-123.0091829
46.6507364,-123.0054242
46.6513049,-123.0034271
46.6513049,-123.0034271
46.651319,-123.0033776
46.651319,-123.0033776
46.651319,-123.0033775
46.6516496,-123.0022194
46.6518728,-123.0014297
46.6521866,-123.0005065
46.6522223,-123.0003416
46.6525709,-122.99938
46.6526783,-122.9990653
46.6531329,-122.9977446
46.6534677,-122.9967993
46.6537484,-122.9960702
46.6541857,-122.9949349
46.6543862,-122.9944135
46.6545279,-122.9940452
46.6549535,-122.9929408
46.6550111,-122.9927913
46.6549978,-122.9928161
46.6550682,-122.9926321
46.6556604,-122.9910974
46.6558705,-122.9905494
46.6561263,-122.9898912
46.6567122,-122.9883534
46.657341,-122.986713
46.657411,-122.9865303
46.6574961,-122.9863083
46.6574835,-122.9862915
46.6574835,-122.9863412
46.657551,-122.9861649
46.657691,-122.9857995
46.6578311,-122.9854342
46.5618158,-122.2737963
46.5644295,-122.2715455
46.5654213,-122.2706889
46.5654326,-122.2706791
46.5654213,-122.2706889
46.5666606,-122.2696185
46.5695262,-122.267166
46.5715518,-122.2651335
46.5715358,-122.2610414
46.5715206,-122.2608265
46.5715088,-122.2602053
46.5718325,-122.2590432
46.5718624,-122.2589403
46.5721107,-122.2586463
46.5743863,-122.2574762
46.5743863,-122.2574762
46.5743826,-122.2574812
46.5743826,-122.2574812
46.5745148,-122.2572869
46.5746168,-122.2571159
46.574728,-122.2568986
46.5749153,-122.2561854
46.575023,-122.2556328
46.5774062,-122.2510841
46.5775471,-122.251037
46.57837,-122.2509253
46.5793308,-122.2507629
46.5793584,-122.250758
46.5799706,-122.2502411
46.5811148,-122.2491814
46.5821831,-122.2482141
46.5827867,-122.2476618
46.5844956,-122.246093
46.5866783,-122.2440935
46.591729,-122.2404809
46.5924522,-122.2399538
46.5943336,-122.2381154
46.5957091,-122.2367498
46.5962058,-122.2362578
46.5989275,-122.2343215
46.6019193,-122.2335298
46.602441,-122.2334676
46.6032406,-122.2333515
46.6046299,-122.2331444
46.6047682,-122.2331238
46.6046908,-122.2331353
46.6089921,-122.2317931
46.6092265,-122.2317052
46.6120666,-122.2306332
46.6131469,-122.2302306
46.6172896,-122.228979
46.6190934,-122.2291356
46.6223605,-122.2235524
46.6225427,-122.2230519
46.6225427,-122.2230519
46.6225427,-122.2230519
46.6225837,-122.2228683
46.6234601,-122.219208
46.6263574,-122.2161423
46.6267959,-122.2156347
46.627889,-122.2144499
46.6279533,-122.2143972
46.627889,-122.2144499
46.6279533,-122.2143972
46.6280718,-122.2142777
46.6281304,-122.2142187
46.6283004,-122.2140161
46.6282433,-122.2140883
46.6283522,-122.2139507
46.62864,-122.2134803
46.6289107,-122.2129844
46.6289622,-122.2128967
46.6293327,-122.2123941
46.6301995,-122.2119147
46.6304816,-122.2118078
46.6323313,-122.2113017
46.632472,-122.2112763
46.6344118,-122.2110813
46.6345138,-122.2110665
46.6359123,-122.2106247
46.6358268,-122.2106625
46.6370208,-122.210135
46.644228,-122.2064485
46.6458587,-122.2043726
46.6464998,-122.2035205
46.6474164,-122.2027796
46.6474164,-122.2027796
46.6479284,-122.2025161
46.6486513,-122.2021699
46.6512609,-122.2008659
46.652941,-122.2003379
46.6543897,-122.2002114
46.6544983,-122.2002104
46.6620283,-122.1998909
46.6623043,-122.199834
46.665285,-122.1988085
46.6659593,-122.1985592
46.6672723,-122.1980704
46.6687733,-122.1974973
46.6723575,-122.1967307
46.6768561,-122.1962157
46.6774342,-122.1961501
46.6787129,-122.1960205
46.6811536,-122.1960484
46.6832424,-122.1960995
46.6846523,-122.1961357
46.6900351,-122.1962737
46.6905065,-122.1963217
46.6913501,-122.1964844
46.6914808,-122.1965518
46.6919216,-122.1966532
46.6924995,-122.1968701
46.6930968,-122.1971707
46.6946477,-122.1981877
46.6959189,-122.1992033
46.6970876,-122.1997009
46.697455,-122.1997462
46.7010575,-122.1994008
46.7014829,-122.1993586
46.7074055,-122.2014375
46.7091147,-122.2039118
46.7097094,-122.2053113
46.7105271,-122.207479
46.7108066,-122.2079552
46.7108066,-122.2079552
46.7112514,-122.2084631
46.7119914,-122.2090859
46.7136619,-122.21039
46.7174692,-122.2134574
46.7174692,-122.2134574
46.7216847,-122.2169108
46.7267812,-122.2187286
46.7277959,-122.2172549
46.7278777,-122.2170543
46.7281999,-122.2161424
46.734424,-122.2070645
46.736186,-122.205287
46.7371142,-122.2043576
46.7389023,-122.2025669
46.740525,-122.2008263
46.744883,-122.1975064
46.7477142,-122.1964182
46.7472558,-122.1965586
46.7500882,-122.1956926
46.7501904,-122.1956354
46.7514439,-122.1952855
46.7520197,-122.1951126
46.7516474,-122.1952244
46.7529227,-122.1948413
46.7548843,-122.1942372
46.7548843,-122.1942372
46.7544954,-122.1943614
46.7557445,-122.1939695
46.7558879,-122.1939249
46.7557549,-122.1939663
46.7559497,-122.1938988
46.7566068,-122.1937008
46.7571819,-122.1935215
46.757757,-122.1933422
46.5473516,-122.8763095
46.5473493,-122.8757739
46.547347,-122.8752494
46.547347,-122.8752494
46.547347,-122.8752494
46.5473436,-122.8752961
46.547347,-122.8752494
46.547347,-122.8752494
46.547347,-122.8752494
46.5473467,-122.8752648
46.5473422,-122.8752495
46.547347,-122.8752494
46.547347,-122.8752494
46.547347,-122.8752494
46.547347,-122.8752494
46.547347,-122.8752494
46.5473601,-122.8752586
46.547347,-122.8752494
46.5473174,-122.8739894
46.5473173,-122.873987
46.5473099,-122.8737796
46.5473099,-122.8737778
46.5473028,-122.8735693
46.5472888,-122.8731526
46.5472888,-122.8731526
46.5472803,-122.8729729
46.5471161,-122.8702088
46.5469908,-122.8683287
46.5469961,-122.8682948
46.5468182,-122.8666725
46.5466675,-122.8656098
46.5466661,-122.865643
46.5466495,-122.8655885
46.5466481,-122.8655798
46.5467031,-122.865594
46.5466328,-122.8654529
46.5465623,-122.8650424
46.5465623,-122.8650424
46.5463743,-122.8640205
46.5462952,-122.8636226
46.5458019,-122.8614179
46.5458004,-122.86141
46.5457284,-122.8610043
46.5457294,-122.8610112
46.5455927,-122.8599644
46.5455145,-122.8589277
46.5455149,-122.8589349
46.5454776,-122.8585382
46.5454172,-122.8572501
46.5452662,-122.8547508
46.5452662,-122.8547508
46.5451142,-122.8522354
46.5449624,-122.8497233
46.5448311,-122.8476263
46.5448358,-122.8476297
46.5447852,-122.8467924
46.5447854,-122.8467956
46.5447852,-122.8467924
46.5447854,-122.8467955
46.5446839,-122.8451177
46.544613,-122.8435786
46.5445575,-122.8430272
46.5442939,-122.8385671
46.5441468,-122.8363299
46.5439404,-122.8329815
46.5439424,-122.8329847
46.5439404,-122.8329815
46.5439401,-122.8329774
46.5439513,-122.8281482
46.5439524,-122.828104
46.5440074,-122.8258381
46.5440736,-122.8231081
46.5440889,-122.8224781
46.5440889,-122.8224781
46.5440889,-122.8224781
46.5440889,-122.8224781
46.5440636,-122.822448
46.5440889,-122.8224781
46.5440889,-122.8224781
46.5440889,-122.8224781
46.5440889,-122.8224781
46.5440941,-122.8222682
46.5441148,-122.8214343
46.5441407,-122.8203874
46.5441406,-122.8203904
46.5441387,-122.820334
46.5441335,-122.8200838
46.5441501,-122.8199691
46.5441595,-122.8195509
46.5441878,-122.8182955
46.5441878,-122.8182962
46.5443809,-122.8101464
46.5443915,-122.8093023
46.5443758,-122.8082576
46.5443587,-122.807854
46.5443288,-122.8072121
46.5442399,-122.8057547
46.5441874,-122.8049149
46.5441874,-122.8049149
46.5440095,-122.8021634
46.5436579,-122.7989166
46.5435177,-122.7980998
46.5432761,-122.7969095
46.5432736,-122.7968972
46.543242,-122.796723
46.5430089,-122.7957013
46.5428325,-122.794904
46.542567,-122.7937046
46.5422969,-122.7924845
46.5419376,-122.7910646
46.5419495,-122.7909155
46.5419054,-122.7907162
46.5417294,-122.7899211
46.5417294,-122.7899211
46.5414643,-122.788724
46.5414335,-122.7885848
46.5413322,-122.7881273
46.5410674,-122.7869315
46.540935,-122.7863334
46.5408468,-122.785935
46.5407585,-122.7855365
46.5405821,-122.7847397
46.5405819,-122.7847391
46.540582,-122.7847391
46.540582,-122.7847391
46.540582,-122.7847391
46.5405821,-122.7847397
46.540582,-122.7847391
46.5405821,-122.7847397
46.5405821,-122.7847397
46.5405821,-122.7847397
46.5405819,-122.7847391
46.5404937,-122.7843405
46.5401847,-122.7829454
46.5398757,-122.7815503
46.5397731,-122.7811214
46.5395226,-122.779956
46.539169,-122.7783629
46.5389925,-122.7775689
46.5383729,-122.7747807
46.5383729,-122.7747807
46.5383728,-122.7747803
46.5382526,-122.77425
46.5375316,-122.7709867
46.5375045,-122.7708642
46.5370444,-122.7687886
46.5370438,-122.768786
46.5363499,-122.7656557
46.5361599,-122.7647987
46.5361585,-122.7647921
46.5358484,-122.7633933
46.535845,-122.7634545
46.5354617,-122.7616494
46.5354496,-122.761595
46.5354496,-122.7615949
46.5354496,-122.7615949
46.5352735,-122.7608008
46.5348736,-122.7589975
46.5348399,-122.7588453
46.5343419,-122.7565996
46.5342089,-122.7560002
46.5340317,-122.755201
46.5339515,-122.7548394
46.5339515,-122.7548394
46.5335442,-122.7530032
46.5329321,-122.7502319
46.5324943,-122.748226
46.5323161,-122.7472934
46.5322081,-122.7457463
46.5322042,-122.744695
46.5322042,-122.7446847
46.5322085,-122.743218
46.5321913,-122.7430665
46.5322002,-122.7409073
46.5321986,-122.7404872
46.5321986,-122.7404872
46.5321985,-122.7404638
46.5321986,-122.7404872
46.5321986,-122.7404872
46.5321657,-122.7367569
46.5321531,-122.7348826
46.5321584,-122.7344154
46.532147,-122.7339892
46.5321329,-122.7305852
46.5320763,-122.7235814
46.5320432,-122.7199478
46.5320483,-122.7199483
46.5320483,-122.7199483
46.5320368,-122.7199665
46.5320483,-122.7199483
46.5320484,-122.7199661
46.5320483,-122.7199483
46.5320483,-122.7199483
46.5320336,-122.7199615
46.5320484,-122.7199661
46.5320019,-122.7178689
46.5319579,-122.7147988
46.5319568,-122.7147063
46.5319668,-122.7146742
46.5319578,-122.7136615
46.5319578,-122.7136615
46.531958,-122.7134636
46.5319866,-122.7094594
46.5320224,-122.7046329
46.5320255,-122.7042131
46.5320624,-122.6991957
46.5320695,-122.6970979
46.5320695,-122.697084
46.5320773,-122.6939421
46.5320838,-122.6895448
46.5320841,-122.68786
46.5320884,-122.6838789
46.5320908,-122.6815707
46.5320908,-122.6815707
46.5320948,-122.6795314
46.532093,-122.6794788
46.5320938,-122.6786331
46.5320584,-122.6740172
46.5320097,-122.6698124
46.5320093,-122.6696102
46.5320245,-122.6691438
46.5320001,-122.6689821
46.5319854,-122.6677148
46.5319608,-122.6654156
46.5319443,-122.6635193
46.5319226,-122.6629279
46.5319334,-122.662802
46.5319371,-122.6626883
46.531937,-122.6626802
46.531937,-122.6626802
46.5319297,-122.6618411
46.531926,-122.6614215
46.5319242,-122.6612197
46.5319004,-122.6584921
46.5318961,-122.6579065
46.5318929,-122.6576457
46.5318863,-122.6555485
46.5318852,-122.6549253
46.5318842,-122.6545001
46.5318795,-122.6521934
46.5318664,-122.6508803
46.5318751,-122.6500963
46.5318708,-122.6479994
46.5318691,-122.6471619
46.5318664,-122.645903
46.5317928,-122.6436366
46.5323343,-122.640306
46.532518,-122.639073
46.532483,-122.6363603
46.5322275,-122.6339292
46.5319133,-122.6309754
46.531916,-122.6309667
46.531916,-122.6309668
46.5316911,-122.6288352
46.5316686,-122.628622
46.531464,-122.6260484
46.531464,-122.6260484
46.5319913,-122.6213722
46.5319831,-122.6214487
46.5320489,-122.6210965
46.5320722,-122.6209304
46.5324185,-122.6190396
46.5324305,-122.6189739
46.5325239,-122.6184577
46.5331089,-122.6143638
46.5330337,-122.614097
46.532887,-122.6129333
46.5325217,-122.6119603
46.5321394,-122.6111466
46.5319782,-122.6108057
46.5319756,-122.6108003
46.5288507,-122.6041929
46.5285267,-122.6035004
46.5280942,-122.6024479
46.5273491,-122.600408
46.5272075,-122.6000204
46.5253403,-122.5955547
46.5253403,-122.5955547
46.5238206,-122.5924976
46.5234007,-122.5916486
46.5226366,-122.5901265
46.5225396,-122.5899843
46.5224689,-122.5897926
46.5222143,-122.5892854
46.5221859,-122.589281
46.5217142,-122.5883095
46.5217024,-122.5882739
46.5211041,-122.5870923
46.5210028,-122.5868981
46.5206766,-122.5862481
46.5200795,-122.5850715
46.5196143,-122.5842726
46.5190756,-122.5835956
46.518117,-122.5828381
46.5177899,-122.5825751
46.5176291,-122.5824101
46.516911,-122.5819147
46.5140791,-122.5794462
46.5135142,-122.5782388
46.5132378,-122.5761871
46.5132546,-122.5759494
46.5133496,-122.5751006
46.5154196,-122.5678452
46.516443,-122.5643214
46.5165065,-122.5641034
46.517355,-122.5614438
46.5175343,-122.5610279
46.5190897,-122.5587634
46.5205192,-122.5576836
46.5207166,-122.5575703
46.5208077,-122.5575339
46.5209885,-122.5573767
46.5210452,-122.5574082
46.5221021,-122.5570737
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5220962,-122.5570843
46.5225173,-122.5569521
46.5286917,-122.5550131
46.5287153,-122.5550056
46.5287153,-122.5550056
46.5288274,-122.5549712
46.5287709,-122.5549978
46.5301261,-122.5545589
46.5344526,-122.5504292
46.5345012,-122.5503103
46.5345404,-122.5502111
46.5345621,-122.5502312
46.5344958,-122.5501404
46.5347963,-122.5497631
46.5360841,-122.5450327
46.5360539,-122.5446173
46.5359482,-122.5435943
46.5356391,-122.5423324
46.5353693,-122.541584
46.5352191,-122.5412309
46.5349731,-122.5407171
46.5327623,-122.5368405
46.5322235,-122.533105
46.5322296,-122.5327271
46.5322657,-122.5304616
46.5323186,-122.527151
46.5323948,-122.5247054
46.5324938,-122.5237467
46.5329582,-122.5194644
46.5330311,-122.5169729
46.5330213,-122.5166749
46.5329163,-122.5106909
46.5346073,-122.4833061
46.5346867,-122.4828258
46.5348653,-122.4817443
46.5350811,-122.4804457
46.5360955,-122.4754839
46.5370485,-122.4727145
46.5408811,-122.4636672
46.5414526,-122.4620562
46.5415292,-122.4618102
46.5420078,-122.4600762
46.5421905,-122.4592843
46.5421905,-122.4592844
46.5421905,-122.4592844
46.5423537,-122.4584884
46.5424559,-122.4579358
46.5428633,-122.4506961
46.5428074,-122.4490009
46.5428074,-122.4490009
46.5426299,-122.443619
46.5426225,-122.4433965
46.5424914,-122.4413526
46.542215,-122.4395103
46.5417001,-122.4374943
46.5417001,-122.4374943
46.541512,-122.436915
46.538003,-122.4294111
46.5378128,-122.4289142
46.5373363,-122.4268779
46.5373363,-122.4268779
