,X,Y
93412,1193987.15,1136828.4
93413,1193993.402,1136834.525
93414,1194015.8,1136830.72
93415,1193993.402,1136834.525
93416,1194038.98,1136830.03
93417,1194039.56,1136832.88
93418,1194085.61,1136829.59
93419,1194085.66,1136830.95
93420,1194085.61,1136829.59
93421,1194085.33,1136829.05
93422,1194092.76,1136832.56
93423,1194115.81,1136829.57
93424,1194096.18,1136825.59
93425,1194083.69,1136831.02
93426,1194083.9,1136828.91
93427,1194096.34,1136830.53
93428,1194083.69,1136825.0
93429,1194085.66,1136830.95
93430,1194090.76,1136830.81
93431,1194094.92,1136830.59
93432,1194086.2,1136822.9
93433,1194083.07,1136831.04
93434,1194078.48,1136823.92
93435,1194085.61,1136829.59
93436,1194083.76,1136826.3
93437,1194078.78,1136831.21
93438,1194097.06,1136830.13
93439,1194083.97,1136830.21
93440,1194096.34,1136830.53
93441,1194096.09,1136823.03
93442,1194081.34,1136831.11
93443,1194084.74,1136832.5
93444,1194080.93,1136822.53
93445,1194085.66,1136830.95
93446,1194082.08,1136831.08
93447,1194094.51,1136838.12
93448,1194092.64,1136828.98
93449,1194085.21,1136830.96
93450,1194098.46,1136813.78
93451,1194083.39,1136831.03
93452,1194096.34,1136830.53
93453,1194085.66,1136830.95
93454,1194085.61,1136829.59
93455,1194092.68,1136830.13
93456,1194083.93,1136829.56
93457,1194085.61,1136829.59
93458,1194089.08,1136822.97
93459,1194098.94,1136830.46
93460,1194098.46,1136813.79
93461,1194096.34,1136830.53
93462,1194091.85,1136830.44
93463,1194098.46,1136813.79
93464,1194092.73,1136831.74
93465,1194092.68,1136830.13
93466,1194092.68,1136830.13
93467,1194081.5,1136831.11
93468,1194083.29,1136831.04
93469,1194084.6,1136830.14
93470,1194096.345,1136830.531
93471,1194085.61,1136829.59
93472,1194088.92,1136830.45
93475,1194155.979,1136828.8
93476,1194155.979,1136828.8
93477,1194155.98,1136828.86
93479,1194155.98,1136828.86
93480,1194155.979,1136828.8
93481,1194094.42,1136830.61
93483,1194155.979,1136828.8
93484,1194155.979,1136828.8
93487,1194155.979,1136828.8
93489,1194155.979,1136828.8
93490,1194155.979,1136828.8
93491,1194155.98,1136828.8
93492,1194157.51,1136826.71
93493,1194155.979,1136828.8
93497,1194155.979,1136828.8
93498,1194155.979,1136828.8
93499,1194155.979,1136828.8
93500,1194155.979,1136828.8
93501,1194155.979,1136828.8
93503,1194155.979,1136828.8
93504,1194155.979,1136828.8
93507,1194155.979,1136828.8
93510,1194155.979,1136828.8
93511,1194155.979,1136828.8
93512,1194155.98,1136828.86
93513,1194155.979,1136828.8
93517,1194155.979,1136828.8
93518,1194155.979,1136828.8
93519,1194155.979,1136828.8
93520,1194155.979,1136828.8
93522,1194155.979,1136828.8
93523,1194155.979,1136828.8
93524,1194155.98,1136828.8
93525,1194157.58,1136828.79
93528,1194155.979,1136828.8
93529,1194155.979,1136828.8
93530,1194155.979,1136828.8
93531,1194155.979,1136828.8
93532,1194155.979,1136828.8
93535,1194155.979,1136828.8
93536,1194155.979,1136828.8
93537,1194155.979,1136828.8
93538,1194155.979,1136828.8
93539,1194155.979,1136828.8
93542,1194155.979,1136828.8
93546,1194155.979,1136828.8
93547,1194210.19,1136827.23
93548,1194244.71,1136825.89
93549,1194264.405,1136825.652
93550,1194264.405,1136825.652
93551,1194264.405,1136825.652
93552,1194264.41,1136825.71
93553,1194313.29,1136825.37
93554,1194312.56,1136822.77
93555,1194301.66,1136825.36
93557,1194393.01,1136820.69
93558,1194372.831,1136822.505
93559,1194372.83,1136822.55
93560,1194481.257,1136819.357
93561,1194535.47,1136817.783
93566,1194752.321,1136811.488
93567,1194735.15,1136819.09
93568,1194752.321,1136811.488
93569,1194752.321,1136811.488
93570,1194752.32,1136811.49
93572,1194752.321,1136811.488
93573,1194752.32,1136811.49
93574,1194735.15,1136819.09
93575,1194752.32,1136811.49
93576,1194743.71,1136811.74
93577,1194735.15,1136819.09
93578,1194752.321,1136811.488
93581,1194752.321,1136811.488
93582,1194726.89,1136807.65
93585,1194752.321,1136811.488
93586,1194752.321,1136811.488
93587,1194752.54,1136817.8
93591,1194752.321,1136811.488
93592,1194752.32,1136811.49
93593,1194752.321,1136811.488
93595,1194752.32,1136811.49
93596,1194734.94,1136811.99
93597,1194735.15,1136819.09
93599,1194735.15,1136819.09
93600,1194752.321,1136811.488
93601,1194732.05,1136815.9
93602,1194731.65,1136814.91
93605,1194752.321,1136811.488
93606,1194752.321,1136811.488
93607,1194752.321,1136811.488
93608,1194735.15,1136819.09
93609,1194751.36,1136811.77
93611,1194733.96,1136810.79
93612,1194735.15,1136819.09
93613,1194752.32,1136811.49
93614,1194750.21,1136810.83
93616,1194752.321,1136811.488
93617,1194752.321,1136811.488
93619,1194752.321,1136811.488
93620,1194751.25,1136811.78
93621,1194752.321,1136811.488
93622,1194734.12,1136812.02
93623,1194736.6,1136811.36
93624,1194760.06,1136810.35
93625,1194752.1,1136805.18
93627,1194752.321,1136811.488
93628,1194752.321,1136811.488
93629,1194752.54,1136817.8
93630,1194752.321,1136811.488
93631,1194752.321,1136811.488
93632,1194734.94,1136811.99
93634,1194752.321,1136811.488
93636,1194752.32,1136811.49
93637,1194752.321,1136811.488
93638,1194735.15,1136819.09
93640,1194752.321,1136811.488
93641,1194752.321,1136811.488
93642,1194756.68,1136809.96
93643,1194735.27,1136810.75
93645,1194752.32,1136811.49
93647,1194735.17,1136812.92
93648,1194752.32,1136811.49
93651,1194752.321,1136811.488
93652,1194752.32,1136811.49
93653,1194752.32,1136811.49
93656,1194752.321,1136811.488
93657,1194752.321,1136811.488
93658,1194752.32,1136811.49
93661,1194752.321,1136811.488
93662,1194752.321,1136811.488
93663,1194752.321,1136811.488
93664,1194732.53,1136815.61
93665,1194752.321,1136811.488
93667,1194747.84,1136810.12
93669,1194752.32,1136811.49
93670,1194735.95,1136811.96
93672,1194752.321,1136811.488
93673,1194734.96,1136813.15
93674,1194738.26,1136811.9
93675,1194735.3,1136811.98
93676,1194752.32,1136811.49
93677,1194752.321,1136811.488
93679,1194752.54,1136817.8
93680,1194752.32,1136811.49
93681,1194734.94,1136811.99
93682,1194736.61,1136811.94
93683,1194752.54,1136817.8
93685,1194752.321,1136811.488
93686,1194752.321,1136811.488
93687,1194752.321,1136811.488
93688,1194752.32,1136811.49
93689,1194752.32,1136811.49
93690,1194734.25,1136811.91
93691,1194735.5,1136811.48
93693,1194752.321,1136811.488
93694,1194752.321,1136811.488
93695,1194733.79,1136812.03
93696,1194748.23,1136811.61
93697,1194745.67,1136809.19
93698,1194752.23,1136808.82
93699,1194752.321,1136811.488
93700,1194752.321,1136811.488
93701,1194734.63,1136816.41
93702,1194752.32,1136811.49
93704,1194752.32,1136811.49
93705,1194735.15,1136819.09
93706,1194750.35,1136812.2
93708,1194752.321,1136811.488
93709,1194752.321,1136811.488
93710,1194752.321,1136811.488
93711,1194742.74,1136811.77
93712,1194731.25,1136808.28
93713,1194751.49,1136813.33
93714,1194752.54,1136817.8
93717,1194752.321,1136811.488
93718,1194752.32,1136811.49
93719,1194743.16,1136811.75
93720,1194747.33,1136811.63
93721,1194735.15,1136819.09
93724,1194752.321,1136811.488
93725,1194737.09,1136821.22
93726,1194736.04,1136817.54
93727,1194752.32,1136811.49
93730,1194752.321,1136811.488
93731,1194752.32,1136811.49
93732,1194752.35,1136812.29
93736,1194752.321,1136811.488
93737,1194752.321,1136811.488
93738,1194765.22,1136808.43
93739,1194735.15,1136819.09
93740,1194784.6,1136810.18
93744,1195036.418,1136799.961
93745,1195036.42,1136799.96
93747,1195036.418,1136799.961
93748,1195093.237,1136797.655
93749,1195093.237,1136797.655
93750,1195150.0559999999,1136795.35
93751,1195150.0559999999,1136795.35
93754,1195206.88,1136793.04
93755,1195206.875,1136793.044
93756,1195206.88,1136793.04
93757,1195206.875,1136793.044
93758,1195211.49,1136792.86
93760,1195203.95,1136793.16
93761,1195206.875,1136793.044
93763,1195204.97,1136793.12
93764,1195263.695,1136790.739
93765,1195277.76,1136801.3
93766,1195263.69,1136790.74
93767,1195263.695,1136790.739
93769,1195263.695,1136790.739
93770,1195263.695,1136790.739
93772,1195258.55,1136793.88
93773,1195266.31,1136790.63
93774,1195263.695,1136790.739
93776,1195263.14,1136785.61
93777,1195263.69,1136790.74
93779,1195302.4,1136788.2
93780,1195346.05,1136787.7
93783,1195354.01,1136787.07
93785,1195434.153,1136783.822
93786,1195547.79,1136779.21
93789,1195547.791,1136779.211
93790,1195547.791,1136779.211
93791,1195547.79,1136779.1
93792,1195526.46,1136780.08
93793,1195547.79,1136779.21
93794,1195547.791,1136779.211
93796,1195547.79,1136779.21
93797,1195547.79,1136779.21
93799,1195552.81,1136778.22
93800,1195552.65,1136776.52
93801,1195549.56,1136779.14
93802,1195547.791,1136779.211
93803,1195547.79,1136779.21
93805,1195552.81,1136778.22
93806,1195547.791,1136779.211
93807,1195547.79,1136779.21
93809,1195547.791,1136779.211
93810,1195547.79,1136779.21
93811,1195562.29,1136753.79
93812,1195547.791,1136779.211
93813,1195547.79,1136779.21
93814,1195554.13,1136779.25
93815,1195547.79,1136779.21
93816,1195547.791,1136779.211
93817,1195547.791,1136779.211
93818,1195552.24,1136776.67
93819,1195547.79,1136779.21
93820,1195547.791,1136779.211
93821,1195551.46,1136778.56
93823,1195547.791,1136779.211
93824,1195547.79,1136779.21
93825,1195547.791,1136779.211
93826,1195547.79,1136779.21
93827,1195547.791,1136779.211
93828,1195547.79,1136779.21
93829,1195552.7,1136777.38
93830,1195547.791,1136779.211
93831,1195547.791,1136779.211
93832,1195552.46,1136779.01
93833,1195551.27,1136775.51
93834,1195547.791,1136779.211
93835,1195547.79,1136779.21
93836,1195552.58,1136781.09
93837,1195547.65,1136775.77
93838,1195547.76,1136778.45
93839,1195547.79,1136779.21
93840,1195552.82,1136778.22
93841,1195547.79,1136779.21
93842,1195549.06,1136779.16
93843,1195547.79,1136779.21
93844,1195547.791,1136779.211
93845,1195553.19,1136775.88
93846,1195547.79,1136779.21
93847,1195547.73,1136777.78
93848,1195558.03,1136778.78
93849,1195547.79,1136779.21
93851,1195547.79,1136779.21
93853,1195547.791,1136779.211
93858,1195547.79,1136779.21
93859,1195547.79,1136779.21
93860,1195562.28,1136753.78
93861,1195581.47,1136774.76
93862,1195703.29,1136772.64
93863,1195722.89,1136773.34
93864,1195734.44,1136788.37
93865,1195740.42,1136770.82
93866,1195760.53,1136770.12
93867,1195783.52,1136774.8
93868,1195805.591,1136768.3090000001
93869,1195805.59,1136768.31
93870,1195817.04,1136742.48
93871,1195878.55,1136763.99
93873,1195857.15,1136766.13
93874,1195862.94,1136763.55
93875,1195867.14,1136759.63
93877,1195857.1509999998,1136766.129
93878,1195857.15,1136766.13
93879,1195886.4,1136773.15
93880,1195908.711,1136763.949
93881,1195888.98,1136764.78
93882,1195919.71,1136762.21
93883,1195908.71,1136763.95
93884,1195960.29,1136761.77
93885,1195979.81,1136762.77
93886,1195960.27,1136761.77
93888,1196014.3,1136759.61
93889,1196012.03,1136759.69
93890,1196066.78,1136758.47
93891,1196063.975,1136757.723
93892,1196063.975,1136757.723
93893,1196063.975,1136757.723
93894,1196063.975,1136757.723
93895,1196069.71,1136757.51
93898,1196063.975,1136757.723
93900,1196063.97,1136757.72
93901,1196066.14,1136757.64
93903,1196100.72,1136757.98
93904,1196115.923,1136755.753
93906,1196117.97,1136755.68
93907,1196115.923,1136755.753
93911,1196174.48,1136744.46
93914,1196271.77,1136749.844
93915,1196260.88,1136726.62
93916,1196273.48,1136749.78
93917,1196271.77,1136749.844
93919,1196253.06,1136754.87
93920,1196271.77,1136749.84
93921,1196269.59,1136748.62
93922,1196325.31,1136747.81
93923,1196323.72,1136747.87
93924,1196359.8,1136721.52
93925,1196375.668,1136745.904
93926,1196375.67,1136745.9
93927,1196360.23,1136743.69
93928,1196375.668,1136745.904
93929,1196375.668,1136745.904
93930,1196375.668,1136745.904
93932,1196446.93,1136742.69
93933,1196401.77,1136744.91
93934,1196446.18,1136742.99
93935,1196427.62,1136743.93
93936,1196446.89,1136747.26
93937,1196448.16,1136745.31
93938,1196446.36,1136738.39
93940,1196479.5659999999,1136741.9640000002
93944,1196479.5659999999,1136741.9640000002
93945,1196450.78,1136745.25
93946,1196479.5659999999,1136741.9640000002
93947,1196479.5659999999,1136741.9640000002
93948,1196480.82,1136741.91
93949,1196479.57,1136741.96
93952,1196479.5659999999,1136741.9640000002
93953,1196459.66,1136740.94
93955,1196453.23,1136742.97
93956,1196458.73,1136742.76
93957,1196455.91,1136740.57
93958,1196461.62,1136726.21
93959,1196458.73,1136742.76
93960,1196456.06,1136742.85
93961,1196458.73,1136742.76
93962,1196457.56,1136748.34
93963,1196479.5659999999,1136741.9640000002
93964,1196479.5659999999,1136741.9640000002
93966,1196531.515,1136739.994
93967,1196532.65,1136739.95
93968,1196533.69,1136737.8
93969,1196531.515,1136739.994
93970,1196556.91,1136739.03
93971,1196583.4640000002,1136738.024
93972,1196583.4640000002,1136738.024
93973,1196583.46,1136738.02
93975,1196583.4640000002,1136738.024
93976,1196584.49,1136737.99
93977,1196636.32,1136736.02
93978,1196635.413,1136736.054
93979,1196635.413,1136736.054
93980,1196635.413,1136736.054
93982,1196636.32,1136736.02
93983,1196636.32,1136736.02
93985,1196687.32,1136717.16
93986,1196687.36,1136734.08
93987,1196687.362,1136734.084
93988,1196659.83,1136735.52
93989,1196657.25,1136736.86
93991,1196739.31,1136732.11
93992,1196760.44,1136731.19
93994,1196791.26,1136730.14
93995,1196843.2079999999,1136728.175
93997,1196828.01,1136727.21
93998,1196923.52,1136723.86
93999,1197051.004,1136720.295
94000,1197051.0,1136720.3
94002,1197051.004,1136720.295
94003,1197026.71,1136725.41
94004,1197051.004,1136720.295
94006,1197051.004,1136720.295
94007,1197051.0,1136720.3
94008,1197051.0,1136720.3
94009,1197051.004,1136720.295
94011,1197051.004,1136720.295
94012,1197051.0,1136720.3
94013,1197037.82,1136726.32
94014,1197051.004,1136720.295
94016,1197037.61,1136720.8
94017,1197051.004,1136720.295
94018,1197037.82,1136726.32
94019,1197036.16,1136723.68
94020,1197051.0,1136720.3
94021,1197037.82,1136726.32
94023,1197051.004,1136720.295
94024,1197037.82,1136726.32
94025,1197035.97,1136721.06
94026,1197051.004,1136720.295
94027,1197051.0,1136720.29
94028,1197042.03,1136720.34
94029,1197051.004,1136720.295
94030,1197037.82,1136726.32
94032,1197051.0,1136720.3
94033,1197035.57,1136723.92
94034,1197051.0,1136720.29
94036,1197036.77,1136722.04
94038,1197051.004,1136720.295
94040,1197051.004,1136720.295
94042,1197051.004,1136720.295
94043,1197051.0,1136720.29
94044,1197034.95,1136721.51
94046,1197051.004,1136720.295
94047,1197036.29,1136720.19
94049,1197037.82,1136726.32
94051,1197037.82,1136726.32
94052,1197051.0,1136720.29
94053,1197049.56,1136717.73
94054,1197051.004,1136720.295
94055,1197155.34,1136719.44
94056,1197252.38,1136712.27
94057,1197302.608,1136710.275
94060,1197352.93,1136708.27
94061,1197352.93,1136708.27
94062,1197335.74,1136708.57
94065,1197503.8909999998,1136702.258
94066,1197503.8909999998,1136702.258
94067,1197506.48,1136702.15
94069,1197654.854,1136696.246
94070,1197728.95,1136686.52
94072,1197728.01,1136693.33
94073,1197727.75,1136692.42
94075,1197729.99,1136693.81
94077,1197755.495,1136692.238
94078,1197728.01,1136693.33
94079,1197755.49,1136692.24
94081,1197729.34,1136693.28
94082,1197890.66,1136684.29
94083,1197925.08,1136684.92
94084,1197903.76,1136686.97
94086,1197907.82,1136686.17
94087,1197906.4579999999,1136686.226
94088,1197956.778,1136684.221
94089,1197933.96,1136685.51
94090,1197956.778,1136684.221
94091,1197956.778,1136684.221
94092,1197983.86,1136687.12
94093,1197985.37,1136682.86
94094,1198057.42,1136680.213
94095,1198057.42,1136680.213
94098,1198057.42,1136680.21
94101,1198057.42,1136680.213
94102,1198057.1,1136678.22
94103,1198086.31,1136678.34
94105,1198158.06,1136676.2
94107,1198187.32,1136675.39
94109,1198208.38,1136674.2
94110,1198208.382,1136674.201
94111,1198208.46,1136675.52
94112,1198208.382,1136674.201
94113,1198313.9,1136670.0
94115,1198370.0,1136666.6
94116,1198402.03,1136663.52
94117,1198409.67,1136666.18
94118,1198409.665,1136666.185
94119,1198409.67,1136666.18
94120,1198400.37,1136665.11
94121,1198409.665,1136666.185
94123,1198409.67,1136666.19
94124,1198479.92,1136650.86
94126,1198359.345,1136668.189
94127,1198510.307,1136662.176
94128,1198560.628,1136660.172
94129,1198560.63,1136660.17
94130,1198621.09,1136660.25
94131,1198610.95,1136658.17
94132,1198711.59,1136654.16
94133,1198714.45,1136653.46
94134,1198711.59,1136654.16
94135,1198711.59,1136654.16
94136,1198711.59,1136654.16
94140,1198711.73,1136657.57
94141,1198714.69,1136654.03
94143,1198714.69,1136654.03
94144,1198713.52,1136655.25
94147,1198711.59,1136654.16
94148,1198714.88,1136654.03
94149,1198696.7,1136653.55
94150,1198711.59,1136654.16
94152,1198711.59,1136654.16
94153,1198711.63,1136655.03
94154,1198711.59,1136654.16
94156,1198711.59,1136654.16
94157,1198711.59,1136654.16
94158,1198711.59,1136654.16
94159,1198711.59,1136654.16
94160,1198711.59,1136654.16
94161,1198711.59,1136654.16
94164,1198710.11,1136663.58
94166,1198711.59,1136654.16
94167,1198711.59,1136654.16
94168,1198711.59,1136654.16
94169,1198711.59,1136654.16
94170,1198703.07,1136658.0
94171,1198711.59,1136654.16
94173,1198711.59,1136654.16
94174,1198711.59,1136654.16
94175,1198711.59,1136654.16
94178,1198711.59,1136654.16
94180,1198711.59,1136654.16
94184,1198711.59,1136654.16
94185,1198711.59,1136654.16
94186,1198711.59,1136654.16
94187,1198700.92,1136654.94
94188,1198713.16,1136655.55
94189,1198700.28,1136654.61
94190,1198711.59,1136654.16
94195,1198711.59,1136654.16
94196,1198711.59,1136654.16
94198,1198711.59,1136654.16
94200,1198711.59,1136654.16
94201,1198766.8159999999,1136651.9170000001
94202,1198932.494,1136645.186
94205,1198987.72,1136642.94
94209,1199024.69,1136638.56
94210,1199085.87,1136638.96
94212,1199128.83,1136641.13
94214,1199362.88,1136629.68
94217,1199429.53,1136624.99
94219,1199670.51,1136614.73
94220,1199669.71,1136620.38
94221,1199647.8,1136622.06
94222,1199703.53,1136613.86
94223,1199705.6570000001,1136613.777
94225,1199705.66,1136613.78
94227,1199705.6570000001,1136613.777
94229,1199760.88,1136611.53
94230,1199780.69,1136611.8
94231,1199760.88,1136611.53
94232,1199760.883,1136611.534
94233,1199778.55,1136612.23
94234,1199760.883,1136611.534
94236,1199816.11,1136609.29
94237,1199816.1090000002,1136609.29
94238,1199816.1090000002,1136609.29
94239,1199816.1090000002,1136609.29
94241,1199871.34,1136607.05
94243,1199866.21,1136604.37
94244,1199846.14,1136608.07
94245,1199926.561,1136604.803
94247,1199929.17,1136601.88
94248,1199933.51,1136604.52
94249,1200037.013,1136600.3159999999
94251,1200048.78,1136597.93
94253,1200037.013,1136600.3159999999
94256,1200037.01,1136600.32
94257,1200048.84,1136599.97
94258,1200038.05,1136599.12
94260,1200037.013,1136600.3159999999
94261,1200037.01,1136600.32
94263,1200037.013,1136600.3159999999
94264,1200037.013,1136600.3159999999
94265,1200037.01,1136600.32
94266,1200038.02,1136599.22
94267,1200038.02,1136599.22
94268,1200037.01,1136600.32
94271,1200037.013,1136600.3159999999
94272,1200048.79,1136597.94
94273,1200041.5,1136601.41
94276,1200037.013,1136600.3159999999
94277,1200030.81,1136590.89
94278,1200037.01,1136600.32
94279,1200037.01,1136600.32
94280,1200037.013,1136600.3159999999
94281,1200037.01,1136600.32
94282,1200037.01,1136600.32
94283,1200035.97,1136600.02
94287,1200037.013,1136600.3159999999
94288,1200037.01,1136600.32
94289,1200048.79,1136597.94
94290,1200048.78,1136597.93
94291,1200037.013,1136600.3159999999
94292,1200048.84,1136599.97
94296,1200037.01,1136600.32
94298,1200048.79,1136597.94
94299,1200038.02,1136599.22
94302,1200037.01,1136600.32
94303,1200037.01,1136600.32
94306,1200037.013,1136600.3159999999
94307,1200037.01,1136600.32
94308,1200037.09,1136602.53
94309,1200046.5,1136601.27
94314,1200042.59,1136600.3
94315,1200037.013,1136600.3159999999
94316,1200040.72,1136599.83
94318,1200037.013,1136600.3159999999
94319,1200037.013,1136600.3159999999
94320,1200037.013,1136600.3159999999
94321,1200038.71,1136600.49
94322,1200037.01,1136600.32
94323,1200037.013,1136600.3159999999
94325,1200037.013,1136600.3159999999
94326,1200037.013,1136600.3159999999
94327,1200037.01,1136600.32
94328,1200037.01,1136600.32
94329,1200037.01,1136600.32
94332,1200048.78,1136597.93
94333,1200048.78,1136597.93
94334,1200037.013,1136600.3159999999
94335,1200037.013,1136600.3159999999
94336,1200037.013,1136600.3159999999
94337,1200037.013,1136600.3159999999
94338,1200037.01,1136600.32
94339,1200037.03,1136600.9
94343,1200037.013,1136600.3159999999
94344,1200037.013,1136600.3159999999
94345,1200037.01,1136600.32
94347,1200037.013,1136600.3159999999
94348,1200037.013,1136600.3159999999
94349,1200037.013,1136600.3159999999
94350,1200050.48,1136599.92
94351,1200048.84,1136599.97
94352,1200037.01,1136600.32
94354,1200037.013,1136600.3159999999
94355,1200037.013,1136600.3159999999
94356,1200048.79,1136597.94
94357,1200037.013,1136600.3159999999
94361,1200037.013,1136600.3159999999
94362,1200037.01,1136600.32
94363,1200037.01,1136600.32
94364,1200035.14,1136597.98
94365,1200037.013,1136600.3159999999
94366,1200037.013,1136600.3159999999
94367,1200037.01,1136600.32
94368,1200048.78,1136597.93
94369,1200036.98,1136599.4
94370,1200038.08,1136601.35
94371,1200037.013,1136600.3159999999
94375,1200034.48,1136591.46
94376,1200049.4,1136599.95
94377,1200037.013,1136600.3159999999
94378,1200041.67,1136599.58
94379,1200037.013,1136600.3159999999
94380,1200037.01,1136600.32
94381,1200038.02,1136599.22
94382,1200037.013,1136600.3159999999
94385,1200037.013,1136600.3159999999
94387,1200037.013,1136600.3159999999
94388,1200037.01,1136600.32
94389,1200037.013,1136600.3159999999
94391,1200037.013,1136600.3159999999
94392,1200037.01,1136600.32
94393,1200050.22,1136593.55
94394,1200037.01,1136600.32
94396,1200037.013,1136600.3159999999
94397,1200037.013,1136600.3159999999
94398,1200038.71,1136598.07
94399,1200036.29,1136598.27
94402,1200037.013,1136600.3159999999
94403,1200089.57,1136598.77
94404,1200111.79,1136598.11
94405,1200163.31,1136595.8
94406,1200164.92,1136596.71
94407,1200164.33,1136596.42
94408,1200174.62,1136595.86
94409,1200170.59,1136594.82
94410,1200173.12,1136599.59
94411,1200194.95,1136595.66
94412,1200171.11,1136596.28
94413,1200194.949,1136595.66
94414,1200247.24,1136594.12
94415,1200247.59,1136594.11
94416,1200247.595,1136594.107
94417,1200247.595,1136594.107
94418,1200352.89,1136591.0
94419,1200405.531,1136589.451
94420,1200405.531,1136589.451
94421,1200457.47,1136587.92
94422,1200616.11,1136583.24
94423,1200668.76,1136581.69
94424,1200774.05,1136578.59
94428,1200930.48,1136573.97
94429,1200984.63,1136572.38
94430,1201001.04,1136600.05
94431,1201037.275,1136570.825
94432,1201037.86,1136570.81
94433,1201037.28,1136570.82
94434,1201037.275,1136570.825
94435,1201080.93,1136566.85
94436,1201089.92,1136569.27
94437,1201088.15,1136569.32
94438,1201088.15,1136569.32
94439,1201142.5659999999,1136567.72
94441,1201140.71,1136567.77
94442,1201194.78,1136565.4
94443,1201195.211,1136566.168
94444,1201291.94,1136560.71
94445,1201291.28,1136561.51
94446,1201291.94,1136564.87
94447,1201292.04,1136564.58
94448,1201293.57,1136568.8
94449,1201290.01,1136564.79
94450,1201293.44,1136566.01
94451,1201300.469,1136563.107
94452,1201303.23,1136563.04
94453,1201289.97,1136563.37
94454,1201352.951,1136561.774
94455,1201352.951,1136561.774
94458,1201352.951,1136561.774
94459,1201352.95,1136561.78
94463,1201352.951,1136561.774
94469,1201352.951,1136561.774
94473,1201352.951,1136561.774
94474,1201352.951,1136561.774
94476,1201633.74,1136554.64
94477,1201667.84,1136553.775
94478,1201667.84,1136553.775
94479,1201666.32,1136553.81
94481,1202035.21,1136544.443
94482,1202140.21,1136547.96
94483,1202402.58,1136535.11
94484,1202465.19,1136575.31
94486,1202560.025,1136531.111
94490,1202666.38,1136520.03
94491,1202664.97,1136527.75
94493,1202663.65,1136528.48
94494,1202663.61,1136528.48
94496,1202664.05,1136530.76
94497,1202664.99,1136528.44
94498,1202664.99,1136528.44
94500,1202664.988,1136528.445
94502,1202663.65,1136528.48
94503,1202663.65,1136529.14
94504,1202663.66,1136529.14
94505,1202663.65,1136529.14
94506,1202664.99,1136528.44
94508,1202661.88,1136526.73
94511,1202664.988,1136528.445
94512,1202664.988,1136528.445
94513,1202664.988,1136528.445
94514,1202659.34,1136528.59
94515,1202661.92,1136528.98
94518,1202664.988,1136528.445
94519,1202664.99,1136528.44
94520,1202664.99,1136528.44
94521,1202664.99,1136528.44
94525,1202664.99,1136528.44
94526,1202664.99,1136528.44
94527,1202664.99,1136528.44
94529,1202664.988,1136528.445
94530,1202663.65,1136529.14
94531,1202664.988,1136528.445
94532,1202663.61,1136528.48
94533,1202664.99,1136528.44
94535,1202664.988,1136528.445
94536,1202664.988,1136528.445
94537,1202664.99,1136528.44
94538,1202664.988,1136528.445
94539,1202654.09,1136528.72
94540,1202664.99,1136528.44
94542,1202660.12,1136527.69
94543,1202664.99,1136528.44
94544,1202663.62,1136527.82
94545,1202664.988,1136528.445
94546,1202664.988,1136528.445
94547,1202664.99,1136528.44
94548,1202658.77,1136531.7
94549,1202716.05,1136527.03
94550,1202767.11,1136525.61
94551,1202818.174,1136524.186
94552,1202861.13,1136523.34
94553,1202920.3,1136521.35
94554,1202937.59,1136522.03
94556,1203737.29,1136498.63
94557,1203788.354,1136497.213
94558,1203788.35,1136497.22
94561,1203828.8,1136495.59
94562,1203825.77,1136496.22
94563,1203825.77,1136485.98
94565,1203941.54,1136492.9540000001
94568,1204148.01,1136474.37
94570,1204196.85,1136485.856
94572,1204345.09,1136480.21
94573,1204350.037,1136481.597
94574,1204456.43,1136478.64
94576,1204809.595,1136468.82
94578,1204860.6570000001,1136467.4
94580,1204911.72,1136465.981
94581,1204911.72,1136465.981
94582,1204911.72,1136465.981
94584,1204962.7820000001,1136464.561
94585,1205137.21,1136459.71
94586,1205115.44,1136461.72
94588,1205283.55,1136455.73
94590,1205269.154,1136456.043
94591,1205269.15,1136456.04
94592,1205282.92,1136451.03
94593,1205269.154,1136456.043
94594,1205285.71,1136452.61
94595,1205269.154,1136456.043
94597,1205269.154,1136456.043
94599,1205269.154,1136456.043
94600,1205269.154,1136456.043
94601,1205269.154,1136456.043
94602,1205269.154,1136456.043
94604,1205269.15,1136456.04
94606,1205269.154,1136456.043
94607,1205269.154,1136456.043
94608,1205269.15,1136456.04
94611,1205269.154,1136456.043
94612,1205283.1,1136453.25
94613,1205283.02,1136455.74
94614,1205269.15,1136456.04
94615,1205269.15,1136456.04
94616,1205269.15,1136456.04
94617,1205269.15,1136456.04
94618,1205282.05,1136458.28
94619,1205267.68,1136453.42
94621,1205269.154,1136456.043
94623,1205269.154,1136456.043
94624,1205269.15,1136456.04
94625,1205283.55,1136455.73
94627,1205280.25,1136456.5
94628,1205430.916,1136452.531
94629,1205482.87,1136451.4
94630,1205606.4,1136447.47
94631,1205594.18,1136448.99
94632,1205592.6770000001,1136449.019
94633,1205646.56,1136445.87
94634,1205862.279,1136443.166
94635,1206291.061,1136433.38
94636,1206291.061,1136433.38
94637,1206344.55,1136432.14
94638,1206451.58,1136431.49
94639,1206451.53,1136429.66
94640,1206558.16,1136426.86
94641,1206613.82,1136425.394
94642,1206776.108,1136421.129
94643,1206881.304,1136417.67
