,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
7684,2013008669,E232188,082,49.83,82,47.436196828,-120.3241162149,3,14,4,1.0,1,1,U,1,1,2,A,S,Y,A,U,P,E,39.0,51.0,,082,70.0,49.78,49.87,15,4,76,4,10,12,48,23339.0,0.77,0.0,-,0.26
7685,2013008670,E232326,012,201.34,12,48.1124272998,-123.41444359719999,3,13,3,1.0,1,1,U,1,1,1,A,S,,A,U,A,E,39.0,52.0,1485.0,012,60.0,201.29,201.5,20,4,60,4,10,12,48,24954.0,1.91,0.0,-,0.49
7686,2013008672,E232189,082,49.07,82,48.109230053999994,-123.40961316100001,3,14,4,1.0,1,1,R,1,1,1,A,S,,A,R,P,E,39.0,41.0,,082,70.0,48.37,49.07,15,4,76,4,10,12,48,23339.0,5.96,0.0,-,0.27
7687,2013008673,E232190,082,48.97,82,45.619398145,-122.6742644023,3,14,4,1.0,1,2,R,1,1,2,A,S,,A,R,P,E,39.0,41.0,,082,70.0,48.37,49.07,15,4,76,4,10,12,48,23339.0,5.96,1.27,-,0.27
7688,2013008674,2583767,024,77.62,24,45.6207313864,-122.6737849116,3,17,7,1.0,1,1,R,1,0,1,B,,N,B,R,B,E,1.0,45.0,,024,,77.2,77.99,15,10,0,2,10,12,23,5130.0,1.48,0.0,+,0.4699999999999999
7689,2013008675,E234684,026,96.8,26,45.5885662244,-122.4925754777,3,17,7,1.0,1,1,R,1,1,2,B,,N,B,R,B,E,1.0,42.0,,026,,94.96000000000002,96.93,5,7,0,2,7,12,24,1228.0,0.88,0.0,-,2.53
7690,2013008677,E234038,397,17.59,397,45.962330640699996,-122.5563402757,3,18,1,1.0,1,1,U,1,1,2,,A,Y,C,U,A,E,3.0,53.0,610.0,397,,17.59,17.69,0,0,8,4,0,15,58,14512.0,0.53,7.0,,0.0
7691,2013008678,E233047,397,15.289999999999996,397,45.905872789600004,-122.74131493870001,3,18,1,1.0,1,1,U,2,7,1,A,,N,A,U,A,E,3.0,55.0,,397,,14.98,15.29,0,8,0,2,8,12,24,7952.0,0.9,4.0,+,4.17
7692,2013008679,3652981,285,2.56,285,48.7279884803,-118.65414499879999,3,18,1,1.0,1,1,U,1,1,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285,35.0,2.56,2.78,0,0,0,3,0,17,50,15290.0,1.23,0.0,-,1.0
7693,2013008680,E236411,285COWENTCH,0.16,285,48.65308019810001,-118.69981241190001,3,16,6,1.0,1,1,U,1,1,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285COWENTCH,,0.12,0.31,88,0,0,3,0,17,50,12767.0,0.89,0.0,,0.0
7694,2013008681,3472663,101COPRTANG,0.71,101,46.4741386208,-117.5451701872,2,7,4,1.0,1,1,U,1,1,3,C,,Y,C,U,A,W,5.0,53.0,990.0,101COPRTANG,,0.61,0.71,89,0,0,2,0,21,41,17035.0,0.62,0.0,,0.0
7695,2013008682,E233263,101,244.95,101,47.054565931800006,-123.2822042935,3,16,6,2.0,6,3,U,2,7,2,A,,,A,U,A,W,5.0,53.0,990.0,101,25.0,244.94,245.01,21,4,0,3,4,12,36,9048.0,0.23000000000000004,0.0,+,2.1099999999999994
7696,2013008683,E232610,101,248.6,101,46.97584268,-123.6619699681,3,17,7,1.0,1,1,U,1,1,1,C,,Y,C,U,A,W,5.0,53.0,990.0,101,25.0,248.59,248.69,22,0,0,2,0,26,52,16038.0,0.5899999999999999,0.0,-,0.79
7697,2013008687,E234271,005,0.1,5,46.9794760289,-123.8873416007,3,17,7,2.0,1,2,U,2,7,1,C,O,,C,U,A,W,6.0,51.0,1350.0,005,50.0,0.0,0.23000000000000004,0,0,28,6,0,13,78,124290.0,10.43,0.0,-,2.32
7698,2013008688,E234274,005,0.2,5,47.5220531436,-124.3354338075,3,16,6,1.0,1,1,U,1,1,2,C,O,,C,U,A,W,6.0,51.0,1350.0,005,50.0,0.0,0.23000000000000004,0,0,28,6,0,13,78,124290.0,10.43,0.0,-,2.32
7699,2013008689,E233829,014,9.13,14,46.9755885454,-123.88087761620001,3,16,6,2.0,4,3,U,1,1,2,,A,,A,U,A,W,6.0,52.0,1350.0,014,55.0,9.060000000000002,9.21,5,0,16,5,10,12,60,49331.0,2.7,0.0,+,2.1
7701,2013008690,E236654,005,38.56,5,46.9708752868,-123.8251462467,3,18,1,1.0,1,1,U,1,1,1,A,S,,A,U,A,W,8.0,51.0,605.0,005,70.0,38.47,38.98000000000001,5,6,48,6,10,12,72,46047.0,8.57,2.76,-,0.87
7702,2013008691,E234630,503,42.8,503,46.97403703689999,-123.83048182110001,3,18,1,2.0,1,2,R,1,1,2,B,,,B,R,A,W,8.0,44.0,,503,,39.96,43.06,0,2,0,2,2,12,23,1300.0,1.47,0.0,-,1.67
7703,2013008693,3186914,021,168.8,21,46.9760158825,-123.8459297732,3,17,7,1.0,1,1,R,1,1,1,A,,N,A,R,A,E,10.0,45.0,,021,,168.63,169.34,12,2,0,2,2,11,21,1227.0,0.32,0.0,-,0.07000000000000002
7704,2013008694,E240823,020,303.88,20,46.9717950351,-123.7183700676,3,16,6,1.0,6,1,R,1,1,1,B,,,B,R,B,E,10.0,44.0,,020,55.0,303.35,304.17000000000013,35,4,0,2,4,11,22,2249.0,0.67,3.63,+,0.22
7705,2013008695,3363597,012,402.89,12,46.9052396029,-123.9950552561,3,16,6,2.0,3,2,R,2,7,1,A,,N,A,R,A,E,12.0,43.0,,012,60.0,402.38,403.09000000000015,42,5,0,2,6,12,24,2544.0,0.66,0.0,+,3.3
7706,2013008696,E234658,008,6.23,8,48.328900120600004,-122.6294997281,3,16,6,2.0,1,2,R,2,7,2,A,S,,A,R,A,W,14.0,42.0,728.0,008,60.0,6.05,6.26,0,4,40,4,10,12,48,13731.0,1.05,0.0,+,0.0
7707,2013008697,3401105,012,7.480000000000001,12,48.3534173966,-122.6123712533,3,16,6,2.0,1,1,U,1,1,1,,A,,A,U,A,W,14.0,53.0,,012,20.0,7.110000000000001,7.74,0,0,10,4,8,12,48,20205.0,4.65,0.0,+,1.5
7708,2013008698,E232525,101COABERDN,0.11,101,47.9878971714,-122.88499823129999,3,17,7,1.0,1,1,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,560.0,101COABERDN,30.0,0.05,0.11,88,0,0,3,0,18,54,5507.0,0.12,0.0,,0.0
7709,2013008699,E234660,101,150.28,101,47.8898912884,-122.7323224941,3,17,7,2.0,1,2,R,1,1,1,A,,,A,R,A,W,14.0,43.0,,101,25.0,147.61000000000004,151.01,12,3,0,2,3,12,24,928.0,1.15,0.0,+,0.56
7710,2013008700,E252900,101COABERDN,0.51,101,47.7325213888,-122.88362003649999,6,12,3,1.0,1,1,U,1,1,2,W,,,W,U,P,W,14.0,53.0,560.0,101COABERDN,30.0,0.5,0.87,88,0,0,2,0,12,24,14447.0,1.95,0.0,,0.0
7711,2013008701,E233890,101,84.07,101,47.4263871086,-122.335446675,3,17,7,1.0,1,1,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101,30.0,84.05,84.12,8,0,0,2,0,20,40,9398.0,0.24,0.0,+,3.0
7712,2013008702,E232737,101COABERDN,2.95,101,47.4090628015,-121.4395710014,3,18,1,1.0,1,1,U,1,1,1,C,,Y,C,U,A,W,14.0,53.0,5.0,101COABERDN,30.0,2.95,3.02,88,0,0,2,0,19,38,11521.0,0.29,0.0,,0.0
7713,2013008703,E232503,101,83.71,101,47.3971064006,-121.4897158623,3,15,5,2.0,1,3,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101,30.0,83.64,83.71000000000002,8,0,0,3,0,16,48,12927.0,0.33,0.0,-,6.1
7714,2013008704,E232504,101,85.22,101,47.394032814700005,-121.47492778899999,3,16,6,2.0,1,1,U,1,1,2,A,,Y,A,U,A,W,14.0,53.0,5.0,101,30.0,85.15,85.22,8,8,0,2,8,12,24,10688.0,0.27,0.0,+,0.01
7715,2013008705,3401053,012,4.8,12,47.426548233599995,-121.4148409661,3,17,7,1.0,1,1,U,2,6,2,,A,,A,U,A,W,14.0,53.0,,012,20.0,4.71,4.8,0,0,6,4,6,11,44,21337.0,0.7000000000000002,0.0,+,1.92
7716,2013008706,3400940,105,37.63,105,47.4081100071,-121.4400801142,3,16,6,1.0,1,1,R,2,7,2,A,,,A,R,B,W,14.0,44.0,,105,,37.39,37.82,5,8,0,2,8,11,22,5030.0,0.79,0.0,+,0.07000000000000002
7717,2013008707,E233512,020,34.32999999999999,20,47.2623954921,-122.3255672035,3,18,1,1.0,3,1,U,2,7,2,A,,Y,A,U,A,W,15.0,53.0,,020,55.0,34.32999999999999,34.57999999999999,5,8,0,2,8,12,24,16609.0,1.52,0.0,-,5.6
7718,2013008708,E232658,020,36.39,20,47.6379936438,-122.24385820239999,3,15,5,1.0,6,1,U,2,7,1,A,,,A,U,A,W,15.0,53.0,,020,55.0,36.25999999999999,36.50999999999999,5,10,0,2,8,12,24,17087.0,1.56,0.0,+,0.02
7719,2013008709,E232594,020,0.09,20,47.5854767378,-122.23051399709999,3,17,7,2.0,1,2,R,1,1,2,A,,,A,R,A,W,16.0,43.0,,020,55.0,0.07000000000000002,0.09,0,2,0,2,2,11,22,3998.0,0.03,0.0,+,0.0
7720,2013008710,E232595,019,0.0,19,47.5866687325,-122.2287308621,3,17,7,2.0,1,3,R,2,7,2,A,,Y,A,R,A,W,16.0,44.0,,019,,0.0,0.06,0,7,0,2,7,12,24,,,0.0,,0.0
7721,2013008713,2584547,101,302.6,101,47.3707104362,-122.2934905348,3,17,7,1.0,1,1,R,2,7,2,A,,N,A,R,A,W,16.0,43.0,,101,55.0,302.42000000000013,302.61000000000007,30,8,0,2,8,11,22,2691.0,0.19,0.0,+,0.41
7722,2013008714,3619426,509,25.76,509,47.4142717161,-122.1970378348,3,17,7,1.0,9,0,U,1,1,1,C,,Y,C,U,A,W,17.0,53.0,870.0,509,50.0,25.71,25.76,7,0,0,2,0,11,22,10733.0,0.2,0.0,+,4.17
7723,2013008715,3664189,090,48.61,90,47.3797286164,-122.2022719312,3,17,7,3.0,6,4,R,1,1,2,P,O,,P,R,P,,17.0,41.0,,090,70.0,47.37,48.88,5,10,999,7,10,12,84,29698.0,16.370000000000005,0.0,+,5.05
7724,2013008716,E232550,090,45.64,90,47.377561567700006,-122.27162794270001,3,17,7,2.0,1,4,R,1,1,1,P,S,Y,P,R,P,,17.0,41.0,,090,70.0,45.6,46.09,5,6,60,6,10,12,72,29714.0,5.3100000000000005,0.84,+,1.3
7725,2013008717,E233797,090,46.37,90,47.3778347461,-122.2306823419,3,18,1,3.0,6,4,R,1,1,1,P,O,Y,P,R,P,,17.0,41.0,,090,70.0,46.36,46.77,5,10,999,7,10,12,84,29698.0,4.44,0.0,+,1.6599999999999997
7726,2013008718,E233798,090,50.64,90,47.7110872575,-122.18527201010001,3,16,6,3.0,1,4,R,1,1,1,,P,,P,R,P,,17.0,41.0,,090,70.0,50.62,50.7,5,0,22,8,10,12,96,27583.0,0.8100000000000002,0.0,+,5.54
7727,2013008719,E233799,090,48.54,90,47.7635351133,-122.293036624,3,18,1,3.0,1,4,R,1,1,1,P,O,,P,R,P,,17.0,41.0,,090,70.0,47.37,48.88,5,10,999,7,10,12,84,29698.0,16.370000000000005,0.0,+,5.05
7728,2013008720,E233772,005,139.96,5,47.758673943699996,-122.32691391370001,3,18,1,1.0,1,1,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,785.0,005,60.0,139.91,140.16,30,10,84,8,10,12,96,172141.0,15.710000000000004,0.0,+,3.02
7729,2013008721,E232547,520,3.83,520,47.717233753,-121.2781101062,3,16,6,2.0,1,3,U,2,7,2,,A,,C,U,A,W,17.0,52.0,,520,60.0,3.15,3.92,0,0,4,4,0,12,48,60221.0,16.93,0.0,+,4.55
7731,2013008723,E232281,090,5.21,90,47.6708122356,-122.1061279279,3,15,5,1.0,1,2,U,1,1,2,P,O,,P,U,P,W,17.0,51.0,763.0,090,60.0,5.17,5.25,0,6,100,6,10,12,71,121226.0,3.54,0.0,+,0.53
7732,2013008724,E232726,005,147.78,5,47.4411495585,-122.2158392102,3,16,6,1.0,6,2,U,2,6,1,A,S,,A,U,P,W,17.0,51.0,615.0,005,60.0,147.73,148.14,30,3,77,8,10,12,92,192001.0,28.73,0.0,+,3.0
7733,2013008725,3397230,515,2.98,515,47.505238853,-122.1752590833,3,18,1,1.0,1,1,U,1,1,2,C,,,C,U,A,W,17.0,54.0,615.0,515,,2.95,2.99,0,0,0,4,0,12,47,,,0.0,+,0.4699999999999999
7734,2013008726,E232419,515,0.5,515,47.5323965832,-122.19593125770001,3,16,6,1.0,1,2,U,1,1,2,C,,Y,C,U,A,W,17.0,54.0,615.0,515,,0.5,0.55,0,0,0,4,0,15,58,,,0.0,+,0.54
7735,2013008727,E232420,516,3.5699999999999994,516,47.4411242757,-122.2152948568,3,16,6,2.0,1,3,U,2,7,2,,A,Y,A,U,A,W,17.0,52.0,615.0,516,,3.56,3.57,0,0,16,4,10,12,48,29897.0,0.11,0.0,-,0.35
7736,2013008728,E232421,516,5.57,516,47.5334981501,-122.1969018681,3,16,6,2.0,1,3,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,5.5600000000000005,5.57,5,0,0,4,0,15,58,15282.0,0.06,0.0,-,0.14
7737,2013008731,E233346,104,30.67000000000001,104,47.4837299516,-122.1966418782,3,16,6,1.0,1,1,U,1,1,2,,S,,A,U,A,W,17.0,53.0,657.0,104,60.0,30.64,30.69000000000001,10,0,10,2,8,11,22,14510.0,0.26,0.0,-,4.84
7738,2013008733,E234265,002,52.83,2,47.4840591965,-122.252557883,3,16,6,3.0,6,4,R,1,1,1,A,,,A,R,A,W,17.0,43.0,,002,55.0,52.82,52.96,5,3,0,2,3,11,22,5014.0,0.26,3.0,-,0.4
7739,2013008734,E232784,002,46.29,2,47.5010386921,-122.1962566725,3,16,6,3.0,6,4,R,1,1,1,A,,,A,R,A,W,17.0,43.0,,002,55.0,46.1,46.39,5,4,0,2,4,11,22,6050.0,0.64,4.0,+,0.34
7740,2013008737,E232806,900,7.91,900,47.4697148538,-122.3109059385,3,16,6,1.0,1,1,U,1,1,2,C,,,C,U,A,W,17.0,53.0,1070.0,900,50.0,7.89,7.91,5,0,0,4,0,15,60,26429.0,0.19,7.16,+,2.82
7741,2013008740,E233771,405,7.53,405,47.617498958999995,-122.32813855049999,3,16,6,2.0,1,1,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.44,7.65,0,0,16,4,8,12,48,139819.0,10.72,0.0,-,0.93
7742,2013008741,E233774,405,3.91,405,47.60602722,-122.32900293549999,3,18,1,1.0,1,1,U,2,7,1,,P,,P,U,P,W,17.0,51.0,1070.0,405,60.0,3.77,3.9900000000000007,0,0,16,4,10,12,48,164953.0,13.25,0.0,-,2.47
7743,2013008742,E233768,405,3.98,405,47.588773543500004,-122.3204212875,3,18,1,1.0,1,1,U,1,1,2,,P,,P,U,P,W,17.0,51.0,1070.0,405,60.0,3.77,3.9900000000000007,0,0,16,4,10,12,48,164953.0,13.25,0.0,+,2.49
7744,2013008743,E234301,515,5.11,515,47.7341388829,-122.3343179839,3,18,1,1.0,1,1,U,2,7,3,C,,Y,C,U,A,W,17.0,54.0,1070.0,515,,5.11,5.14,0,0,0,4,0,17,66,27979.0,0.31,0.0,+,0.24
7745,2013008744,E233644,900,2.15,900,47.696027485,-122.32936735450001,3,16,6,2.0,1,1,U,2,6,2,,A,N,A,U,P,W,17.0,53.0,,900,50.0,2.15,2.25,0,0,4,4,8,10,40,28731.0,1.05,0.0,+,6.62
7746,2013008745,E233448,405,5.27,405,47.6155409357,-122.32915045969999,3,16,6,1.0,1,2,U,2,7,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,5.25,5.27,0,0,16,4,8,12,48,149513.0,1.09,0.0,+,3.51
7747,2013008746,E232750,099,13.09,99,47.62370677689999,-122.32811897209999,3,18,1,1.0,1,2,U,1,1,1,,S,,C,U,A,W,17.0,53.0,1139.0,099,60.0,13.05,13.120000000000005,0,0,12,4,0,12,48,27497.0,0.7000000000000002,0.0,-,4.6
7748,2013008747,E233722,099,15.45,99,47.733845843400005,-122.3030381018,3,16,6,1.0,1,1,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,1139.0,099,60.0,15.45,15.52,0,0,12,4,0,13,50,27253.0,0.7000000000000002,0.0,-,0.8100000000000002
7749,2013008748,E235967,518,1.0,518,47.6664989518,-122.3227144849,3,17,7,1.0,6,1,U,1,0,1,A,S,,A,U,A,W,17.0,52.0,1139.0,518,60.0,0.91,1.03,0,6,16,5,10,12,60,64463.0,2.82,3.0,+,3.12
7750,2013008750,E233770,005,162.94,5,47.5944594899,-122.3204442998,3,18,1,1.0,1,1,U,1,1,3,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,162.91,163.02,30,0,30,6,0,18,107,175526.0,7.05,0.5,+,1.27
7751,2013008752,E233755,005RL005EXP,0.18,5,47.653319134899995,-122.3225924696,3,18,1,1.0,1,1,U,1,1,2,A,,,C,U,P,W,17.0,51.0,1140.0,005RL005EXP,60.0,0.16,0.28,34,6,0,1,0,14,14,21427.0,0.94,0.0,,0.0
7752,2013008753,E233757,005,164.19,5,47.7050583471,-122.3445966889,3,18,1,1.0,1,1,U,2,7,2,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,164.1,164.19,30,0,30,5,0,17,84,228482.0,7.51,1.0,+,3.69
7753,2013008754,E233759,523,0.5,523,47.594238323999996,-122.32905983549999,3,17,7,2.0,1,3,U,2,6,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,523,,0.4600000000000001,0.5,10,0,0,4,0,11,44,22627.0,0.33,0.0,,0.0
7754,2013008755,E233761,005RL005EXP,6.610000000000001,5,47.6784625608,-122.3210505042,3,18,1,1.0,1,1,U,1,1,1,A,,Y,A,U,P,W,17.0,51.0,1140.0,005RL005EXP,60.0,6.59,6.62,34,8,0,1,1,12,12,30090.0,0.33,0.0,,0.0
7755,2013008756,E233762,005,166.21,5,47.719589588299996,-122.3449331664,3,17,7,1.0,1,1,U,1,1,1,C,O,Y,C,U,P,W,17.0,51.0,1140.0,005,60.0,166.12,166.21,30,0,22,8,0,14,112,204237.0,6.71,0.0,-,0.34
7756,2013008757,E233763,005,166.78,5,47.7232498829,-122.34496730309999,3,17,7,1.0,1,1,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,166.75,166.97,30,6,10,8,12,14,108,188541.0,15.14,0.0,+,1.67
7757,2013008758,E233214,523,1.98,523,47.701441592600005,-122.3447305891,3,15,5,1.0,3,1,U,2,7,3,C,,Y,C,U,A,W,17.0,53.0,1140.0,523,,1.93,2.01,10,0,0,4,0,11,44,25101.0,0.73,0.0,,0.0
7758,2013008760,E232748,005,164.15,5,47.7762052079,-121.9603066907,3,17,7,1.0,1,1,U,2,7,3,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,164.1,164.19,30,0,30,5,0,17,84,228482.0,7.51,1.0,+,3.69
7759,2013008761,E232535,005,164.6,5,47.318705790799996,-122.31337264959998,3,16,6,2.0,1,3,U,2,7,2,,P,,P,U,P,W,17.0,51.0,1140.0,005,60.0,164.6,164.68,30,0,22,5,8,11,55,228482.0,6.67,0.0,+,3.5
7760,2013008762,3126372,005,165.88,5,47.272477584300006,-122.31526580159999,3,17,7,2.0,4,3,U,1,1,2,C,O,,C,U,P,W,17.0,51.0,1140.0,005,60.0,165.77,165.89,30,0,22,7,0,14,100,180964.0,7.9300000000000015,3.17,-,0.75
7761,2013008763,E232540,005RL005EXP,3.53,5,47.2895858738,-122.3135067611,3,17,7,1.0,1,1,U,1,1,2,W,,,W,U,P,W,17.0,51.0,1140.0,005RL005EXP,60.0,3.17,3.67,34,0,0,4,0,16,62,43893.0,8.01,0.0,,0.0
7762,2013008764,3501629,099,32.21,99,47.2779199962,-122.3098180252,3,18,1,1.0,1,1,U,1,1,2,,A,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,32.21,32.27000000000001,10,0,10,6,0,10,60,31275.0,0.68,0.0,+,0.2
7763,2013008765,3551858,090,0.0,90,47.3103939699,-122.3132636885,3,18,1,1.0,1,1,U,2,7,1,,,Y,,U,,W,17.0,51.0,1140.0,090,,0.0,0.01,0,0,0,3,0,23,68,12481.0,0.05,0.0,+,4.6
7764,2013008766,E232537,005,170.6,5,47.309553208900006,-122.31339823969999,3,16,6,1.0,1,1,U,1,1,2,,P,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,170.56,170.6,30,0,20,6,10,12,72,185625.0,2.71,0.0,-,0.25
7765,2013008767,3501701,099,33.2,99,47.2800110278,-122.31137391940001,3,16,6,1.0,4,1,U,2,7,2,A,,Y,A,U,A,W,17.0,53.0,1140.0,099,40.0,33.2,33.25999999999999,10,5,0,4,5,15,61,31275.0,0.68,0.0,+,0.8299999999999998
7766,2013008768,3508034,099,33.45,99,47.470749553500006,-122.3322275116,3,18,1,1.0,1,1,U,2,7,2,A,,,A,U,A,W,17.0,53.0,1140.0,099,40.0,33.41,33.45,10,5,0,4,5,15,61,31275.0,0.4600000000000001,0.0,+,0.05
7767,2013008769,3552556,099,31.96,99,47.5691808921,-121.8869113456,3,16,6,2.0,1,3,U,2,7,2,,A,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,31.96,32.00999999999999,10,0,10,6,0,10,60,34216.0,0.62,0.0,+,0.2
7768,2013008770,E233563,104,28.51,104,47.286037350600004,-122.1744741053,3,17,7,1.0,1,1,U,2,7,2,C,,,C,U,A,W,17.0,53.0,,104,60.0,28.5,28.54,10,0,0,4,0,12,48,41114.0,0.6,0.0,-,5.6
7769,2013008771,E233673,203,18.06,203,47.3028738985,-122.25210413129999,3,16,6,1.0,1,2,R,1,1,2,A,,N,A,R,A,W,17.0,44.0,,203,,17.379999999999995,18.07,15,4,0,2,4,11,22,9482.0,2.390000000000001,0.0,+,3.4
7770,2013008772,E233083,099,6.53,99,47.3002856762,-122.2235121465,3,15,5,1.0,1,2,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,443.0,099,60.0,6.53,6.57,0,0,22,4,0,13,50,27697.0,0.4,0.0,+,2.3
7771,2013008773,E233775,005,140.81,5,47.3024413854,-122.22437772110001,3,18,1,1.0,1,1,U,1,1,2,A,S,Y,A,U,P,W,17.0,51.0,443.0,005,60.0,140.44,141.14,30,10,84,8,10,12,96,172141.0,43.98000000000001,0.5,+,1.4
7772,2013008774,E233973,018,0.21,18,47.301966852,-122.2255065615,3,17,7,1.0,4,1,U,2,7,2,,S,,C,U,A,W,17.0,53.0,443.0,018,60.0,0.14,0.21,0,0,10,5,0,12,60,40653.0,1.04,0.0,+,1.2
7773,2013008775,E234147,161,35.39,161,47.5772257019,-122.1401380811,3,18,1,1.0,4,1,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,,161,,35.39,35.4,10,0,0,4,0,16,62,27697.0,0.1,0.0,+,2.8
7774,2013008776,3667410,099,5.95,99,47.579732762,-122.15247779459999,3,17,7,1.0,4,1,U,2,7,1,,S,Y,C,U,A,W,17.0,53.0,443.0,099,60.0,5.79,5.97,0,0,22,4,0,13,50,32724.0,2.15,0.0,+,0.2
7775,2013008777,E234986,099,5.89,99,47.60067404310001,-122.1816079134,3,17,7,1.0,4,1,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,443.0,099,60.0,5.79,5.97,0,0,22,4,0,13,50,32724.0,2.15,0.0,+,1.72
7776,2013008778,E234910,161,35.56,161,47.6007177476,-122.1816555053,3,16,6,2.0,1,3,U,1,1,2,C,,,C,U,A,W,17.0,53.0,443.0,161,,35.54,35.56,10,0,0,4,0,14,54,27697.0,0.2,0.0,+,2.8
7778,2013008780,E233802,202,21.81,202,47.6320838223,-122.1837616434,3,17,7,1.0,1,1,R,1,1,2,A,,,A,R,A,W,17.0,44.0,,202,,21.81,21.82,0,4,0,2,6,12,24,11563.0,0.04,28.65,-,4.0
7779,2013008781,E232703,164,2.86,164,47.7544634499,-122.2302835063,3,15,5,2.0,4,2,U,1,0,2,A,,,A,U,A,W,17.0,54.0,55.0,164,,2.73,3.44,0,6,0,2,6,12,24,23792.0,6.17,0.0,+,0.45
7780,2013008782,E233773,167,15.68,167,47.755632894899996,-122.1654304624,3,18,1,1.0,1,1,U,2,7,3,A,S,Y,A,U,A,W,17.0,52.0,55.0,167,60.0,15.67,15.68,10,4,88,4,10,12,48,77622.0,0.28,0.0,-,2.0
7781,2013008783,E234133,164,0.23000000000000004,164,47.4593989279,-122.26446723059999,3,18,1,2.0,1,3,U,1,1,2,,P,Y,C,U,A,W,17.0,54.0,55.0,164,,0.23000000000000004,0.24,0,0,8,4,0,12,48,29352.0,0.11,10.0,+,0.93
7782,2013008785,E236826,164,0.07000000000000002,164,47.606859058999994,-122.6296340904,3,16,6,1.0,4,1,U,1,1,2,C,,Y,C,U,A,W,17.0,54.0,55.0,164,,0.07000000000000002,0.1,0,0,0,4,0,14,54,29352.0,0.32,10.09,+,1.78
7783,2013008787,E233794,090,9.019999999999998,90,47.5271188222,-122.6846542064,3,16,6,2.0,1,3,U,1,1,2,A,S,,A,U,A,W,17.0,51.0,75.0,090,60.0,9.01,9.04,0,10,60,6,16,12,72,145138.0,1.59,0.0,+,4.0
7784,2013008789,E232796,405,12.57,405,47.5303199526,-122.6950668603,3,18,1,1.0,1,1,U,1,1,2,P,S,,P,U,P,W,17.0,51.0,75.0,405,60.0,12.55,12.76,23,6,45,7,10,12,84,199597.0,15.3,2.370000000000001,-,5.0
7785,2013008790,E232798,405,12.57,405,47.6490367226,-122.633523119,3,18,1,1.0,1,1,U,1,1,2,P,S,,P,U,P,W,17.0,51.0,75.0,405,60.0,12.55,12.76,23,6,45,7,10,12,84,199597.0,15.3,2.370000000000001,-,5.0
7786,2013008791,E232549,520,7.17,520,47.838517979799995,-122.6184161925,3,16,6,2.0,1,2,U,1,1,3,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,7.15,7.2,0,0,20,5,10,12,60,68606.0,1.25,2.17,-,1.34
7787,2013008792,E232407,520,7.13,520,47.496380371499995,-122.6413815795,3,16,6,2.0,1,3,U,2,7,2,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,7.12,7.14,0,0,20,5,10,12,60,68606.0,0.5,0.0,-,1.33
7788,2013008794,E232837,522,8.15,522,46.951383554799996,-120.2788989649,3,18,1,1.0,1,1,U,2,7,2,C,,,C,U,A,W,17.0,53.0,609.0,522,35.0,8.14,8.15,0,0,0,4,0,12,48,45595.0,0.17,0.0,+,2.140000000000001
7789,2013008795,E234096,202,0.23000000000000004,202,46.9911851695,-120.57256873790001,3,16,6,1.0,1,1,U,1,1,2,C,,,C,U,A,W,17.0,54.0,1469.0,202,,0.22,0.24,0,0,0,5,0,12,62,37314.0,0.27,0.0,-,7.18
7790,2013008796,E234151,005,154.31,5,46.940539839399996,-119.99293534979999,3,18,1,1.0,1,1,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,1320.0,005,60.0,154.28,154.42000000000004,30,10,293,8,10,12,96,201180.0,10.28,0.0,+,0.33
