CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
2017002148,E639253,005,149.41,5,47.3939743196,-122.2910650348,1,12,4,1.0,1.0,01,U,2,7,2,A,S,Y,A,U,P,W,17.0,51.0,615.0,005,60.0,149.38999999999996,149.46000000000004,30,3,77,8,10,12,92,209763.0,5.36,0.0,+,1.2
2017002149,E631804,204,2.02,204,48.0002054796,-122.11267718040001,1,12,4,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,31.0,52.0,664.0,204,,2.02,2.03,5,8,0,3,10,12,36,29116.0,0.11,0.0,+,4.37
2017002153,E631363,005,128.04,5,47.169138249899994,-122.4738474435,1,12,4,1.0,4.0,01,U,1,1,2,,A,Y,A,U,P,W,27.0,51.0,665.0,005,60.0,127.98,128.08,25,0,16,8,10,12,96,112158.0,4.09,0.0,+,0.4
2017002156,E633183,005,124.06,5,47.1312300667,-122.5358971882,1,12,4,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,27.0,51.0,665.0,005,60.0,124.0,124.27,25,0,12,8,10,12,96,156063.0,15.38,0.0,+,0.11
2017002157,E632822,405,29.69000000000001,405,47.825985304899994,-122.2545826757,1,13,5,1.0,1.0,01,U,2,7,2,W,A,,W,U,A,W,31.0,51.0,,405,60.0,29.63,29.69000000000001,30,0,30,9,0,16,146,122811.0,2.69,0.0,-,3.98
2017002158,E632348,524,5.38,524,47.8209416047,-122.2788213448,1,12,4,1.0,3.0,01,U,1,1,2,C,,Y,C,U,P,W,31.0,53.0,715.0,524,,5.32,5.41,5,0,0,4,0,16,62,41528.0,1.36,0.0,+,5.35
2017002159,E632349,524,5.75,524,47.8208674061,-122.2709774631,1,12,4,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,31.0,54.0,715.0,524,,5.69,5.75,5,0,0,4,0,16,62,29667.0,0.65,0.0,+,0.0
2017002160,E636019,525,2.0,525,47.85867435390001,-122.2743574409,1,12,4,1.0,1.0,01,U,1,1,3,,A,,A,U,A,W,31.0,52.0,,525,60.0,1.57,2.15,0,0,16,4,10,12,48,58000.0,12.28,0.0,+,0.7
2017002163,E634084,096,0.12,96,47.88194159,-122.2319299467,1,13,5,2.0,6.0,02,U,1,1,2,C,,,C,U,A,W,31.0,53.0,,096,,0.07000000000000002,0.12,0,0,0,4,0,18,70,46852.0,0.86,0.0,-,0.32
2017002164,E631323,527,3.6,527,47.8440703924,-122.2158269385,1,12,4,1.0,4.0,01,U,1,1,2,A,,Y,A,U,A,W,31.0,53.0,778.0,527,,3.39,3.62,0,8,0,4,8,11,44,33464.0,2.81,0.0,+,2.03
2017002165,E644645,522,16.460000000000004,522,47.8007673946,-122.11215015879999,2,17,5,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,31.0,52.0,,522,60.0,16.19,16.55,10,4,40,4,10,12,48,35106.0,4.61,0.0,+,1.1799999999999995
2017002166,E632743,107,7.82,107,46.974104197799996,-123.6009217547,1,12,4,1.0,1.0,01,U,1,1,2,A,,,A,U,A,W,14.0,54.0,795.0,107,,7.8,7.82,0,6,0,2,8,11,22,3505.0,0.03,0.0,-,0.1
2017002167,E634736,012,78.15,12,46.5319132663,-122.630975399,1,13,5,2.0,4.0,01,R,2,6,2,A,,Y,A,R,A,W,21.0,43.0,,012,60.0,78.15,78.38,0,10,0,2,10,12,24,7395.0,0.62,0.0,+,0.8299999999999998
2017002168,E633419,005,227.19,5,48.427278774799994,-122.33921335299999,1,13,5,1.0,6.0,01,U,2,7,2,,A,,A,U,A,W,29.0,51.0,820.0,005,70.0,227.14,227.26,42,0,12,4,10,12,48,74340.0,3.26,0.0,+,1.9
2017002169,E631736,005,225.7,5,48.406692616499996,-122.3309422988,1,13,5,1.0,4.0,01,U,1,1,2,,A,,A,U,A,W,29.0,51.0,820.0,005,70.0,225.69,225.99,41,0,12,4,10,12,48,68309.0,7.480000000000001,0.0,-,0.08
2017002170,E631733,005,227.81,5,48.4360188541,-122.34093509459998,1,13,5,1.0,4.0,01,U,1,1,2,,A,,A,U,A,W,29.0,51.0,820.0,005,70.0,227.81,227.97,42,0,12,4,10,12,48,60098.0,3.51,0.0,+,2.9
2017002171,E632317,525,3.85,525,47.884271510699996,-122.2811773585,1,12,4,1.0,1.0,01,U,1,1,2,,A,,C,U,A,W,31.0,53.0,830.0,525,60.0,3.77,3.85,10,0,12,4,0,12,48,46625.0,1.36,0.0,-,1.69
2017002172,E631020,005,68.72,5,46.55084932850001,-122.87648342,1,11,3,3.0,1.0,04,R,1,1,2,A,S,,A,R,A,W,21.0,41.0,,005,70.0,68.65999999999998,68.73000000000002,10,3,40,4,10,12,48,43762.0,1.12,0.0,+,0.7
2017002173,E640546,020,31.9,20,48.29893625850001,-122.6522996673,1,12,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,15.0,53.0,895.0,020,55.0,31.87,31.9,5,0,0,4,0,18,72,21655.0,0.24,0.75,+,0.4699999999999999
2017002174,E633244,005,113.15,5,47.066302413100004,-122.7415536275,1,12,4,1.0,6.0,01,U,1,1,3,A,S,,A,U,P,W,34.0,51.0,,005,60.0,113.13,113.16,15,6,40,6,10,12,72,105808.0,1.16,0.0,+,0.23000000000000004
2017002175,E631588,017,21.89,17,46.8263239132,-119.1333302487,1,12,4,1.0,1.0,01,U,1,1,2,A,,,A,U,A,E,1.0,52.0,945.0,017,,21.83,21.89,0,8,0,2,8,12,24,6898.0,0.15,0.9,+,0.14
2017002176,E632648,012,291.91000000000014,12,46.2157776617,-119.0223024125,1,13,5,4.0,1.0,05,U,1,1,2,W,O,,W,U,P,E,11.0,52.0,,012,60.0,291.82999999999987,291.92000000000013,27,0,40,4,0,17,66,20213.0,0.66,0.0,-,1.35
2017002177,E634304,101,251.11000000000004,101,48.1089831817,-123.35847070370001,1,13,5,1.0,6.0,01,U,1,1,2,A,,Y,A,U,A,W,5.0,53.0,,101,25.0,251.02000000000004,251.46,22,8,0,4,8,12,48,25822.0,4.15,8.189999999999998,-,6.05
2017002178,E631850,016,23.92,16,47.522117971899995,-122.6605055059,1,13,5,1.0,1.0,01,U,1,1,3,A,S,,A,U,A,W,18.0,52.0,,016,60.0,23.89,23.93,0,4,60,4,10,12,48,51339.0,0.75,0.0,-,1.26
2017002179,E631508,124,7.04,124,46.2180955416,-118.87109381440001,1,12,4,4.0,6.0,01,R,2,7,2,B,,,B,R,B,E,36.0,44.0,,124,,7.0,8.54,0,2,0,2,2,11,22,3301.0,1.86,0.0,+,1.13
2017002180,E631154,515,7.35,515,47.474664282700004,-122.2058141446,1,12,4,1.0,1.0,01,U,2,6,2,C,,,C,U,A,W,17.0,54.0,1070.0,515,,7.32,7.37,0,0,0,4,0,11,44,20978.0,0.38,0.0,+,0.27
2017002181,E633065,900,2.73,900,47.4810860113,-122.2412809367,1,13,5,1.0,4.0,01,U,1,1,2,A,,,A,U,P,W,17.0,53.0,1070.0,900,50.0,2.6,2.87,0,8,0,4,8,11,44,18772.0,1.85,4.0,-,4.6
2017002182,E631510,240,2.5,240,46.550852144,-119.6958218428,1,12,4,3.0,6.0,02,R,1,1,1,B,,,B,R,B,E,3.0,44.0,,240,60.0,1.69,4.990000000000001,0,4,0,2,4,12,23,2627.0,3.16,0.0,-,0.5
2017002184,E634031,005,15.0,5,45.827263897399995,-122.6914949039,1,12,4,4.0,2.0,02,R,1,1,2,A,S,,A,R,A,W,6.0,41.0,,005,70.0,15.0,15.039999999999996,0,6,82,6,10,12,72,87890.0,1.28,0.0,-,1.56
2017002185,E644382,090,224.03,90,47.161389273500006,-118.30169738040001,2,7,2,1.0,1.0,01,R,1,1,2,A,S,,A,R,A,E,1.0,41.0,,090,70.0,223.97,224.04,30,4,76,4,10,12,48,18887.0,0.48,0.0,+,0.72
2017002186,E633054,005,150.58000000000004,5,47.4109256761,-122.29148229450001,1,12,4,1.0,4.0,01,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,150.38999999999996,150.95,30,3,38,8,10,12,92,218943.0,44.75,0.0,+,2.4
2017002187,E631179,005,166.28,5,47.6163785332,-122.3291480476,1,12,4,1.0,1.0,01,U,1,1,3,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,166.27,166.34,30,6,10,8,12,12,93,194897.0,4.98,1.0,-,1.1
2017002189,3744626,099,19.22,99,47.526477344700005,-122.32427611770001,1,11,3,1.0,6.0,01,U,2,7,3,,A,,W,U,A,W,17.0,52.0,1140.0,099,60.0,19.210000000000004,19.23,5,0,44,4,0,18,72,31759.0,0.23000000000000004,0.0,+,2.5
2017002190,E632024,005,167.31,5,47.630962930600006,-122.3259404607,1,12,4,1.0,4.0,01,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,167.26,167.32,30,6,10,8,12,14,108,193042.0,4.23,0.0,-,3.03
2017002191,E631600,005,166.13,5,47.6145320018,-122.3298532276,1,12,4,1.0,4.0,01,U,1,1,2,C,O,Y,C,U,P,W,17.0,51.0,1140.0,005,60.0,166.12,166.21,30,0,22,8,0,14,112,209112.0,6.87,0.0,-,0.34
2017002192,E631615,099,32.75999999999999,99,47.7130815188,-122.3448251856,1,12,4,1.0,1.0,01,U,2,7,2,A,,,C,U,A,W,17.0,53.0,1140.0,099,40.0,32.75,32.88,10,5,0,4,0,16,63,30465.0,1.45,0.0,+,0.06
2017002194,E632137,101,345.66,101,47.209512481800004,-123.12832558299999,1,12,4,1.0,3.0,01,U,1,1,2,A,,,A,U,A,W,23.0,52.0,,101,55.0,345.65,345.83,40,10,0,2,10,12,24,17389.0,1.14,0.0,-,4.0
2017002195,E632020,005,176.75,5,47.762887114099996,-122.3237324449,1,12,4,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1169.0,005,60.0,176.66,176.76,30,0,18,6,10,12,72,189558.0,6.92,1.25,-,1.34
2017002196,E631140,005,174.88,5,47.7374406166,-122.3269338934,1,12,4,1.0,4.0,01,U,1,1,3,,A,Y,A,U,P,W,17.0,51.0,1169.0,005,60.0,174.87,174.93,30,0,14,7,10,12,84,175012.0,3.83,0.0,+,0.76
2017002197,E632332,099,36.1,99,47.761382196599996,-122.3461785277,1,13,5,1.0,1.0,01,U,1,1,3,,S,,C,U,A,W,17.0,53.0,1169.0,099,40.0,36.1,36.11,10,0,12,4,0,12,48,37594.0,0.14,0.0,-,0.03
2017002198,E632434,009,8.9,9,47.9057940162,-122.1090205843,1,12,4,1.0,1.0,01,U,2,6,2,W,,,W,U,A,W,31.0,52.0,,009,,8.88,8.95,0,0,0,2,0,16,31,27166.0,0.69,0.0,+,0.56
2017002199,E632171,009,0.9200000000000002,9,47.7954152101,-122.1434291275,1,12,4,1.0,1.0,01,U,2,7,2,,A,,A,U,A,W,31.0,53.0,,009,,0.74,1.01,0,0,6,4,6,12,46,36121.0,3.56,0.55,+,2.1
2017002200,E632173,009,0.74,9,47.792801159700005,-122.14346387559999,1,12,4,1.0,5.0,01,U,2,7,3,,A,,A,U,A,W,31.0,53.0,,009,,0.74,1.01,0,0,6,4,6,12,46,36121.0,3.56,0.0,+,0.24
2017002201,E631637,009,10.0,9,47.921638308599995,-122.10830124190001,1,12,4,1.0,6.0,02,U,1,1,2,A,,Y,A,U,A,W,31.0,52.0,1180.0,009,,9.86,10.29,0,8,0,2,8,11,22,21930.0,3.44,0.0,+,1.8
2017002202,E634494,009,0.23000000000000004,9,47.78548000520001,-122.1433956629,1,12,4,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,31.0,53.0,,009,,0.23000000000000004,0.25,0,6,0,4,6,12,46,36121.0,0.26,2.390000000000001,-,0.15
2017002203,E631685,002COBROWNE,0.5,2,47.654530960500004,-117.4134457397,1,13,5,2.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,32.0,53.0,1220.0,002COBROWNE,25.0,0.5,0.57,89,0,0,4,0,13,50,20220.0,0.52,0.0,,0.0
2017002204,E631604,002,279.26,2,47.6601983516,-117.41107747459999,1,13,5,4.0,1.0,01,U,2,7,2,C,,Y,C,U,A,E,32.0,53.0,1220.0,002,30.0,279.25,279.26,35,0,0,3,0,19,56,24799.0,0.09,0.0,+,0.0
2017002205,E632039,002,299.37,2,47.932294069499996,-117.3513495022,1,11,3,1.0,2.0,01,R,1,1,1,A,,N,A,R,A,E,32.0,43.0,,002,60.0,299.22000000000014,299.88999999999993,37,8,0,2,8,12,24,12137.0,2.97,0.0,-,3.07
2017002206,E632042,002,287.16,2,47.7684294869,-117.383743449,1,12,4,4.0,4.0,01,U,1,1,2,A,,,A,U,A,E,32.0,53.0,,002,30.0,287.15,287.45,37,8,0,4,8,12,48,25987.0,2.85,0.5,-,2.67
2017002207,E631857,090,275.71,90,47.6359872424,-117.475768691,1,12,4,1.0,1.0,01,U,1,1,2,,P,,P,U,P,E,32.0,51.0,1220.0,090,60.0,275.6,275.71,45,0,40,5,10,12,60,45738.0,1.8400000000000003,0.75,-,3.4
2017002208,E633803,195,92.93,195,47.641040152799995,-117.4486654242,1,12,4,1.0,4.0,02,U,1,1,2,A,S,,A,U,P,E,32.0,52.0,1220.0,195,55.0,92.86,92.93,10,4,40,4,10,12,48,21015.0,0.54,0.0,+,0.91
2017002209,E633331,090,277.82,90,47.651325173900005,-117.43697219209999,1,12,4,1.0,4.0,01,U,1,1,1,,P,,P,U,P,E,32.0,51.0,1220.0,090,60.0,277.75,277.87,45,0,10,6,10,12,72,95351.0,4.18,0.5,-,2.59
2017002210,E635160,532,5.9,532,48.239680258,-122.3302933587,1,13,5,1.0,4.0,01,U,2,7,2,A,,,C,U,A,W,31.0,54.0,1235.0,532,,5.35,5.9,0,8,0,2,0,14,28,17473.0,3.51,2.65,-,1.38
2017002211,E634234,167,0.55,167,47.238236506999996,-122.3976292785,1,13,5,1.0,1.0,01,U,1,1,2,A,,,A,U,A,W,27.0,53.0,1280.0,167,35.0,0.48,0.57,0,6,0,4,6,11,44,47039.0,1.55,0.0,+,3.5699999999999994
2017002212,E632581,016,2.26,16,47.2376221037,-122.5005635201,1,13,5,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,W,27.0,52.0,1280.0,016,60.0,2.25,2.27,0,0,30,5,10,12,60,101920.0,0.74,0.0,-,3.41
2017002213,E632700,016,1.17,16,47.2347919847,-122.47930960209999,1,13,5,1.0,1.0,01,U,1,1,2,,P,,P,U,P,W,27.0,52.0,1280.0,016,60.0,1.08,1.2,0,0,48,5,10,12,60,131698.0,5.77,0.0,+,0.41
2017002215,E632890,005,131.82,5,47.2219077533,-122.46354753530001,1,12,4,1.0,1.0,01,U,1,1,3,,A,Y,A,U,P,W,27.0,51.0,1280.0,005,60.0,131.81,131.89,25,0,16,6,10,12,72,133670.0,3.9,0.5,-,0.4
2017002217,E631678,005,130.85,5,47.208149749899995,-122.4619284611,1,12,4,1.0,4.0,01,U,1,1,2,,A,,A,U,P,W,27.0,51.0,1280.0,005,60.0,130.75,131.14,25,0,16,8,10,12,96,179316.0,25.53,0.0,+,0.33
2017002219,3723003,900,0.0,900,47.507996623500006,-122.2783809674,1,7,6,2.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1320.0,900,,0.0,0.01,0,0,0,4,0,18,72,,,0.0,+,2.73
2017002220,E639256,405,0.77,405,47.46270564939999,-122.2495003049,1,12,4,1.0,2.0,01,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1320.0,405,60.0,0.76,0.79,0,0,16,6,8,12,72,157487.0,1.72,0.0,+,2.16
2017002223,E631880,501COVANCVR,0.26,501,45.6318583925,-122.6718900257,1,12,4,4.0,4.0,01,U,2,7,3,C,,Y,C,U,A,W,6.0,53.0,1350.0,501COVANCVR,,0.23000000000000004,0.28,87,0,0,3,0,20,60,9825.0,0.18,0.0,,0.0
2017002224,E633824,005,5.65,5,45.6961587571,-122.65975387540001,1,12,4,4.0,4.0,02,U,1,1,2,,A,,A,U,A,W,6.0,51.0,,005,60.0,5.47,5.8,0,0,24,6,10,12,72,63890.0,7.7,0.0,-,4.56
2017002225,E644736,170,2.54,170,46.9698565463,-119.0641573117,2,22,3,4.0,1.0,05,R,1,1,2,B,,,B,R,B,E,13.0,45.0,1380.0,170,,2.52,2.55,0,8,0,2,8,12,23,3038.0,0.03,0.0,-,0.9200000000000002
2017002226,E635491,202,10.08,202,47.656686571499996,-122.06602259559999,1,12,4,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,53.0,,202,,9.89,10.119999999999996,0,0,17,4,8,11,44,34121.0,2.86,0.0,+,0.25
2017002228,E633191,522,7.41,522,47.757706838400004,-122.24538769950001,1,12,4,1.0,4.0,01,U,2,7,2,C,,,C,U,A,W,17.0,53.0,609.0,522,35.0,7.4,7.42,0,0,0,4,0,12,48,37805.0,0.28,0.0,+,0.2
2017002229,E632390,027,89.06,27,47.676084375,-117.2395808032,1,12,4,2.0,1.0,01,U,1,1,2,C,,,C,U,A,E,32.0,53.0,1221.0,027,35.0,89.05,89.08,5,0,0,4,0,15,60,23590.0,0.26,0.0,,0.0
2017002230,E635166,097,29.36,97,46.015547740500004,-120.64057056729999,1,13,5,4.0,1.0,02,R,1,1,1,A,,,A,R,A,,20.0,43.0,,097,55.0,28.43,29.7,5,4,0,2,7,12,24,3924.0,1.82,7.0,-,5.2
2017002231,E645403,028,4.86,28,47.3988496312,-120.287665475,1,5,4,1.0,4.0,01,U,1,1,2,A,,,A,U,A,E,9.0,52.0,,028,40.0,4.84,4.94,0,4,0,1,8,15,15,4340.0,0.16,11.69,+,4.34
2017002232,E645035,105SPBOONE,0.07000000000000002,105,46.969857095200005,-123.8023266645,2,14,2,1.0,1.0,01,U,3,2,2,C,,Y,C,U,A,W,14.0,54.0,5.0,105SPBOONE,,0.02,0.09,55,0,0,2,0,27,53,,,0.0,,0.0
2017002233,E631839,101COABERDN,2.4,101,46.9750995311,-123.8413252909,1,13,5,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101COABERDN,30.0,2.390000000000001,2.45,88,0,0,2,0,19,38,12022.0,0.26,0.0,,0.0
2017002234,E632048,167,14.279999999999998,167,47.2834541833,-122.25825787229999,1,14,6,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,20.0,167,60.0,14.08,14.38,5,0,16,4,10,12,48,103436.0,11.33,0.0,-,0.74
2017002235,E631819,530,0.18,530,48.1879625093,-122.1994771074,1,13,5,1.0,4.0,01,U,1,1,2,A,,,A,U,A,W,31.0,53.0,45.0,530,,0.11,0.35,0,8,0,2,8,12,24,22777.0,2.0,0.0,-,4.35
2017002236,E632473,164,2.63,164,47.2881579237,-122.17807303,1,14,6,1.0,1.0,01,U,2,7,2,A,,Y,A,U,A,W,17.0,53.0,55.0,164,,2.55,2.66,0,4,0,2,4,12,24,24497.0,0.98,10.0,+,0.2
2017002237,E634504,305,4.259999999999999,305,47.679409219899995,-122.5392204052,1,13,5,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,18.0,52.0,58.0,305,,4.25,4.259999999999999,0,8,0,2,8,12,24,18887.0,0.07000000000000002,0.0,+,0.37
2017002238,E634255,090,9.05,90,47.579345534,-122.1519318441,1,14,6,1.0,4.0,01,U,2,7,2,A,S,Y,A,U,A,W,17.0,51.0,75.0,090,60.0,9.04,9.09,0,10,60,6,16,12,72,150500.0,2.75,0.0,+,4.0
2017002239,E635630,405,12.25,405,47.596148773100005,-122.1815055153,1,13,5,1.0,1.0,01,U,2,7,3,A,S,,A,U,A,W,17.0,51.0,75.0,405,60.0,12.19,12.27,20,6,450,8,10,12,96,216865.0,6.33,0.0,-,0.69
2017002240,E635493,520,7.769999999999999,520,47.6300314092,-122.1706218628,1,13,5,1.0,1.0,01,U,2,7,2,A,S,,A,U,A,W,17.0,52.0,75.0,520,60.0,7.62,7.79,0,10,157,4,10,12,48,82738.0,5.13,3.62,+,2.84
2017002241,E635494,090,8.560000000000002,90,47.5801871737,-122.1620925208,1,13,5,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,17.0,51.0,75.0,090,60.0,8.54,8.59,0,10,60,6,10,12,72,150500.0,2.75,0.0,+,3.71
2017002242,E633117,090,9.59,90,47.579140975600005,-122.1404188447,1,13,5,1.0,4.0,01,U,1,1,2,A,S,Y,A,U,A,W,17.0,51.0,75.0,090,60.0,9.51,9.63,0,10,60,6,10,12,72,150500.0,6.59,0.0,+,0.51
2017002243,E631822,405,13.82,405,47.617488591800004,-122.18892895270001,1,13,5,1.0,2.0,01,U,1,1,2,,P,,A,U,P,W,17.0,51.0,75.0,405,60.0,13.81,13.83,23,0,10,6,10,12,72,164305.0,1.2,0.0,+,2.91
2017002244,E634881,542,10.99,542,48.843463432600004,-122.26659727149999,1,14,6,9.0,5.0,00,R,1,1,2,A,,N,A,R,A,W,37.0,44.0,,542,,10.99,11.0,0,4,0,2,4,23,46,9705.0,0.04,0.0,+,0.37
2017002245,E633808,005,253.84,5,48.756031345,-122.4616050118,1,14,6,1.0,4.0,01,U,2,6,2,,A,,A,U,P,W,37.0,51.0,80.0,005,60.0,253.84,253.85,45,0,16,4,10,12,48,65761.0,0.24,0.0,+,0.51
2017002246,E633811,539,3.37,539,48.831466506999995,-122.48596387159999,1,13,5,1.0,6.0,01,U,1,1,2,A,,Y,A,U,A,W,37.0,53.0,,539,50.0,3.0,3.48,0,8,0,4,8,12,48,23335.0,4.09,0.0,-,1.61
2017002247,E631614,410,5.19,410,47.170797471499995,-122.1768550023,1,13,5,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,27.0,53.0,105.0,410,40.0,5.18,5.25,5,0,10,4,8,13,52,41175.0,1.05,5.21,-,5.41
2017002248,E632052,405,22.67,405,47.743572532200005,-122.1871996558,1,14,6,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,110.0,405,60.0,22.61,22.77,23,0,16,6,10,12,72,165418.0,9.66,0.0,-,2.55
2017002249,E632179,524,14.68,524,47.802145439600004,-122.1116653808,1,14,6,1.0,1.0,01,U,1,1,3,A,,N,A,U,A,W,31.0,54.0,,524,,14.62,14.68,5,5,0,2,5,14,28,13138.0,0.29,0.0,,0.0
2017002250,E633114,405,22.51,405,47.7414151455,-122.1869310909,1,13,5,1.0,3.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,110.0,405,60.0,22.49,22.52,23,0,16,7,10,12,84,165418.0,1.81,0.48,+,1.94
2017002251,E633116,405,23.28,405,47.752458240299994,-122.18650437069999,1,13,5,1.0,6.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,110.0,405,60.0,23.27,23.46,23,0,16,5,10,12,60,165418.0,11.47,0.75,-,4.88
2017002252,E632443,405,25.28,405,47.780072850799996,-122.1937244859,1,14,6,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,110.0,405,60.0,25.08,25.3,30,6,48,5,12,12,60,132048.0,10.6,0.0,+,2.16
2017002254,E634257,405,22.25,405,47.737634926400005,-122.1873238538,1,14,6,1.0,4.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,110.0,405,60.0,22.14,22.31,23,0,16,7,10,12,84,178580.0,11.08,0.0,+,1.94
2017002256,E632300,097,251.26,97,48.117441989300005,-119.6776324935,1,13,5,1.0,6.0,02,R,1,1,2,B,,,B,R,B,E,24.0,42.0,,097,55.0,251.05,252.8,40,8,0,2,8,12,24,3959.0,2.53,0.0,+,0.11
2017002257,E634657,509,31.78,509,47.4899470703,-122.3259711593,1,13,5,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,52.0,139.0,509,50.0,31.7,31.80999999999999,8,0,16,4,10,12,48,46138.0,1.85,0.0,-,0.78
2017002258,E632326,020,58.56,20,48.467173152600004,-122.3523730852,1,14,6,1.0,1.0,01,U,1,1,3,,A,,A,U,A,W,29.0,53.0,,020,55.0,58.42,58.79,10,0,9,4,8,12,48,28566.0,3.86,0.0,+,0.3
2017002259,E633418,005,236.43,5,48.5572431274,-122.35012981780001,1,14,6,1.0,4.0,01,R,1,1,1,A,S,,A,R,A,W,29.0,41.0,,005,70.0,236.31,236.45,42,4,100,4,10,12,48,49596.0,2.53,0.0,+,1.4
2017002260,E633766,507,1.54,507,46.7142603175,-122.955159014,1,13,5,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,21.0,53.0,180.0,507,30.0,1.47,1.54,0,0,0,2,0,22,44,9001.0,0.23000000000000004,0.0,+,0.41
2017002262,E632295,395,205.04,395,48.1800357204,-117.70003006569999,1,13,5,1.0,1.0,02,R,1,1,2,A,,N,A,R,A,E,33.0,42.0,,395,60.0,204.91,205.28,8,7,0,2,7,12,24,6913.0,0.93,2.0,+,0.89
2017002263,E645196,090,56.32,90,47.3573549753,-121.3676377847,2,18,6,2.0,1.0,03,R,1,1,2,,A,,A,R,P,,19.0,41.0,,090,65.0,56.31,56.32,12,0,4,4,10,12,48,33285.0,0.12,2.73,+,1.67
2017002264,E632331,127,15.470000000000004,127,46.688450701,-117.79621102120001,1,14,6,4.0,1.0,04,R,1,1,2,A,,,A,R,A,E,38.0,43.0,,127,,14.02,19.45,10,4,0,2,4,12,24,837.0,1.6599999999999997,0.0,+,4.3
2017002265,E632499,195,31.55,195,46.830158203,-117.3280786566,1,13,5,1.0,6.0,05,R,1,1,1,A,,Y,A,R,A,E,38.0,43.0,,195,60.0,31.18,31.61,10,8,0,2,8,12,24,7629.0,1.2,4.0,+,0.33
2017002266,E636872,260,32.68,260,46.71136931979999,-118.3932670224,1,14,6,4.0,9.0,04,R,1,1,2,B,,N,B,R,B,E,11.0,45.0,,260,,31.54,33.49000000000001,0,6,0,2,6,11,22,563.0,0.4,0.0,+,0.74
2017002267,E633392,020,14.33,20,48.165556745100005,-122.6375076779,1,14,6,1.0,1.0,01,R,1,1,1,A,,N,A,R,A,W,15.0,43.0,,020,55.0,14.3,14.69,5,4,0,2,4,12,24,1002.0,0.14,0.0,-,0.02
2017002268,E632999,020,23.31,20,48.2110640269,-122.72535992,1,14,6,4.0,1.0,01,R,1,1,1,,,,,R,A,W,15.0,43.0,,020,55.0,23.16,23.49,5,0,0,2,0,11,22,10824.0,1.3,2.0,+,0.61
2017002269,E632056,509,23.64,509,47.4010607716,-122.324500111,1,14,6,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,325.0,509,50.0,23.64,23.66,7,0,0,2,0,18,36,21912.0,0.16,0.0,+,2.78
2017002270,E631808,516,1.82,516,47.393251524899995,-122.2943180099,1,13,5,1.0,4.0,01,U,2,7,3,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,1.82,1.83,0,0,0,4,0,24,94,15455.0,0.06,0.0,+,2.73
2017002271,E634093,005,120.64,5,47.1027978171,-122.5944997038,1,13,5,1.0,4.0,01,U,1,1,3,A,S,Y,A,U,A,W,27.0,51.0,,005,60.0,120.52,120.93000000000002,25,6,34,6,10,12,72,127017.0,19.010000000000005,2.0,+,0.19
2017002273,E631877,099,37.25,99,47.7781376516,-122.3462535913,1,14,6,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,365.0,099,40.0,37.22999999999999,37.25,20,0,0,4,0,18,70,32828.0,0.24,3.18,+,2.86
