CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
2016005078,E512576,012,171.17,12,46.2387376962,-119.2456046682,2,2,2,8.0,6.0,01,R,2,5,1,B,,N,B,R,B,E,39.0,43.0,,012,60.0,170.39,172.34,15,2,0,2,2,12,24,2029.0,1.44,6.0,+,133.0
2016005079,E514136,082,30.76,82,47.437297881000006,-120.32371859979999,2,2,2,1.0,1.0,01,U,1,1,2,C,O,Y,C,U,P,E,39.0,51.0,,082,60.0,30.76,30.78,10,0,40,4,0,19,76,48676.0,0.36,0.0,+,0.0
2016005080,E514124,082,40.96,82,47.4494889543,-120.33171514879999,2,1,1,1.0,1.0,01,R,1,1,2,A,S,Y,A,R,P,E,39.0,41.0,,082,70.0,40.84000000000001,41.48,15,4,76,4,10,12,48,27076.0,6.32,1.91,+,114.0
2016005083,E514567,022,4.98,22,47.377591780500005,-120.58839497139999,1,31,7,1.0,1.0,01,R,1,1,2,B,,N,B,R,B,E,39.0,45.0,,022,,4.86,6.12,10,8,0,2,8,12,23,5174.0,2.3799999999999994,0.0,-,0.0
2016005084,E514571,082,67.89,82,47.5108080812,-120.43899897520001,1,31,7,1.0,2.0,01,U,2,6,1,A,S,,A,U,P,E,39.0,51.0,,082,70.0,67.85,67.92,15,4,76,4,10,12,48,21376.0,0.55,0.19,-,0.0
2016005085,E513479,012,430.6,12,47.5159801012,-120.44987172280001,2,3,3,2.0,5.0,03,U,1,1,2,C,,Y,C,U,A,E,2.0,53.0,215.0,012,60.0,430.6,430.65,48,0,0,2,0,12,24,11277.0,0.21,0.0,-,0.0
2016005086,E512116,397,13.26,397,47.52600540939999,-120.4708076888,2,2,2,1.0,1.0,01,U,1,1,2,A,,Y,A,U,B,E,3.0,55.0,,397,,12.81,13.43,0,8,0,2,8,12,24,3339.0,0.76,2.1,+,417.0
2016005088,E512699,285,2.77,285,48.116517828,-123.43331786,2,4,4,3.0,4.0,02,U,1,1,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285,35.0,2.56,2.78,0,0,0,3,0,17,50,15615.0,1.25,0.0,-,0.0
2016005089,E512318,285,3.72,285,48.1150276546,-123.4346455041,2,3,3,3.0,4.0,04,U,1,1,2,C,,,C,U,A,E,4.0,53.0,1405.0,285,35.0,3.72,3.73,0,0,0,4,0,13,50,33686.0,0.12,0.0,-,0.0
2016005090,E513774,097,164.64,97,48.0996885766,-123.5538536884,2,3,3,3.0,1.0,04,R,2,7,1,A,,,A,R,A,E,4.0,43.0,,097,55.0,164.58,165.62,27,7,0,2,7,12,24,6234.0,2.370000000000001,2.0,-,0.0
2016005091,E512625,097,156.88,97,45.6788015378,-122.552547599,2,2,2,1.0,6.0,01,R,1,1,1,A,,,A,R,A,,4.0,43.0,,097,55.0,156.76,157.24,25,4,0,2,4,12,24,6056.0,1.0600000000000005,0.0,-,0.0
2016005092,E513157,097,153.16999999999996,97,45.616495051,-122.55646606379999,2,3,3,3.0,6.0,04,R,2,7,1,A,,,A,R,A,,4.0,43.0,,097,55.0,153.12,153.56,25,4,0,2,4,12,24,6056.0,0.97,1.94,-,0.0
2016005093,E513158,002,113.06,2,45.698904665,-122.5527271051,2,3,3,3.0,6.0,04,R,1,1,2,,A,,A,R,A,E,4.0,42.0,,002,60.0,112.86,113.1,10,0,15,4,10,12,48,23793.0,2.08,0.0,+,212.0
2016005094,E512624,002,112.44,2,45.6784124633,-122.5525480231,2,3,3,3.0,6.0,04,R,1,1,2,,A,,A,R,A,E,4.0,42.0,165.0,002,60.0,112.43000000000002,112.61,10,0,15,4,10,12,48,23793.0,1.56,2.0,+,82.0
2016005095,2710163,002,111.15,2,45.6342710987,-122.66343240209999,2,3,3,3.0,4.0,04,R,1,1,2,,A,Y,A,R,A,E,4.0,42.0,,002,60.0,111.15,111.23,10,0,15,4,10,12,48,17797.0,0.52,2.5,-,0.0
2016005096,E512760,101,202.42,101,45.6497759333,-122.66021134959999,2,2,2,1.0,6.0,05,R,1,1,1,A,,N,A,R,A,W,5.0,43.0,,101,25.0,202.07,202.57,20,8,0,2,8,11,22,3342.0,0.61,0.0,-,0.0
2016005097,2767311,101,247.25,101,45.653071205699995,-122.568581855,2,2,2,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,5.0,53.0,990.0,101,25.0,247.21,247.25,22,0,0,2,0,19,38,6654.0,0.1,0.0,-,0.0
2016005098,3473170,101,247.13,101,45.6479730387,-122.6142954441,1,27,3,2.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,5.0,53.0,990.0,101,25.0,247.11000000000004,247.15,22,0,0,2,0,25,50,6654.0,0.1,0.0,-,0.0
2016005099,E512759,112,60.61,112,45.6471663854,-122.62738856690001,2,3,3,2.0,1.0,03,R,2,7,2,A,,,A,R,B,W,5.0,45.0,,112,,60.47,60.61,11,6,0,2,6,12,24,6071.0,0.31,2.86,+,500.0
2016005100,E513677,500,6.76,500,45.9411611003,-122.378731755,2,2,2,1.0,5.0,02,U,2,7,3,C,,,C,U,A,W,6.0,52.0,,500,55.0,6.75,6.78,0,0,0,4,0,16,65,32509.0,0.36,0.0,+,100.0
2016005101,E513437,205,1.42,205,46.3075182128,-122.38598878959999,2,3,3,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,P,W,6.0,51.0,1350.0,205,60.0,1.42,1.55,0,10,52,7,10,12,84,90152.0,4.280000000000001,0.0,+,50.0
2016005102,E513438,503,2.18,503,46.1314321205,-122.9771416923,2,3,3,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,6.0,53.0,,503,,2.18,2.4,0,0,0,4,0,13,52,33768.0,2.71,0.0,+,118.0
2016005103,E515367,500,6.730000000000001,500,45.9953444426,-122.3839716589,2,2,2,1.0,4.0,02,U,2,7,3,C,,Y,C,U,A,W,6.0,52.0,,500,55.0,6.69,6.75,0,0,0,4,0,16,65,32509.0,0.71,0.0,+,100.0
2016005104,E515387,005,1.26,5,47.415312606499995,-120.29475092930001,2,3,3,1.0,4.0,01,U,1,1,3,,A,,A,U,A,W,6.0,51.0,1350.0,005,50.0,1.21,1.27,0,0,24,6,10,12,72,102025.0,2.23,0.0,+,279.0
2016005107,E512773,500,2.5,500,47.2327710451,-119.9393284274,2,2,2,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,6.0,52.0,,500,55.0,2.49,2.55,0,0,22,4,10,12,48,55735.0,1.22,0.0,-,0.0
2016005108,E512328,500,1.8700000000000003,500,47.1041422296,-119.451629911,2,3,3,2.0,3.0,01,U,1,1,2,,A,,A,U,A,W,6.0,52.0,,500,55.0,1.8700000000000003,1.91,0,0,22,4,10,12,48,55717.0,0.8100000000000002,0.0,+,316.0
2016005109,E513434,503,25.53,503,47.2501252085,-119.60869083790001,2,2,2,4.0,6.0,01,R,1,1,1,G,,,G,R,A,W,6.0,44.0,,503,,25.46,25.95,0,2,0,2,2,10,20,1356.0,0.24,0.0,-,0.0
2016005110,E513102,504,33.45,504,46.97587388,-123.8123069391,2,3,3,3.0,6.0,03,R,1,1,1,A,,N,A,R,B,W,8.0,44.0,,504,,33.04,33.68,0,4,0,2,4,12,24,723.0,0.17,0.0,+,436.0
2016005111,E512264,432,4.44,432,48.1361254395,-122.5912731903,2,2,2,1.0,4.0,01,U,1,1,2,A,,Y,A,U,A,W,8.0,53.0,,432,55.0,4.43,4.45,0,4,0,2,2,18,36,9714.0,0.07000000000000002,0.0,+,4.0
2016005112,E513435,503,31.97,503,48.2930536366,-122.6575631478,2,2,2,4.0,1.0,01,R,1,1,1,B,,N,B,R,B,W,8.0,44.0,,503,,31.04,32.72,0,6,0,2,6,12,24,1358.0,0.8299999999999998,0.25,+,12.0
2016005113,E513664,028,3.67,28,47.441225797600005,-122.24556663930001,2,3,3,1.0,1.0,01,U,1,1,2,A,,,A,U,A,E,9.0,52.0,350.0,028,40.0,3.65,3.67,0,10,0,4,10,12,48,15482.0,0.11,1.0,-,0.0
2016005114,E512626,097,218.11000000000004,97,47.4561196428,-122.2635141482,2,3,3,3.0,1.0,04,R,1,1,1,A,,N,A,R,B,E,9.0,42.0,,097,55.0,216.93,218.22,33,7,0,2,7,12,24,5025.0,2.370000000000001,3.0,+,4.0
2016005115,E512101,182,14.3,182,47.646022397299994,-122.1355606443,2,3,3,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,E,11.0,51.0,960.0,182,60.0,14.220000000000002,14.37,0,5,40,4,10,12,47,47568.0,2.6,1.3,,0.0
2016005116,E514737,028,29.8,28,47.6330771355,-122.1430965309,2,3,3,3.0,4.0,04,R,1,1,2,A,,,A,R,A,E,13.0,43.0,,028,40.0,29.74,29.8,5,8,0,2,8,12,24,9432.0,0.21,0.0,-,0.0
2016005117,E513328,090,167.85,90,47.66756783939999,-122.12911714450001,2,3,3,3.0,4.0,04,R,1,1,2,A,S,,A,R,A,E,13.0,41.0,,090,70.0,167.82,167.95,20,4,38,4,10,12,48,14865.0,0.71,0.0,+,44.0
2016005118,E513326,028,45.76,28,47.63305894649999,-122.1430525275,2,3,3,3.0,6.0,04,R,1,1,1,A,,N,A,R,A,E,13.0,44.0,,028,40.0,45.67,46.03,5,8,0,2,8,12,24,4938.0,0.65,0.0,-,0.0
2016005119,E513075,012,0.06,12,47.636648038900006,-122.1430251128,2,3,3,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,14.0,53.0,5.0,012,20.0,0.05,0.06,0,0,0,2,0,23,46,15193.0,0.06,0.0,+,941.0
2016005120,E512550,525,28.04,525,47.4659381035,-122.217483425,2,3,3,1.0,1.0,02,R,2,7,2,A,,,A,R,A,W,15.0,43.0,,525,60.0,28.01,28.1,10,6,0,2,6,12,24,7048.0,0.23000000000000004,0.0,+,41.0
2016005121,E512261,020,31.42000000000001,20,47.4678628563,-122.2162936348,2,3,3,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,15.0,53.0,895.0,020,55.0,31.4,31.42000000000001,5,0,0,4,0,16,62,20846.0,0.15,3.58,+,26.0
2016005122,E512409,181,4.44,181,47.442581511099995,-122.2170609683,2,3,3,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1320.0,181,,4.44,4.52,0,0,0,4,0,16,64,29345.0,0.86,0.0,+,120.0
2016005123,E512275,005,154.09,5,47.479700998,-122.2163402081,2,3,3,2.0,4.0,03,U,2,7,3,A,S,,A,U,P,W,17.0,51.0,1320.0,005,60.0,154.05,154.1,30,10,113,9,10,12,106,233976.0,4.27,1.0,-,0.0
2016005130,E512270,405,2.4,405,47.42540923,-122.27972995959999,2,3,3,2.0,4.0,03,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1070.0,405,60.0,2.3799999999999994,2.47,0,0,16,4,8,13,52,93928.0,3.09,0.5,-,0.0
2016005131,E512274,167,25.84,167,47.441690525,-122.26813434549999,2,3,3,2.0,3.0,03,U,1,1,2,,A,,A,U,A,W,17.0,52.0,1070.0,167,60.0,25.75,26.05,10,0,18,4,10,12,46,106198.0,11.63,0.0,+,35.0
2016005132,E514037,900,4.009999999999999,900,47.6173741119,-122.34378839959999,2,3,3,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1070.0,900,50.0,4.0,4.15,0,0,0,2,0,22,44,8343.0,0.4600000000000001,0.0,+,0.0
2016005133,E512877,099,34.97,99,47.5904646729,-122.2916190558,2,3,3,2.0,4.0,03,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,1169.0,099,40.0,34.88,34.97,10,0,12,4,0,12,48,32220.0,1.0600000000000005,0.0,-,0.0
2016005134,3678676,099,34.84000000000001,99,47.695024252399996,-122.3295067042,2,2,2,1.0,4.0,02,U,1,1,2,,S,,C,U,A,W,17.0,53.0,1169.0,099,40.0,34.79,34.88,10,0,12,4,0,12,48,32220.0,1.0600000000000005,0.0,+,50.0
2016005135,3679078,104,29.61,104,47.687570887700005,-122.327002416,2,2,2,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,1169.0,104,60.0,29.55,29.61,10,0,0,4,0,17,69,20271.0,0.44,0.0,-,0.0
2016005136,E513129,405,16.95,405,47.7341388829,-122.3343179839,2,3,3,2.0,4.0,03,U,1,1,2,,A,,A,U,A,W,17.0,51.0,625.0,405,60.0,16.91,16.989999999999995,23,0,16,6,10,12,72,188681.0,5.51,0.0,+,48.0
2016005138,E513133,090,50.58,90,47.5341413686,-122.33215366379999,2,2,2,4.0,4.0,01,R,1,1,2,,A,,A,R,P,,17.0,41.0,,090,70.0,50.48,50.58,5,0,24,7,10,12,84,32766.0,1.2,0.0,+,554.0
2016005139,E512362,005,151.76,5,47.684088432799996,-122.32315389629998,2,3,3,1.0,1.0,01,U,2,6,2,P,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,151.6,152.02,30,3,113,8,10,12,94,218013.0,33.42000000000001,0.0,-,0.0
2016005140,E518831,005,153.06,5,47.6015276917,-122.324424173,2,3,3,2.0,6.0,03,U,1,1,3,P,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,152.78999999999996,153.19,30,3,65,9,10,12,106,233976.0,34.15999999999999,0.0,-,0.0
2016005141,E514240,099,26.079999999999995,99,47.5923406872,-122.3263147922,2,3,3,6.0,4.0,03,U,1,1,2,C,P,Y,C,U,P,W,17.0,52.0,1140.0,099,40.0,25.829999999999995,26.18,10,0,4,4,0,13,50,45365.0,5.8,0.0,-,0.0
2016005142,E516190,090,2.120000000000001,90,47.6652831616,-122.3223269443,2,3,3,2.0,7.0,03,U,1,1,3,W,O,Y,W,U,P,W,17.0,51.0,1140.0,090,60.0,2.0,2.28,0,0,40,6,0,15,91,130923.0,13.38,0.0,-,0.0
2016005143,E512280,005,171.89,5,47.6803930434,-122.32111631040001,2,3,3,2.0,4.0,03,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,171.82,171.95,30,0,20,6,10,12,72,178940.0,8.49,0.0,+,165.0
2016005144,E512281,005,171.35,5,47.7081216217,-122.3301513624,2,3,3,2.0,4.0,03,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,171.34,171.56,30,0,20,6,10,12,72,173583.0,13.94,0.0,+,25.0
2016005145,E512181,523,0.5,523,47.6441695788,-122.32311481219999,2,3,3,2.0,4.0,01,U,1,1,3,C,,Y,C,U,A,W,17.0,53.0,1140.0,523,,0.4600000000000001,0.5,10,0,0,4,0,11,44,23768.0,0.35,0.0,,0.0
2016005146,E512182,523,1.3,523,47.573445236000005,-122.3166891172,2,3,3,1.0,1.0,02,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,523,,1.26,1.31,10,0,0,4,0,12,46,29399.0,0.54,0.0,,0.0
2016005148,E512494,005,171.08,5,47.710393913699995,-122.300461849,2,3,3,2.0,1.0,03,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,171.06,171.17,30,0,20,6,8,12,72,173583.0,6.97,0.0,+,246.0
2016005149,E512495,005,165.15,5,47.5338042937,-122.33617117940001,2,3,3,2.0,1.0,03,U,1,1,2,,P,,P,U,P,W,17.0,51.0,1140.0,005,60.0,165.12,165.16,30,0,20,5,6,12,58,148085.0,2.16,0.0,+,359.0
2016005150,E512496,090,0.29,90,47.4081234695,-122.03808578969999,2,3,3,1.0,1.0,02,U,1,1,2,W,O,Y,W,U,P,W,17.0,52.0,1140.0,090,40.0,0.27,0.29,0,0,50,4,0,21,84,44116.0,0.32,19.420000000000005,+,460.0
2016005151,E512497,005,169.71,5,47.358063028400004,-122.1074401366,2,3,3,2.0,1.0,03,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,169.69,169.77,30,0,20,8,10,12,96,171978.0,5.02,0.0,+,84.0
2016005152,E512498,005,170.76,5,47.40822302,-122.29831400319999,2,2,2,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,170.76,170.82,30,0,20,6,12,12,72,158254.0,3.47,0.0,-,0.0
2016005153,E512500,005,172.8,5,47.3997478828,-122.2970737924,2,3,3,1.0,1.0,01,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,172.58,172.82,30,0,30,8,12,12,96,188365.0,16.5,0.0,+,236.0
2016005154,E512583,005,168.24,5,47.3922673198,-122.2927250726,2,3,3,2.0,4.0,03,U,1,1,2,A,O,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,168.24,168.37,30,8,10,8,12,12,96,156400.0,7.42,0.0,-,0.0
2016005156,3788840,099,27.16,99,47.6438915596,-122.2017312621,2,3,3,2.0,5.0,03,U,2,7,2,,A,Y,C,U,A,W,17.0,52.0,1140.0,099,40.0,27.0,27.63,10,0,4,6,0,12,72,66231.0,15.23,0.0,+,347.0
2016005157,3737522,522,2.52,522,47.6509647243,-122.1868566936,2,2,2,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,522,35.0,2.52,2.53,0,0,0,4,0,15,60,35020.0,0.13,1.5,-,0.0
2016005159,E512276,169,15.19,169,47.7593568394,-122.1821451311,2,2,2,1.0,4.0,01,U,1,1,2,A,,,A,U,A,W,17.0,53.0,,169,,15.15,15.2,0,10,0,2,8,12,24,24818.0,0.45,3.64,-,0.0
2016005160,E514633,516,12.37,516,47.294899851400004,-122.25614552200001,2,2,2,2.0,6.0,01,U,2,7,2,,S,Y,C,U,A,W,17.0,54.0,293.0,516,,12.35,12.37,5,0,12,4,0,12,48,28646.0,0.21,0.0,-,0.0
2016005161,E512372,099,12.86,99,47.2882566226,-122.1868459634,2,3,3,2.0,4.0,01,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,325.0,099,60.0,12.86,12.87,0,0,12,4,0,12,48,30787.0,0.11,0.0,+,249.0
2016005162,E512373,099,12.28,99,47.319584299,-122.2452524781,2,3,3,2.0,6.0,03,U,2,7,2,,S,,C,U,A,W,17.0,53.0,325.0,099,60.0,12.28,12.31,0,0,12,4,0,12,48,30787.0,0.34,0.0,-,0.0
2016005163,E512358,516,1.92,516,47.3111613536,-122.24661872780001,2,3,3,2.0,1.0,03,U,1,1,3,C,,,C,U,A,W,17.0,53.0,615.0,516,,1.92,1.93,0,0,0,4,0,19,76,33243.0,0.12,5.0,+,273.0
2016005166,E514757,405,15.39,405,47.28474623,-122.3088410555,2,3,3,2.0,4.0,03,U,1,1,2,,P,,A,U,P,W,17.0,51.0,75.0,405,60.0,15.33,15.4,23,0,16,6,10,12,72,141538.0,3.62,0.5,+,366.0
2016005167,E512387,520,6.75,520,47.333897867,-122.3120361755,2,3,3,2.0,1.0,02,U,1,1,2,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,6.72,6.860000000000001,0,0,20,5,10,12,60,80103.0,4.09,4.0,+,216.0
2016005170,E513214,164,2.21,164,47.555975548599996,-122.07969891020001,2,2,2,2.0,1.0,02,U,1,1,2,A,,,A,U,A,W,17.0,53.0,55.0,164,,2.18,2.23,0,4,0,2,4,12,24,24291.0,0.44,0.0,+,377.0
2016005171,E514411,167,16.89,167,47.4800188354,-121.8905722934,2,3,3,2.0,4.0,03,U,1,1,2,A,S,,A,U,A,W,17.0,52.0,55.0,167,60.0,16.85,16.9,10,5,60,5,10,12,60,120550.0,2.2,0.0,-,0.0
2016005172,E518828,167,16.31,167,47.247600239700006,-121.98986191200001,2,3,3,1.0,2.0,02,U,1,1,2,A,S,Y,A,U,A,W,17.0,52.0,55.0,167,60.0,16.260000000000005,16.56,10,5,60,6,10,12,72,120550.0,13.2,1.0,-,0.0
2016005173,E511971,018,1.4,18,47.357821964799996,-122.2976328324,2,2,2,1.0,6.0,01,U,2,7,2,,A,,A,U,A,W,17.0,52.0,443.0,018,60.0,1.3,1.41,5,0,15,4,10,12,48,58417.0,2.35,0.0,+,298.0
2016005174,E512271,005,141.42,5,47.414593715600006,-122.1970383068,2,3,3,2.0,4.0,03,U,2,7,2,A,S,Y,A,U,P,W,17.0,51.0,443.0,005,60.0,141.36,141.46,30,10,84,8,10,12,96,192937.0,7.04,0.75,+,165.0
2016005176,E514514,099,7.58,99,47.377952583900004,-122.2473513775,2,3,3,2.0,3.0,03,U,2,7,2,,S,,C,U,A,W,17.0,53.0,443.0,099,60.0,7.389999999999999,7.58,0,0,12,4,0,12,48,29874.0,2.07,0.0,-,0.0
2016005177,E513396,161,36.25,161,47.390667378500005,-122.286539479,2,3,3,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,443.0,161,,36.22999999999999,36.25,10,0,0,5,0,13,66,38828.0,0.28,0.0,+,150.0
2016005178,E512068,090,13.779999999999998,90,47.378022378900006,-122.2458215807,2,2,2,2.0,2.0,02,U,1,1,2,A,S,,A,U,A,W,17.0,51.0,590.0,090,60.0,13.66,13.88,3,10,48,6,10,12,72,129988.0,10.44,0.0,+,27.0
2016005179,E512070,090,12.88,90,47.3780215847,-122.24582333110001,2,2,2,1.0,1.0,02,U,2,7,3,A,S,,A,U,A,W,17.0,51.0,590.0,090,60.0,12.7,12.94,3,10,90,7,10,12,84,129988.0,11.39,0.0,-,0.0
2016005180,E514057,018,26.38,18,47.3901928396,-122.2406090094,2,3,3,2.0,6.0,03,R,1,1,2,A,,,A,R,A,W,17.0,42.0,,018,55.0,26.37,26.8,5,8,0,2,8,12,23,26118.0,4.1,0.0,-,0.0
2016005181,E513290,169,3.0,169,47.3973320567,-122.2279887037,2,2,2,2.0,1.0,01,R,2,6,2,A,,,A,R,A,W,17.0,43.0,,169,,2.77,3.41,0,8,0,2,8,11,22,10438.0,2.44,0.0,+,225.0
2016005183,E512454,515,3.0,515,47.4136014242,-122.22083209600001,2,3,3,2.0,4.0,03,U,2,7,3,C,,,C,U,A,W,17.0,54.0,615.0,515,,2.99,3.01,0,0,0,4,0,15,59,,,0.0,+,47.0
2016005184,E512455,516,5.79,516,47.401054798400004,-122.2244889493,2,3,3,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,5.79,5.83,5,0,0,4,0,13,50,23243.0,0.34,0.0,-,0.0
2016005185,E512456,516,4.79,516,47.768534257,-122.30043734559999,2,2,2,2.0,4.0,03,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,615.0,516,,4.79,4.8,5,0,16,4,10,12,48,23292.0,0.09,0.0,-,0.0
2016005186,E512457,516,2.24,516,47.5785442372,-122.20924385229999,2,3,3,2.0,4.0,03,U,1,1,2,A,,Y,A,U,A,W,17.0,52.0,615.0,516,,2.24,2.3,0,10,0,4,15,16,64,29405.0,0.64,5.0,-,0.0
2016005187,E512459,516,4.85,516,47.558025137799994,-122.673444825,2,2,2,2.0,4.0,02,U,2,7,2,,A,Y,A,U,A,W,17.0,52.0,615.0,516,,4.84,4.85,5,0,16,4,10,12,48,39621.0,0.14,0.0,-,0.0
2016005188,E512460,516,4.85,516,47.54967288,-122.6663716907,2,3,3,1.0,1.0,02,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,615.0,516,,4.84,4.85,5,0,16,4,10,12,48,39621.0,0.14,0.0,-,0.0
2016005189,E512740,167,21.82,167,47.525656134399995,-122.704486852,2,3,3,1.0,1.0,02,U,2,7,3,,A,,A,U,A,W,17.0,52.0,615.0,167,60.0,21.78,22.02,10,0,20,4,10,12,48,114357.0,10.019999999999998,0.0,+,200.0
2016005191,E512466,516,6.32,516,47.5304616954,-122.672948786,2,3,3,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,6.32,6.34,5,0,0,4,0,16,64,29715.0,0.22,4.0,+,569.0
2016005192,E511967,167,23.82,167,47.6787507328,-122.6908140875,2,2,2,1.0,6.0,01,U,2,7,3,,A,,A,U,A,W,17.0,52.0,615.0,167,60.0,23.71,23.96,10,0,18,4,10,12,46,107396.0,9.8,0.0,-,0.0
2016005193,E511969,167,22.89,167,47.146157556000006,-120.8153200899,2,2,2,1.0,6.0,01,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,615.0,167,60.0,22.88,22.96,10,0,18,4,10,12,47,100033.0,2.92,0.0,-,0.0
2016005194,E512714,104,30.18,104,46.9727530475,-120.535990023,2,2,2,1.0,1.0,01,U,2,7,3,C,,,A,U,P,W,17.0,53.0,657.0,104,60.0,30.11,30.34,10,0,0,2,8,10,20,15489.0,1.3,0.0,-,0.0
2016005195,E512097,090,6.32,90,46.89961833,-120.49383840549999,2,2,2,1.0,1.0,01,U,1,1,3,P,O,Y,P,U,P,W,17.0,51.0,763.0,090,60.0,6.18,6.37,0,6,100,6,10,12,71,153316.0,10.63,0.0,+,43.0
2016005197,E512812,304,0.3,304,46.868381488699995,-120.41054656940001,2,2,2,1.0,4.0,01,U,1,1,2,,S,,A,U,A,W,18.0,53.0,,304,,0.29,0.43,10,0,10,4,8,12,48,30221.0,1.54,0.0,+,0.0
2016005198,E512814,003,34.22999999999999,3,45.953433390600004,-120.66076122770001,2,3,3,2.0,1.0,03,U,1,1,2,A,,Y,A,U,A,W,18.0,53.0,,003,40.0,34.22999999999999,34.24000000000001,0,3,0,2,5,17,33,20589.0,0.08,0.0,-,0.0
2016005200,E513810,303,8.88,303,46.5666605858,-122.2696185497,2,2,2,1.0,1.0,01,U,1,1,2,W,,,W,U,P,W,18.0,52.0,,303,55.0,8.85,8.88,2,0,0,4,0,23,92,30448.0,0.33,0.0,+,324.0
2016005201,E512338,166,0.61,166,47.1935284237,-123.09887161639999,2,3,3,2.0,1.0,03,U,2,7,2,A,,,A,U,A,W,18.0,53.0,1000.0,166,,0.55,1.89,0,5,0,2,5,12,24,14277.0,6.980000000000001,2.0,-,0.0
2016005202,E512815,003,46.85,3,47.4433185216,-122.8322880505,2,3,3,1.0,1.0,03,U,1,1,1,A,S,,A,U,A,W,18.0,52.0,,003,60.0,46.84,47.09,0,4,48,6,10,12,72,48809.0,4.45,1.43,+,129.0
2016005203,E513280,090,89.28,90,47.3285119506,-123.1556879784,2,3,3,3.0,6.0,04,R,1,1,1,A,S,,A,R,P,E,19.0,41.0,,090,70.0,89.08,90.87,12,4,76,4,10,12,48,26731.0,17.460000000000004,1.0,+,400.0
2016005204,E512475,090,107.91,90,47.2876177013,-122.94356037370001,2,2,2,1.0,1.0,01,U,1,1,3,A,S,,A,U,A,E,19.0,51.0,,090,70.0,107.85,107.97,12,4,76,4,10,12,48,21703.0,0.95,0.0,-,0.0
2016005205,E513281,821,22.5,821,47.3701686728,-123.1595109477,2,3,3,2.0,6.0,02,R,1,1,1,B,,,B,R,B,E,19.0,45.0,,821,,21.74,23.58,0,3,0,2,3,11,22,1266.0,0.85,4.67,+,12.0
2016005206,E513278,082,8.0,82,48.5255258564,-119.5289664948,2,3,3,3.0,6.0,04,R,1,1,2,A,S,N,A,R,P,E,19.0,41.0,,082,70.0,8.0,8.08,0,4,180,4,10,12,48,18360.0,0.54,0.0,+,500.0
2016005207,E513279,082,9.2,82,48.06034982560001,-119.8905822059,2,3,3,3.0,3.0,04,R,1,1,2,A,S,,A,R,P,E,19.0,41.0,,082,70.0,9.2,9.71,0,4,420,4,10,12,48,18360.0,3.42,0.0,-,0.0
