CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
201501842,E393492,090,101.17,90,47.3669816849,-122.1867559665,1,17,6,2.0,1.0,06,R,1,1,2,A,S,,A,R,A,E,19.0,41.0,,090,70.0,100.93,101.42,12,4,76,4,10,12,48,28473.0,5.09,0.0,-,0.18
2015018420,E428478,090,6.769999999999999,90,47.3614602323,-122.30750086180001,5,28,4,1.0,1.0,01,U,1,1,3,W,P,Y,W,U,P,W,17.0,51.0,763.0,090,60.0,6.76,6.769999999999999,0,0,100,7,0,18,124,162004.0,0.5899999999999999,0.0,+,3.23
2015018421,E428624,090,4.06,90,47.395854051099995,-122.23221045780001,5,24,7,1.0,1.0,02,U,2,7,2,P,O,,P,U,P,W,17.0,51.0,763.0,090,60.0,4.06,4.09,0,8,50,6,10,12,72,131787.0,1.44,0.0,+,4.96
2015018423,E428467,090,6.51,90,47.4268941596,-122.2210700777,5,21,4,1.0,1.0,02,U,1,1,2,P,O,,P,U,P,W,17.0,51.0,763.0,090,60.0,6.49,6.51,0,6,100,6,10,12,71,151483.0,1.11,2.94,+,3.08
2015018424,E428206,090,5.16,90,47.6633040332,-122.1868873002,5,27,3,1.0,1.0,01,U,2,7,3,P,O,,P,U,P,W,17.0,51.0,763.0,090,60.0,5.030000000000001,5.17,0,6,100,6,10,12,71,131493.0,6.72,1.43,+,0.53
2015018425,E428479,090,30.39,90,47.7196442117,-122.1883615142,5,27,3,1.0,6.0,02,U,1,1,1,A,S,,A,U,P,W,17.0,51.0,,090,70.0,30.22,30.47,5,6,116,6,10,12,72,42963.0,3.92,2.3,+,0.28
2015018426,E428476,090,24.37,90,47.061269299399996,-120.6864677194,5,21,4,1.0,1.0,02,R,1,1,3,A,S,,A,R,P,W,17.0,41.0,,090,70.0,24.34,24.45,3,10,196,7,10,12,84,42847.0,1.72,0.0,+,1.5
2015018427,E428477,090,25.61,90,47.4704070221,-122.33231861790001,5,27,3,1.0,6.0,01,R,2,7,1,A,S,,A,R,P,W,17.0,41.0,,090,70.0,25.46,25.61,3,6,150,7,10,12,84,46392.0,2.54,0.0,-,1.68
2015018428,E428398,099,6.03,99,47.7367497865,-122.1877427652,5,27,3,1.0,1.0,01,U,2,6,2,,S,,C,U,A,W,17.0,53.0,443.0,099,60.0,6.0,6.03,0,0,22,4,0,13,50,33885.0,0.37,0.0,+,0.2
2015018429,E428395,099,4.490000000000001,99,47.742069541599996,-122.1880775448,5,26,2,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,17.0,53.0,443.0,099,60.0,4.490000000000001,4.5,0,8,0,4,8,15,60,17895.0,0.07000000000000002,0.0,+,2.15
201501843,E393493,090,99.28,90,47.3036122216,-122.2561592964,1,18,7,4.0,6.0,01,R,1,1,2,A,S,Y,A,R,P,E,19.0,41.0,,090,70.0,99.17,99.35,12,4,76,4,10,12,48,26445.0,1.74,0.0,-,2.24
2015018430,E428396,099,9.03,99,47.643851175500004,-122.2017329344,5,28,4,1.0,1.0,01,U,2,6,2,,S,Y,C,U,A,W,17.0,53.0,443.0,099,60.0,9.019999999999998,9.04,0,0,12,4,0,12,48,32637.0,0.24,1.0,-,0.4
2015018432,E428682,509,15.36,509,47.5714195892,-122.1776830083,5,29,5,1.0,1.0,01,U,2,7,2,A,,N,A,U,A,W,17.0,54.0,443.0,509,50.0,15.35,15.49,5,5,0,2,5,11,22,11644.0,0.6,10.0,+,1.39
2015018433,3688338,516,8.45,516,47.632135740900004,-122.18252896540001,5,11,1,2.0,4.0,03,U,2,7,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,8.39,8.45,5,0,0,4,0,15,59,30862.0,0.68,0.0,-,2.55
2015018434,3688411,099,9.53,99,47.6356291255,-122.187031226,4,24,5,2.0,1.0,02,U,1,1,2,,S,,C,U,A,W,17.0,53.0,615.0,099,60.0,9.46,9.54,0,0,12,4,0,12,48,30139.0,0.88,0.0,-,2.1099999999999994
2015018435,E428716,167,22.38,167,47.6438915596,-122.2017312621,5,20,3,1.0,4.0,01,U,1,1,2,,A,,A,U,A,W,17.0,52.0,615.0,167,60.0,22.34,22.41,10,0,20,4,10,12,48,112247.0,2.87,0.0,+,1.76
2015018436,E428711,167,21.01,167,46.8883798442,-120.42908706850001,5,24,7,1.0,1.0,02,U,1,1,2,,A,,A,U,A,W,17.0,52.0,615.0,167,60.0,20.96,21.1,10,0,20,4,10,12,48,99778.0,5.1,0.52,+,2.01
2015018437,E428719,167,24.74,167,47.6173551906,-122.19097155770001,5,25,1,1.0,1.0,02,U,1,1,1,,A,Y,A,U,A,W,17.0,52.0,615.0,167,60.0,23.96,24.97,10,0,18,4,10,12,46,123382.0,45.48,1.0,+,0.35
2015018438,E428466,405,16.989999999999995,405,47.6438980648,-122.20169880959999,5,27,3,1.0,5.0,02,U,2,7,2,,A,,A,U,A,W,17.0,51.0,625.0,405,60.0,16.91,16.989999999999995,23,0,16,6,10,12,72,184849.0,5.4,0.0,+,0.48
2015018439,E428382,405,20.99,405,47.632364591700004,-122.1878296651,5,29,5,1.0,1.0,01,U,2,7,2,,A,,A,U,A,W,17.0,51.0,625.0,405,60.0,20.99,21.01,23,0,20,6,10,12,72,132201.0,0.97,0.84,+,0.8
201501844,E393497,090,98.3,90,47.5796822176,-122.17818583379999,1,18,7,4.0,6.0,01,R,1,1,2,A,S,,A,R,P,E,19.0,41.0,,090,70.0,96.27,98.54,12,4,76,4,10,12,48,26445.0,21.91,0.0,-,0.87
2015018441,E428381,405,22.19,405,47.5710258868,-122.11152117,5,29,5,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,110.0,405,60.0,22.14,22.31,23,0,16,7,10,12,84,163695.0,10.16,0.0,+,1.94
2015018445,E427500,405,11.41,405,47.595644300299995,-122.6294192478,5,22,5,1.0,1.0,02,U,2,7,2,,P,,P,U,P,W,17.0,51.0,75.0,405,60.0,11.39,11.42,20,0,22,4,10,12,48,102430.0,1.12,0.0,+,1.59
2015018446,E428463,405,10.44,405,46.531957909300004,-122.7147987697,5,21,4,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,A,W,17.0,51.0,75.0,405,60.0,10.39,10.44,0,10,38,5,10,12,60,147480.0,2.69,0.0,+,4.33
2015018447,E428464,520,7.19,520,47.5047898108,-122.6054920448,5,20,3,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,7.15,7.2,0,0,20,5,10,12,60,77000.0,1.41,2.17,-,1.34
2015018448,E428465,405,15.07,405,47.7599635288,-122.6589498129,5,20,3,1.0,4.0,01,U,2,7,3,P,S,,P,U,P,W,17.0,51.0,75.0,405,60.0,15.05,15.07,23,8,40,6,10,12,72,129991.0,0.95,1.56,-,2.96
201501845,E393500,082,7.5,82,46.5478352451,-122.3192265767,1,18,7,4.0,6.0,01,R,2,6,1,A,S,,A,R,P,E,19.0,41.0,,082,70.0,7.5,7.68,0,4,300,4,10,12,48,17731.0,1.16,1.27,+,5.0
2015018452,E428473,520,6.94,520,47.3444111825,-123.10886832700001,5,27,3,1.0,1.0,02,U,1,1,2,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,6.94,6.96,0,0,20,5,10,12,60,77000.0,0.56,4.0,+,1.37
2015018454,E428480,090,7.06,90,47.4487812701,-123.2104036976,5,21,4,1.0,1.0,01,U,1,1,2,P,O,,P,U,P,W,17.0,51.0,75.0,090,60.0,7.05,7.07,0,8,100,6,8,12,72,162004.0,1.1799999999999995,4.09,-,2.44
2015018455,E428468,090,11.07,90,48.135717188,-117.28445889059999,5,21,4,1.0,1.0,02,U,2,7,2,A,S,,A,U,A,W,17.0,51.0,75.0,090,60.0,10.94,11.21,0,10,75,6,13,12,72,130464.0,12.86,0.0,-,0.5
2015018456,E428469,405,12.87,405,46.7329158522,-122.9753636121,5,27,3,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,75.0,405,60.0,12.86,12.9,23,0,16,7,10,11,80,177427.0,2.59,0.49,-,0.6
2015018457,3431181,003,36.72,3,47.0819228192,-122.1876969498,5,6,3,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,W,18.0,52.0,115.0,003,40.0,36.65,36.72,0,0,14,3,10,13,40,51598.0,1.32,4.77,+,7.83
2015018458,E427006,303,9.060000000000002,303,47.2539989536,-122.33212098540001,5,18,1,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,W,18.0,52.0,,303,55.0,9.060000000000002,9.08,2,0,0,4,0,18,70,20711.0,0.15,6.45,,0.0
2015018459,E428259,303,2.1299999999999994,303,47.117900436199996,-122.5578496016,5,28,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,18.0,53.0,115.0,303,55.0,2.1299999999999994,2.18,2,0,0,4,0,13,52,32980.0,0.6,0.0,+,3.6
201501846,E393042,012,74.15,12,47.1039216644,-122.5888146269,1,11,7,2.0,5.0,05,R,1,1,1,A,,Y,A,R,A,W,21.0,43.0,,012,60.0,73.90999999999998,74.89,0,10,0,2,10,12,24,6941.0,2.48,0.5,+,0.62
2015018460,E428403,160,2.04,160,47.1600612416,-122.4671805143,5,14,4,1.0,1.0,01,U,2,6,2,A,,,A,U,A,W,18.0,54.0,,160,,1.92,2.04,0,6,0,2,6,11,22,12607.0,0.55,0.0,-,5.6
2015018462,E428404,104,22.28,104,47.1181622359,-122.55737801459999,5,25,1,1.0,1.0,02,R,2,6,2,A,,,A,R,A,W,18.0,43.0,,104,60.0,21.98,22.36,5,6,0,2,6,11,22,15373.0,2.1299999999999994,0.0,+,1.8
2015018463,E428162,012,95.25,12,47.10444717439999,-122.5878986511,5,26,2,1.0,1.0,01,R,1,1,2,A,,,A,R,A,W,21.0,42.0,,012,60.0,95.2,95.3,11,7,0,2,7,12,24,4114.0,0.15,0.0,-,4.240000000000001
2015018464,E428725,005,85.07,5,47.239780153199995,-122.38490528770001,5,23,6,1.0,1.0,02,U,1,1,3,,A,Y,A,U,A,W,21.0,51.0,,005,60.0,84.13,85.08,10,0,24,6,10,12,72,64448.0,22.35,0.0,-,0.76
2015018465,E428565,003,22.19,3,47.243051502200004,-122.3569453574,5,20,3,1.0,1.0,01,R,2,5,2,A,,N,A,R,A,W,23.0,43.0,,003,40.0,22.03,22.2,0,4,0,2,4,12,24,7914.0,0.49,3.58,+,4.69
2015018466,E428560,106,4.009999999999999,106,46.5466481138,-122.8655797597,5,23,6,1.0,6.0,01,R,2,6,1,B,,,B,R,B,W,23.0,45.0,,106,,3.25,4.85,0,4,0,2,3,11,22,1429.0,0.8299999999999998,0.0,+,0.2
2015018467,E428561,003,8.8,3,47.2430530941,-122.35695725209999,5,19,2,1.0,1.0,01,R,1,1,2,A,,Y,A,R,A,W,23.0,43.0,,003,40.0,8.76,8.89,0,3,0,2,3,12,24,12395.0,0.5899999999999999,0.0,-,0.1
2015018468,E428562,119,6.1,119,47.2424577686,-122.3870627295,5,26,2,1.0,1.0,01,R,1,1,1,G,,N,G,R,B,W,23.0,45.0,,119,,5.49,6.1,0,2,0,2,2,10,20,1547.0,0.34,0.0,,0.0
2015018469,E427768,211,2.86,211,47.0826364582,-122.67113856489999,5,25,1,1.0,6.0,01,R,3,2,1,B,,,B,R,B,E,26.0,44.0,,211,,0.98,4.11,0,3,0,2,3,11,22,1848.0,2.1099999999999994,0.0,+,1.33
201501847,E393052,005,83.27,5,46.936819345699995,-122.3630482101,1,13,2,1.0,4.0,01,U,1,1,2,,A,Y,A,U,A,W,21.0,51.0,,005,60.0,83.22,83.33,10,0,15,4,10,12,48,47696.0,1.91,1.26,+,2.15
2015018470,E428630,162,8.59,162,47.080440501300004,-122.0474555949,5,24,7,1.0,1.0,01,U,1,1,3,A,,Y,A,U,A,W,27.0,54.0,,162,,8.59,8.63,0,4,0,2,4,12,24,6804.0,0.1,22.21,-,0.69
2015018471,E428366,005,139.32,5,47.1703324167,-122.17337359870001,5,26,2,1.0,1.0,01,U,2,7,2,A,S,,A,U,A,W,27.0,51.0,785.0,005,60.0,139.3,139.45,25,10,32,8,10,12,96,190499.0,10.43,0.75,-,0.08
2015018472,E428362,005,122.68000000000002,5,47.163477325200006,-122.09331639540001,5,21,4,1.0,1.0,01,U,1,1,3,,A,,A,U,A,W,27.0,51.0,,005,60.0,122.56,122.73,25,0,12,6,10,12,72,135770.0,8.42,0.0,-,2.42
2015018473,E428708,005,120.92,5,47.179297801800004,-122.29503437059999,5,29,5,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,A,W,27.0,51.0,,005,60.0,120.52,120.93000000000002,25,6,34,6,10,12,72,124884.0,18.69,0.0,+,2.26
2015018474,E428633,512,0.65,512,47.189871565,-122.2826158316,5,29,5,1.0,1.0,01,U,1,1,2,,A,Y,A,U,A,W,27.0,52.0,,512,60.0,0.64,0.84,0,0,16,6,10,12,72,108272.0,7.9,0.0,-,0.2
2015018475,E428649,512,0.34,512,47.1442824365,-122.2929230568,5,26,2,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,27.0,52.0,665.0,512,60.0,0.33,0.37,0,0,4,6,10,12,72,108272.0,1.58,0.0,-,0.2
2015018476,E428496,005,122.71,5,47.674253111800006,-118.3690663507,5,15,5,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,27.0,51.0,,005,60.0,122.56,122.73,25,0,12,6,10,12,72,135770.0,8.42,1.0,-,1.15
2015018477,E428494,005,120.98,5,47.2301540981,-122.4478916733,4,14,2,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,27.0,51.0,,005,60.0,120.96,121.21,25,6,40,6,10,12,72,116341.0,10.62,0.0,+,2.26
2015018479,E428385,099,0.18,99,47.1534328035,-122.43427549409999,5,27,3,1.0,1.0,01,U,2,7,2,C,,,C,U,A,W,27.0,53.0,450.0,099,60.0,0.17,0.18,0,0,0,4,0,17,66,28127.0,0.1,98.79,+,0.0
201501848,E392933,012,66.81999999999998,12,47.2315425,-122.44053581870001,1,7,3,2.0,6.0,05,R,2,7,1,A,,N,A,R,A,W,21.0,43.0,,012,60.0,66.81,66.84000000000002,0,8,0,2,8,12,24,10218.0,0.11,0.8100000000000002,+,2.48
2015018480,E428386,099,0.18,99,47.2255322047,-122.4634685302,5,28,4,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,27.0,53.0,450.0,099,60.0,0.17,0.18,0,0,0,4,0,17,66,28127.0,0.1,98.79,+,1.09
2015018482,E428704,005,116.72,5,47.2260188045,-122.46349489030001,5,22,5,1.0,1.0,02,R,1,1,2,A,S,,A,R,A,W,27.0,41.0,,005,60.0,116.71,116.73,25,6,36,6,10,12,72,118457.0,0.86,1.98,+,2.77
2015018483,E428632,702,9.05,702,47.257532431,-122.5158446832,5,24,7,1.0,1.0,01,R,2,6,2,A,,N,A,R,A,W,27.0,44.0,,702,,8.980000000000002,9.32,0,2,0,2,2,11,22,4781.0,0.5899999999999999,0.0,-,1.6
2015018484,E428650,165,14.43,165,47.097316221499995,-122.43492688799999,5,28,4,1.0,6.0,01,R,2,6,2,G,,Y,G,R,A,W,27.0,45.0,150.0,165,,14.43,14.6,0,6,0,2,6,9,18,406.0,0.03,4.5,+,0.4600000000000001
2015018485,E428413,410,5.36,410,47.1578805489,-122.4342217258,5,28,4,1.0,1.0,01,U,2,7,2,,A,Y,A,U,A,W,27.0,53.0,105.0,410,40.0,5.35,5.36,5,0,12,4,8,15,58,39821.0,0.15,0.0,+,3.2
2015018486,E428443,410,9.16,410,48.108791287200006,-119.7569900034,5,22,5,1.0,6.0,01,U,1,1,1,A,,,A,U,A,W,27.0,53.0,,410,40.0,8.18,9.26,5,8,0,2,8,11,22,17399.0,6.860000000000001,0.0,+,0.28
2015018487,E428442,512,10.0,512,47.156085859799994,-122.4342299683,5,23,6,1.0,1.0,02,U,1,1,2,A,S,,A,U,A,W,27.0,52.0,1030.0,512,60.0,9.95,10.0,0,4,50,4,12,12,48,93516.0,1.71,3.82,-,0.6
2015018488,E428634,512,11.12,512,47.0063562889,-122.36601083229999,5,29,5,1.0,1.0,01,U,2,7,2,A,S,,A,U,A,W,27.0,52.0,1030.0,512,60.0,11.08,11.12,0,4,46,4,10,12,48,94746.0,1.38,0.0,+,3.82
2015018489,E428631,161,24.5,161,47.2224960046,-122.4686239393,5,25,1,1.0,1.0,02,U,1,1,2,C,,Y,C,U,A,W,27.0,53.0,,161,,24.49,24.58,0,0,0,4,0,12,48,41128.0,1.35,0.0,-,0.48
201501849,E393540,002,231.92,2,48.4747369786,-122.3356613907,1,15,4,1.0,6.0,01,R,1,1,1,B,,,B,R,B,E,22.0,43.0,,002,50.0,230.18,232.69,25,4,0,2,4,12,24,2678.0,2.45,1.0,-,0.44
2015018490,E428400,005,133.06,5,48.43584945600001,-122.33517639,5,23,6,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,27.0,51.0,1280.0,005,60.0,133.06,133.35,25,0,16,7,10,12,84,164474.0,17.41,1.5,-,1.3
2015018492,E428365,007,52.2,7,47.82572902729999,-122.2711918934,5,20,3,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,W,27.0,53.0,,007,55.0,52.18,52.28,0,0,0,4,0,11,44,32929.0,1.2,0.0,+,3.09
2015018493,E428497,005,133.43,5,47.869315230299996,-122.2759006771,5,17,7,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,27.0,51.0,1280.0,005,60.0,133.39,133.51,25,0,16,7,10,12,84,164474.0,7.2,0.0,-,3.0
2015018494,E428498,005,132.06,5,48.0699865743,-122.1847040704,5,5,2,2.0,4.0,03,U,1,1,2,,A,,A,U,P,W,27.0,51.0,1280.0,005,60.0,131.98,132.18,25,0,16,6,10,12,72,133900.0,9.769999999999998,0.0,-,0.4
2015018497,E428699,163,0.02,163,48.1556071533,-122.267212934,5,30,6,1.0,1.0,01,U,2,7,3,C,,,C,U,A,W,27.0,53.0,1280.0,163,,0.0,0.08,0,0,0,4,0,15,58,20792.0,0.61,0.0,,0.0
2015018498,E428629,007,48.31,7,48.1522549503,-122.1937378795,5,25,1,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,27.0,53.0,,007,55.0,48.31,48.37,0,0,0,4,0,14,56,38464.0,0.84,0.0,-,1.1899999999999995
2015018499,E428646,007,52.5,7,48.0731306036,-122.1844062366,5,28,4,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,27.0,53.0,,007,55.0,52.5,52.52,0,5,0,4,5,14,56,40391.0,0.29,0.0,-,0.58
201501850,E393312,097,246.79,97,48.004604495100004,-122.1741074952,1,15,4,1.0,3.0,02,R,2,6,2,A,,N,A,R,B,E,24.0,43.0,,097,55.0,246.78,247.63,40,8,0,2,8,12,24,5109.0,1.59,0.0,+,0.4699999999999999
2015018500,E428647,007,52.6,7,47.919517650699994,-122.2083931777,5,28,4,1.0,1.0,01,U,2,7,3,A,,Y,A,U,A,W,27.0,53.0,,007,55.0,52.56,52.61,0,5,0,4,5,14,56,40391.0,0.74,0.0,+,0.12
2015018501,E428648,007,40.98,7,47.977037294,-122.1903295524,5,21,4,1.0,1.0,01,R,1,1,3,A,,,A,R,A,W,27.0,43.0,,007,55.0,40.90999999999999,41.1,0,1,0,2,1,11,22,8778.0,0.61,0.0,-,6.5
2015018503,E428453,020,59.61,20,48.03152031689999,-122.18255754020001,5,27,3,1.0,1.0,01,U,2,7,3,C,,,C,U,A,W,29.0,53.0,140.0,020,55.0,59.61,59.61999999999998,10,0,0,4,0,15,59,19830.0,0.07000000000000002,0.0,+,0.05
2015018504,E428609,538,0.27,538,47.89398942020001,-122.25413365809999,5,27,3,1.0,1.0,01,U,1,1,2,C,,,C,U,P,W,29.0,54.0,820.0,538,,0.22,0.27,0,0,0,4,0,15,60,26443.0,0.48,0.0,-,1.17
2015018505,E428531,005,181.27,5,47.816669217299996,-122.20750590690001,5,24,7,1.0,4.0,01,U,1,1,2,A,S,Y,A,U,A,W,31.0,51.0,715.0,005,60.0,181.22,181.34,35,7,100,6,10,12,72,171044.0,7.49,0.0,+,2.2
2015018508,E428421,005,200.44,5,48.152097570500004,-122.1572193195,5,24,7,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,,005,60.0,200.36,200.67,35,6,40,6,10,12,72,135570.0,15.34,0.0,+,1.6299999999999997
2015018509,E428424,005,199.66,5,48.1878891024,-122.2014696867,5,23,6,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,,005,60.0,199.65,200.08,35,6,40,6,10,12,72,135570.0,21.28,0.19,+,0.21
201501851,E393313,097,288.04,97,47.6788952512,-117.29350463860001,1,18,7,3.0,1.0,01,R,2,6,1,A,,N,A,R,A,E,24.0,42.0,,097,55.0,288.02,288.83999999999986,40,8,0,2,8,12,24,4792.0,1.43,0.0,+,1.49
2015018510,E428425,531,2.47,531,47.7091491758,-117.1118611047,5,23,6,1.0,1.0,02,U,1,1,2,G,,N,G,U,A,W,31.0,55.0,,531,,2.47,2.55,0,2,0,2,2,11,22,8967.0,0.26,0.0,+,0.56
2015018511,E428535,531,6.13,531,47.654432664,-117.3264643228,5,25,1,1.0,1.0,01,U,1,1,2,,A,Y,C,U,A,W,31.0,54.0,745.0,531,,6.13,6.16,0,0,1,4,0,15,60,31250.0,0.34,0.0,+,0.17
2015018513,E428530,005,195.86,5,47.778662813500006,-117.3897053958,5,1,5,1.0,1.0,01,U,2,7,2,,A,,A,U,A,W,31.0,51.0,420.0,005,60.0,195.17,196.05,35,0,22,6,10,12,72,134177.0,43.1,0.0,+,0.0
2015018514,E428406,526,4.45,526,46.9309410141,-122.626680923,5,26,2,1.0,1.0,01,U,2,7,2,,A,Y,A,U,A,W,31.0,52.0,420.0,526,,4.43,4.45,10,0,10,4,4,15,60,23173.0,0.17,0.0,+,1.33
2015018515,E428422,005,193.72,5,47.048832997299996,-122.82031934540001,5,23,6,1.0,1.0,02,U,2,7,2,,P,Y,P,U,P,W,31.0,51.0,420.0,005,60.0,193.71,193.76,35,0,21,6,10,12,72,173523.0,3.17,0.0,+,0.84
2015018517,3447958,529,6.39,529,47.051435153999996,-122.8147218685,5,15,5,1.0,1.0,01,U,2,7,2,C,O,,C,U,P,W,31.0,52.0,420.0,529,55.0,6.32,6.43,10,0,255,4,0,13,52,34043.0,1.37,0.0,+,0.0
2015018518,2662388,099,46.39,99,47.0331033368,-122.939932225,5,20,3,1.0,1.0,01,U,2,7,2,C,,,C,U,A,W,31.0,53.0,420.0,099,40.0,46.39,46.46,20,0,0,6,0,11,66,32925.0,0.84,0.0,+,0.56
2015018519,E428426,527,1.61,527,48.8210227105,-122.20961320209999,5,22,5,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,31.0,53.0,,527,,1.53,1.6299999999999997,0,0,0,4,0,11,44,38256.0,1.4,0.0,+,1.08
201501852,E393545,167,10.91,167,48.8934256646,-122.14922162069999,1,12,1,1.0,1.0,01,U,2,7,2,A,S,Y,A,U,A,W,27.0,52.0,1270.0,167,60.0,10.6,10.91,2,10,84,4,10,12,48,89931.0,10.18,0.0,+,0.2
2015018520,3426626,527,0.11,527,48.783287281899995,-122.50300849780001,5,11,1,1.0,1.0,02,U,2,7,2,A,,Y,A,U,A,W,31.0,53.0,110.0,527,,0.1,0.11,0,6,0,4,6,13,50,,,0.0,-,5.17
2015018521,E428733,531,7.82,531,46.3594092091,-120.20234858559999,5,19,2,1.0,1.0,01,U,1,1,2,A,,,A,U,A,W,31.0,54.0,,531,,7.72,7.92,0,5,0,2,5,12,24,23087.0,1.69,0.0,+,1.0
2015018523,E428195,290,5.74,290,46.4112568708,-120.29142325469999,5,24,7,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,32.0,53.0,1221.0,290,40.0,5.72,5.74,5,0,0,4,0,17,66,20710.0,0.15,0.0,+,0.1
2015018524,E428311,290,14.56,290,46.730813296499996,-120.4528727872,5,19,2,1.0,1.0,01,U,2,7,2,A,,Y,A,U,A,E,32.0,54.0,,290,50.0,13.51,14.56,5,4,0,2,4,12,24,13090.0,5.02,0.0,+,0.06
2015018527,E428607,395SPNSC,4.759999999999999,395,47.835727974499996,-120.01758493,5,28,4,1.0,1.0,01,U,1,1,2,P,S,,P,U,P,E,32.0,52.0,,395SPNSC,60.0,4.7,4.79,0,4,70,4,10,12,48,7367.0,0.24,0.0,,0.0
2015018528,E388997,507,27.34,507,45.8122115934,-122.5473740087,1,2,5,2.0,6.0,03,R,1,1,2,A,,N,A,R,A,W,34.0,44.0,,507,25.0,27.04,27.39,0,4,0,2,4,11,22,7187.0,0.9200000000000002,0.5,+,0.0
201501853,E393546,005,116.71,5,45.646469949200004,-122.6407431063,1,2,5,2.0,4.0,03,R,1,1,1,A,S,,A,R,A,W,27.0,41.0,,005,60.0,116.71,116.73,25,6,36,6,10,12,72,118457.0,0.86,1.98,+,2.77
2015018530,E428372,005,109.47,5,45.64783233479999,-122.61934870209998,5,25,1,1.0,1.0,02,U,2,6,2,A,S,Y,A,U,P,W,34.0,51.0,643.0,005,60.0,109.41,109.59,15,6,40,6,10,12,72,99508.0,6.54,0.0,-,2.99
2015018532,E428620,542,14.08,542,45.642434414300006,-122.56322363129999,5,28,4,1.0,1.0,01,R,2,7,3,G,,Y,G,R,A,W,37.0,44.0,,542,,14.08,14.56,0,6,0,2,6,11,22,8274.0,1.45,3.0,+,2.34
2015018533,E428621,542,20.97,542,45.6236769905,-122.6706284263,5,26,2,1.0,3.0,01,R,2,7,2,A,,N,A,R,A,W,37.0,44.0,,542,,20.87,21.04,0,3,0,2,3,11,22,6301.0,0.39,0.0,-,0.8
2015018535,E428388,082,56.96,82,47.1035712665,-119.7772735086,5,28,4,1.0,1.0,01,R,1,1,1,A,S,,A,R,P,E,39.0,41.0,,082,70.0,56.92,57.65999999999998,15,4,76,4,10,12,48,21477.0,5.8,0.0,-,0.33
2015018536,E428389,082,64.97,82,47.2254920975,-122.46324443299999,5,25,1,1.0,1.0,01,R,1,1,2,A,S,,A,R,P,E,39.0,41.0,,082,70.0,64.90999999999998,64.99,15,4,76,4,10,12,48,21371.0,0.62,0.0,+,0.28
2015018537,E428111,082,51.22,82,46.9364090655,-123.31019912389999,5,20,3,1.0,1.0,01,U,3,2,1,A,S,Y,A,U,P,E,39.0,51.0,,082,70.0,50.6,51.55,15,4,76,4,10,12,48,23433.0,8.13,2.390000000000001,-,0.24
2015018538,E428493,821,4.3,821,46.9746812454,-123.67884216629999,5,28,4,1.0,6.0,01,R,2,6,1,B,,,B,R,B,E,39.0,45.0,,821,,4.08,4.82,0,2,0,2,2,12,23,1331.0,0.36,0.0,-,1.94
201501854,E393547,016,0.66,16,48.3923323357,-122.6465039886,1,4,7,2.0,4.0,03,U,2,7,2,P,S,,P,U,P,W,27.0,52.0,1280.0,016,60.0,0.65,0.71,0,8,42,5,8,12,60,83723.0,1.83,0.0,+,2.120000000000001
2015018540,E428951,097AR,34.11,97,47.4575240395,-122.26449230700001,5,30,6,1.0,4.0,02,U,1,1,3,W,,,W,U,A,E,4.0,54.0,195.0,097AR,,34.09000000000001,34.11,50,0,0,2,0,22,44,3899.0,0.03,0.0,-,1.57
