,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
14300,201415856,3055627,002,64.68000000000002,2,47.469735317399994,-122.26805338540001,5,7,3,1.0,1.0,01,R,1,1,2,,A,Y,A,R,A,,17.0,43.0,,002,60.0,64.58,64.7,9,0,4,4,4,12,48,4741.0,0.21,7.25,+,6.39
14301,201415857,E327488,005,151.16,5,47.4642513242,-122.2721323599,5,13,2,1.0,1.0,01,U,2,7,3,A,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,151.14,151.23,30,3,45,8,10,12,92,203342.0,6.68,1.25,-,1.0
14302,201415858,E327483,518,1.03,518,47.4474035884,-122.24338660229999,5,9,5,1.0,1.0,02,U,1,1,3,A,S,,A,U,A,W,17.0,52.0,1139.0,518,60.0,1.03,1.13,0,8,75,5,10,12,60,67653.0,2.47,0.0,+,3.12
14303,201415859,E327526,099,15.45,99,47.5077524025,-122.2826192752,5,8,4,2.0,1.0,03,U,1,1,3,,S,,C,U,A,W,17.0,53.0,1139.0,099,60.0,15.44,15.45,0,0,12,4,0,13,50,27352.0,0.1,0.0,-,0.8100000000000002
14304,201415860,E327564,520,0.72,520,47.755632891400005,-122.16543070620001,5,13,2,1.0,1.0,01,U,1,1,2,,P,Y,C,U,P,W,17.0,52.0,1140.0,520,60.0,0.72,0.73,0,0,6,4,0,13,52,74865.0,0.27,3.0,+,0.52
14305,201415862,E327593,005,170.69,5,47.358057298999995,-122.1253318475,5,6,2,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,170.6,170.70000000000005,30,0,20,6,12,12,72,186423.0,6.8,0.0,-,0.25
14306,201415863,E327594,005,166.96,5,47.3580632063,-122.124426109,5,8,4,2.0,1.0,03,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,166.75,166.97,30,6,10,8,12,14,108,188984.0,15.18,0.0,-,3.03
14307,201415864,E327595,005,170.68,5,47.397035416499996,-122.3237550673,5,6,2,1.0,1.0,01,U,1,1,3,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,170.6,170.70000000000005,30,0,20,6,12,12,72,186423.0,6.8,0.0,-,0.25
14308,201415865,E327596,005,164.07,5,47.3151005893,-122.3132773666,5,7,3,1.0,4.0,02,U,2,6,2,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,164.04,164.1,30,0,30,5,0,14,72,231850.0,5.08,0.0,+,3.69
14309,201415866,E327597,005,167.17000000000004,5,47.4085450924,-122.24939056040002,5,8,4,4.0,1.0,01,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,167.1,167.18,30,6,10,8,12,14,108,188984.0,5.52,3.0,-,3.03
14310,201415867,E327588,005,172.77,5,47.366982105,-122.1867459296,4,29,2,1.0,1.0,01,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,172.58,172.82,30,0,30,8,12,12,96,182679.0,16.0,0.0,+,2.3599999999999994
14311,201415868,E327590,005,169.22,5,47.412071033500006,-122.19705274270001,5,6,2,1.0,4.0,01,U,1,1,2,C,O,,C,U,P,W,17.0,51.0,1140.0,005,60.0,169.22,169.24,30,0,10,8,0,14,112,203257.0,1.48,0.0,+,0.72
14312,201415869,E327591,523,1.6,523,47.39731009649999,-122.22801973780001,5,8,4,2.0,1.0,03,U,2,7,2,C,,,C,U,A,W,17.0,53.0,1140.0,523,,1.55,1.61,10,0,0,4,0,11,42,29046.0,0.64,0.0,,0.0
14313,201415870,E327495,005,161.17000000000004,5,47.3720222334,-122.2001014199,5,13,2,1.0,1.0,01,U,2,7,2,P,S,,P,U,P,W,17.0,51.0,1140.0,005,60.0,161.11000000000004,161.24,30,2,100,8,9,11,88,196988.0,9.35,1.0,-,2.84
14314,201415871,E327491,005,159.06,5,47.3869692788,-122.2022041566,5,13,2,1.0,1.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,158.53,159.16,30,0,22,8,10,12,92,196988.0,45.30000000000001,1.0,+,3.0
14315,201415872,E326613,005,164.53,5,47.3905950817,-122.2022042345,5,4,7,2.0,1.0,03,U,1,1,2,,P,,P,U,P,W,17.0,51.0,1140.0,005,60.0,164.43,164.56,30,0,30,5,8,11,55,231850.0,11.0,0.0,-,3.86
14316,201415873,E327116,005,161.28999999999996,5,47.372553709499996,-122.2024131048,5,3,6,2.0,1.0,03,U,1,1,2,P,S,Y,P,U,P,W,17.0,51.0,1140.0,005,60.0,161.28999999999996,161.33000000000004,30,2,100,8,9,11,88,184660.0,2.7,0.0,-,1.6299999999999997
14317,201415874,3597847,099,19.86,99,47.4235289527,-122.2494247864,4,26,6,1.0,4.0,01,U,2,7,3,,A,,A,U,A,W,17.0,52.0,1140.0,099,60.0,19.85,19.86,5,0,12,5,10,12,60,30888.0,0.11,2.29,+,0.06
14318,201415875,2951409,005,164.05,5,47.379947101599996,-122.2310465983,5,1,4,1.0,1.0,01,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,164.04,164.1,30,0,30,5,0,14,72,231850.0,5.08,0.0,+,3.69
14319,201415876,2951410,005,168.26,5,47.378118697,-122.24232492719999,5,2,5,1.0,1.0,01,U,1,0,2,A,O,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,168.24,168.37,30,8,10,8,12,12,96,155027.0,7.360000000000001,0.0,-,2.75
14320,201415877,3511247,005,168.37,5,47.3741463516,-122.2024042538,4,21,1,2.0,6.0,03,U,2,7,3,A,O,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,168.24,168.37,30,8,10,8,12,12,96,155027.0,7.360000000000001,0.5,-,2.75
14321,201415880,E327486,005,155.06,5,47.381348824899995,-122.2473617178,5,6,2,1.0,1.0,01,U,2,7,3,,A,Y,A,U,P,W,17.0,51.0,1320.0,005,60.0,155.02,155.06,30,0,37,9,10,12,108,212651.0,3.1,0.0,+,2.4
14322,201415881,E327484,518,3.0300000000000007,518,47.381348824899995,-122.2473617178,5,8,4,2.0,1.0,03,U,1,1,3,,A,Y,A,U,P,W,17.0,52.0,1320.0,518,60.0,3.01,3.09,0,0,16,5,10,12,60,108535.0,3.17,0.0,-,4.759999999999999
14323,201415882,3309364,181,4.9,181,47.3993358127,-122.2263469074,4,25,5,1.0,3.0,01,U,1,1,2,A,,,C,U,A,W,17.0,53.0,1320.0,181,,4.57,4.92,0,4,0,4,0,11,44,27893.0,3.56,8.189999999999998,-,0.12
14324,201415884,E325707,202,0.23000000000000004,202,47.3865176395,-122.29652889129999,4,19,6,2.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,54.0,1469.0,202,,0.22,0.24,0,0,0,5,0,12,62,38049.0,0.28,0.0,-,7.18
14325,201415885,E327647,522,7.49,522,47.6651642166,-122.1867417605,5,13,2,1.0,1.0,01,U,1,1,3,C,,,C,U,A,W,17.0,53.0,609.0,522,35.0,7.46,7.49,0,0,0,4,0,12,48,37193.0,0.4100000000000001,0.0,+,0.1
14326,201415886,E327416,516,11.53,516,47.5800220349,-122.16758225870001,5,10,6,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,293.0,516,,11.53,11.58,5,0,0,4,0,15,60,29664.0,0.54,0.0,+,2.45
14328,201415887,E327417,516,11.57,516,47.634156303400005,-122.18979153049999,5,9,5,2.0,1.0,03,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,293.0,516,,11.53,11.58,5,0,0,4,0,15,60,29664.0,0.54,0.0,+,3.33
14329,201415888,E327063,516,0.01,516,47.579609571999995,-122.1427288707,5,8,4,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,17.0,53.0,325.0,516,,0.01,0.02,0,5,0,2,5,17,33,,,19.960000000000004,-,0.88
14330,201415889,E327633,099,6.28,99,47.5991986164,-122.1817295505,5,8,4,2.0,1.0,03,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,443.0,099,60.0,6.21,6.28,0,0,22,4,0,13,50,26701.0,0.68,0.0,+,1.72
14331,201415890,3381266,181,2.140000000000001,181,47.6199693125,-122.1885536151,4,8,2,2.0,1.0,03,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,615.0,181,,2.1299999999999994,2.24,0,0,0,6,0,13,80,32168.0,1.29,0.0,-,0.08
14332,201415891,3399026,516,8.45,516,47.5880686254,-122.1799285206,5,3,6,2.0,1.0,03,U,1,0,2,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,8.45,8.480000000000002,5,0,0,4,0,15,59,30077.0,0.33,0.0,-,2.55
14333,201415892,3398831,515,2.83,515,47.2498383929,-122.1179256266,4,23,3,2.0,1.0,03,U,2,7,3,C,,Y,C,U,A,W,17.0,54.0,615.0,515,,2.81,2.84,0,0,0,4,0,12,47,,,0.0,+,0.67
14334,201415894,3688002,516,7.730000000000001,516,47.3034868787,-122.27462041780001,5,2,5,1.0,1.0,01,U,2,6,3,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,7.7,7.730000000000001,5,0,0,4,0,15,59,27032.0,0.3,0.0,+,2.3
14336,201415895,E327456,515,1.0,515,47.3214679505,-122.24473333649999,5,9,5,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,17.0,54.0,615.0,515,,0.95,1.0,0,0,0,4,0,15,58,,,0.0,+,0.78
14337,201415896,E327457,515,1.25,515,47.29020208,-122.2013001161,4,12,6,1.0,4.0,01,U,1,1,2,C,,Y,C,U,A,W,17.0,54.0,615.0,515,,1.22,1.27,0,0,0,4,0,12,46,,,0.0,-,3.85
14338,201415897,E327450,516,7.610000000000001,516,47.2992495355,-122.2203202278,5,12,1,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,7.560000000000001,7.610000000000001,5,0,0,4,0,15,60,28513.0,0.52,0.0,+,2.1299999999999994
14340,201415898,E327451,181,3.17,181,47.6766840538,-122.53635622569999,5,12,1,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,3.1,3.17,0,0,0,6,0,14,82,31676.0,0.8100000000000002,0.0,-,0.08
14341,201415899,E327447,516,5.72,516,47.664663265200005,-122.6883252263,5,12,1,1.0,1.0,01,U,2,6,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,5.72,5.75,5,0,0,4,0,12,46,22092.0,0.24,0.0,-,1.77
14342,201415900,E327448,516,5.02,516,47.5275196378,-122.6838479777,5,12,1,1.0,1.0,01,U,1,1,2,,A,,C,U,A,W,17.0,52.0,615.0,516,,5.02,5.04,5,0,14,4,0,14,56,24354.0,0.18,0.0,+,0.98
14343,201415901,3687860,515,0.11,515,47.7518372768,-122.6456695194,4,22,2,2.0,1.0,02,U,1,1,3,C,,,C,U,A,W,17.0,54.0,615.0,515,,0.1,0.16,0,0,0,4,0,12,46,,,0.0,+,0.0
14344,201415902,3688027,099,9.269999999999998,99,47.3014188103,-121.2986580815,4,22,2,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,615.0,099,60.0,9.269999999999998,9.28,0,0,0,4,0,15,58,29716.0,0.11,0.0,-,0.4
14345,201415903,3687828,516,8.03,516,45.9483199186,-120.66800233549999,4,17,4,2.0,1.0,03,U,2,7,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,7.94,8.05,5,0,0,4,0,12,47,27032.0,1.09,0.0,-,2.83
14346,201415904,3687729,181,0.24,181,45.6484500202,-121.118996585,4,18,5,1.0,4.0,01,U,2,7,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,0.18,0.24,0,0,0,4,0,18,70,,,0.0,-,0.12
14347,201415905,E327453,181,0.24,181,45.7950225705,-121.20071769190001,5,9,5,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,615.0,181,,0.24,0.28,0,0,0,4,0,14,56,,,0.0,-,0.12
14348,201415907,E327489,005,147.12,5,46.0306973162,-120.6019031283,5,1,4,1.0,1.0,01,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,615.0,005,60.0,146.99,147.23,30,3,77,8,10,11,88,172697.0,15.13,0.0,+,1.09
14349,201415908,E327502,099,11.35,99,46.4161245327,-122.8939596757,5,12,1,1.0,1.0,01,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,615.0,099,60.0,11.35,11.370000000000005,0,0,12,4,0,12,48,27086.0,0.2,0.0,+,2.1299999999999994
14350,201415910,E327409,090,8.310000000000002,90,46.569490735900004,-122.87874775280001,5,7,3,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,17.0,51.0,75.0,090,60.0,8.269999999999998,8.4,0,10,60,6,10,12,72,72833.0,3.46,0.0,+,4.0
14351,201415913,E327412,405,12.42,405,47.4513201036,-122.8269071158,5,9,5,1.0,1.0,01,U,1,1,2,W,S,,W,U,P,W,17.0,51.0,75.0,405,60.0,12.370000000000005,12.43,23,0,450,8,0,13,100,204517.0,4.48,2.83,-,0.69
14353,201415914,E327565,405,13.99,405,48.5003457924,-120.2495250217,5,13,2,1.0,4.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,75.0,405,60.0,13.99,14.02,23,0,16,6,10,12,72,165584.0,1.81,0.0,+,2.83
14354,201415915,E327566,405,11.68,405,47.3887289695,-122.65859107719999,5,8,4,2.0,1.0,03,U,1,1,2,,P,Y,P,U,P,W,17.0,51.0,75.0,405,60.0,11.66,11.700000000000005,20,0,22,8,10,12,96,204517.0,2.99,2.01,-,1.89
14355,201415916,2838543,164,6.64,164,46.8667977705,-122.2654285398,5,1,4,1.0,4.0,01,R,1,0,1,A,,Y,A,R,A,W,17.0,44.0,,164,,6.610000000000001,7.13,0,6,0,2,6,12,24,16913.0,3.21,0.0,-,0.55
14356,201415918,E327487,018,2.35,18,47.235543674700004,-122.29397440059999,5,2,5,1.0,1.0,01,U,2,7,3,,A,,A,U,A,W,17.0,52.0,,018,60.0,1.99,2.390000000000001,5,0,6,5,10,12,60,96989.0,14.16,1.97,-,6.31
14357,201415919,E327493,167,17.03,167,47.3181267697,-122.4198091773,5,13,2,1.0,1.0,01,U,1,1,3,A,S,,A,U,A,W,17.0,52.0,55.0,167,60.0,16.91,17.09,10,5,88,5,10,12,60,116534.0,7.66,0.0,-,0.12
14358,201415920,E327395,164,1.53,164,47.1584780292,-122.29298991659999,5,2,5,1.0,1.0,01,U,2,7,3,C,,Y,C,U,A,W,17.0,54.0,55.0,164,,1.53,1.59,0,0,0,4,0,14,56,31991.0,0.7000000000000002,0.0,+,5.99
14359,201415921,E326011,164,0.4100000000000001,164,47.1474717309,-122.2929448791,5,1,4,1.0,1.0,01,U,2,7,3,,P,,C,U,A,W,17.0,54.0,55.0,164,,0.38,0.43,0,0,8,4,0,12,48,33671.0,0.61,0.0,+,0.49
14360,201415922,E327578,305,4.030000000000001,305,47.202404806800004,-122.3082696977,5,7,3,1.0,1.0,01,U,2,7,3,A,,Y,A,U,A,W,18.0,52.0,58.0,305,,3.65,4.25,0,8,0,2,8,12,24,17801.0,3.9,0.0,+,0.37
14361,201415924,3431020,016,26.08,16,47.2314947554,-122.46239382459999,5,6,2,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,A,W,18.0,52.0,,016,60.0,26.02,26.13,10,4,40,4,8,12,48,54220.0,2.18,0.0,+,1.02
14362,201415925,E329225,307,0.0,307,48.457309965200004,-122.3810522218,5,19,1,1.0,1.0,02,U,1,1,2,A,,Y,A,U,A,W,18.0,53.0,1010.0,307,,0.0,0.07000000000000002,0,2,0,2,8,14,28,,,0.0,-,1.47
14363,201415926,E327475,090,61.74,90,48.4852295041,-122.3388958305,5,1,4,1.0,1.0,01,R,2,7,1,A,S,Y,A,R,A,,19.0,41.0,,090,65.0,61.63000000000002,61.81,12,4,100,4,10,12,48,29622.0,1.95,3.0,+,1.05
14364,201415927,2747004,097,24.2,97,48.4204374844,-122.61994029479999,4,16,3,2.0,1.0,02,R,2,6,1,A,,N,A,R,A,,20.0,43.0,,097,55.0,23.59,24.36,5,6,0,2,6,11,22,3698.0,1.04,0.0,+,2.28
14365,201415928,3501238,014,85.24,14,48.1524254624,-122.18069356209999,4,27,7,1.0,1.0,01,R,1,1,2,A,,N,A,R,B,E,20.0,43.0,,014,55.0,85.03,85.91,20,3,0,2,3,12,24,2396.0,0.77,3.0,-,2.85
14366,201415929,3501239,142,10.07,142,47.799517584300006,-122.2114150854,4,27,7,1.0,1.0,01,R,1,1,1,B,,,B,R,B,E,20.0,45.0,,142,,10.060000000000002,10.08,0,1,0,2,1,11,22,765.0,0.01,0.0,+,1.0600000000000005
14367,201415930,3501237,014,129.89,14,47.793978359700006,-122.2131458235,4,25,5,1.0,1.0,01,R,2,6,1,A,,,A,R,B,E,20.0,44.0,,014,55.0,128.49,130.96,20,7,0,2,7,11,22,1327.0,1.2,0.0,-,2.82
14368,201415931,3501236,097,31.63,97,47.783275543900004,-122.34350580360001,4,24,4,1.0,6.0,01,R,1,1,1,A,,,A,R,A,,20.0,43.0,,097,55.0,31.39,32.48000000000001,5,6,0,2,6,12,24,3737.0,1.49,0.0,-,1.5
14369,201415933,E327620,506,9.7,506,47.8894205262,-122.25840519489999,5,8,4,2.0,1.0,03,R,2,6,2,A,,,A,R,A,W,21.0,45.0,,506,,8.53,9.810000000000002,0,1,0,2,1,12,23,1323.0,0.62,0.0,,0.0
14370,201415934,E327621,005,80.07,5,47.8422314821,-122.29688006639999,5,11,7,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,21.0,51.0,,005,70.0,79.85000000000002,80.07,10,0,15,4,10,12,48,72787.0,5.84,0.0,+,0.5
14371,201415935,E327622,005,70.01999999999998,5,47.8297735536,-122.2654818678,5,11,7,1.0,2.0,01,R,1,1,2,,A,,A,R,A,W,21.0,41.0,,005,70.0,69.8,70.51,10,0,28,4,10,12,48,50647.0,13.13,0.0,-,2.8
14372,201415936,3116495,101,349.26,101,47.8214452455,-122.3359545534,5,6,2,1.0,1.0,01,R,2,6,3,A,S,,A,R,A,W,23.0,42.0,,101,55.0,348.69,349.27,40,4,40,4,10,12,48,25926.0,5.49,0.0,-,0.28
14373,201415937,E327444,106,16.05,106,47.8273620614,-122.30973292979999,5,10,6,1.0,1.0,01,R,1,1,2,B,,,B,R,B,W,23.0,45.0,,106,,16.05,16.08,0,4,0,2,4,11,22,2407.0,0.03,0.0,-,2.17
14374,201415938,E327642,003,26.35,3,47.9393488144,-122.3058540412,5,13,2,1.0,1.0,01,R,2,7,2,A,,Y,A,R,A,W,23.0,43.0,,003,40.0,26.35,26.51,0,3,0,2,3,11,22,13648.0,0.8,4.0,+,2.51
14375,201415939,2918023,020,188.86,20,47.9225742258,-122.30017660760001,5,2,5,1.0,1.0,01,R,1,1,1,B,,,B,R,B,E,24.0,44.0,,020,55.0,188.85,188.92000000000004,30,3,0,2,5,13,25,1214.0,0.03,0.0,-,1.45
14376,201415940,E327547,302,13.48,302,47.980522139799994,-122.13752750229999,5,8,4,1.0,6.0,01,U,1,1,3,A,,,A,U,A,W,27.0,53.0,,302,,13.43,13.710000000000004,0,3,0,2,3,11,22,15520.0,1.59,10.0,+,0.0
14378,201415941,E327474,161,3.02,161,48.2405367546,-122.366788383,4,29,2,1.0,2.0,01,R,1,1,2,C,,,C,R,A,W,27.0,44.0,360.0,161,,2.95,3.02,0,0,0,2,0,22,44,883.0,0.02,0.0,-,1.03
14379,201415942,E327445,161,31.84,161,47.65796964729999,-117.4132517492,5,12,1,1.0,1.0,01,U,1,1,1,A,,Y,A,U,A,W,27.0,53.0,362.0,161,,31.81,32.0,5,4,0,2,4,12,23,17507.0,1.21,0.0,+,0.7
14381,201415943,E327581,161,32.3,161,47.6703913891,-117.29748028819999,5,12,1,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,27.0,53.0,362.0,161,,32.25,32.3,5,0,0,4,0,16,64,17507.0,0.32,0.0,+,2.23
14382,201415944,E324941,509,10.81,509,47.6703431491,-117.2008007316,5,2,5,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,W,27.0,54.0,,509,50.0,10.76,10.81,3,3,0,2,3,11,22,2435.0,0.04,10.0,-,0.6
14383,201415945,E327636,161,25.48,161,46.94629967189999,-122.61450312950001,5,13,2,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,27.0,53.0,1030.0,161,,25.48,25.5,0,0,0,7,0,14,99,40023.0,0.29,0.0,+,3.5
14384,201415946,E327398,161,24.71,161,46.9383710958,-122.59993529,5,12,1,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,27.0,53.0,,161,,24.66,24.71,0,0,0,4,0,15,59,40928.0,0.75,0.0,+,0.66
14385,201415947,E327399,167,5.46,167,47.070665910900004,-122.70652989,5,12,1,1.0,1.0,01,U,1,1,2,A,,,C,U,A,W,27.0,53.0,1030.0,167,35.0,5.45,5.46,0,1,0,4,0,14,57,27663.0,0.1,0.0,-,0.11
14386,201415948,E327545,509,0.01,509,47.0003788322,-117.35402452129999,5,10,6,2.0,4.0,03,U,1,1,2,W,,Y,W,U,P,W,27.0,52.0,1280.0,509,50.0,0.01,0.02,1,0,0,4,0,25,99,,,0.0,+,1.1899999999999995
14387,201415949,E327546,016,0.25,16,47.0741916229,-117.1493625779,5,8,4,2.0,6.0,03,U,1,1,2,W,S,,W,U,P,W,27.0,52.0,1280.0,016,50.0,0.24,0.26,0,0,100,4,0,17,67,33354.0,0.24,0.0,-,2.52
14388,201415950,E327623,020,57.08,20,46.7118691903,-117.4802532165,5,13,2,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,A,W,29.0,53.0,,020,55.0,57.08,57.26,10,4,40,4,10,12,48,23721.0,1.56,0.39,+,0.08
14389,201415952,E327472,020,43.54,20,46.2579717618,-119.4388000492,5,10,6,1.0,1.0,02,U,1,1,2,A,,N,A,U,A,W,29.0,53.0,,020,55.0,43.28,43.54,10,4,0,2,4,11,22,13653.0,1.3,8.0,+,4.94
14390,201415953,E327577,531,6.730000000000001,531,46.1986326009,-119.1591447326,5,3,6,2.0,1.0,03,U,2,7,2,C,,Y,C,U,A,W,31.0,54.0,45.0,531,,6.730000000000001,6.810000000000001,0,0,0,4,0,14,56,38426.0,1.12,0.0,+,1.0
14391,201415954,E327586,527,0.38,527,46.1848341563,-119.1763792765,5,12,1,1.0,1.0,01,U,2,6,2,C,,,C,U,A,W,31.0,53.0,110.0,527,,0.38,0.45,0,0,0,5,0,13,67,42745.0,1.09,0.0,-,0.38
14392,201415956,E327466,099,37.64,99,46.1986316788,-119.1593547237,5,10,6,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,365.0,099,40.0,37.64,37.69,20,0,0,6,0,14,84,32206.0,0.5899999999999999,0.0,+,1.36
14393,201415957,E327518,099,46.01,99,46.378684357299996,-119.4143479351,5,12,1,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,420.0,099,40.0,46.0,46.01,20,0,0,4,0,14,56,36267.0,0.13,0.0,-,1.01
14394,201415958,E327511,099,42.25,99,46.2677350537,-119.3023865593,5,7,3,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,31.0,53.0,715.0,099,40.0,42.22,42.27,20,0,0,6,0,12,72,33127.0,0.6,0.0,-,0.09
14395,201415960,E327419,524,2.73,524,46.23871516,-119.24556067879999,5,6,2,1.0,6.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,715.0,524,,2.73,2.82,5,0,0,4,0,11,44,19401.0,0.64,0.0,-,1.8
14396,201415961,E327421,099,41.07,99,47.4462474704,-120.3290657564,2,15,6,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,715.0,099,40.0,41.06,41.15,20,0,0,6,0,14,84,33127.0,1.09,0.0,+,1.98
14397,201415962,2491770,525,7.97,525,47.4122785417,-120.304086845,5,1,4,1.0,1.0,01,U,1,1,2,A,,N,,U,A,W,31.0,53.0,830.0,525,60.0,7.84,8.0,10,4,0,2,0,11,22,15915.0,0.93,0.0,-,5.3
14398,201415963,2668959,525,6.72,525,47.4200668292,-120.31082295959999,5,5,1,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,31.0,53.0,830.0,525,60.0,6.69,6.730000000000001,10,0,0,2,0,20,40,18836.0,0.28,0.0,+,0.2
14399,201415965,E327640,532,4.2,532,47.791287975900005,-120.8726604572,5,11,7,1.0,4.0,01,U,1,1,2,C,,,C,U,A,W,31.0,54.0,1235.0,532,,4.13,4.25,0,0,0,2,0,24,48,20262.0,0.89,2.95,+,0.6
14400,201415967,E327551,002COBROWNE,0.26,2,48.1152381129,-123.43445362770001,5,13,2,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,32.0,53.0,1220.0,002COBROWNE,25.0,0.19,0.26,89,0,0,3,0,20,61,19731.0,0.5,0.0,,0.0
14401,201415968,3388743,090,284.79,90,48.112423624099996,-123.41444695700001,5,5,1,1.0,1.0,02,U,1,1,2,,P,,P,U,P,E,32.0,51.0,1221.0,090,60.0,284.76,284.88,45,0,22,6,12,12,72,98155.0,4.3,0.0,+,0.8
14402,201415970,E327552,510,12.620000000000005,510,45.5831064683,-122.3884039066,5,13,2,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,34.0,54.0,1495.0,510,,12.48,12.63,0,0,0,2,0,11,22,11632.0,0.64,0.0,,0.0
14403,201415971,E327553,507,28.96,507,45.7801411241,-122.60017410370001,5,7,3,1.0,1.0,02,U,2,7,2,C,,,C,U,A,W,34.0,54.0,1495.0,507,25.0,28.95,28.97,0,0,0,2,0,18,36,16954.0,0.12,0.0,+,0.23000000000000004
14405,201415972,3405882,005,114.86,5,45.780232706999996,-122.5804796375,5,6,2,1.0,1.0,01,U,2,6,2,A,S,Y,A,U,A,W,34.0,51.0,,005,60.0,114.72,114.95,15,6,28,6,10,12,72,113982.0,9.57,0.0,+,0.6
14406,201415973,E327643,195,45.75,195,45.6649484872,-122.4553094584,5,11,7,1.0,6.0,01,R,2,6,2,A,,N,A,R,P,E,38.0,42.0,,195,60.0,43.24,45.94,10,8,0,2,8,14,28,5233.0,5.16,0.0,+,0.34
14407,201415974,E327645,027,32.05,27,45.6318930822,-122.6659410252,5,1,4,1.0,1.0,01,R,2,6,1,B,,N,B,R,B,E,38.0,45.0,,027,35.0,32.05,32.49000000000001,3,3,0,2,3,11,22,818.0,0.13,0.0,-,0.9
14408,201415975,E327646,194,2.5,194,45.9244851482,-122.75466341059999,5,6,2,1.0,6.0,01,R,1,1,1,A,,,A,R,A,E,38.0,45.0,,194,,1.3,4.05,0,3,0,2,3,11,22,260.0,0.26,9.55,,0.0
14410,201415976,E327644,027,6.4,27,46.1206339858,-122.92740322739999,5,5,1,1.0,6.0,01,R,2,7,1,A,,,A,R,A,E,38.0,45.0,,027,35.0,5.4,7.0,2,3,0,2,3,11,22,2568.0,1.5,0.0,-,3.0
14411,201415977,3291231,082,98.38,82,46.1319975054,-122.9238419533,5,2,5,1.0,1.0,01,R,2,6,2,A,S,,A,R,A,E,3.0,41.0,,082,70.0,97.63,99.19,16,4,76,4,10,12,48,22028.0,12.54,0.0,+,1.02
