CASENO,SEATPOS,VEHNO
2013015627,9,2
2013015648,4,2
2013015649,9,1
2013015651,9,3
2013015653,3,2
2013015653,3,3
2013015653,6,3
2013015653,7,3
2013015653,9,3
2013015656,3,2
2013015656,6,2
2013015657,3,2
2013015664,3,2
2013015675,3,2
2013015677,8,2
2013015677,9,2
2013015698,7,1
2013015715,4,2
2013015720,3,2
2013015722,6,2
2013015722,9,2
2013015726,4,2
2013015726,6,2
2013015726,3,3
2013015728,9,1
2013015742,3,2
2013015749,4,2
2013015749,6,2
2013015759,7,2
2013015759,9,2
2013015778,7,2
2013015778,9,2
2013015779,8,1
2013015779,9,1
2013015779,3,2
2013015779,7,2
2013015779,9,2
2013015780,4,2
2013015787,3,2
2013015788,4,2
2013015788,9,2
2013015789,3,2
2013015789,7,2
2013015804,3,2
2013015810,9,1
2013015823,3,1
2013015825,9,2
2013015836,3,2
2013015856,3,2
2013015857,7,2
2013015857,9,2
2013015860,9,3
2013015863,4,2
2013015863,6,2
2013015870,4,1
2013015870,3,2
2013015871,6,2
2013015875,3,2
2013015877,6,1
2013015889,3,2
2013015889,9,2
2013015898,4,2
2013015898,9,2
2013015937,3,3
2013015964,4,2
2013015965,5,3
2013015973,6,3
2013015980,3,2
2013015983,9,2
2013015990,7,2
2013015990,9,2
2013015991,6,3
2013015995,3,2
2013015996,3,2
2013015996,8,2
2013016001,6,2
2013016004,6,2
2013016010,4,2
2013016010,6,2
2013016017,7,2
2013016034,9,2
2013016052,6,2
2013016052,3,3
2013016062,3,2
2013016062,7,2
2013016062,9,2
2013016063,9,2
2013016077,7,2
2013016077,9,2
2013016078,7,1
2013016086,6,2
2013016091,9,3
2013016095,3,2
2013016095,7,2
2013016095,9,2
2013016100,3,2
2013016114,3,2
2013016117,3,1
2013016117,3,3
2013016131,9,2
2013016139,3,2
2013016144,3,2
2013016156,10,2
2013016161,3,2
2013016161,4,2
2013016161,6,2
2013016168,4,2
2013016182,3,2
2013016190,3,2
2013016202,10,2
2013016214,7,2
2013016216,4,1
2013016216,6,1
2013016216,3,2
2013016216,4,2
2013016216,6,2
2013016221,7,2
2013016240,3,2
2013016246,9,1
2013016252,5,2
2013016252,7,2
2013016257,3,2
2013016264,7,1
2013016264,9,1
2013016264,3,2
2013016269,3,2
2013016269,3,3
2013016269,9,3
2013016272,11,2
2013016300,4,2
2013016306,9,3
2013016307,4,2
2013016307,6,2
2013016321,9,3
2013016327,3,2
2013016329,3,2
2013016329,7,2
2013016329,9,2
2013016335,9,2
2013016344,3,2
2013016350,3,2
2013016352,3,1
2013016352,6,1
2013016352,7,1
2013016352,3,2
2013016356,6,2
2013016367,3,2
2013016367,7,2
2013016367,8,2
2013016367,9,2
2013016370,8,1
2013016370,9,1
2013016389,3,2
2013016402,7,1
2013016402,9,1
2013016402,5,2
2013016419,3,3
2013016420,7,2
2013016420,9,2
2013016428,3,2
2013016434,10,1
2013016434,3,2
2013016437,7,2
2013016439,3,2
2013016444,3,3
2013016450,3,2
2013016452,3,2
2013016453,3,2
2013016453,9,2
2013016454,6,3
2013016466,4,1
2013016466,6,1
2013016466,3,2
2013016470,9,2
2013016472,7,2
2013016472,9,2
2013016475,4,2
2013016475,7,2
2013016475,9,2
2013016485,4,2
2013016485,5,2
2013016485,6,2
2013016485,7,2
2013016485,9,2
2013016514,5,1
2013016514,9,1
2013016514,3,2
2013016516,9,1
2013016522,4,1
2013016522,6,1
2013016522,7,1
2013016522,3,2
2013016522,3,3
2013016525,9,2
2013016525,3,3
2013016525,4,3
2013016525,6,3
2013016530,3,2
2013016530,3,3
2013016536,5,2
2013016536,6,2
2013016536,3,3
2013016536,5,3
2013016538,3,2
2013016540,3,1
2013016540,7,1
2013016540,3,2
2013016540,4,2
2013016540,6,2
2013016549,6,1
2013016549,3,2
2013016557,9,1
2013016559,3,2
2013016559,7,2
2013016559,9,2
2013016562,3,2
2013016563,3,2
2013016566,5,2
2013016566,6,2
2013016566,7,2
2013016569,7,1
2013016569,3,2
2013016569,3,3
2013016569,7,3
2013016569,9,3
2013016576,4,1
2013016576,4,2
2013016576,6,2
2013016577,9,1
2013016577,3,2
2013016578,7,2
2013016578,8,2
2013016581,7,2
2013016583,3,2
2013016584,8,1
2013016584,9,1
2013016584,3,2
2013016584,3,3
2013016586,3,3
2013016592,3,2
2013016594,9,2
2013016597,7,2
2013016600,3,2
2013016600,6,2
2013016602,3,2
2013016602,7,2
2013016604,3,2
2013016611,3,2
2013016611,9,2
2013016613,7,2
2013016613,8,2
2013016613,9,2
2013016619,3,1
2013016626,7,2
2013016626,8,2
2013016626,9,2
2013016629,8,1
2013016629,9,1
2013016630,9,1
2013016632,3,2
2013016646,4,2
2013016646,6,2
2013016647,3,2
2013016647,4,2
2013016647,5,2
2013016647,6,2
2013016647,6,3
2013016648,3,2
2013016652,7,1
2013016652,9,1
2013016652,3,2
2013016652,6,2
2013016652,7,2
2013016652,9,2
2013016654,7,3
2013016654,9,3
2013016659,4,2
2013016665,5,2
2013016675,3,2
2013016675,4,2
2013016677,7,2
2013016677,9,2
2013016677,3,3
2013016677,7,3
2013016677,9,3
2013016680,7,1
2013016680,9,1
2013016680,3,2
2013016680,7,2
2013016680,9,2
2013016693,7,1
2013016710,6,2
2013016721,4,2
2013016721,5,2
2013016721,6,2
2013016724,7,1
2013016724,3,2
2013016734,9,1
2013016738,9,2
2013016767,9,2
2013016775,3,2
2013016780,5,1
2013016780,7,1
2013016780,3,2
2013016780,7,2
2013016780,9,2
2013016794,3,2
2013016798,3,2
2013016798,4,2
2013016799,3,2
2013016803,7,2
2013016808,3,3
2013016808,7,3
2013016808,9,3
2013016810,3,2
2013016812,3,2
2013016812,9,2
2013016814,7,2
2013016814,8,2
2013016814,9,2
2013016829,6,2
2013016836,7,1
2013016836,3,2
2013016845,7,1
2013016846,4,2
2013016846,6,2
2013016846,7,2
2013016851,7,1
2013016851,9,1
2013016851,3,2
2013016851,9,2
2013016851,3,3
2013016852,4,1
2013016852,3,2
2013016852,8,2
2013016855,4,1
2013016855,6,1
2013016855,1,2
2013016862,6,1
2013016862,3,2
2013016879,5,1
2013016879,6,1
2013016890,3,2
2013016891,6,2
2013016896,3,2
2013016898,3,2
2013016899,4,2
2013016899,6,2
2013016899,9,2
2013016900,6,2
2013016900,7,2
2013016900,9,2
2013016901,3,2
2013016901,7,2
2013016901,9,2
2013016902,3,3
2013016914,6,2
2013016914,9,2
2013016915,7,1
2013016915,9,1
2013016922,3,2
2013016928,4,2
2013016928,6,2
2013016929,3,2
2013016939,6,2
2013016940,7,1
2013016940,8,1
2013016955,6,1
2013016960,9,1
2013016960,8,2
2013016960,9,2
2013016962,3,2
2013016964,5,3
2013016968,3,2
2013016972,3,1
2013016972,3,2
2013016987,3,2
2013016990,3,2
2013016990,7,2
2013016990,9,2
2013017000,3,2
2013017003,7,1
2013017003,9,1
2013017017,3,2
2013017017,8,2
2013017019,9,2
2013017020,6,2
2013017020,7,2
2013017020,9,2
2013017020,7,3
2013017020,8,3
2013017020,9,3
2013017023,6,2
2013017025,9,1
2013017025,3,2
2013017025,9,2
2013017032,3,2
2013017032,7,2
2013017040,6,2
2013017040,3,3
2013017043,9,2
2013017043,3,3
2013017065,3,2
2013017072,1,2
2013017104,7,2
2013017104,3,3
2013017105,8,2
2013017111,9,2
2013017122,9,2
2013017123,7,2
2013017131,5,2
2013017133,3,2
2013017137,9,3
2013017153,3,3
2013017156,7,2
2013017156,8,2
2013017156,9,2
2013017162,9,2
2013017167,9,2
2013017188,3,2
2013017194,7,1
2013017202,4,1
2013017202,5,1
2013017202,6,1
2013017202,4,2
2013017202,5,2
2013017204,5,1
2013017206,7,2
2013017206,3,3
2013017206,4,3
2013017206,5,3
2013017206,6,3
2013017206,7,3
2013017206,9,3
2013017218,7,3
2013017218,8,3
2013017218,9,3
2013017221,7,1
2013017228,3,2
2013017233,8,1
2013017233,9,1
2013017235,4,1
2013017235,6,1
2013017235,3,2
2013017243,6,2
2013017253,3,3
2013017253,4,3
2013017253,6,3
2013017257,4,3
2013017257,5,3
2013017266,3,2
2013017269,4,2
2013017269,5,2
2013017269,6,2
2013017282,3,2
2013017284,4,1
2013017286,7,3
2013017286,9,3
2013017288,9,3
2013017291,6,1
2013017291,3,2
2013017298,3,2
2013017299,7,2
2013017299,9,2
2013017299,3,3
2013017302,3,2
2013017302,7,2
2013017302,9,2
2013017303,3,2
2013017306,4,1
2013017306,5,1
2013017306,6,1
2013017306,3,2
2013017307,9,2
2013017311,3,2
2013017311,9,2
2013017314,3,2
2013017316,4,2
2013017316,6,2
2013017319,3,2
2013017321,6,1
2013017325,7,2
2013017325,9,2
2013017325,3,3
2013017325,7,3
2013017332,11,2
2013017340,4,2
2013017340,5,2
2013017340,6,2
2013017340,7,2
2013017340,9,2
2013017371,3,1
2013017371,3,2
2013017371,3,3
2013017371,6,3
2013017391,3,2
2013017391,4,2
2013017391,6,2
2013017391,8,2
2013017391,9,2
2013017392,3,3
2013017393,7,2
2013017395,3,2
2013017397,8,2
2013017405,9,2
2013017411,4,2
2013017416,5,2
2013017420,3,2
2013017430,6,2
2013017430,9,2
2013017448,7,2
2013017448,9,2
2013017450,7,3
2013017450,9,3
2013017457,6,1
2013017460,3,2
2013017460,6,2
2013017465,7,1
2013017466,4,2
2013017466,6,2
2013017466,9,2
2013017469,6,2
2013017481,2,2
2013017481,5,2
2013017481,6,2
2013017500,7,2
2013017504,4,1
2013017504,6,1
2013017504,7,1
2013017504,3,2
2013017505,7,2
2013017505,9,2
2013017512,3,2
2013017514,3,1
2013017514,5,1
2013017523,4,2
2013017526,3,2
2013017565,9,2
2013017575,7,2
2013017578,5,2
2013017578,9,2
2013017597,6,2
2013017598,4,2
2013017603,5,2
2013017603,9,2
2013017624,7,2
2013017624,9,2
2013017625,3,2
2013017627,6,1
2013017634,3,2
2013017634,7,2
2013017634,9,2
2013017635,6,2
2013017635,9,2
2013017643,3,2
2013017652,6,2
2013017652,3,3
2013017653,9,1
2013017653,9,2
2013017658,4,2
2013017658,6,2
2013017658,7,2
2013017674,2,2
2013017674,7,2
2013017674,8,2
2013017674,9,2
2013017675,5,2
2013017675,6,2
2013017677,6,1
2013017677,3,2
2013017680,7,1
2013017680,9,2
2013017691,4,1
2013017691,3,2
2013017694,3,2
2013017700,7,1
2013017703,6,1
2013017705,3,1
2013017706,6,1
2013017712,3,2
2013017720,3,2
2013017740,4,1
2013017740,7,1
2013017740,9,1
2013017741,4,2
2013017741,5,2
2013017749,6,2
2013017749,3,3
2013017749,4,3
2013017759,9,1
2013017759,1,2
2013017759,9,2
2013017763,4,2
2013017763,7,2
2013017765,6,2
2013017773,3,1
2013017773,6,1
2013017776,11,2
2013017779,7,1
2013017779,3,2
2013017793,3,2
2013017805,3,2
2013017805,4,2
2013017805,6,2
2013017824,4,2
2013017824,6,2
2013017824,7,2
2013017832,6,1
2013017835,6,2
2013017841,9,1
2013017841,7,2
2013017847,7,2
2013017865,4,2
2013017867,7,1
2013017870,3,3
2013017875,6,2
2013017884,7,2
2013017885,7,2
2013017885,9,2
2013017893,9,2
2013017901,3,2
2013017901,9,2
2013017902,3,2
2013017903,4,2
2013017903,5,2
2013017904,4,2
2013017922,3,2
2013017926,6,2
2013017935,3,3
2013017935,6,3
2013017943,9,2
2013017950,4,2
2013017950,6,2
2013017951,3,2
2013017951,5,2
2013017951,6,2
2013017963,4,2
2013017963,6,2
2013017964,9,2
2013017968,3,2
2013017968,4,2
2013017968,6,2
2013017974,3,2
2013017974,4,2
2013017974,6,2
2013017974,8,2
2013017990,9,2
2013017996,3,2
2013017996,7,2
2013018001,7,1
2013018001,7,2
2013018005,3,3
2013018009,6,2
2013018013,3,2
2013018024,3,2
2013018034,3,2
2013018039,7,1
2013018039,8,1
2013018039,9,1
2013018039,3,2
2013018039,9,2
2013018040,9,1
2013018040,7,2
2013018040,8,2
2013018040,9,2
2013018041,4,1
2013018041,6,1
2013018057,3,1
2013018057,4,1
2013018062,3,2
2013018062,4,2
2013018075,3,2
2013018076,3,1
2013018076,4,1
2013018076,5,1
2013018076,3,2
2013018076,6,3
2013018079,6,1
2013018079,3,2
2013018088,9,1
2013018102,7,2
2013018102,9,2
2013018107,6,2
2013018109,3,1
2013018109,3,2
2013018118,5,1
2013018118,6,1
2013018127,3,2
2013018127,6,2
2013018134,3,3
2013018147,4,3
2013018147,7,3
2013018180,3,3
2013018183,3,2
2013018201,4,2
2013018208,11,2
2013018215,7,2
2013018220,3,2
2013018223,7,2
2013018223,9,2
2013018223,3,3
2013018232,6,2
2013018238,3,3
2013018246,3,2
2013018246,7,2
2013018246,9,2
2013018248,5,2
2013018254,6,2
2013018254,7,2
2013018254,9,2
2013018256,7,1
2013018256,9,1
2013018256,3,3
2013018264,7,2
2013018264,3,3
2013018264,7,3
2013018268,3,2
2013018281,5,2
2013018281,7,2
2013018281,9,2
2013018286,3,2
2013018288,7,2
2013018295,4,2
2013018295,6,2
2013018295,9,2
2013018316,4,1
2013018316,3,2
2013018326,3,2
2013018327,9,1
2013018327,3,2
2013018327,3,3
2013018339,3,2
2013018339,4,2
2013018340,3,2
2013018345,7,3
2013018345,9,3
2013018349,3,2
2013018349,7,2
2013018352,4,2
2013018353,3,2
2013018353,4,2
2013018354,3,2
2013018360,3,3
2013018360,7,3
2013018360,9,3
2013018362,3,2
2013018362,7,3
2013018373,3,2
2013018381,3,2
2013018385,4,1
2013018385,3,2
2013018396,3,2
2013018404,9,1
2013018413,3,2
2013018418,3,2
2013018431,6,2
2013018436,6,2
2013018436,9,2
2013018480,4,1
2013018480,6,1
2013018480,3,2
2013018480,6,2
2013018480,8,2
2013018481,3,2
2013018519,3,2
2013018521,3,2
2013018526,3,2
2013018535,6,2
2013018535,10,2
2013018539,4,2
2013018554,7,3
2013018572,9,1
2013018574,3,2
2013018581,3,2
2013018583,2,2
2013018583,4,2
2013018583,5,2
2013018585,6,2
2013018587,4,2
2013018587,6,2
2013018587,7,2
2013018587,9,2
2013018589,3,2
2013018591,11,2
2013018593,7,1
2013018593,9,1
2013018593,3,2
2013018598,7,2
2013018603,4,2
2013018603,5,2
2013018603,6,2
2013018631,4,2
2013018631,5,2
2013018631,6,2
2013018631,7,2
2013018631,9,2
2013018646,3,2
2013018646,6,2
2013018648,6,2
2013018651,9,2
2013018658,3,3
2013018660,3,2
2013018660,8,2
2013018660,9,2
2013018673,7,2
2013018674,4,2
2013018674,6,2
2013018675,3,1
2013018675,7,1
2013018675,8,1
2013018675,10,1
2013018675,3,2
2013018694,6,2
2013018694,7,2
2013018694,3,3
2013018695,4,3
2013018695,6,3
2013018698,6,2
2013018698,3,3
2013018698,4,3
2013018698,6,3
2013018701,3,2
2013018715,7,1
2013018724,3,2
2013018724,7,2
2013018724,9,2
2013018728,7,2
2013018728,9,2
2013018731,3,1
2013018731,3,2
2013018731,8,2
2013018732,12,2
2013018733,7,2
2013018747,3,2
2013018750,7,1
2013018750,9,1
2013018750,3,2
2013018750,3,3
2013018751,9,1
2013018761,6,2
2013018775,4,2
2013018775,6,2
2013018776,3,2
2013018776,4,2
2013018776,5,2
2013018776,6,2
2013018776,7,2
2013018781,3,2
2013018781,6,2
2013018790,6,1
2013018794,8,2
2013018799,3,2
2013018809,4,2
2013018820,8,2
2013018822,3,2
2013018822,7,2
2013018822,9,2
2013018825,6,2
2013018836,3,3
2013018837,3,1
2013018837,11,2
2013018839,6,1
2013018839,7,1
2013018839,9,1
2013018839,3,2
2013018839,7,2
2013018839,3,3
2013018840,6,2
2013018852,5,1
2013018852,6,1
2013018859,3,2
2013018859,4,2
2013018859,5,2
2013018859,9,2
2013018864,4,2
2013018864,6,2
2013018865,9,3
2013018869,4,2
2013018869,7,2
2013018874,3,2
2013018875,3,3
2013018875,5,3
2013018879,6,2
2013018879,7,2
2013018879,9,3
2013018880,2,1
2013018885,3,2
2013018885,9,2
2013018886,3,2
2013018888,4,2
2013018888,6,2
2013018891,6,1
2013018898,3,2
2013018904,3,2
2013018920,3,2
2013018920,7,2
2013018920,8,2
2013018923,4,1
2013018923,6,1
2013018923,3,2
2013018943,6,1
2013018943,9,1
2013018947,7,2
2013018947,8,2
2013018947,9,2
2013018950,3,2
2013018950,3,3
2013018966,7,2
2013018976,7,1
2013018978,2,2
2013018978,7,2
2013018978,8,2
2013018978,9,2
2013018981,3,2
2013018984,3,2
2013018991,3,2
2013018994,4,1
2013019011,9,2
2013019014,9,2
2013019026,6,1
2013019027,4,2
2013019027,6,2
2013019030,4,2
2013019039,7,2
2013019041,3,2
2013019044,3,2
2013019044,3,3
2013019044,7,3
2013019051,9,1
2013019051,3,2
2013019051,6,2
2013019051,7,2
2013019051,9,2
2013019052,5,1
2013019063,4,1
2013019063,6,1
2013019063,3,2
2013019063,6,2
2013019069,9,2
2013019071,8,1
2013019071,9,1
2013019071,3,2
2013019072,6,1
2013019084,3,2
2013019084,7,2
2013019084,3,3
2013019092,3,2
2013019093,9,2
2013019098,4,2
2013019098,5,2
2013019098,6,2
2013019104,3,2
2013019109,3,2
2013019109,3,3
2013019109,5,3
2013019114,7,2
2013019116,3,2
2013019120,3,2
2013019120,7,2
2013019120,9,2
2013019125,8,2
2013019125,9,2
2013019126,4,2
2013019126,5,2
2013019126,6,2
2013019130,7,2
2013019130,9,2
2013019148,3,2
2013019173,3,1
2013019178,6,2
2013019192,3,2
2013019202,4,1
2013019202,5,1
2013019202,7,1
2013019202,9,1
2013019203,3,2
2013019205,10,1
2013019205,7,2
2013019205,9,2
2013019208,3,2
2013019208,6,2
2013019208,3,3
2013019219,7,2
2013019219,8,2
2013019219,9,2
2013019241,3,2
2013019243,4,2
2013019247,6,2
2013019249,4,2
2013019249,6,2
2013019249,9,2
2013019254,5,3
2013019262,3,2
2013019262,4,2
2013019262,5,2
2013019262,6,2
2013019262,7,2
2013019262,8,2
2013019262,9,2
2013019313,4,2
2013019314,7,2
2013019332,3,2
2013019332,4,2
2013019352,4,1
2013019352,3,2
2013019358,3,3
2013019359,4,3
2013019361,7,2
2013019361,9,2
2013019362,6,1
2013019376,8,1
2013019376,7,2
2013019379,5,1
2013019383,7,2
2013019383,9,2
2013019393,6,2
2013019397,3,2
2013019397,5,2
2013019397,6,2
2013019405,6,1
2013019414,4,2
2013019414,9,2
2013019420,6,1
2013019432,3,2
2013019433,3,2
2013019456,3,3
2013019464,3,2
2013019464,3,3
2013019464,6,3
2013019468,3,2
2013019498,3,2
2013019498,4,2
2013019508,3,3
2013019513,9,1
2013019517,6,2
2013019520,3,2
2013019538,3,2
2013019544,6,2
2013019544,9,2
2013019548,4,2
2013019548,6,2
2013019550,4,3
2013019550,5,3
2013019550,7,3
2013019550,9,3
2013019576,4,2
2013019576,6,2
2013019603,7,2
2013019603,9,2
2013019605,7,2
2013019617,5,1
2013019617,6,1
2013019617,6,2
2013019635,11,2
2013019638,10,2
2013019644,5,2
2013019646,7,1
2013019646,9,1
2013019646,3,3
2013019647,3,1
2013019647,4,2
2013019647,5,2
2013019686,4,1
2013019686,3,2
2013019687,3,3
2013019687,9,3
2013019692,5,2
2013019692,7,2
2013019697,4,1
2013019697,6,1
2013019704,3,3
2013019704,9,3
2013019706,6,2
2013019706,9,2
2013019726,7,1
2013019729,4,1
2013019730,4,2
2013019730,6,2
2013019732,6,2
2013019732,7,2
2013019732,9,2
2013019740,4,1
2013019740,6,1
2013019740,3,2
2013019740,4,2
2013019740,6,2
2013019745,3,2
2013019745,6,2
2013019757,3,2
2013019757,4,2
2013019757,6,2
2013019757,7,2
2013019758,3,2
2013019771,6,1
2013019776,3,2
2013019781,3,2
2013019796,6,1
2013019809,3,2
2013019809,7,2
2013019809,9,2
2013019830,3,2
2013019834,6,1
2013019838,4,2
2013019848,3,2
2013019856,8,2
2013019857,9,2
2013019869,7,1
2013019869,9,1
2013019871,3,2
2013019884,6,1
2013019884,3,2
2013019887,3,3
2013019889,7,2
2013019930,3,2
2013019930,10,2
2013019961,3,2
2013019961,7,2
2013019969,4,1
2013019973,3,3
2013019973,9,3
2013019985,4,2
2013019985,6,2
2013019985,7,2
2013019987,6,2
2013019993,3,2
2013020001,3,2
2013020001,3,3
2013020003,3,2
2013020007,6,1
2013020007,4,2
2013020007,5,2
2013020007,6,2
2013020009,3,2
2013020009,7,2
2013020009,8,2
2013020009,9,2
2013020013,3,2
2013020021,7,1
2013020021,3,2
2013020028,9,1
2013020032,9,1
2013020062,9,1
2013020067,9,1
2013020068,3,2
2013020076,5,1
2013020076,6,1
2013020076,3,2
2013020080,9,2
2013020084,4,1
2013020084,3,2
2013020086,9,1
2013020090,9,2
2013020117,3,2
2013020118,3,2
2013020123,9,2
2013020130,3,2
2013020133,3,3
2013020145,11,2
2013020149,3,2
2013020166,7,1
2013020167,5,1
2013020167,6,1
2013020179,7,2
2013020179,9,2
2013020182,7,1
2013020182,9,1
2013020182,3,3
2013020182,6,3
2013020204,5,1
2013020204,7,1
2013020208,4,2
2013020222,9,2
2013020238,3,2
2013020253,10,2
2013020273,2,1
2013020273,4,1
2013020273,3,2
2013020279,3,2
2013020283,3,3
2013020293,4,1
2013020293,6,2
2013020306,9,1
2013020306,3,2
2013020311,3,2
2013020311,9,2
2013020315,6,2
2013020318,11,1
2013020319,3,2
2013020326,3,2
2013020326,4,3
2013020336,3,2
2013020336,6,2
2013020338,3,2
2013020363,4,2
2013020366,7,2
2013020366,9,2
2013020372,4,1
2013020376,7,1
2013020376,9,1
2013020380,6,1
2013020392,7,3
2013020409,3,2
2013020409,6,2
2013020416,3,2
2013020416,4,2
2013020416,6,2
2013020416,7,2
2013020416,9,2
2013020422,4,1
2013020422,5,1
2013020425,4,1
2013020425,5,1
2013020425,6,1
2013020425,3,2
2013020425,4,2
2013020425,6,2
2013020431,4,2
2013020440,7,1
2013020440,9,1
2013020440,3,2
2013020441,4,1
2013020441,6,1
2013020441,6,2
2013020442,3,1
2013020442,8,1
2013020447,3,2
2013020447,4,2
2013020447,6,2
2013020451,4,2
2013020451,5,2
2013020451,9,2
2013020453,9,2
2013020463,3,2
2013020463,3,3
2013020469,4,2
2013020469,6,2
2013020470,4,2
2013020470,6,2
2013020471,8,3
2013020473,9,1
2013020473,3,2
2013020473,4,2
2013020473,6,2
2013020473,9,2
2013020474,8,2
2013020484,3,2
2013020484,8,2
2013020484,9,2
2013020486,3,2
2013020486,4,2
2013020486,6,2
2013020486,9,2
2013020494,4,2
2013020494,6,2
2013020494,7,2
2013020494,8,2
2013020494,9,2
2013020496,8,2
2013020500,7,2
2013020500,9,2
2013020503,11,1
2013020503,3,2
2013020523,3,3
2013020528,7,2
2013020528,9,2
2013020532,3,1
2013020532,6,1
2013020536,4,3
2013020539,9,2
2013020540,9,2
2013020548,4,1
2013020548,5,1
2013020548,3,2
2013020548,4,2
2013020553,3,2
2013020555,6,1
2013020555,3,2
2013020555,9,2
2013020558,3,1
2013020558,8,1
2013020558,9,1
2013020558,3,2
2013020558,7,2
2013020558,9,2
2013020563,9,1
2013020563,3,2
2013020574,3,2
2013020575,3,2
2013020577,3,2
2013020578,4,2
2013020578,6,2
2013020601,7,2
2013020607,8,2
2013020607,9,2
2013020608,7,1
2013020608,9,1
2013020608,3,2
2013020639,6,3
2013020644,3,3
2013020646,3,2
2013020646,6,2
2013020661,9,2
2013020662,3,2
2013020662,4,2
2013020662,5,2
2013020662,6,2
2013020670,3,1
2013020670,3,2
2013020671,3,2
2013020679,3,3
2013020692,4,2
2013020692,6,2
2013020693,8,2
2013020696,7,1
2013020696,3,2
2013020696,3,3
2013020697,4,2
2013020697,6,2
2013020709,5,1
2013020709,6,1
2013020717,3,2
2013020717,7,2
2013020717,9,2
2013020721,4,2
2013020735,7,1
2013020735,9,1
2013020735,3,2
2013020735,7,2
2013020735,9,2
2013020736,4,2
2013020736,6,2
2013020743,3,2
2013020743,4,2
2013020743,6,2
2013020743,9,2
2013020749,6,2
2013020754,3,2
2013020756,4,2
2013020756,5,2
2013020757,3,2
2013020766,11,2
2013020769,3,3
2013020769,9,3
2013020776,3,2
2013020780,3,2
2013020797,4,2
2013020799,6,1
2013020799,3,2
2013020799,4,2
2013020799,6,2
2013020803,7,2
2013020803,3,3
2013020804,4,2
2013020805,4,2
2013020805,6,2
2013020805,4,3
2013020805,5,3
2013020805,6,3
2013020812,3,2
2013020817,5,1
2013020817,6,1
2013020817,7,1
2013020817,3,2
2013020817,4,2
2013020817,5,2
2013020817,6,2
2013020824,3,3
2013020832,3,2
2013020837,3,3
2013020841,3,2
2013020846,3,1
2013020850,3,2
2013020856,8,1
2013020856,9,1
2013020868,9,2
2013020870,4,1
2013020870,6,1
2013020870,3,2
2013020870,6,2
2013020873,5,1
2013020873,3,2
2013020873,5,2
2013020873,6,2
2013020873,3,3
2013020876,3,2
2013020876,6,2
2013020879,3,2
2013020879,6,2
2013020883,3,3
2013020888,6,2
2013020893,3,2
2013020893,9,2
2013020893,3,3
2013020894,7,2
2013020894,9,2
2013020894,3,3
2013020902,3,3
2013020912,6,2
2013020917,3,2
2013020922,2,1
2013020924,5,1
2013020924,7,1
2013020924,9,1
2013020924,8,2
2013020935,11,2
2013020936,7,1
2013020941,3,2
2013020943,9,2
2013020943,10,2
2013020948,3,2
2013020948,4,2
2013020948,6,2
2013020950,3,2
2013020950,6,2
2013020952,9,2
2013020966,6,1
2013020966,3,2
2013020971,9,1
2013020974,7,1
2013020974,9,1
2013020974,3,2
2013020975,9,1
2013020987,3,2
2013020990,8,2
2013020990,9,2
2013020993,3,2
2013020993,5,2
2013020993,9,2
2013020994,7,1
2013020994,8,1
2013020994,9,1
2013020994,7,2
2013020997,6,1
2013021010,6,2
2013021029,6,1
2013021029,7,1
2013021029,9,1
2013021032,8,1
2013021032,3,2
2013021036,5,1
2013021041,3,2
2013021043,3,2
2013021043,4,2
2013021043,6,2
2013021045,3,1
2013021049,4,1
2013021060,7,2
2013021065,3,1
2013021065,3,2
2013021065,4,2
2013021065,6,2
2013021067,4,2
2013021067,6,2
2013021073,10,1
2013021077,6,2
2013021079,9,1
2013021079,3,2
2013021079,10,2
2013021085,3,2
2013021090,3,1
2013021090,6,2
2013021094,3,2
2013021094,6,2
2013021096,4,3
2013021096,6,3
2013021111,3,2
2013021113,3,2
2013021113,9,3
2013021116,3,2
2013021116,9,2
2013021119,4,2
2013021119,3,3
2013021119,4,3
2013021119,6,3
2013021120,2,1
2013021120,3,1
2013021120,6,1
2013021120,5,2
2013021120,3,3
2013021121,7,1
2013021121,9,1
2013021121,3,2
2013021121,9,2
2013021122,7,2
2013021128,2,2
2013021130,9,2
2013021150,7,1
2013021150,8,1
2013021150,3,2
2013021150,7,2
2013021152,9,1
2013021152,3,2
2013021152,7,2
2013021153,5,1
2013021153,3,2
2013021155,6,2
2013021155,7,2
2013021155,9,2
2013021167,3,2
2013021168,7,1
2013021169,6,1
2013021169,3,2
2013021169,4,2
2013021171,8,1
2013021171,3,2
2013021172,6,2
2013021181,3,2
2013021191,9,1
2013021191,3,2
2013021192,7,1
2013021213,9,1
2013021219,3,1
2013021220,3,3
2013021220,4,3
2013021220,6,3
2013021222,4,2
2013021222,5,2
2013021222,6,2
2013021224,4,1
2013021227,3,2
2013021227,9,2
2013021234,4,2
2013021243,4,2
2013021243,5,2
2013021264,3,2
2013021265,6,2
2013021266,6,2
2013021281,3,2
2013021282,6,1
2013021282,7,1
2013021284,3,2
2013021291,3,2
2013021301,3,2
2013021301,6,2
2013021308,5,1
2013021310,4,2
2013021310,6,2
2013021311,7,2
2013021332,5,1
2013021332,7,1
2013021335,3,2
2013021335,4,2
2013021335,6,2
2013021335,7,2
2013021335,8,2
2013021342,3,2
2013021342,4,2
2013021342,6,2
2013021343,4,1
2013021350,7,1
2013021350,8,1
2013021359,7,1
2013021359,9,1
