CASENO,SEATPOS,VEHNO
2015018495,9,2
2015018499,6,1
2015018501,3,3
2015018502,6,1
2015018505,3,1
2015018506,6,1
2015018508,3,1
2015018508,3,2
2015018510,3,2
2015018511,3,2
2015018512,9,1
2015018512,3,2
2015018512,7,2
2015018512,9,2
2015018513,3,2
2015018514,3,2
2015018514,5,2
2015018515,3,2
2015018516,3,3
2015018517,3,2
2015018528,2,1
2015018528,3,1
2015018531,3,2
2015018539,3,2
2015018539,4,2
2015018539,6,2
2015018539,7,2
2015018539,9,2
2015018541,3,2
2015018542,3,3
2015018542,4,3
2015018544,3,2
2015018544,9,2
2015018546,3,2
2015018548,7,1
2015018553,6,1
2015018553,3,2
2015018554,4,1
2015018554,3,2
2015018554,4,2
2015018560,3,1
2015018560,7,1
2015018560,9,1
2015018560,3,2
2015018560,7,2
2015018560,9,2
2015018560,3,3
2015018560,9,3
2015018561,3,2
2015018563,3,2
2015018563,3,3
2015018566,3,2
2015018566,4,2
2015018566,9,2
201501857,3,2
201501857,4,2
201501857,9,2
2015018573,3,2
2015018573,7,2
2015018574,3,2
2015018574,7,2
2015018574,9,2
2015018579,3,2
2015018584,9,1
2015018587,3,1
201501859,3,2
2015018590,4,1
2015018590,3,2
2015018595,3,1
2015018596,3,2
2015018605,3,1
2015018605,3,2
2015018607,3,2
2015018607,7,2
2015018611,3,2
2015018612,12,2
2015018614,9,1
2015018614,3,2
2015018615,3,1
2015018615,7,1
2015018615,3,2
2015018615,7,2
2015018619,3,2
201501862,3,2
201501862,7,2
2015018621,3,2
2015018621,6,2
2015018626,3,2
2015018629,7,1
2015018631,3,2
2015018631,3,3
2015018632,9,1
2015018638,3,1
2015018638,5,1
2015018638,9,1
2015018648,4,2
2015018648,6,2
2015018653,3,2
2015018653,4,2
2015018653,6,2
2015018654,3,2
2015018655,3,2
2015018655,6,2
2015018658,3,2
2015018661,9,1
2015018664,3,2
2015018664,4,2
2015018664,5,2
2015018664,6,2
2015018667,3,2
2015018671,3,2
2015018671,5,2
2015018676,3,2
2015018684,3,2
2015018690,3,2
2015018691,4,1
2015018693,3,2
2015018702,4,2
2015018702,3,3
2015018704,4,2
2015018704,6,2
2015018706,3,2
2015018711,3,2
2015018711,4,2
2015018711,6,2
2015018716,3,2
2015018719,4,2
2015018719,6,2
2015018721,3,2
2015018723,3,2
2015018726,4,1
2015018726,5,1
2015018726,6,1
2015018726,7,1
2015018726,9,1
2015018729,3,1
2015018729,4,1
2015018729,7,1
2015018734,3,2
2015018736,3,2
2015018737,3,2
2015018737,9,2
2015018745,3,2
2015018745,9,2
2015018746,3,3
201501875,6,1
2015018751,3,2
2015018752,3,2
2015018754,2,2
2015018754,3,2
2015018755,3,2
2015018759,3,2
2015018759,9,2
2015018762,3,2
2015018764,3,3
2015018766,9,1
2015018766,3,2
2015018769,3,2
2015018769,7,2
2015018769,9,2
201501877,9,1
2015018775,3,2
2015018789,3,2
2015018792,7,2
2015018792,9,2
2015018800,6,2
2015018801,9,1
201501881,3,2
2015018816,3,2
2015018816,6,2
2015018816,7,2
2015018816,9,2
201501882,4,2
201501882,6,2
2015018820,7,2
2015018821,3,2
2015018822,10,2
2015018827,3,2
2015018833,3,2
2015018834,4,2
2015018834,6,2
2015018837,9,1
2015018840,6,2
2015018842,3,2
2015018842,7,2
2015018843,3,3
2015018849,3,2
2015018851,3,3
2015018851,4,3
2015018857,4,1
2015018857,5,1
2015018858,3,2
2015018864,7,2
2015018867,7,3
2015018867,9,3
2015018868,3,2
2015018868,5,2
2015018868,6,2
2015018869,3,2
2015018878,9,2
2015018881,3,2
2015018882,3,2
2015018889,7,2
2015018889,8,2
2015018889,9,2
201501889,3,2
201501889,9,2
2015018892,7,2
2015018896,3,2
2015018896,7,2
2015018896,9,2
2015018899,9,2
2015018903,3,1
2015018903,3,2
2015018904,3,2
2015018905,3,2
2015018905,8,2
2015018913,3,2
2015018930,3,2
2015018932,3,2
2015018945,3,2
2015018946,3,2
2015018946,4,2
2015018949,3,2
2015018949,7,2
2015018954,10,2
2015018957,3,2
2015018965,4,1
2015018965,6,1
2015018965,4,2
2015018965,6,2
2015018971,3,2
201501898,3,3
2015018981,3,2
2015018983,3,2
2015018988,3,2
2015018993,9,1
2015018999,3,2
2015019017,3,2
2015019017,6,2
2015019020,3,2
2015019023,4,2
2015019023,6,2
2015019023,7,2
2015019027,7,1
2015019027,9,1
2015019031,3,2
2015019032,3,2
2015019040,9,1
2015019041,6,1
2015019041,3,2
2015019041,9,2
2015019042,3,2
2015019042,7,2
2015019043,7,2
2015019046,3,2
2015019048,3,1
2015019049,3,2
2015019049,7,2
2015019049,9,2
2015019050,3,2
2015019050,6,2
2015019053,7,1
2015019053,9,1
201501906,3,2
2015019060,7,1
2015019060,8,1
2015019060,9,1
2015019061,3,2
2015019073,3,2
2015019076,3,2
2015019080,11,1
2015019080,11,3
2015019085,3,2
2015019085,3,3
2015019089,4,1
2015019089,6,1
2015019089,3,3
2015019089,4,3
2015019089,5,3
201501909,3,2
2015019100,3,2
2015019100,4,2
2015019100,6,2
2015019104,3,2
2015019105,3,2
2015019105,8,2
2015019106,7,2
2015019106,9,2
2015019118,3,3
2015019118,4,3
2015019118,6,3
2015019121,3,2
2015019124,3,2
2015019134,3,2
201501914,7,1
2015019145,3,2
201501915,3,2
2015019153,3,2
2015019155,3,2
2015019156,9,1
2015019157,3,2
2015019157,6,2
201501916,3,2
2015019165,7,2
2015019165,9,2
2015019168,3,2
2015019168,5,2
2015019168,7,2
2015019168,9,2
2015019173,3,2
2015019179,3,2
2015019179,7,2
2015019179,9,2
2015019184,3,1
2015019186,9,2
2015019196,3,2
2015019196,9,2
2015019197,6,1
2015019201,3,1
2015019202,3,2
2015019202,7,2
2015019205,9,1
2015019222,3,2
2015019224,4,1
2015019228,3,2
2015019232,11,1
2015019243,3,2
2015019243,9,2
2015019247,3,2
201501925,3,2
2015019250,3,2
2015019251,5,2
2015019252,3,2
2015019259,3,2
2015019263,3,2
201501927,8,2
2015019279,11,1
2015019283,3,2
2015019292,3,2
2015019292,7,2
2015019292,3,3
2015019293,3,2
2015019301,3,3
2015019302,3,1
2015019302,7,1
2015019302,3,2
2015019302,7,2
2015019303,7,1
2015019303,9,1
201501931,9,2
2015019310,3,2
2015019315,7,1
2015019315,9,1
2015019330,3,1
2015019330,9,1
2015019331,3,2
2015019333,3,2
2015019333,9,2
2015019333,9,3
2015019334,9,1
2015019336,9,2
2015019338,3,2
2015019347,3,2
2015019352,4,1
2015019352,6,1
2015019353,9,2
2015019357,3,1
2015019362,3,2
2015019368,3,2
2015019368,6,2
2015019368,9,2
2015019369,3,2
2015019370,3,2
2015019371,3,2
2015019372,3,2
2015019377,3,2
2015019380,3,1
2015019382,7,1
2015019382,9,1
2015019383,3,2
2015019384,3,2
2015019384,7,2
2015019389,9,2
2015019390,6,1
2015019390,7,1
2015019390,9,1
2015019392,3,2
2015019398,3,2
2015019401,5,1
2015019401,3,2
2015019401,7,2
2015019401,8,2
2015019401,9,2
2015019405,3,2
2015019406,4,1
2015019406,6,1
2015019406,7,1
2015019406,3,2
2015019406,7,2
2015019408,7,1
2015019408,8,1
2015019408,9,1
2015019410,3,2
2015019411,3,2
2015019413,3,2
2015019413,7,2
2015019415,3,2
2015019415,3,3
2015019415,6,3
2015019422,3,1
2015019422,7,1
2015019423,3,2
2015019426,3,2
2015019427,3,2
2015019427,4,2
2015019427,6,2
2015019429,3,2
2015019429,9,2
201501943,3,2
2015019431,3,2
2015019431,7,2
2015019431,9,2
2015019433,4,2
2015019433,6,2
2015019435,7,1
2015019439,3,2
2015019440,3,2
2015019441,3,2
2015019445,7,2
2015019446,3,1
2015019446,9,1
2015019446,3,2
2015019452,3,2
2015019459,3,2
2015019459,9,2
2015019460,3,2
2015019461,3,2
2015019462,3,2
2015019462,9,2
2015019465,3,3
2015019465,7,3
2015019467,7,2
2015019467,9,2
2015019469,3,2
201501947,3,1
201501947,7,1
2015019473,7,2
2015019476,3,2
2015019476,7,2
2015019476,8,2
2015019476,9,2
2015019477,3,2
2015019477,7,2
2015019477,9,2
2015019482,3,2
2015019482,9,2
2015019485,3,3
2015019494,3,2
201501950,7,1
2015019500,3,2
2015019503,3,3
2015019514,9,1
2015019516,3,2
2015019520,3,2
2015019522,3,2
2015019522,11,2
2015019525,3,2
2015019525,3,3
2015019526,3,2
2015019527,3,3
2015019528,3,2
2015019530,3,1
2015019530,4,1
2015019530,5,1
2015019530,9,1
2015019531,3,2
2015019534,3,2
2015019534,7,2
2015019537,5,1
2015019539,7,1
2015019539,9,1
2015019544,3,2
2015019544,3,3
2015019546,7,1
2015019546,9,1
2015019546,3,2
2015019547,3,2
2015019549,8,2
2015019558,3,2
201501956,3,2
2015019562,3,2
2015019567,12,2
2015019568,3,2
2015019572,3,2
2015019572,7,2
2015019572,9,2
2015019573,3,1
2015019573,3,3
2015019573,9,3
201501958,1,2
2015019582,3,2
2015019583,3,2
2015019583,9,2
2015019584,3,1
2015019588,7,1
2015019588,8,1
2015019588,9,1
2015019588,3,2
201501959,7,1
2015019592,3,2
2015019592,9,2
2015019592,3,3
2015019592,9,3
2015019594,9,1
2015019594,9,2
2015019595,3,2
2015019600,3,3
2015019609,3,1
2015019613,4,2
2015019613,6,2
2015019613,9,2
2015019615,7,1
2015019615,9,1
2015019619,3,2
2015019619,9,2
2015019630,3,2
2015019637,3,2
2015019637,7,2
2015019640,3,2
2015019641,3,2
2015019641,7,2
2015019643,3,2
2015019651,5,1
2015019651,9,1
2015019651,3,2
2015019652,3,2
2015019653,3,2
2015019665,3,2
2015019673,3,2
2015019673,9,2
2015019678,7,2
2015019678,9,2
2015019684,3,2
2015019684,4,2
2015019685,3,2
201501969,3,2
2015019697,3,2
2015019706,7,3
2015019710,3,3
2015019716,3,2
2015019716,7,2
2015019722,3,2
2015019722,9,2
2015019723,3,2
2015019723,9,2
2015019727,11,1
2015019732,3,2
2015019737,6,2
2015019737,9,2
2015019738,3,3
2015019739,4,2
2015019739,6,2
2015019740,3,2
2015019742,3,2
2015019743,3,2
2015019748,3,2
2015019749,3,2
2015019755,4,1
2015019757,3,2
201501976,3,2
201501976,5,2
2015019768,3,2
2015019769,3,2
2015019770,3,3
2015019772,6,1
2015019773,6,2
2015019773,9,2
2015019774,3,2
2015019776,3,2
2015019777,3,1
2015019777,4,1
2015019777,11,1
2015019778,3,2
2015019778,4,2
2015019778,5,2
2015019778,6,2
2015019779,9,2
201501978,9,1
2015019780,3,2
2015019785,4,2
2015019788,3,1
2015019790,3,3
2015019790,7,3
2015019790,8,3
2015019790,9,3
2015019791,10,2
2015019792,3,2
2015019793,3,2
2015019796,3,2
2015019796,9,2
2015019798,9,1
2015019798,3,2
2015019799,9,1
201501980,3,2
2015019802,3,2
2015019803,3,2
2015019803,6,2
2015019803,7,2
2015019803,8,2
2015019810,3,3
2015019816,3,2
201501982,3,2
201501982,9,2
2015019822,3,1
2015019835,5,1
2015019835,7,1
2015019835,9,1
2015019835,3,2
2015019837,3,2
2015019837,4,2
2015019837,6,2
2015019837,7,2
2015019837,9,2
2015019847,3,2
201501985,3,2
2015019851,3,2
2015019851,4,2
2015019851,5,2
2015019851,6,2
2015019851,4,3
2015019851,6,3
201501986,3,2
201501986,6,2
201501986,9,2
2015019862,7,1
2015019862,9,1
2015019863,3,2
2015019863,4,2
2015019864,3,2
2015019864,4,2
2015019864,5,2
2015019864,6,2
2015019879,7,1
2015019879,9,1
2015019882,7,1
2015019882,9,1
2015019884,9,1
2015019885,3,2
2015019890,10,2
2015019894,3,2
2015019899,3,2
2015019899,3,3
2015019899,4,3
2015019899,5,3
2015019899,6,3
2015019905,3,1
2015019905,9,1
2015019905,3,2
2015019905,7,2
2015019905,9,2
2015019906,3,2
2015019907,3,2
2015019910,3,2
2015019911,7,1
2015019911,3,2
2015019911,9,2
2015019920,3,2
2015019920,3,3
2015019923,3,2
2015019923,6,2
2015019924,4,2
2015019924,6,2
2015019935,3,2
2015019936,3,2
2015019940,9,3
2015019944,9,1
2015019946,9,1
2015019946,3,2
2015019946,9,2
2015019955,3,2
2015019959,3,2
2015019974,9,1
2015019975,4,2
2015019975,6,2
2015019978,9,1
2015019981,9,1
2015019987,8,2
201501999,6,2
201501999,7,2
201501999,9,2
2015019991,3,2
2015019992,3,2
2015019993,7,1
2015020004,3,2
2015020013,3,1
2015020013,9,1
2015020017,3,1
2015020017,7,1
2015020017,3,2
2015020018,9,1
2015020018,3,2
201502004,3,2
2015020042,3,2
2015020049,3,2
201502005,3,2
2015020051,7,1
2015020051,8,1
2015020051,9,1
2015020058,7,1
201502006,3,2
2015020060,7,2
201502007,3,2
201502007,7,2
201502007,9,2
2015020072,3,2
2015020072,5,2
2015020074,3,2
2015020074,4,2
2015020074,6,2
2015020075,3,2
2015020075,7,2
2015020077,3,3
2015020079,6,2
2015020082,3,2
2015020083,11,2
2015020084,3,2
2015020084,7,2
2015020084,9,2
2015020085,3,2
2015020090,3,2
2015020091,3,2
2015020091,7,2
2015020091,9,2
2015020093,4,1
2015020093,6,1
2015020093,9,1
2015020098,7,1
2015020098,8,1
2015020099,3,2
2015020104,3,2
2015020107,3,2
2015020107,6,2
2015020108,3,2
2015020108,3,3
2015020109,3,2
2015020109,6,2
2015020111,3,2
2015020115,9,2
2015020116,3,2
2015020117,3,2
2015020129,3,3
2015020132,3,2
2015020132,9,2
2015020133,3,2
2015020133,7,2
2015020135,3,2
2015020136,3,2
2015020138,3,2
2015020138,7,2
2015020138,9,2
2015020141,7,1
2015020141,9,1
2015020151,3,2
2015020152,3,2
2015020154,3,2
2015020155,3,2
2015020155,7,3
2015020155,9,3
2015020156,6,2
2015020158,3,2
2015020158,4,2
2015020175,3,2
2015020175,11,2
2015020177,3,2
2015020181,3,2
2015020182,7,2
2015020182,9,2
2015020185,3,2
2015020185,9,2
2015020188,3,2
2015020189,3,3
2015020196,3,2
2015020196,6,2
2015020196,7,2
2015020196,9,2
2015020200,4,1
2015020200,6,1
2015020200,7,1
2015020200,9,1
2015020201,3,2
2015020201,7,2
2015020202,7,1
2015020202,8,1
2015020202,9,1
2015020205,7,1
2015020205,9,1
2015020215,4,2
2015020216,3,1
2015020216,7,1
2015020216,8,1
2015020222,6,1
2015020223,3,2
2015020224,3,2
2015020225,3,1
2015020225,3,2
2015020227,9,1
201502023,3,1
201502023,9,1
2015020238,3,2
2015020238,7,2
2015020243,3,2
2015020244,7,2
2015020244,9,2
2015020245,3,2
2015020246,3,2
2015020246,3,3
201502025,9,1
2015020258,3,1
2015020258,8,1
2015020258,9,1
2015020258,3,2
201502026,3,2
201502026,3,3
201502026,7,3
2015020266,3,1
2015020266,8,1
2015020267,7,2
2015020267,9,2
201502027,3,2
2015020272,3,2
2015020279,7,2
2015020279,9,2
2015020281,3,1
2015020288,3,2
201502029,3,1
201502029,9,1
2015020295,3,3
2015020297,3,3
2015020299,3,2
2015020300,3,2
2015020302,3,2
2015020302,7,2
2015020302,8,2
2015020302,9,2
2015020306,3,2
2015020311,3,2
2015020312,3,2
2015020317,6,1
2015020317,3,2
2015020318,3,2
2015020320,3,2
2015020321,3,2
2015020322,7,2
2015020323,3,1
2015020326,3,2
2015020329,6,1
2015020330,3,2
2015020330,4,2
2015020330,5,2
2015020330,6,2
2015020330,7,2
2015020330,8,2
2015020330,9,2
2015020331,3,1
2015020331,8,1
2015020331,9,1
2015020331,6,2
2015020331,7,2
2015020331,9,2
2015020336,5,1
2015020336,7,1
2015020336,8,1
2015020336,9,1
201502034,7,1
201502034,8,1
201502034,9,1
2015020346,3,2
2015020349,7,1
2015020349,8,1
2015020349,3,2
2015020350,3,2
2015020351,4,1
2015020353,9,1
2015020353,3,2
2015020356,3,3
2015020360,3,2
2015020361,3,2
2015020365,9,1
2015020366,3,2
2015020367,3,2
201502037,3,2
201502037,9,2
2015020371,7,1
2015020373,4,2
2015020374,7,2
2015020374,8,2
2015020374,9,2
2015020377,3,3
2015020377,7,3
2015020377,8,3
2015020377,9,3
2015020382,3,3
2015020389,3,2
2015020389,8,2
2015020389,9,2
2015020389,3,3
2015020389,7,3
2015020389,9,3
2015020395,3,2
2015020398,3,2
2015020398,7,2
2015020398,9,2
2015020399,3,2
2015020399,7,2
2015020399,9,2
2015020400,3,2
2015020412,3,2
2015020412,7,2
2015020412,3,3
2015020414,10,2
2015020419,3,2
2015020419,9,2
2015020424,3,2
2015020429,3,2
2015020431,9,2
2015020438,3,2
2015020439,3,2
2015020439,6,2
2015020443,3,2
2015020444,3,2
2015020450,3,2
2015020470,3,3
2015020471,6,2
2015020473,3,2
2015020475,7,2
2015020475,9,2
201502048,3,2
2015020481,3,1
2015020481,9,1
2015020489,6,2
2015020490,3,2
2015020498,3,2
2015020501,3,2
2015020501,4,2
2015020501,5,2
2015020501,8,2
2015020501,9,2
2015020502,3,3
2015020503,3,2
2015020518,3,3
2015020522,3,2
2015020525,3,2
2015020525,9,2
2015020528,3,2
2015020529,7,2
2015020533,3,1
2015020534,3,1
2015020538,3,1
2015020539,3,3
2015020539,4,3
2015020539,5,3
2015020539,6,3
2015020539,8,3
2015020539,9,3
2015020541,3,2
2015020542,3,2
2015020546,3,2
2015020546,8,2
2015020547,3,2
2015020547,9,2
2015020549,3,2
2015020552,6,1
2015020556,6,2
2015020557,3,2
2015020558,4,1
2015020561,3,1
2015020561,3,2
2015020563,3,2
2015020565,3,2
2015020565,9,2
2015020572,9,3
2015020573,3,2
2015020573,7,2
2015020588,3,1
2015020588,3,2
2015020588,7,2
2015020588,9,2
2015020591,3,2
2015020591,9,2
2015020593,3,3
2015020595,7,2
2015020605,3,2
2015020614,3,2
2015020615,3,1
2015020615,9,1
2015020616,3,2
2015020618,3,2
2015020619,3,2
2015020620,6,2
2015020624,3,2
2015020626,3,2
2015020627,3,2
2015020628,3,2
2015020630,3,2
2015020631,3,3
2015020633,3,2
2015020637,9,3
2015020642,3,2
2015020648,3,2
201502065,3,3
201502065,4,3
201502065,6,3
201502065,7,3
201502065,9,3
2015020650,3,2
2015020653,11,2
2015020660,6,2
2015020662,3,2
2015020662,5,2
2015020667,3,2
2015020667,7,2
2015020667,9,2
201502067,7,2
201502067,9,2
201502068,7,1
2015020680,3,2
2015020683,3,2
2015020687,7,2
2015020689,3,2
2015020690,3,3
2015020694,5,1
2015020694,3,2
2015020695,9,1
2015020696,3,3
2015020699,7,1
201502070,5,2
2015020708,3,2
2015020712,3,2
2015020713,3,3
2015020715,3,2
2015020724,7,2
2015020724,9,2
2015020730,3,2
2015020733,7,3
2015020735,3,2
2015020739,3,2
2015020739,9,2
2015020742,3,1
2015020743,3,2
2015020743,3,3
2015020743,7,3
2015020743,9,3
2015020747,3,2
2015020749,3,1
201502075,3,2
2015020751,7,3
2015020751,9,3
2015020754,9,1
2015020756,3,2
2015020764,7,1
2015020764,5,2
2015020764,7,2
2015020769,11,2
2015020771,3,2
2015020771,7,2
2015020771,9,2
2015020778,7,1
2015020778,8,1
2015020778,9,1
2015020778,3,2
2015020780,3,2
2015020781,3,2
2015020781,7,2
2015020781,9,2
2015020782,6,1
2015020785,6,2
2015020791,3,2
2015020793,3,2
2015020794,10,2
201502080,3,2
2015020803,3,2
2015020803,5,2
2015020808,3,1
2015020808,3,2
2015020810,7,1
2015020811,11,1
2015020814,3,2
2015020814,7,2
2015020814,9,2
2015020815,3,2
2015020815,9,2
2015020824,7,2
2015020824,9,2
2015020825,3,2
2015020831,9,2
2015020832,3,2
2015020834,3,2
2015020842,4,1
2015020843,5,1
2015020843,7,1
2015020843,9,1
201502085,3,2
2015020851,3,2
2015020853,3,2
2015020853,3,3
2015020857,7,1
2015020869,3,2
2015020871,3,1
2015020871,7,1
2015020872,3,2
2015020872,5,2
2015020872,6,2
2015020873,3,2
2015020876,3,3
2015020877,3,2
201502088,3,2
2015020881,3,2
2015020882,3,2
2015020886,9,1
2015020891,3,2
2015020891,6,2
2015020893,3,2
2015020893,9,2
2015020898,7,3
201502090,3,2
2015020901,3,2
2015020903,3,3
2015020907,9,2
2015020911,3,2
2015020917,3,3
2015020917,4,3
2015020918,8,2
201502092,3,2
2015020920,3,2
2015020920,7,2
2015020920,9,2
2015020921,9,1
2015020930,3,3
2015020930,9,3
2015020931,3,2
2015020931,7,2
2015020931,9,2
2015020932,3,2
2015020934,3,2
2015020934,9,2
2015020939,3,2
2015020942,8,1
2015020942,9,1
2015020942,3,2
2015020943,3,2
2015020953,6,2
2015020957,3,2
2015020957,9,2
2015020960,3,2
2015020961,3,2
2015020961,9,2
2015020961,3,3
2015020963,3,2
2015020964,3,2
2015020964,3,3
2015020965,3,1
2015020965,7,1
2015020965,9,1
2015020967,3,2
2015020967,3,3
2015020975,3,2
2015020975,3,3
2015020977,3,2
2015020977,4,2
2015020977,6,2
2015020983,3,2
2015020985,7,1
2015020985,3,2
2015020985,7,2
2015020985,9,2
201502099,3,2
2015020993,9,1
2015020994,6,1
2015020997,6,1
2015020997,9,1
2015020997,3,2
2015020997,4,2
2015020997,6,2
2015020997,7,2
2015020997,9,2
2015021006,3,3
2015021007,3,1
2015021007,5,1
2015021007,6,1
2015021010,11,2
2015021015,3,2
2015021017,3,3
2015021030,3,2
2015021035,3,2
2015021045,3,2
2015021045,6,2
2015021048,3,2
2015021051,3,2
2015021051,11,2
2015021053,3,1
2015021053,9,1
2015021053,3,2
2015021054,3,2
2015021054,6,2
2015021054,3,3
2015021054,4,3
2015021054,6,3
2015021055,4,1
2015021055,6,1
2015021055,3,3
2015021056,6,2
2015021056,9,2
2015021057,3,1
2015021062,3,2
2015021067,12,2
201502107,3,2
201502107,7,2
201502107,9,2
2015021071,3,2
2015021073,7,2
2015021073,9,2
2015021077,3,2
2015021077,8,2
2015021080,3,1
2015021086,3,3
2015021089,3,2
2015021090,3,2
2015021092,9,2
2015021093,9,2
2015021097,2,2
2015021097,3,2
2015021098,9,2
2015021102,8,2
2015021105,3,3
2015021106,3,2
2015021111,3,2
2015021113,3,2
2015021113,7,2
2015021113,8,2
2015021115,9,1
2015021118,11,1
2015021129,3,2
2015021132,6,2
2015021134,3,2
2015021137,3,2
2015021138,3,1
2015021138,4,1
2015021138,6,1
2015021138,9,1
2015021138,3,2
2015021138,6,2
2015021139,3,2
2015021141,3,2
2015021146,3,2
2015021148,3,2
2015021149,9,1
2015021154,7,1
2015021154,9,1
2015021162,3,1
2015021162,9,1
2015021163,3,2
2015021164,3,2
2015021169,3,2
2015021184,3,2
2015021184,7,2
2015021184,9,2
2015021187,7,2
201502119,9,1
2015021190,3,2
2015021197,3,3
2015021197,9,3
2015021200,7,1
2015021200,9,1
2015021208,3,2
201502121,3,1
201502121,8,1
201502121,9,1
2015021222,3,2
2015021224,9,2
2015021227,3,2
2015021227,9,2
2015021228,3,2
2015021229,9,2
2015021232,3,2
2015021232,4,2
2015021232,6,2
2015021232,9,2
2015021234,9,1
2015021240,5,2
2015021243,3,2
2015021254,3,2
2015021259,3,1
2015021262,3,2
2015021262,4,2
2015021262,6,2
2015021265,4,1
2015021265,6,1
2015021265,3,2
2015021271,3,1
2015021271,4,1
2015021274,3,2
2015021279,3,2
2015021280,3,2
2015021284,3,1
2015021284,4,1
2015021284,5,1
2015021284,3,2
2015021284,4,2
2015021284,5,2
2015021284,6,2
2015021286,9,1
2015021286,3,3
2015021291,4,1
2015021291,5,1
2015021294,3,2
2015021295,3,2
2015021300,3,2
2015021316,3,1
2015021316,7,1
2015021317,4,1
2015021322,3,2
2015021325,9,1
2015021325,3,2
2015021327,7,1
2015021327,8,1
2015021327,9,1
2015021327,7,2
2015021327,9,2
2015021328,3,1
2015021328,8,1
2015021328,9,1
2015021328,3,2
2015021328,7,2
2015021328,9,2
2015021328,2,3
2015021328,3,3
2015021328,7,3
2015021328,8,3
2015021328,9,3
2015021336,3,2
2015021338,3,2
2015021339,5,2
2015021339,6,2
2015021341,3,2
2015021348,3,2
2015021348,9,2
2015021354,3,3
2015021358,8,2
2015021366,3,2
2015021372,3,2
2015021374,3,2
2015021374,4,2
2015021375,3,2
2015021375,9,2
2015021376,7,1
2015021378,3,2
2015021380,3,2
2015021381,3,1
2015021381,9,1
2015021383,3,2
2015021384,9,2
2015021385,3,2
2015021386,3,2
2015021386,9,2
2015021387,3,3
2015021388,9,1
2015021388,3,2
2015021388,7,2
2015021388,9,2
2015021389,3,2
2015021389,4,2
2015021389,6,2
2015021389,9,2
2015021391,3,2
2015021391,7,2
2015021391,9,2
2015021392,3,2
2015021392,7,2
2015021393,3,2
2015021393,4,2
2015021393,5,2
2015021393,6,2
2015021393,3,3
2015021394,3,1
2015021394,7,1
2015021394,9,1
2015021399,4,1
2015021399,6,1
201502140,2,1
2015021402,3,2
2015021404,3,2
2015021410,3,2
2015021410,9,2
2015021412,3,1
2015021412,9,1
2015021415,3,1
2015021415,9,1
2015021415,3,2
2015021420,3,2
2015021420,7,2
2015021420,9,2
2015021424,3,3
2015021424,4,3
2015021424,5,3
2015021424,6,3
2015021425,11,2
201502143,3,2
2015021435,3,2
2015021437,3,1
2015021437,7,2
2015021444,3,2
2015021446,3,1
2015021446,3,2
2015021448,3,2
2015021449,3,1
201502145,9,1
2015021457,7,2
2015021457,9,2
2015021460,3,1
2015021460,3,3
2015021460,7,3
2015021460,8,3
2015021469,5,1
2015021479,3,2
201502148,3,2
2015021481,3,2
2015021484,3,2
2015021492,7,2
2015021492,8,2
2015021492,9,2
2015021492,3,3
2015021494,9,1
2015021496,3,2
2015021496,9,2
2015021501,3,2
2015021505,7,1
2015021505,9,1
2015021505,3,2
2015021505,9,2
2015021507,3,2
2015021507,9,2
2015021509,9,2
2015021511,7,1
2015021511,9,1
2015021512,4,1
2015021512,6,1
2015021512,7,1
2015021512,8,1
2015021512,9,1
2015021515,3,2
2015021519,3,2
201502152,3,2
201502152,3,3
2015021521,3,2
2015021526,5,2
2015021526,6,2
2015021529,4,2
2015021529,6,2
201502153,7,1
201502153,9,1
2015021533,6,1
2015021533,3,2
2015021533,7,2
2015021539,3,3
2015021541,6,1
2015021541,7,1
2015021545,3,2
2015021547,3,2
2015021549,3,2
201502155,6,2
2015021551,3,2
2015021554,3,1
2015021554,5,1
2015021561,9,1
2015021564,6,1
2015021565,3,2
2015021574,4,1
2015021580,4,3
2015021580,6,3
2015021586,3,2
2015021591,9,1
2015021593,4,2
2015021597,3,2
2015021600,3,2
2015021602,4,1
2015021602,9,1
2015021608,3,2
2015021608,7,2
2015021608,9,2
2015021610,5,2
2015021612,3,2
2015021618,3,2
2015021618,9,2
2015021619,3,2
2015021627,3,2
2015021628,3,2
2015021628,3,3
2015021636,5,1
2015021638,6,2
2015021639,6,3
2015021639,9,3
2015021643,3,2
2015021643,7,2
2015021643,8,2
2015021643,9,2
2015021644,3,2
2015021645,3,2
2015021647,3,2
2015021647,3,3
2015021647,4,3
2015021647,6,3
2015021647,7,3
2015021648,3,2
2015021649,3,1
2015021649,7,1
2015021651,3,2
2015021654,3,1
2015021654,3,2
2015021654,3,3
2015021654,7,3
2015021654,8,3
2015021654,9,3
2015021656,3,2
2015021659,3,2
2015021666,3,1
2015021666,7,1
2015021666,8,1
2015021666,9,1
2015021666,3,2
2015021666,4,2
2015021666,6,2
2015021668,3,2
2015021668,7,2
2015021676,3,2
2015021676,7,2
201502168,3,2
2015021685,3,2
2015021685,7,2
2015021685,9,2
2015021686,3,1
2015021686,4,1
2015021686,6,1
2015021686,7,1
2015021686,3,2
2015021689,3,2
2015021691,9,2
2015021693,11,2
2015021697,7,1
2015021697,9,1
2015021697,3,2
201502170,3,2
2015021703,4,1
2015021707,3,2
2015021708,3,1
2015021708,7,1
2015021709,3,2
2015021709,7,2
2015021709,9,2
2015021711,3,2
2015021712,3,2
2015021712,7,2
2015021717,7,2
2015021722,3,2
