CASENO,SEATPOS,VEHNO
2016026797,1,3
2016026797,11,3
2016026798,3,2
2016026798,4,2
2016026798,7,2
2016026798,9,2
2016026801,6,1
2016026803,3,2
2016026804,3,3
2016026805,3,2
2016026809,3,2
2016026814,3,2
2016026814,9,2
2016026815,3,2
2016026815,4,2
2016026815,6,2
2016026817,3,2
2016026817,4,2
2016026819,7,1
2016026819,9,1
2016026819,3,2
2016026820,7,1
2016026822,9,1
2016026825,3,3
2016026828,7,1
2016026830,3,3
2016026833,5,2
2016026833,6,2
2016026833,7,2
2016026833,5,3
2016026833,7,3
2016026833,8,3
2016026837,3,2
2016026837,3,3
2016026838,7,1
2016026838,3,2
2016026839,3,3
2016026842,8,1
2016026842,9,1
2016026845,11,2
2016026856,1,2
2016026858,3,2
2016026858,7,2
2016026858,8,2
2016026858,9,2
2016026861,6,1
2016026861,3,2
2016026863,3,2
2016026863,9,2
2016026864,3,2
2016026864,3,3
2016026865,7,1
2016026868,3,2
2016026870,3,2
2016026871,3,2
2016026871,3,3
2016026872,3,2
2016026873,5,2
2016026873,7,2
2016026873,9,2
2016026879,9,1
2016026880,6,2
2016026883,3,2
2016026884,3,1
2016026884,7,2
2016026884,9,2
2016026884,11,2
2016026884,3,3
2016026884,7,3
2016026884,9,3
2016026885,9,1
2016026885,3,2
2016026885,9,2
2016026886,3,2
2016026888,3,2
2016026890,3,2
2016026890,4,2
2016026890,6,2
2016026893,7,1
2016026893,3,2
2016026893,7,2
2016026893,9,2
2016026893,3,3
2016026895,3,2
2016026899,3,2
2016026903,3,3
2016026903,9,3
2016026904,7,1
2016026904,8,1
2016026904,9,1
2016026904,3,2
2016026904,8,2
2016026906,7,1
2016026906,3,2
2016026912,3,2
2016026913,4,1
2016026913,7,1
2016026913,3,2
2016026914,3,3
2016026914,5,3
2016026914,7,3
2016026919,3,3
2016026920,3,3
2016026921,3,2
2016026921,5,2
2016026922,3,2
2016026922,9,2
2016026922,3,3
2016026925,3,1
2016026925,8,1
2016026925,9,1
2016026925,1,2
2016026925,7,2
2016026925,9,2
2016026928,3,2
2016026928,3,3
2016026928,6,3
2016026930,9,1
2016026931,7,1
2016026931,9,1
2016026934,3,2
2016026934,5,2
2016026935,7,1
2016026935,1,2
2016026935,9,2
2016026936,7,1
2016026937,3,2
2016026937,5,2
2016026938,3,2
2016026938,9,2
2016026940,3,2
2016026942,7,2
2016026942,9,2
2016026947,4,1
2016026947,5,1
2016026947,3,2
2016026947,9,2
2016026952,6,1
2016026952,7,1
2016026952,3,2
2016026952,9,2
2016026955,3,2
2016026963,7,2
2016026963,9,2
2016026965,3,2
2016026971,3,2
2016026972,7,1
2016026972,8,1
2016026972,9,1
2016026977,3,1
2016026977,4,1
2016026977,5,1
2016026977,6,1
2016026977,3,2
2016026977,6,2
2016026978,6,2
2016026982,3,2
2016026985,6,1
2016026986,3,2
2016026987,3,2
2016026987,4,2
2016026987,6,2
2016026992,9,1
2016026999,7,1
2016026999,9,1
2016027000,3,2
2016027000,7,2
2016027000,9,2
2016027002,4,1
2016027002,7,1
2016027002,9,1
2016027002,3,2
2016027002,7,2
2016027002,9,2
2016027002,3,3
2016027003,3,3
2016027003,6,3
2016027003,7,3
2016027003,9,3
2016027005,3,2
2016027009,3,1
2016027009,9,1
2016027009,3,3
2016027010,3,2
2016027013,7,1
2016027014,3,2
2016027016,3,1
2016027018,9,1
2016027022,3,2
2016027022,7,2
2016027024,4,2
2016027024,5,2
2016027024,6,2
2016027026,3,2
2016027026,9,2
2016027031,8,2
2016027032,5,1
2016027032,7,1
2016027032,9,1
2016027032,3,3
2016027036,4,1
2016027038,3,2
2016027038,6,2
2016027038,7,2
2016027038,9,2
2016027039,9,1
2016027039,3,2
2016027039,3,3
2016027039,7,3
2016027039,9,3
2016027040,3,2
2016027040,5,2
2016027044,7,1
2016027044,9,1
2016027044,3,2
2016027044,9,2
2016027045,3,2
2016027049,3,2
2016027050,8,1
2016027053,3,1
2016027053,9,1
2016027053,12,2
2016027054,3,2
2016027057,3,2
2016027066,3,2
2016027066,8,2
2016027067,3,2
2016027067,5,2
2016027067,6,2
2016027072,1,2
2016027072,9,2
2016027076,3,2
2016027078,3,2
2016027078,5,2
2016027079,11,1
2016027084,3,2
2016027084,6,2
2016027085,3,2
2016027085,7,2
2016027085,8,2
2016027087,7,1
2016027087,9,1
2016027087,3,2
2016027087,9,2
2016027089,3,2
2016027093,9,1
2016027095,1,2
2016027101,4,1
2016027101,7,1
2016027109,3,1
2016027109,5,1
2016027109,6,1
2016027110,3,2
2016027110,9,2
2016027113,3,2
2016027115,9,2
2016027116,3,2
2016027117,3,2
2016027117,7,2
2016027118,7,1
2016027118,9,1
2016027121,11,1
2016027130,3,1
2016027130,7,1
2016027130,3,2
2016027130,4,2
2016027130,7,2
2016027130,9,2
2016027132,3,3
2016027133,3,2
2016027135,3,2
2016027140,3,2
2016027141,3,1
2016027141,3,2
2016027143,3,2
2016027144,7,2
2016027151,3,3
2016027153,3,2
2016027155,3,2
2016027156,3,2
2016027156,4,2
2016027156,5,2
2016027156,6,2
2016027157,11,2
2016027159,7,2
2016027159,9,2
2016027160,3,2
2016027160,7,2
2016027160,9,2
2016027162,6,1
2016027164,3,2
2016027166,3,2
2016027171,3,2
2016027172,3,2
2016027172,7,2
2016027173,3,1
2016027176,3,2
2016027186,4,1
2016027186,5,1
2016027186,6,1
2016027186,7,1
2016027186,9,1
2016027193,3,2
2016027194,3,2
2016027194,9,2
2016027195,3,2
2016027199,3,2
2016027203,3,1
2016027219,3,2
2016027220,3,3
2016027221,3,2
2016027226,7,2
2016027228,3,2
2016027229,3,2
2016027229,5,2
2016027235,6,1
2016027235,3,2
2016027237,3,2
2016027238,3,2
2016027242,3,2
2016027242,8,2
2016027242,9,2
2016027248,3,2
2016027257,3,2
2016027261,3,2
2016027261,4,2
2016027262,3,2
2016027279,3,2
2016027281,4,1
2016027281,5,1
2016027281,6,1
2016027287,3,2
2016027288,3,3
2016027288,11,3
2016027294,5,2
2016027301,3,2
2016027301,5,2
2016027304,3,2
2016027306,3,2
2016027308,3,2
2016027308,4,2
2016027308,6,2
2016027309,3,2
2016027313,7,2
2016027313,8,2
2016027314,3,2
2016027314,4,2
2016027328,3,2
2016027329,3,2
2016027329,9,2
2016027332,2,2
2016027332,3,2
2016027333,3,1
2016027333,3,2
2016027333,7,2
2016027333,9,2
2016027338,3,2
2016027338,9,2
2016027338,3,3
2016027346,3,2
2016027354,3,2
2016027354,4,2
2016027358,3,2
2016027361,3,3
2016027365,7,2
2016027369,3,2
2016027369,4,2
2016027369,5,2
2016027369,6,2
2016027369,7,2
2016027369,8,2
2016027369,9,2
2016027374,3,2
2016027383,3,2
2016027398,7,2
2016027398,9,2
2016027399,3,2
2016027407,3,2
2016027410,3,2
2016027410,3,3
2016027410,7,3
2016027410,9,3
2016027422,3,2
2016027422,4,2
2016027423,3,2
2016027423,9,2
2016027423,3,3
2016027423,4,3
2016027425,7,2
2016027425,9,2
2016027426,3,2
2016027428,7,3
2016027434,3,1
2016027434,4,2
2016027435,3,2
2016027442,3,2
2016027445,3,2
2016027445,4,2
2016027445,6,2
2016027445,7,2
2016027445,9,2
2016027448,9,1
2016027448,3,2
2016027453,3,2
2016027453,7,2
2016027453,3,3
2016027455,3,3
2016027456,7,2
2016027456,9,2
2016027458,3,2
2016027460,3,2
2016027460,7,2
2016027463,3,2
2016027463,5,2
2016027463,7,2
2016027463,9,2
2016027468,8,1
2016027469,3,2
2016027471,3,1
2016027475,3,1
2016027475,9,1
2016027477,3,1
2016027477,7,1
2016027478,3,2
2016027479,3,2
2016027479,5,3
2016027480,9,1
2016027482,7,1
2016027484,3,2
2016027489,3,2
2016027493,9,1
2016027493,3,2
2016027493,9,2
2016027496,3,2
2016027498,3,2
2016027499,3,1
2016027499,4,1
2016027499,5,1
2016027499,8,1
2016027501,3,2
2016027502,3,2
2016027503,3,2
2016027505,3,3
2016027506,3,2
2016027510,3,2
2016027510,9,2
2016027516,3,2
2016027516,7,2
2016027516,9,2
2016027517,10,1
2016027518,3,2
2016027525,3,3
2016027525,9,3
2016027531,3,2
2016027534,11,1
2016027534,3,2
2016027537,3,2
2016027538,3,1
2016027540,3,2
2016027540,3,3
2016027540,5,3
2016027541,6,1
2016027541,3,2
2016027542,3,2
2016027547,3,2
2016027548,3,2
2016027553,3,2
2016027554,3,2
2016027554,9,2
2016027560,3,2
2016027562,3,2
2016027567,3,2
2016027572,3,2
2016027580,3,2
2016027586,3,2
2016027586,9,2
2016027592,3,3
2016027598,4,1
2016027598,6,1
2016027600,3,2
2016027602,3,1
2016027604,3,2
2016027605,3,3
2016027605,7,3
2016027605,9,3
2016027611,3,2
2016027611,4,2
2016027611,6,2
2016027612,3,3
2016027612,7,3
2016027612,9,3
2016027613,9,1
2016027613,3,2
2016027614,3,2
2016027615,3,2
2016027615,3,3
2016027629,3,2
2016027629,9,2
2016027632,3,2
2016027645,3,2
2016027647,3,2
2016027654,9,1
2016027655,3,3
2016027656,3,2
2016027663,3,2
2016027671,3,2
2016027672,9,1
2016027683,3,2
2016027683,4,2
2016027683,7,2
2016027683,9,2
2016027685,3,2
2016027692,9,1
2016027692,3,2
2016027696,3,3
2016027696,7,3
2016027698,3,2
2016027703,6,1
2016027703,3,2
2016027703,7,2
2016027705,3,1
2016027705,3,2
2016027710,3,2
2016027710,7,2
2016027710,9,2
2016027712,3,2
2016027713,7,2
2016027713,9,2
2016027717,3,2
2016027717,8,2
2016027718,3,2
2016027726,3,2
2016027728,3,2
2016027728,7,2
2016027728,8,2
2016027728,9,2
2016027728,3,3
2016027731,3,2
2016027733,3,2
2016027740,3,2
2016027754,9,2
2016027758,3,2
2016027759,3,1
2016027759,7,2
2016027761,9,1
2016027764,3,2
2016027766,3,2
2016027766,6,2
2016027767,3,2
2016027767,4,2
2016027767,6,2
2016027768,4,1
2016027768,6,1
2016027768,4,2
2016027768,5,2
2016027771,3,2
2016027774,11,1
2016027776,3,3
2016027776,7,3
2016027776,9,3
2016027782,7,1
2016027782,9,1
2016027782,9,2
2016027783,3,2
2016027783,7,2
2016027783,9,2
2016027787,6,1
2016027787,9,3
2016027790,11,2
2016027797,12,3
2016027802,3,2
2016027805,3,2
2016027806,7,1
2016027807,3,2
2016027808,3,2
2016027812,3,1
2016027812,9,1
2016027814,7,1
2016027814,9,1
2016027814,3,2
2016027820,3,2
2016027822,4,1
2016027822,5,1
2016027822,4,2
2016027822,6,2
2016027826,4,1
2016027829,3,2
2016027829,4,2
2016027829,6,2
2016027830,3,2
2016027832,3,2
2016027834,6,2
2016027836,3,2
2016027837,3,2
2016027841,3,3
2016027841,7,3
2016027841,9,3
2016027844,12,2
2016027846,3,2
2016027846,7,2
2016027846,9,2
2016027847,3,2
2016027848,3,2
2016027856,11,1
2016027858,3,2
2016027859,7,1
2016027861,3,2
2016027862,6,1
2016027864,3,2
2016027867,7,1
2016027867,8,1
2016027867,9,1
2016027868,9,2
2016027874,3,1
2016027874,3,2
2016027874,4,2
2016027874,6,2
2016027877,3,2
2016027877,7,2
2016027877,9,2
2016027877,3,3
2016027877,7,3
2016027877,9,3
2016027882,3,3
2016027882,5,3
2016027882,7,3
2016027882,9,3
2016027883,7,1
2016027883,9,1
2016027885,3,1
2016027886,3,2
2016027886,7,2
2016027889,3,2
2016027889,6,2
2016027890,7,1
2016027890,3,2
2016027897,3,2
2016027900,3,1
2016027901,7,2
2016027901,11,2
2016027908,7,2
2016027908,9,2
2016027911,5,1
2016027913,3,2
2016027914,3,2
2016027920,7,2
2016027922,1,2
2016027927,3,2
2016027931,7,1
2016027931,9,1
2016027931,7,2
2016027931,9,2
2016027932,3,1
2016027936,7,2
2016027936,9,2
2016027940,11,1
2016027952,7,1
2016027971,3,2
2016027973,3,2
2016027974,3,2
2016027974,7,2
2016027977,3,3
2016027979,3,2
2016027980,3,2
2016027982,3,2
2016027983,3,2
2016027983,4,2
2016027983,6,2
2016027994,3,3
2016027996,3,2
2016027997,9,1
2016027997,7,2
2016027997,9,2
2016027998,3,2
2016028001,3,2
2016028002,4,1
2016028004,3,3
2016028008,3,2
2016028008,7,2
2016028008,9,2
2016028010,7,1
2016028011,6,1
2016028011,3,3
2016028011,5,3
2016028011,6,3
2016028011,7,3
2016028015,4,2
2016028015,5,2
2016028015,6,2
2016028015,8,2
2016028015,9,2
2016028016,3,2
2016028018,3,2
2016028029,3,2
2016028029,7,2
2016028036,11,1
2016028037,3,2
2016028038,3,2
2016028039,3,2
2016028043,3,2
2016028045,9,1
2016028046,3,2
2016028046,7,2
2016028048,7,2
2016028058,5,1
2016028058,9,1
2016028058,3,2
2016028060,3,2
2016028065,3,2
2016028067,7,2
2016028067,9,2
2016028068,9,3
2016028071,3,2
2016028071,7,2
2016028071,9,2
2016028072,3,2
2016028074,3,2
2016028074,4,2
2016028074,6,2
2016028074,7,2
2016028074,9,2
2016028076,3,2
2016028081,3,2
2016028084,4,2
2016028084,5,2
2016028086,9,1
2016028086,3,2
2016028086,9,2
2016028089,9,2
2016028089,3,3
2016028094,3,2
2016028094,7,2
2016028106,7,1
2016028113,7,1
2016028119,3,2
2016028119,7,2
2016028119,9,2
2016028121,3,2
2016028127,3,2
2016028131,6,1
2016028131,7,1
2016028131,9,1
2016028135,3,2
2016028137,3,2
2016028148,3,2
2016028150,3,2
2016028155,3,2
2016028165,9,1
2016028165,9,2
2016028166,7,1
2016028166,3,2
2016028167,9,1
2016028168,3,2
2016028171,9,1
2016028174,3,2
2016028174,9,2
2016028175,4,2
2016028175,6,2
2016028176,3,2
2016028178,4,2
2016028181,3,2
2016028183,9,2
2016028186,7,1
2016028186,3,2
2016028187,3,2
2016028193,3,2
2016028193,4,2
2016028193,5,2
2016028194,3,2
2016028194,7,2
2016028194,9,2
2016028199,3,2
2016028202,3,2
2016028202,4,2
2016028217,6,2
2016028220,3,2
2016028220,4,2
2016028220,3,3
2016028222,3,2
2016028222,8,2
2016028226,3,2
2016028227,3,2
2016028227,6,2
2016028229,9,2
2016028232,3,2
2016028232,3,3
2016028233,8,2
2016028235,3,2
2016028236,7,2
2016028236,9,2
2016028240,3,1
2016028244,3,1
2016028248,7,1
2016028248,2,2
2016028248,3,2
2016028249,3,2
2016028249,6,2
2016028249,7,2
2016028256,6,1
2016028256,7,1
2016028256,9,1
2016028258,3,2
2016028261,5,2
2016028263,3,2
2016028264,3,2
2016028266,3,2
2016028267,9,1
2016028269,3,2
2016028270,9,1
2016028271,9,1
2016028274,3,3
2016028277,3,2
2016028277,4,2
2016028277,6,2
2016028277,9,2
2016028278,4,1
2016028278,5,1
2016028278,6,1
2016028287,3,2
2016028288,6,1
2016028288,9,1
2016028291,3,2
2016028296,3,2
2016028296,7,2
2016028297,3,1
2016028297,9,1
2016028309,7,1
2016028311,4,2
2016028311,6,2
2016028311,9,2
2016028319,3,2
2016028325,3,2
2016028325,7,2
2016028325,3,3
2016028327,3,1
2016028330,3,2
2016028348,3,2
2016028355,3,1
2016028355,7,1
2016028355,3,2
2016028359,3,2
2016028359,9,2
2016028359,11,2
2016028360,3,2
2016028362,8,1
2016028362,9,1
2016028362,3,3
2016028362,7,3
2016028362,8,3
2016028369,6,2
2016028369,9,2
2016028370,3,3
2016028372,3,2
2016028373,3,1
2016028377,7,1
2016028381,3,2
2016028384,7,2
2016028388,3,2
2016028390,3,2
2016028394,3,2
2016028395,3,1
2016028397,3,2
2016028398,7,2
2016028398,9,2
2016028400,4,2
2016028400,5,2
2016028401,7,1
2016028406,10,2
2016028407,7,2
2016028410,3,2
2016028411,3,2
2016028418,3,2
2016028419,3,2
2016028419,4,2
2016028419,6,2
2016028421,3,2
2016028423,3,1
2016028425,4,1
2016028425,5,1
2016028425,6,1
2016028425,9,1
2016028425,3,2
2016028425,4,2
2016028425,6,2
2016028425,3,3
2016028425,6,3
2016028431,3,2
2016028431,9,2
2016028434,3,2
2016028434,5,2
2016028448,3,2
2016028448,3,3
2016028451,3,2
2016028451,7,2
2016028453,3,2
2016028457,3,2
2016028461,3,3
2016028464,9,1
2016028470,7,1
2016028473,3,2
2016028473,7,2
2016028473,9,2
2016028480,3,1
2016028480,7,1
2016028480,8,1
2016028480,9,1
2016028485,9,1
2016028485,3,2
2016028492,3,2
2016028492,8,2
2016028493,9,1
2016028493,3,2
2016028493,7,2
2016028495,3,2
2016028497,7,1
2016028497,9,1
2016028504,7,2
2016028504,9,2
2016028508,3,2
2016028510,6,2
2016028512,3,2
2016028514,4,2
2016028514,7,2
2016028517,3,2
2016028523,3,2
2016028539,4,3
2016028539,6,3
2016028540,11,1
2016028545,4,2
2016028545,6,2
2016028545,9,2
2016028549,5,2
2016028559,4,1
2016028559,6,1
2016028559,7,1
2016028559,9,1
2016028566,3,2
2016028573,3,2
2016028580,3,2
2016028583,7,2
2016028583,8,2
2016028583,9,2
2016028589,3,2
2016028589,7,2
2016028589,9,2
2016028591,3,1
2016028591,3,2
2016028591,7,2
2016028594,3,2
2016028598,9,2
2016028605,11,2
2016028607,3,2
2016028608,7,2
2016028614,3,2
2016028622,3,2
2016028622,9,2
2016028624,7,1
2016028624,9,1
2016028626,9,2
2016028635,3,2
2016028639,7,1
2016028639,9,1
2016028639,3,2
2016028645,3,2
2016028649,3,2
2016028652,3,2
2016028652,7,2
2016028652,9,2
2016028652,11,2
2016028661,7,1
2016028662,3,2
2016028668,3,1
2016028668,3,2
2016028671,3,2
2016028673,3,2
2016028675,5,2
2016028675,6,2
2016028675,7,2
2016028677,3,2
2016028677,7,2
2016028677,9,2
2016028680,3,2
2016028681,3,2
2016028684,3,2
2016028684,6,2
2016028687,7,1
2016028688,3,2
2016028691,3,2
2016028693,4,2
2016028694,3,2
2016028696,4,2
2016028696,6,2
2016028698,3,2
2016028698,9,2
2016028699,4,1
2016028699,5,1
2016028699,6,1
2016028700,7,2
2016028700,9,2
2016028701,3,2
2016028703,6,1
2016028704,3,2
2016028704,10,2
2016028705,6,1
2016028706,10,2
2016028709,4,2
2016028709,5,2
2016028709,6,2
2016028713,6,1
2016028719,3,2
2016028720,7,2
2016028720,9,2
2016028723,3,2
2016028724,3,2
2016028724,7,2
2016028724,9,2
2016028727,7,1
2016028727,9,1
2016028727,3,2
2016028727,7,2
2016028727,8,2
2016028727,9,2
2016028730,3,2
2016028732,6,1
2016028732,7,1
2016028732,9,1
2016028732,10,1
2016028732,3,2
2016028732,4,2
2016028732,9,2
2016028740,3,2
2016028740,6,2
2016028745,7,1
2016028747,1,1
2016028747,3,1
2016028748,3,2
2016028749,3,2
2016028751,3,2
2016028753,3,2
2016028753,3,3
2016028756,3,2
2016028756,7,2
2016028756,8,2
2016028756,3,3
2016028759,9,1
2016028760,7,1
2016028766,7,1
2016028766,7,2
2016028766,9,2
2016028768,3,2
2016028770,1,2
2016028770,4,2
2016028771,1,2
2016028771,5,2
2016028771,7,2
2016028771,9,2
2016028773,3,2
2016028773,4,2
2016028773,6,2
2016028773,7,2
2016028774,5,2
2016028774,6,2
2016028775,4,1
2016028775,5,1
2016028775,6,1
2016028775,3,2
2016028779,3,1
2016028779,6,1
2016028779,9,1
2016028781,7,1
2016028781,9,1
2016028784,3,2
2016028784,7,2
2016028785,3,2
2016028785,9,2
2016028788,3,2
2016028790,3,2
2016028790,7,2
2016028795,3,2
2016028795,7,2
2016028795,3,3
2016028796,3,2
2016028796,3,3
2016028796,7,3
2016028796,9,3
2016028800,3,2
2016028801,3,2
2016028801,6,2
2016028801,7,2
2016028801,9,2
2016028801,3,3
2016028807,3,3
2016028808,3,2
2016028808,4,2
2016028808,5,2
2016028810,7,2
2016028810,8,2
2016028813,3,2
2016028813,6,2
2016028816,7,2
2016028816,9,2
2016028821,3,2
2016028825,9,1
2016028827,3,2
2016028829,9,1
2016028831,3,2
2016028831,7,2
2016028833,3,1
2016028833,3,2
2016028836,3,2
2016028840,3,2
2016028840,9,2
2016028843,11,1
2016028843,3,2
2016028843,11,2
2016028849,7,1
2016028849,9,2
2016028850,3,2
2016028855,3,1
2016028866,6,2
2016028866,13,2
2016028869,3,2
2016028870,3,2
2016028872,3,2
2016028873,3,2
2016028874,3,2
2016028874,9,2
2016028874,3,3
2016028874,9,3
2016028878,9,1
2016028881,3,2
2016028882,4,1
2016028882,3,2
2016028888,3,2
2016028889,3,2
2016028889,4,2
2016028889,5,2
2016028889,6,2
2016028889,7,2
2016028890,3,1
2016028890,7,1
2016028897,7,1
2016028901,3,2
2016028901,9,2
2016028904,9,1
2016028911,3,2
2016028911,7,2
2016028912,3,2
2016028915,3,2
2016028919,2,2
2016028919,3,2
2016028919,4,2
2016028919,6,2
2016028924,3,2
2016028929,3,2
2016028929,9,2
2016028931,3,3
2016028933,3,2
2016028933,7,2
2016028933,9,2
2016028938,3,2
2016028940,3,2
2016028947,3,1
2016028947,7,1
2016028947,8,1
2016028947,3,2
2016028949,3,2
2016028949,5,2
2016028949,7,2
2016028949,9,2
2016028954,3,2
2016028954,7,2
2016028954,9,2
2016028954,3,3
2016028954,8,3
2016028955,3,3
2016028955,9,3
2016028959,9,2
2016028963,3,2
2016028970,3,2
2016028970,6,2
2016028972,4,1
2016028974,9,1
2016028978,3,1
2016028978,4,1
2016028978,6,1
2016028978,9,1
2016028981,3,2
2016028981,7,2
2016028982,7,1
2016028982,3,2
2016028982,4,2
2016028982,5,2
2016028982,6,2
2016028985,3,2
2016028986,3,2
2016028986,6,2
2016028987,3,1
2016028987,9,1
2016028987,3,2
2016028987,6,2
2016028987,7,2
2016028987,9,2
2016028989,3,2
2016028989,7,2
2016028989,9,2
2016028992,6,1
2016028995,3,2
2016029000,3,2
2016029001,3,1
2016029001,9,1
2016029008,3,2
2016029008,7,2
2016029008,9,2
2016029012,3,2
2016029014,3,2
2016029014,7,2
2016029014,9,2
2016029021,3,1
2016029021,3,2
2016029021,9,2
2016029021,3,3
2016029025,3,2
2016029026,4,2
2016029026,6,2
2016029030,3,2
2016029030,3,3
2016029033,3,2
2016029033,7,2
2016029033,9,2
2016029034,9,2
2016029039,3,3
2016029040,3,1
2016029040,3,2
2016029040,7,2
2016029040,9,2
2016029041,10,3
2016029042,3,3
2016029050,3,2
2016029050,4,2
2016029050,6,2
2016029052,4,2
2016029052,6,2
2016029057,3,2
2016029058,3,3
2016029058,6,3
2016029058,7,3
2016029058,9,3
2016029061,3,2
2016029062,3,2
2016029064,7,1
2016029064,9,1
2016029068,4,2
2016029068,5,2
2016029068,6,2
2016029069,3,2
2016029072,7,2
2016029072,9,2
2016029076,3,2
2016029076,9,2
2016029077,3,2
2016029077,7,2
2016029077,9,2
2016029078,7,1
2016029079,7,1
2016029079,9,1
2016029084,3,2
2016029087,3,2
2016029087,6,2
2016029096,10,2
2016029100,3,2
2016029100,9,2
2016029100,3,3
2016029104,7,1
2016029104,9,1
2016029107,6,1
2016029108,3,2
2016029112,3,2
2016029113,3,2
2016029114,10,1
2016029122,3,2
2016029123,7,2
2016029123,9,2
2016029124,3,2
2016029126,3,2
2016029133,3,3
2016029135,3,2
2016029135,4,2
2016029135,6,2
2016029136,3,2
2016029138,3,2
2016029140,3,1
2016029141,11,2
2016029142,3,2
2016029151,9,1
2016029151,3,2
2016029155,3,2
2016029155,9,2
2016029158,6,2
2016029158,9,2
2016029158,3,3
2016029162,3,2
2016029162,3,3
2016029164,9,2
2016029168,9,1
2016029168,3,2
2016029169,9,1
2016029173,3,2
2016029173,5,2
2016029173,9,2
2016029175,3,2
2016029180,3,2
2016029181,7,1
2016029189,3,2
2016029194,3,3
2016029195,8,2
2016029195,10,2
2016029196,3,2
2016029200,3,2
2016029200,9,2
2016029202,7,2
2016029205,2,1
2016029205,3,2
2016029205,7,2
2016029207,7,1
2016029207,9,1
2016029214,3,2
2016029226,3,1
2016029226,6,1
2016029235,3,3
2016029235,4,3
2016029235,7,3
2016029235,9,3
2016029238,3,2
2016029238,6,2
2016029240,3,2
2016029244,3,2
2016029244,5,2
2016029245,3,3
2016029245,7,3
2016029245,9,3
2016029247,7,1
2016029247,9,1
2016029252,3,2
2016029260,3,2
2016029260,4,2
2016029260,5,2
2016029260,6,2
2016029260,7,2
2016029260,9,2
2016029262,3,2
2016029264,3,2
2016029264,6,2
2016029265,6,1
2016029268,3,2
2016029268,9,2
2016029272,3,2
2016029275,3,2
2016029283,3,2
2016029283,9,2
2016029284,3,2
2016029284,7,2
2016029286,7,2
2016029286,9,2
2016029289,6,2
2016029290,3,2
2016029293,3,1
2016029293,7,1
2016029293,9,1
2016029293,3,2
2016029295,3,2
2016029296,11,1
2016029297,3,2
2016029302,3,2
2016029302,7,2
2016029303,3,2
2016029307,3,2
2016029307,4,2
2016029307,6,2
2016029307,7,2
2016029312,3,3
2016029319,3,1
2016029324,4,2
2016029324,6,2
2016029333,3,2
2016029337,4,2
2016029337,6,2
2016029338,6,2
2016029340,3,2
2016029347,3,2
2016029355,4,1
2016029355,6,1
2016029355,7,1
2016029356,7,1
2016029356,8,1
2016029356,9,1
2016029359,7,1
2016029359,9,1
2016029360,6,1
2016029367,3,2
2016029368,3,2
2016029368,7,2
2016029368,9,2
2016029371,3,2
2016029371,7,2
2016029371,9,2
2016029390,3,2
2016029392,7,1
2016029396,3,2
2016029396,6,2
2016029396,7,2
2016029397,3,2
2016029397,7,2
2016029397,9,2
2016029401,3,2
2016029423,3,2
2016029425,3,2
2016029425,4,2
2016029425,6,2
2016029425,9,2
2016029435,3,2
2016029441,3,1
2016029441,7,1
2016029442,3,2
2016029442,12,3
2016029446,3,2
2016029451,3,2
2016029453,3,2
2016029453,9,2
2016029454,3,2
2016029460,3,2
2016029461,9,2
2016029462,3,2
2016029462,7,2
2016029463,3,2
2016029463,7,2
2016029463,9,2
2016029463,3,3
2016029463,7,3
2016029463,9,3
2016029468,3,2
2016029479,3,2
2016029491,3,3
2016029492,6,1
2016029492,3,3
2016029495,8,2
2016029496,3,3
2016029500,3,2
2016029500,3,3
2016029501,9,1
2016029503,6,1
2016029510,7,1
2016029510,8,1
2016029511,4,1
2016029513,3,2
2016029519,3,2
2016029520,7,1
2016029520,3,2
2016029520,7,2
2016029520,9,2
2016029522,3,2
2016029522,4,3
2016029522,6,3
2016029524,3,2
2016029524,7,2
2016029526,3,2
2016029527,3,2
2016029543,3,2
2016029544,3,2
2016029546,3,2
2016029552,3,1
2016029552,4,1
2016029553,7,1
2016029554,3,2
2016029554,6,2
2016029557,3,2
2016029565,4,1
2016029565,3,2
2016029565,5,2
2016029565,6,2
2016029567,10,2
2016029569,3,2
2016029570,3,2
2016029570,5,2
2016029572,9,2
2016029577,3,3
2016029578,8,2
2016029578,9,2
2016029584,3,3
2016029584,6,3
2016029584,7,3
2016029584,9,3
2016029585,3,1
2016029585,9,1
2016029596,7,2
2016029596,9,2
2016029597,3,2
2016029602,6,2
2016029602,9,2
2016029605,3,1
2016029605,9,1
2016029606,3,2
2016029607,3,2
2016029610,3,1
2016029610,7,1
2016029610,9,1
2016029610,6,2
2016029610,7,2
2016029610,9,2
2016029611,3,3
2016029611,7,3
2016029611,9,3
2016029616,3,2
2016029619,3,3
2016029622,3,1
2016029622,3,2
2016029622,7,2
2016029627,3,2
2016029629,3,2
2016029630,3,2
2016029633,3,2
2016029635,3,2
2016029640,3,2
2016029640,7,2
2016029640,9,2
2016029641,3,2
2016029645,3,1
2016029645,7,1
2016029647,7,1
2016029650,4,1
2016029650,6,1
2016029654,3,1
2016029663,3,2
2016029663,9,2
2016029669,3,2
2016029670,3,2
2016029670,7,2
2016029670,9,2
2016029671,3,2
2016029671,4,2
2016029671,5,2
2016029677,3,2
2016029680,7,1
2016029686,11,1
2016029689,9,2
2016029690,3,2
2016029697,9,2
2016029705,3,2
2016029713,4,1
2016029713,6,1
2016029713,7,1
2016029714,3,2
2016029719,3,2
