LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,RTE_NBR,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.05,154.1,30,10,113,9,10,12,106,233976.0,4.27
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.1,154.11000000000004,30,10,113,9,10,12,106,233976.0,0.85
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.11000000000004,154.12,30,10,113,8,10,12,96,233976.0,0.85
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.12,154.18000000000004,30,10,113,8,10,12,96,233976.0,5.12
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.18000000000004,154.21000000000004,30,10,113,8,10,14,109,233976.0,2.56
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.21000000000004,154.22,30,10,113,8,10,14,109,233976.0,0.85
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.22,154.26,30,10,113,8,10,12,96,233976.0,3.42
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.26,154.28,30,10,113,8,10,12,96,233976.0,1.71
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.28,154.41999999999996,30,10,293,8,10,12,96,233976.0,11.96
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.41999999999996,154.43000000000004,30,10,300,8,10,12,96,233976.0,0.85
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.43000000000004,154.45,30,10,300,7,10,11,80,233976.0,1.71
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.45,154.46000000000004,30,10,300,7,10,11,80,233976.0,0.85
C,O,,C,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.46000000000004,154.48,30,0,300,7,0,21,146,233976.0,1.71
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.48,154.5,30,10,300,7,10,14,96,233976.0,1.71
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.5,154.56,30,10,300,7,10,12,84,233976.0,5.12
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.56,154.58000000000004,30,10,300,7,10,16,114,233976.0,1.71
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.58000000000004,154.59,30,10,300,7,10,16,114,233976.0,0.85
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.59,154.66999999999996,30,10,300,7,10,12,84,233976.0,6.83
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.66999999999996,154.69,30,10,300,7,10,12,84,233976.0,1.71
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.69,154.7,30,10,280,7,10,12,84,233976.0,0.85
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.7,154.71000000000004,30,10,280,7,10,12,84,233976.0,0.85
W,O,Y,W,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.71000000000004,154.73,30,0,280,7,0,26,182,233976.0,1.71
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.73,154.83000000000004,30,10,37,8,10,12,96,233976.0,8.54
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.83000000000004,154.88,30,10,37,8,10,12,96,233976.0,4.27
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.88,154.91999999999996,30,10,37,8,10,12,96,233976.0,3.42
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.91999999999996,154.98,30,10,37,8,10,12,96,233976.0,5.12
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,154.98,155.02,30,10,37,8,10,12,96,233976.0,3.42
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.02,155.06,30,0,37,9,10,12,108,233976.0,3.42
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.06,155.1,30,0,37,9,10,12,108,233976.0,3.42
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.1,155.11000000000004,30,0,37,9,10,12,108,233976.0,0.85
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.11000000000004,155.19,30,0,37,9,10,12,108,233976.0,6.83
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.19,155.24,30,0,37,9,10,12,108,233976.0,4.27
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.24,155.38,30,0,37,9,10,12,108,242747.0,12.4
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.38,155.38999999999996,30,0,37,9,10,12,108,242747.0,0.89
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.38999999999996,155.43000000000004,30,0,49,9,10,12,108,242747.0,3.54
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.43000000000004,155.48,30,0,49,9,10,12,108,242747.0,4.43
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.48,155.61000000000004,30,10,52,9,10,12,108,242747.0,11.52
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.61000000000004,155.65,30,10,52,9,10,12,108,242747.0,3.54
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.65,155.66,30,10,42,9,10,12,108,242747.0,0.89
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.66,155.68000000000004,30,10,42,9,10,12,108,242747.0,1.77
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.68000000000004,155.7,30,10,120,9,10,12,108,242747.0,1.77
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.7,155.75,30,10,120,9,10,12,108,242747.0,4.43
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.75,155.84,30,10,120,8,10,12,96,242747.0,7.97
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.84,155.86000000000004,30,10,120,8,10,12,96,242747.0,1.77
A,S,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.86000000000004,155.88,30,10,120,8,10,12,96,242747.0,1.77
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.88,155.97,30,10,120,8,10,12,92,242747.0,7.97
A,S,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,155.97,156.03999999999996,30,10,42,8,10,12,92,174329.0,4.45
W,O,,W,U,A,W,17.0,51.0,5,1320.0,005,60.0,156.03999999999996,156.05,30,0,42,8,0,17,132,174329.0,0.64
W,O,,W,U,A,W,17.0,51.0,5,1320.0,005,60.0,156.05,156.06999999999996,30,0,42,8,0,17,132,174329.0,1.27
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.06999999999996,156.08000000000004,30,0,24,8,10,12,92,174329.0,0.64
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.08000000000004,156.25,30,0,24,8,10,12,92,174329.0,10.82
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.25,156.26,30,0,24,8,10,11,88,174329.0,0.64
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.26,156.35,30,0,24,8,10,11,88,174329.0,5.73
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.35,156.37,30,0,24,8,10,11,88,193644.0,1.41
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.37,156.4,30,0,24,8,10,11,88,193644.0,2.1200000000000006
W,O,,W,U,A,W,17.0,51.0,5,1320.0,005,60.0,156.4,156.45,30,0,12,8,0,15,120,193644.0,3.53
W,O,,W,U,A,W,17.0,51.0,5,1320.0,005,60.0,156.45,156.55,30,0,12,8,0,15,120,193644.0,7.07
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.55,156.56,30,0,24,8,10,13,104,193644.0,0.71
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.56,156.63999999999996,30,0,24,8,10,11,88,193644.0,5.65
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.63999999999996,156.76,30,0,24,8,10,12,92,193644.0,8.480000000000002
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.76,156.88999999999996,30,0,24,8,10,12,92,193644.0,9.189999999999998
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,156.88999999999996,157.0,30,0,24,8,10,12,92,193644.0,7.769999999999999
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.0,157.03,30,0,24,8,10,12,92,193644.0,2.1200000000000006
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.03,157.05,30,0,24,8,10,11,88,193644.0,1.41
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.05,157.4,30,0,24,8,10,11,88,193644.0,24.74
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.4,157.41,30,0,24,8,10,11,88,193644.0,0.71
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.41,157.43000000000004,30,0,24,8,10,11,88,193644.0,1.41
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.43000000000004,157.71000000000004,30,0,24,8,10,11,88,193644.0,19.789999999999996
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.71000000000004,157.73,30,0,24,8,10,11,88,193644.0,1.41
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.73,157.76,30,0,24,8,10,11,88,193644.0,2.1200000000000006
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.76,157.78,30,0,24,8,10,11,88,195667.0,1.43
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.78,157.91,30,0,24,8,10,11,88,195667.0,9.28
,A,Y,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,157.91,158.03999999999996,30,0,24,8,10,11,88,195667.0,9.28
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,158.03999999999996,158.06999999999996,30,0,24,8,10,11,88,195667.0,2.1400000000000006
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,158.06999999999996,158.21000000000004,30,0,24,8,8,11,88,190456.0,9.730000000000002
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,158.21000000000004,158.22,30,0,24,8,8,11,88,190456.0,0.7
,A,,A,U,P,W,17.0,51.0,5,1320.0,005,60.0,158.22,158.24,30,0,24,8,8,12,92,190456.0,1.39
,A,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.24,158.27,30,0,24,8,8,12,92,190456.0,2.09
,A,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.27,158.31999999999996,30,0,24,8,8,12,92,190456.0,3.48
,A,Y,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.31999999999996,158.37,30,0,24,8,8,12,92,190456.0,3.48
,A,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.37,158.38,30,0,24,8,8,12,92,190456.0,0.7
,A,Y,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.38,158.51,30,0,24,8,8,12,92,208433.0,9.89
,P,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.51,158.53,30,0,24,8,0,17,133,208433.0,1.52
,A,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,158.53,159.16,30,0,22,8,10,12,92,208433.0,47.93
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,159.16,159.35,30,10,22,8,10,12,92,208433.0,14.45
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,159.35,159.73,30,10,50,8,10,12,92,208433.0,28.91
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,159.73,159.77,30,0,50,8,0,17,134,208433.0,3.04
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,159.77,160.13,30,10,100,8,10,12,92,208433.0,27.39
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.13,160.16,30,10,100,8,10,14,110,208433.0,2.28
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.16,160.22,30,10,100,8,10,14,110,208433.0,4.56
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.22,160.36000000000004,30,10,100,8,10,12,92,208433.0,10.65
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.36000000000004,160.69,30,10,100,8,10,12,92,208433.0,25.11
A,S,Y,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.69,160.7,30,10,100,8,10,12,92,208433.0,0.76
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.7,160.77,30,10,100,8,10,12,92,208433.0,5.33
A,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.77,160.8,30,10,100,8,9,12,92,208433.0,2.28
A,S,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.8,160.81,30,10,100,8,9,12,92,208433.0,0.76
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.81,160.91,30,2,100,8,9,12,92,208433.0,7.610000000000001
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.91,160.91999999999996,30,2,100,8,9,11,88,208433.0,0.76
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,160.91999999999996,161.06,30,2,100,8,9,11,88,208433.0,10.65
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.06,161.11000000000004,30,2,100,8,9,11,88,208433.0,3.8
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.11000000000004,161.24,30,2,100,8,9,11,88,208433.0,9.89
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.24,161.26,30,2,100,8,9,11,88,208433.0,1.52
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.26,161.27,30,2,100,8,9,11,88,208433.0,0.76
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.27,161.28,30,2,100,8,9,11,88,195389.0,0.71
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.28,161.28999999999996,30,2,100,8,9,11,88,195389.0,0.71
P,S,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.28999999999996,161.33000000000004,30,2,100,8,9,11,88,195389.0,2.85
P,A,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.33000000000004,161.45,30,2,30,8,9,11,88,195389.0,8.560000000000002
P,A,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.45,161.47,30,2,30,8,9,11,88,195389.0,1.43
P,A,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.47,161.56,30,2,30,8,9,11,88,195389.0,6.42
P,A,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.56,161.6,30,2,30,8,9,11,88,195389.0,2.85
P,A,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.6,161.69,30,2,30,8,9,13,104,195389.0,6.42
P,A,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.69,161.7,30,2,30,8,9,11,88,195389.0,0.71
P,A,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.7,161.71000000000004,30,2,30,8,9,11,88,195389.0,0.71
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.71000000000004,161.74,30,0,30,8,0,18,144,195389.0,2.1400000000000006
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.74,161.83000000000004,30,10,30,8,9,11,88,195389.0,6.42
P,S,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.83000000000004,161.88,30,10,30,8,9,11,88,195389.0,3.5699999999999994
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.88,161.88999999999996,30,10,30,8,9,11,88,195389.0,0.71
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.88999999999996,161.93000000000004,30,10,60,8,9,11,88,195389.0,2.85
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.93000000000004,161.97,30,10,60,8,9,12,96,195389.0,2.85
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,161.97,162.21000000000004,30,10,60,8,9,12,96,195389.0,17.120000000000005
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.21000000000004,162.25,30,10,60,8,9,12,96,195389.0,2.85
W,S,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.25,162.28,30,0,60,8,0,14,108,195389.0,2.1400000000000006
W,S,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.28,162.3,30,0,60,8,0,14,108,195389.0,1.43
W,O,Y,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.3,162.41999999999996,30,0,60,8,0,15,119,238944.0,10.47
P,O,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.41999999999996,162.43000000000004,30,6,60,8,9,13,107,238944.0,0.87
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.43000000000004,162.44,30,6,30,8,9,12,92,238944.0,0.87
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.44,162.51,30,6,30,8,9,12,92,238944.0,6.11
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.51,162.56,30,6,30,8,9,12,92,238944.0,4.36
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.56,162.58000000000004,30,6,30,8,9,12,92,238944.0,1.74
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.58000000000004,162.59,30,6,30,8,9,12,92,238944.0,0.87
P,S,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.59,162.63,30,6,30,8,9,12,92,238944.0,3.4900000000000007
P,S,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.63,162.69,30,6,30,7,9,11,80,238944.0,5.23
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.69,162.7,30,6,30,7,9,11,77,238944.0,0.87
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.7,162.76,30,6,30,7,9,11,77,238944.0,5.23
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.76,162.81999999999996,30,6,30,7,9,11,77,238944.0,5.23
P,S,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.81999999999996,162.85,30,6,30,7,9,11,77,238944.0,2.62
P,S,Y,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.85,162.88,30,6,30,6,9,11,66,238944.0,2.62
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.88,162.91,30,0,30,6,0,18,107,188461.0,2.06
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,162.91,163.02,30,0,30,6,0,18,107,188461.0,7.57
P,O,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.02,163.1,30,2,30,6,9,11,66,188461.0,5.5
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.1,163.12,30,0,30,6,0,14,81,188461.0,1.38
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.12,163.25,30,0,30,6,0,14,85,188461.0,8.939999999999998
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.25,163.26,30,0,30,6,0,14,85,188461.0,0.69
P,O,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.26,163.28999999999996,30,3,30,6,10,12,70,188461.0,2.06
P,O,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.28999999999996,163.3,30,3,30,6,10,12,70,188461.0,0.69
P,O,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.3,163.34,30,3,30,6,10,12,70,188461.0,2.75
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.34,163.37,30,0,30,6,0,14,84,188461.0,2.06
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.37,163.38999999999996,30,0,30,6,0,14,84,188461.0,1.38
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.38999999999996,163.41999999999996,30,0,30,6,0,14,84,188461.0,2.06
W,O,Y,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.41999999999996,163.43000000000004,30,0,30,6,0,14,84,241605.0,0.88
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.43000000000004,163.53999999999996,30,0,30,6,0,14,84,241605.0,9.7
W,O,Y,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.53999999999996,163.94,30,0,30,6,0,14,84,245320.0,35.82
W,O,Y,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,163.94,164.02,30,0,30,6,0,14,84,245320.0,7.16
W,O,Y,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.02,164.04,30,0,30,5,0,14,72,245320.0,1.79
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.04,164.1,30,0,30,5,0,14,72,245320.0,5.37
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.1,164.19,30,0,30,5,0,17,84,245320.0,8.060000000000002
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.19,164.21,30,0,30,5,0,17,84,245320.0,1.79
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.21,164.28,30,0,30,5,0,17,84,245320.0,6.27
W,O,Y,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.28,164.39,30,0,30,5,0,17,84,245320.0,9.85
,P,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.39,164.43,30,0,30,5,0,14,69,245320.0,3.58
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.43,164.56,30,0,30,5,8,11,55,245320.0,11.64
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.56,164.57,30,0,22,5,8,11,55,245320.0,0.9
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.57,164.6,30,0,22,5,8,11,55,245320.0,2.69
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.6,164.68,30,0,22,5,8,11,55,245320.0,7.16
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.68,164.72,30,0,22,5,0,20,99,245320.0,3.58
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.72,164.76,30,0,22,5,8,12,58,245320.0,3.58
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.76,164.78,30,0,22,5,8,12,58,245320.0,1.79
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.78,164.86,30,0,22,5,8,12,58,245320.0,7.16
W,O,,W,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.86,164.99,30,0,22,5,0,22,110,148085.0,7.03
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,164.99,165.12,30,0,20,5,6,12,58,148085.0,7.03
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.12,165.16,30,0,20,5,6,12,58,148085.0,2.16
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.16,165.24,30,0,20,5,6,12,58,148085.0,4.32
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.24,165.29,30,0,20,5,6,12,58,148085.0,2.7
,P,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.29,165.34,30,0,20,5,6,12,58,148085.0,2.7
,O,,P,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.34,165.35,30,0,20,5,6,17,84,148085.0,0.54
,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.35,165.38,30,0,22,5,0,17,84,124071.0,1.36
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.38,165.44,30,0,22,5,0,19,96,124071.0,2.72
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.44,165.5,30,0,22,5,0,19,96,124071.0,2.72
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.5,165.51,30,0,22,5,0,14,70,124071.0,0.45
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.51,165.52,30,0,22,5,0,14,70,124071.0,0.45
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.52,165.59,30,0,22,4,0,15,58,124071.0,3.17
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.59,165.63,30,0,22,5,0,14,72,124071.0,1.81
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.63,165.68,30,0,22,5,0,14,72,124071.0,2.26
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.68,165.69,30,0,22,5,0,14,72,124071.0,0.45
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.69,165.7,30,0,22,6,0,14,84,124071.0,0.45
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.7,165.73,30,0,22,6,0,14,84,124071.0,1.36
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.73,165.75,30,0,22,7,0,14,100,182996.0,1.34
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.75,165.76,30,0,22,7,0,14,100,182996.0,0.67
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.76,165.77,30,0,22,7,0,14,100,182996.0,0.67
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.77,165.89,30,0,22,7,0,14,100,182996.0,8.019999999999998
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.89,165.92,30,0,22,8,0,14,112,182996.0,2.0
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.92,165.97,30,0,22,8,0,14,112,182996.0,3.34
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,165.97,166.02,30,0,22,8,0,14,112,182996.0,3.34
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.02,166.03,30,0,22,8,0,14,112,206530.0,0.75
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.03,166.04,30,0,22,8,0,14,112,206530.0,0.75
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.04,166.12,30,0,22,8,0,14,112,206530.0,6.03
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.12,166.21,30,0,22,8,0,14,112,206530.0,6.78
C,O,Y,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.21,166.26,30,0,22,8,0,14,112,206530.0,3.77
C,O,,C,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.26,166.27,30,0,22,8,0,14,112,192491.0,0.7
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.27,166.34,30,6,10,8,12,12,93,192491.0,4.92
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.34,166.41,30,6,10,8,12,12,93,192491.0,4.92
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.41,166.42,30,6,10,8,12,13,105,192491.0,0.7
A,S,,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.42,166.45,30,6,10,8,12,13,105,192491.0,2.1099999999999994
A,S,Y,A,U,P,W,17.0,51.0,5,1140.0,005,60.0,166.45,166.46,30,6,10,8,12,13,105,192491.0,0.7
