CASENO,SEATPOS,VEHNO
201412064,4,2
201412064,6,2
201412064,7,2
201412064,9,2
201412067,3,2
201412067,6,2
201412069,3,2
201412069,3,3
201412074,3,2
201412075,3,2
201412075,6,2
201412082,3,2
201412084,3,2
201412085,3,2
201412086,3,2
201412094,1,2
201412096,5,2
201412097,7,1
201412103,6,2
201412106,3,2
201412106,7,2
201412106,9,2
201412108,3,2
201412116,3,2
201412116,7,2
201412116,8,2
201412116,9,2
201412117,8,1
201412119,9,2
201412124,4,1
201412124,6,2
201412126,3,2
201412126,4,2
201412126,5,2
201412126,6,2
201412126,7,2
201412126,9,2
201412127,3,2
201412129,7,2
201412131,3,2
201412133,3,2
201412133,6,2
201412133,4,3
201412133,6,3
201412136,6,2
201412136,3,3
201412141,3,2
201412142,3,3
201412143,3,2
201412143,7,2
201412143,9,2
201412144,7,1
201412144,9,1
201412145,3,1
201412145,5,1
201412145,6,1
201412145,7,1
201412145,9,1
201412148,3,2
201412148,8,2
201412152,9,1
201412156,3,2
201412163,3,2
201412165,3,2
201412168,3,2
201412169,9,2
201412170,3,2
201412174,5,1
201412174,6,1
201412174,9,1
201412177,3,2
201412177,5,2
201412177,6,2
201412177,7,2
201412179,3,2
201412179,4,2
201412179,5,2
201412179,6,2
201412179,8,2
201412184,3,3
201412185,3,1
201412185,4,1
201412185,5,1
201412197,3,2
201412200,3,2
201412202,8,1
201412205,3,2
201412208,3,2
201412209,4,1
201412209,3,2
201412224,3,2
201412237,3,2
201412237,7,2
201412237,8,2
201412237,9,2
201412238,3,2
201412238,8,3
201412240,3,2
201412241,3,3
201412242,3,2
201412243,3,2
201412253,3,2
201412253,9,2
201412254,3,3
201412254,7,3
201412254,8,3
201412254,9,3
201412258,3,2
201412258,7,2
201412258,9,2
201412259,3,2
201412259,5,2
201412262,3,2
201412264,3,3
201412269,3,2
201412274,9,2
201412275,5,2
201412275,9,2
201412278,4,2
201412279,3,1
201412279,9,1
201412280,3,2
201412281,3,2
201412282,11,2
201412289,4,1
201412290,3,3
201412290,7,3
201412290,8,3
201412290,9,3
201412291,3,1
201412293,3,2
201412293,6,2
201412293,7,2
201412293,9,2
201412300,3,2
201412303,3,2
201412308,3,2
201412311,3,1
201412311,4,1
201412314,3,1
201412314,4,1
201412314,6,1
201412314,9,1
201412325,3,2
201412328,7,1
201412328,9,1
201412328,3,2
201412332,3,2
201412333,3,2
201412335,3,2
201412335,3,3
201412338,3,2
201412340,3,2
201412340,4,2
201412340,6,2
201412341,3,2
201412345,3,2
201412346,4,3
201412346,5,3
201412346,6,3
201412346,7,3
201412346,8,3
201412348,9,1
201412348,3,2
201412351,3,2
201412357,3,2
201412357,4,2
201412357,6,2
201412358,3,2
201412360,3,2
201412368,3,2
201412373,3,1
201412373,6,1
201412373,9,1
201412379,3,2
201412379,4,2
201412379,6,2
201412379,7,2
201412379,9,2
201412384,3,2
201412386,3,2
201412387,6,2
201412391,3,2
201412394,2,1
201412394,3,1
201412399,3,2
201412403,3,2
201412403,7,2
201412405,9,2
201412410,3,2
201412410,9,2
201412416,9,1
201412419,3,2
201412420,3,2
201412421,9,1
201412421,3,2
201412422,3,2
201412427,3,2
201412430,3,2
201412430,7,2
201412430,8,2
201412430,9,2
201412433,3,2
201412433,4,2
201412433,6,2
201412434,3,2
201412434,6,2
201412436,3,2
201412436,11,2
201412439,11,2
201412442,9,1
201412442,3,2
201412444,3,2
201412444,7,2
201412444,9,2
201412448,3,2
201412452,3,2
201412455,3,3
201412458,3,2
201412458,4,2
201412458,5,2
201412461,3,2
201412461,4,2
201412461,6,2
201412464,3,2
201412471,3,2
201412478,3,2
201412480,9,1
201412481,2,3
201412485,3,3
201412490,3,2
201412491,3,2
201412494,4,1
201412494,6,1
201412496,4,2
201412496,6,2
201412496,7,2
201412496,9,2
201412497,3,2
201412497,7,2
201412504,3,2
201412505,7,2
201412505,9,2
201412506,6,2
201412507,3,2
201412508,3,1
201412531,3,1
201412531,6,1
201412531,9,1
201412531,3,2
201412531,7,2
201412531,9,2
201412540,11,1
201412540,4,2
201412540,6,2
201412540,7,2
201412540,9,2
201412546,3,2
201412550,6,2
201412561,3,2
201412569,3,2
201412569,9,2
201412572,3,2
201412576,3,2
201412580,3,3
201412580,6,3
201412586,3,1
201412586,5,1
201412586,6,1
201412590,3,2
201412592,3,2
201412593,6,1
201412593,3,2
201412595,3,2
201412598,3,2
201412605,3,2
201412608,3,2
201412609,3,1
201412609,3,2
201412615,7,1
201412615,9,1
201412622,4,2
201412622,6,2
201412628,3,3
201412631,3,2
201412645,3,2
201412649,3,2
201412651,3,2
201412655,3,3
201412655,9,3
201412661,3,2
201412662,3,2
201412668,3,2
201412672,3,2
201412673,3,2
201412678,3,2
201412680,3,2
201412681,4,1
201412681,6,1
201412681,9,1
201412681,3,2
201412682,6,1
201412692,3,2
201412693,3,2
201412696,3,2
201412699,3,3
201412699,4,3
201412699,6,3
201412703,9,1
201412703,3,3
201412706,3,3
201412720,11,1
201412734,3,2
201412734,9,2
201412742,3,2
201412743,3,2
201412747,6,1
201412747,7,1
201412748,7,1
201412748,8,1
201412748,9,1
201412748,3,3
201412754,3,2
201412754,11,2
201412757,3,2
201412757,7,2
201412758,3,2
201412758,7,2
201412760,3,2
201412779,3,2
201412780,3,2
201412788,3,2
201412790,10,2
201412793,4,1
201412801,3,2
201412801,9,2
201412804,3,2
201412804,7,2
201412804,9,2
201412806,3,2
201412806,8,2
201412806,9,2
201412812,3,2
201412828,7,2
201412834,3,2
201412834,4,2
201412837,3,2
201412837,4,2
201412837,5,2
201412837,6,2
201412838,3,2
201412841,9,2
201412842,3,1
201412842,3,2
201412842,3,3
201412842,4,3
201412845,3,2
201412845,4,2
201412845,6,2
201412855,3,2
201412857,3,3
201412861,3,3
201412865,8,2
201412869,5,1
201412869,6,1
201412871,3,2
201412882,3,2
201412884,3,2
201412887,9,3
201412890,3,2
201412890,7,2
201412890,9,2
201412895,3,2
201412895,7,2
201412895,9,2
201412900,3,2
201412900,3,3
201412908,3,2
201412908,6,2
201412913,6,1
201412914,3,1
201412915,2,2
201412915,3,2
201412915,7,2
201412915,9,2
201412917,5,1
201412925,4,1
201412925,6,1
201412935,4,1
201412937,9,1
201412940,3,2
201412940,7,2
201412941,3,2
201412949,2,2
201412949,3,2
201412949,7,2
201412949,8,2
201412949,9,2
201412952,3,2
201412955,4,1
201412955,5,1
201412955,6,1
201412955,3,2
201412956,3,2
201412956,4,2
201412975,3,2
201412978,3,2
201412980,3,2
201412986,3,2
201412986,7,2
201412986,9,2
201412988,3,2
201412988,3,3
201412991,3,2
201413000,3,2
201413002,3,2
201413002,4,2
201413002,6,2
201413006,9,1
201413007,3,2
201413007,4,2
201413007,6,2
201413010,3,2
201413011,3,2
201413011,7,2
201413012,3,2
201413015,4,2
201413016,3,2
201413018,6,1
201413020,9,1
201413026,7,2
201413027,4,2
201413027,5,2
201413030,7,2
201413030,9,2
201413032,3,2
201413033,4,1
201413038,3,2
201413039,3,2
201413040,6,1
201413042,3,2
201413042,6,2
201413043,4,2
201413048,3,2
201413048,7,2
201413048,8,2
201413048,9,2
201413049,3,2
201413049,3,3
201413050,3,2
201413051,3,2
201413054,9,1
201413057,3,2
201413058,3,2
201413058,3,3
201413060,3,2
201413062,3,2
201413064,3,2
201413066,7,1
201413066,8,1
201413066,9,1
201413069,3,2
201413070,3,2
201413075,3,2
201413081,3,2
201413082,3,2
201413096,3,2
201413097,3,2
201413108,3,2
201413108,4,2
201413108,6,2
201413110,3,2
201413113,3,2
201413113,9,2
201413122,3,2
201413122,9,2
201413128,7,1
201413128,9,1
201413130,3,2
201413132,4,2
201413132,6,2
201413136,3,2
201413136,4,2
201413136,6,2
201413141,3,2
201413141,4,2
201413148,7,3
201413150,3,2
201413150,9,2
201413154,4,2
201413154,6,2
201413155,4,2
201413162,3,2
201413162,3,3
201413163,3,2
201413163,8,2
201413168,3,2
201413168,7,2
201413168,9,2
201413168,3,3
201413168,7,3
201413168,9,3
201413178,3,2
201413179,3,2
201413180,3,2
201413180,6,2
201413180,4,3
201413180,6,3
201413186,3,2
201413188,3,2
201413190,5,2
201413191,9,1
201413191,3,2
201413194,9,2
201413199,3,1
201413199,9,1
201413200,3,2
201413200,4,2
201413200,6,2
201413205,3,2
201413205,6,2
201413205,3,3
201413205,4,3
201413205,6,3
201413208,3,3
201413212,3,2
201413217,4,2
201413218,3,1
201413226,3,2
201413227,3,1
201413227,6,1
201413228,3,2
201413237,3,2
201413237,7,2
201413237,9,2
201413237,3,3
201413237,7,3
201413237,9,3
201413238,3,2
201413238,4,2
201413238,7,2
201413238,9,2
201413247,3,2
201413250,3,2
201413251,6,1
201413253,3,2
201413254,3,2
201413266,3,2
201413266,6,2
201413266,9,2
201413274,3,2
201413278,3,2
201413280,3,2
201413282,3,1
201413283,3,1
201413283,6,1
201413283,9,1
201413286,11,2
201413292,3,2
201413296,3,2
201413296,4,2
201413296,5,2
201413296,6,2
201413297,3,2
201413302,5,1
201413307,6,1
201413338,3,2
201413345,4,2
201413345,6,2
201413347,11,2
201413348,3,2
201413357,3,2
201413358,3,2
201413359,3,3
201413375,9,2
201413383,7,1
201413383,8,1
201413383,9,1
201413383,3,2
201413386,9,1
201413386,3,2
201413389,7,3
201413391,3,2
201413391,6,2
201413396,3,2
201413402,7,2
201413404,9,1
201413409,3,2
201413409,4,2
201413409,5,2
201413409,6,2
201413410,12,2
201413412,3,1
201413412,6,1
201413412,7,1
201413412,8,1
201413412,3,2
201413412,9,2
201413413,8,2
201413420,3,2
201413422,3,2
201413427,3,2
201413427,4,2
201413427,6,2
201413427,7,2
201413431,3,2
201413446,3,2
201413446,4,2
201413446,5,2
201413446,6,2
201413448,3,2
201413448,9,2
201413448,3,3
201413453,7,1
201413453,8,1
201413460,3,2
201413464,3,2
201413465,3,1
201413470,9,2
201413472,3,2
201413480,1,1
201413480,3,1
201413480,3,3
201413480,7,3
201413480,9,3
201413485,3,2
201413485,3,3
201413493,4,2
201413493,6,2
201413496,9,1
201413498,3,2
201413500,9,3
201413510,3,2
201413526,3,2
201413527,3,2
201413537,4,1
201413544,7,2
201413544,8,2
201413544,9,2
201413546,9,1
201413553,3,2
201413560,3,2
201413560,6,2
201413566,7,1
201413568,3,2
201413569,4,2
201413569,6,2
201413569,7,2
201413569,9,2
201413575,3,2
201413576,3,2
201413576,3,3
201413576,7,3
201413576,9,3
201413576,10,3
201413583,5,1
201413583,6,1
201413583,6,2
201413586,8,2
201413596,3,2
201413596,4,2
201413596,6,2
201413597,6,1
201413601,3,2
201413607,3,2
201413607,9,2
201413612,3,2
201413614,3,2
201413616,3,3
201413624,3,1
201413626,3,2
201413630,3,3
201413633,9,1
201413634,3,2
201413634,7,2
201413635,3,2
201413644,7,1
201413648,5,2
201413648,7,2
201413648,9,2
201413655,3,2
201413655,6,2
201413656,3,2
201413656,4,2
201413656,6,2
201413657,3,2
201413661,3,2
201413665,4,1
201413675,7,2
201413676,7,1
201413683,3,3
201413683,4,3
201413683,6,3
201413690,3,2
201413690,6,2
201413692,9,3
201413696,3,1
201413697,3,2
201413703,3,2
201413707,3,2
201413707,5,2
201413707,7,2
201413707,9,2
201413708,4,2
201413708,5,2
201413708,6,2
201413717,3,2
201413719,3,2
201413720,3,2
201413725,3,2
201413733,3,1
201413734,3,2
201413735,8,1
201413735,7,2
201413739,9,1
201413740,4,2
201413740,6,2
201413742,3,2
201413751,9,1
201413752,3,2
201413755,3,2
201413755,3,3
201413759,3,2
201413761,3,2
201413766,3,2
201413769,3,2
201413769,4,2
201413769,7,2
201413772,7,1
201413772,9,1
201413772,9,2
201413779,3,3
201413786,13,2
201413788,3,2
201413788,7,2
201413788,8,2
201413788,9,2
201413796,3,2
201413796,4,2
201413807,3,2
201413807,7,2
201413808,3,3
201413811,3,2
201413811,9,2
201413814,3,2
201413821,3,2
201413822,3,2
201413826,9,1
201413833,3,2
201413833,5,2
201413833,7,2
201413833,3,3
201413834,3,2
201413836,4,2
201413842,3,2
201413843,3,3
201413849,3,2
201413849,9,2
201413853,7,1
201413853,8,1
201413853,9,1
201413853,3,3
201413853,9,3
201413854,3,2
201413855,3,2
201413855,7,2
201413855,9,2
201413856,3,2
201413856,7,2
201413856,9,2
201413858,3,2
201413861,3,2
201413861,7,2
201413861,9,2
201413862,9,1
201413863,3,2
201413863,6,2
201413863,7,2
201413863,9,2
201413864,3,2
201413865,3,3
201413865,5,3
201413874,1,2
201413879,5,1
201413885,6,1
201413890,6,1
201413892,3,2
201413892,7,2
201413893,3,2
201413895,4,1
201413895,3,2
201413895,4,2
201413895,6,2
201413900,4,1
201413900,5,1
201413900,6,1
201413901,3,2
201413901,7,2
201413903,3,2
201413903,4,2
201413903,6,2
201413905,3,2
201413905,7,2
201413914,3,2
201413922,3,2
201413926,3,2
201413932,3,2
201413936,3,3
201413940,7,1
201413940,9,1
201413944,3,1
201413944,7,1
201413944,8,1
201413944,9,1
201413944,3,2
201413944,7,2
201413944,8,2
201413944,9,2
201413945,4,3
201413945,5,3
201413945,6,3
201413946,3,2
201413953,3,2
201413954,3,2
201413967,3,2
201413967,3,3
201413971,3,2
201413971,3,3
201413971,6,3
201413971,7,3
201413971,9,3
201413973,3,2
201413977,3,2
201413977,3,3
201413979,3,2
201413982,3,2
201413982,9,2
201413982,3,3
201413983,3,2
201413983,7,2
201413983,9,2
201413984,3,2
201413984,3,3
201413987,9,1
201413987,3,2
201413987,4,3
201413987,7,3
201413987,9,3
201413990,3,2
201413996,3,2
201413996,9,2
201413997,3,2
201413997,3,3
201414000,7,1
201414002,7,1
201414002,3,2
201414003,9,1
201414003,3,3
201414004,7,1
201414006,6,1
201414009,3,2
201414009,7,2
201414009,9,2
201414010,9,1
201414010,3,2
201414011,3,2
201414022,3,2
201414022,4,2
201414024,9,1
201414028,3,2
201414028,7,2
201414028,9,2
201414030,7,1
201414032,3,2
201414035,3,2
201414042,6,2
201414043,6,1
201414045,3,2
201414048,4,1
201414048,3,2
201414048,6,2
201414049,3,2
201414049,6,2
201414057,3,2
201414058,11,2
201414066,3,2
201414066,4,2
201414066,5,2
201414066,9,2
201414069,7,2
201414069,3,3
201414070,3,2
201414074,8,2
201414082,3,2
201414082,9,2
201414086,3,3
201414088,3,1
201414088,6,1
201414092,3,2
201414093,9,1
201414093,3,2
201414093,7,2
201414093,8,2
201414093,9,2
201414100,3,2
201414106,3,2
201414106,4,2
201414106,6,2
201414106,7,2
201414106,8,2
201414106,9,2
201414108,5,1
201414108,5,2
201414113,3,2
201414116,9,1
201414122,3,2
201414135,3,2
201414138,7,2
201414138,3,3
201414139,2,2
201414139,3,2
201414140,3,3
201414140,6,3
201414143,3,2
201414143,6,2
201414149,7,1
201414149,9,1
201414149,3,2
201414149,7,2
201414149,9,2
201414155,4,1
201414155,6,1
201414159,3,1
201414159,8,1
201414159,9,1
201414160,3,2
201414162,3,2
201414171,3,2
201414172,9,1
201414172,3,2
201414172,7,2
201414172,8,2
201414172,9,2
201414176,3,3
201414176,5,3
201414176,9,3
201414178,3,2
201414183,3,2
201414184,8,2
201414189,3,2
201414190,3,2
201414190,6,2
201414191,3,2
201414197,1,2
201414199,3,2
201414202,3,1
201414205,3,2
201414208,5,1
201414208,6,1
201414213,3,2
201414213,7,2
201414221,3,2
201414223,3,2
201414227,3,2
201414228,3,2
201414231,7,1
201414231,9,1
201414233,9,2
201414237,3,2
201414238,6,2
201414240,3,2
201414245,3,2
201414251,3,2
201414254,3,2
201414260,3,2
201414264,3,2
201414265,3,2
201414265,7,2
201414265,9,2
201414267,7,2
201414268,3,3
201414271,3,1
201414271,9,1
201414271,3,2
201414278,3,2
201414282,3,2
201414283,3,1
201414283,3,2
201414285,3,2
201414301,3,2
201414301,9,2
201414307,3,2
201414309,3,2
201414309,6,2
201414312,2,2
201414318,7,1
201414326,4,2
201414326,6,2
201414326,9,2
201414328,3,2
201414330,4,2
201414330,6,2
201414337,3,2
201414339,3,2
201414341,12,2
201414346,7,1
201414346,9,1
201414348,3,2
201414349,3,2
201414349,4,2
201414349,6,2
201414349,9,2
201414351,4,1
201414351,6,1
201414351,3,2
201414354,4,1
201414357,3,1
201414360,3,2
201414362,4,1
201414362,5,1
201414362,6,1
201414362,3,2
201414370,3,2
201414370,7,2
201414370,8,2
201414370,9,2
201414377,3,2
201414377,6,2
201414378,4,2
201414378,6,2
201414378,3,3
201414379,3,2
201414379,4,2
201414379,5,2
201414379,6,2
201414380,5,1
201414381,3,2
201414381,9,2
201414385,3,2
201414386,3,2
201414387,6,1
201414394,3,2
201414400,5,2
201414410,3,2
201414412,3,3
201414413,7,3
201414414,3,2
201414416,3,2
201414416,3,3
201414419,3,3
201414420,3,2
201414420,9,2
201414427,3,2
201414427,4,2
201414427,6,2
201414431,4,2
201414433,3,3
201414437,3,2
201414441,3,2
201414441,4,2
201414447,4,1
201414447,6,1
201414467,2,1
201414472,3,2
201414474,3,2
201414475,7,2
201414475,9,2
201414478,5,2
201414481,3,2
201414483,7,1
201414485,1,2
201414486,3,2
201414488,1,2
201414488,4,2
201414489,8,1
201414490,3,2
201414491,3,2
201414492,3,3
201414493,3,2
201414493,7,2
201414493,9,2
201414503,3,3
201414503,4,3
201414503,5,3
201414503,6,3
201414503,7,3
201414503,9,3
201414508,3,3
201414513,3,2
201414513,7,2
201414516,11,2
201414520,3,2
201414520,9,2
201414525,6,1
201414525,9,1
201414529,3,2
201414530,3,2
201414531,7,2
201414531,9,2
201414534,3,2
201414535,7,2
201414535,9,2
201414536,3,3
201414536,6,3
201414540,3,1
201414540,7,1
201414547,3,1
201414547,5,1
201414547,7,1
201414547,7,2
201414547,8,2
201414548,3,2
201414553,9,2
201414556,3,2
201414557,3,2
201414557,6,2
201414558,3,2
201414558,7,2
201414565,1,2
201414565,7,2
201414567,3,2
201414567,5,2
201414567,7,2
201414567,9,2
201414570,3,2
201414571,4,1
201414571,5,1
201414571,7,1
201414571,9,1
201414574,9,1
201414575,7,1
201414575,3,2
201414576,2,2
201414576,3,2
201414576,4,2
201414576,5,2
201414576,6,2
201414576,8,2
201414576,9,2
201414578,3,2
201414583,3,2
201414583,7,2
201414587,3,3
201414597,3,2
201414597,4,2
201414600,3,2
201414600,9,2
201414603,3,2
201414603,9,2
201414606,3,2
201414609,3,2
201414609,7,2
201414609,9,2
201414611,3,2
201414612,3,2
201414616,10,2
201414616,11,2
201414617,3,2
201414621,3,2
201414632,8,1
201414633,10,1
201414633,3,2
201414634,3,2
201414638,6,1
201414639,3,2
201414642,3,2
201414648,6,2
201414662,3,2
201414664,4,2
201414664,6,2
201414670,3,3
201414672,6,1
201414686,3,2
201414691,3,2
201414691,5,2
201414691,7,2
201414691,9,2
201414692,3,2
201414692,3,3
201414692,8,3
201414695,3,2
201414695,9,2
201414699,3,2
201414699,5,2
201414702,3,2
201414705,3,2
201414707,3,2
201414713,3,2
201414714,4,1
201414714,5,1
201414714,6,1
201414717,3,2
201414719,3,2
201414722,3,2
201414722,7,2
201414725,5,2
201414725,9,2
201414726,3,2
201414726,7,2
201414726,9,2
201414735,6,2
201414739,3,2
201414741,3,2
201414741,9,2
201414742,3,2
201414742,4,2
201414742,5,2
201414742,6,2
201414744,3,2
201414744,6,2
201414745,3,2
201414745,9,2
201414751,11,1
201414751,3,2
201414752,11,1
201414752,11,2
201414753,4,2
201414754,3,2
201414759,3,3
201414763,3,2
201414765,7,1
201414766,3,2
201414769,6,1
201414772,3,3
201414773,6,1
201414773,3,2
201414778,1,2
201414781,3,2
201414782,3,2
201414785,3,2
201414790,3,2
201414790,4,2
201414797,3,2
201414805,9,1
201414805,3,2
201414805,7,2
201414805,8,2
201414805,9,2
201414816,3,2
201414818,3,2
201414818,3,3
201414824,3,2
201414827,1,2
201414831,3,2
201414831,4,2
201414831,6,2
201414836,8,3
201414836,9,3
201414838,3,2
201414839,7,2
201414839,9,2
201414843,3,2
201414849,3,2
201414851,3,1
201414853,12,2
201414855,3,2
201414855,4,2
201414855,6,2
201414857,8,1
201414858,4,1
201414858,6,1
201414858,1,2
201414860,3,2
201414869,3,2
201414869,7,2
201414869,9,2
201414875,3,2
201414875,4,2
201414875,6,2
201414875,3,3
201414876,3,2
201414880,3,2
201414884,3,2
201414887,3,2
201414891,3,2
201414898,5,2
201414903,7,2
201414903,9,2
201414905,3,2
201414910,3,2
201414915,3,1
201414915,4,1
201414915,5,1
201414915,6,1
201414920,3,1
201414922,3,2
201414922,6,2
201414931,3,2
201414937,6,3
201414944,3,2
201414948,3,2
201414949,3,2
201414952,3,2
201414964,4,1
201414970,3,2
201414979,6,3
201414981,4,1
201414981,6,1
201414981,3,2
201414981,9,2
201414989,9,1
201414989,3,2
201414989,3,3
201414992,3,2
201414994,3,2
201414996,3,2
201415003,3,2
201415009,7,2
201415009,9,2
201415011,3,2
201415011,8,2
201415012,3,2
201415019,3,2
201415019,4,2
201415020,3,2
201415022,4,1
201415022,6,1
201415022,3,2
201415022,4,2
201415022,6,2
201415022,7,2
201415022,8,2
201415022,9,2
201415024,7,2
201415027,3,3
201415027,4,3
201415027,6,3
201415027,8,3
201415028,1,2
201415033,7,2
201415035,3,2
201415040,4,1
201415040,6,1
201415042,3,2
201415046,3,2
201415054,3,2
201415055,3,2
201415059,3,2
201415060,3,2
201415061,3,2
201415063,6,2
201415071,3,2
201415072,9,2
201415075,3,2
201415075,9,2
201415082,3,2
201415083,3,2
201415102,3,1
201415102,7,2
201415113,3,2
201415117,3,1
201415117,7,1
201415119,8,1
201415128,4,2
201415128,5,2
201415128,6,2
201415130,3,2
201415131,11,1
201415143,3,2
201415143,6,2
201415144,3,2
201415147,3,1
201415148,4,1
201415148,6,1
201415149,3,2
201415149,4,2
201415149,9,2
201415149,3,3
201415150,3,2
201415151,3,2
201415158,3,2
201415166,3,2
201415167,6,1
201415167,4,2
201415167,6,2
201415168,5,3
201415173,3,2
201415175,3,2
201415178,3,2
201415178,6,2
201415180,9,1
201415180,3,2
201415180,4,2
201415180,5,2
201415180,6,2
201415180,7,2
201415190,6,1
201415190,6,2
201415208,7,1
201415208,9,1
201415208,3,2
201415208,7,2
201415215,3,2
201415219,3,2
201415222,4,2
201415222,6,2
201415222,7,2
201415224,3,2
201415225,9,2
201415228,3,1
201415228,7,1
201415229,3,2
201415233,3,2
201415233,8,2
201415233,9,2
201415237,3,2
201415239,6,2
201415246,3,2
201415247,3,2
201415257,3,2
201415257,9,2
201415262,4,1
201415262,5,1
201415262,8,1
201415266,9,1
201415267,3,3
201415267,9,3
201415280,3,1
201415282,3,2
201415287,3,2
201415288,3,2
201415293,3,2
201415293,5,2
201415295,6,1
201415301,7,1
201415302,11,2
201415309,3,2
201415312,3,2
201415312,6,2
201415313,3,2
201415314,3,2
201415314,3,3
201415316,4,2
201415316,6,2
201415327,3,2
201415328,3,2
201415331,3,2
201415335,9,1
201415336,1,1
201415336,6,1
201415339,3,2
201415339,4,2
201415340,3,3
201415341,3,2
201415342,3,2
201415345,3,2
201415345,7,2
201415353,4,1
201415353,6,1
201415357,3,2
201415361,7,2
201415363,3,2
201415366,5,1
201415366,3,2
201415366,4,2
201415366,5,2
201415368,3,2
201415374,3,2
201415374,4,2
201415375,3,2
201415390,3,2
201415390,7,3
201415397,3,3
201415405,9,1
201415416,3,2
201415428,3,3
201415428,9,3
201415431,7,1
201415431,8,1
201415431,9,1
201415433,3,2
201415433,7,2
201415433,9,2
201415434,6,2
201415443,3,2
201415443,7,2
201415443,9,2
201415444,3,3
201415444,6,3
201415447,3,2
201415447,4,2
201415447,5,2
201415447,6,2
201415453,2,2
201415453,3,2
201415453,7,2
201415453,9,2
201415454,3,2
201415454,7,2
201415458,4,2
201415458,5,2
201415458,6,2
201415459,9,1
201415460,3,2
201415461,4,2
201415461,6,2
201415467,9,3
201415468,11,1
201415468,3,2
201415469,3,2
201415475,3,2
201415479,3,2
201415481,3,2
201415481,9,2
201415483,3,2
201415483,7,2
201415485,3,2
201415485,4,2
201415485,6,2
201415485,3,3
201415494,3,2
201415496,3,2
201415496,7,2
201415496,10,2
201415497,3,2
201415501,3,2
201415507,3,2
201415518,3,2
201415518,4,2
201415525,7,2
201415533,3,2
201415533,5,2
201415536,7,3
201415536,9,3
201415537,5,2
201415537,7,2
201415537,9,2
201415540,9,1
201415540,3,2
201415544,7,2
201415544,8,2
201415553,3,2
201415553,7,2
201415555,3,2
201415561,3,2
201415571,3,2
201415572,3,3
201415572,6,3
201415576,3,2
201415578,3,2
201415580,7,1
201415581,3,2
201415583,3,2
201415585,3,2
201415585,9,2
201415588,3,3
201415590,3,2
201415591,3,2
201415591,4,2
201415592,8,2
201415592,9,2
201415596,6,1
201415599,3,3
201415599,4,3
201415599,6,3
201415606,3,2
201415609,3,2
201415609,9,2
201415610,3,2
201415611,3,2
201415613,3,2
201415615,3,2
201415619,3,2
201415622,3,2
201415623,3,2
201415627,5,1
201415627,9,1
201415631,3,2
201415632,3,2
201415634,3,2
201415637,3,2
201415637,7,2
201415642,3,2
201415642,3,3
201415644,3,2
201415645,3,2
201415647,3,2
201415647,7,2
201415648,3,2
201415650,3,2
201415650,6,2
201415655,3,1
201415655,3,2
201415660,3,2
201415660,6,2
201415661,9,1
201415661,3,2
201415662,3,2
201415662,6,2
201415663,3,2
201415663,6,2
201415665,3,2
201415665,9,2
201415676,3,2
201415678,3,2
201415678,4,2
201415678,6,2
201415678,9,2
201415680,3,2
201415687,3,2
201415687,4,2
201415691,7,1
201415691,8,1
201415691,9,1
201415691,3,2
201415691,4,2
201415691,6,2
201415691,7,2
201415691,9,2
201415692,3,2
201415697,3,1
201415698,3,2
201415701,3,2
201415710,3,2
201415711,3,1
201415714,3,2
201415718,3,3
201415718,4,3
201415718,7,3
201415718,9,3
201415726,3,2
201415726,4,2
201415728,3,2
201415730,6,2
201415731,3,3
201415732,4,2
201415733,3,2
201415736,3,1
201415736,6,1
201415736,8,1
201415736,9,1
201415736,10,1
201415741,3,2
201415748,4,2
201415748,6,2
201415748,7,2
201415756,3,2
201415756,6,2
201415758,3,2
201415761,3,3
201415761,7,3
201415767,3,2
201415767,9,2
201415778,7,1
201415786,3,2
201415786,7,2
201415791,5,1
201415793,3,2
201415793,7,2
201415795,3,2
201415798,3,1
201415798,4,1
201415798,5,1
201415798,8,1
201415798,3,2
201415799,3,2
201415799,6,2
201415802,3,3
201415806,9,2
201415808,12,3
201415810,3,2
201415814,3,2
201415814,9,2
201415817,3,2
201415817,4,2
201415817,5,2
201415817,6,2
201415820,6,1
201415821,3,2
201415824,3,2
201415845,3,2
201415852,3,1
201415852,9,2
201415856,3,2
201415859,3,2
201415861,3,3
201415866,7,1
201415866,9,1
201415871,3,2
201415877,3,2
201415881,4,2
201415881,3,3
201415887,2,2
201415887,3,2
201415887,5,2
201415896,3,1
201415896,7,1
201415896,8,1
201415901,3,2
201415904,4,1
201415904,5,2
201415905,3,2
201415908,3,1
201415908,8,1
201415909,3,2
201415909,5,2
201415909,7,2
201415909,9,2
201415918,3,3
201415919,4,2
201415920,3,2
201415922,3,2
201415925,3,1
201415928,7,1
201415928,9,1
201415928,3,2
201415936,4,3
201415936,6,3
201415936,8,3
201415937,3,2
201415938,9,1
201415943,7,1
201415943,8,1
201415943,9,1
201415944,3,2
201415946,6,2
201415948,3,2
201415952,3,2
201415957,3,2
201415961,3,2
201415962,3,1
201415962,4,2
201415962,6,2
201415972,3,2
201415981,3,3
201415983,3,2
201415986,3,2
201415988,6,2
201415989,3,1
201415989,4,2
201415989,5,2
201415989,6,2
201415990,6,1
201415996,9,1
201415996,3,2
201416002,3,2
201416005,3,2
201416005,9,2
201416006,3,2
201416012,3,2
201416015,3,2
201416017,3,2
201416026,3,2
201416029,3,2
201416044,3,2
201416047,6,2
201416050,3,2
