LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,RTE_NBR,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,159.9,160.31,20,4,38,4,10,12,48,12458.0,1.86
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,160.31,160.55,20,4,38,4,10,12,48,12458.0,1.09
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,160.55,160.56,20,4,38,4,10,12,48,12458.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,160.56,160.56999999999996,20,4,38,4,10,12,48,12458.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,160.56999999999996,160.58000000000004,20,4,38,4,10,12,48,12458.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,160.58000000000004,161.05,20,4,38,4,10,12,48,12458.0,2.1400000000000006
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,161.05,161.27,20,4,38,4,10,12,48,12458.0,1.0
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,161.27,162.03,20,4,38,4,10,12,48,12458.0,3.46
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.03,162.38,20,4,38,4,10,12,48,12458.0,1.59
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.38,162.39,20,4,38,4,10,12,48,12458.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.39,162.4,20,4,38,4,10,12,48,12458.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.4,162.43000000000004,20,4,38,4,10,12,48,12458.0,0.14
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.43000000000004,162.44,20,4,38,4,10,12,48,12458.0,0.05
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,162.44,162.45000000000005,20,4,38,4,10,12,48,12458.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.45000000000005,162.49,20,4,38,4,10,12,48,12458.0,0.18
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.49,162.61000000000004,20,4,38,4,10,12,48,12458.0,0.55
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.61000000000004,162.76,20,4,38,4,10,12,48,12458.0,0.68
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.76,162.8,20,4,38,4,10,12,48,12458.0,0.18
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,162.8,162.87,20,4,38,4,10,12,48,12458.0,0.32
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.87,162.88,20,4,38,4,10,12,48,12095.0,0.04
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.88,162.99,20,4,38,4,10,12,48,12095.0,0.49
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,162.99,163.01,20,4,38,4,10,12,48,12095.0,0.09
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.01,163.06,20,4,38,4,10,12,48,12095.0,0.22
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.06,163.1,20,4,38,4,10,12,48,12095.0,0.18
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.1,163.21000000000004,20,4,38,4,10,12,48,12095.0,0.49
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,163.21000000000004,163.23,20,4,38,4,10,12,48,12095.0,0.09
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.23,163.34,20,4,38,4,10,12,48,12095.0,0.49
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.34,163.37,20,4,38,4,10,12,48,12095.0,0.13
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,163.37,163.42000000000004,20,4,38,4,10,12,48,13929.0,0.25
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.42000000000004,163.44,20,4,38,4,10,12,48,13929.0,0.1
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,163.44,164.26,20,4,38,4,10,12,48,13929.0,4.17
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,164.26,165.43,20,4,38,4,10,12,48,13929.0,5.95
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,165.43,166.22,20,4,38,4,10,12,48,13929.0,4.02
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,166.22,166.27,20,4,38,4,10,12,48,13929.0,0.25
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,166.27,167.46,20,4,38,4,10,12,48,13929.0,6.05
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,167.46,167.63,20,4,38,4,10,12,48,13929.0,0.86
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,167.63,167.65,20,4,38,4,10,12,48,13929.0,0.1
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,167.65,167.69,20,4,38,4,10,12,48,13929.0,0.2
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,167.69,167.74,20,4,38,4,10,12,48,13929.0,0.25
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,167.74,167.82,20,4,38,4,10,12,48,13929.0,0.4100000000000001
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,167.82,167.95000000000005,20,4,38,4,10,12,48,13929.0,0.66
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,167.95000000000005,168.09,20,4,38,4,10,12,48,13673.0,0.7000000000000002
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.09,168.15,20,4,38,4,10,12,48,13673.0,0.3
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.15,168.25,20,4,38,4,10,12,48,13673.0,0.5
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,168.25,168.26,20,4,38,4,10,12,48,13673.0,0.05
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,168.26,168.27,20,4,38,4,10,12,48,13673.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.27,168.34,20,4,38,4,10,12,48,13673.0,0.3500000000000001
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.34,168.4,20,4,38,4,10,12,48,13673.0,0.3
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,168.4,168.56,20,4,38,4,10,12,48,14411.0,0.84
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.56,168.57,20,4,38,4,10,12,48,14411.0,0.05
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.57,168.68,20,4,38,4,10,12,48,14411.0,0.58
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.68,168.76,20,4,38,4,10,12,48,14411.0,0.42
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,168.76,169.27,20,4,64,4,10,12,48,14411.0,2.68
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,169.27,172.01,20,4,40,4,10,12,48,14411.0,14.41
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.01,172.02,20,4,40,4,10,12,48,14411.0,0.05
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.02,172.27,20,4,40,4,10,12,48,14411.0,1.32
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.27,172.33,20,4,40,4,10,12,48,14411.0,0.32
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.33,172.37,20,4,40,4,10,12,48,14411.0,0.21
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.37,172.39,20,4,40,4,10,12,48,14411.0,0.11
A,S,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.39,172.53,20,4,40,4,10,12,48,14411.0,0.74
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.53,172.55,20,4,40,4,10,12,48,14411.0,0.11
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.55,172.63,20,4,40,4,10,12,48,14411.0,0.42
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.63,172.73,20,4,40,4,10,12,48,14411.0,0.53
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.73,172.76,20,4,40,4,10,12,48,14411.0,0.16
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.76,172.81,20,4,40,4,10,12,48,14411.0,0.26
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.81,172.82,20,0,38,4,10,12,48,14411.0,0.05
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.82,172.86,20,0,38,4,10,12,48,14411.0,0.21
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.86,172.88,20,0,38,4,10,12,48,14411.0,0.11
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.88,172.89,20,0,24,4,10,12,48,14239.0,0.05
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.89,172.97,20,0,24,4,10,12,48,14239.0,0.42
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,172.97,173.01,20,0,24,4,10,12,48,14239.0,0.21
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.01,173.09,20,0,24,4,10,12,48,14239.0,0.42
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.09,173.23,20,0,24,4,10,12,48,14239.0,0.73
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.23,173.5,20,0,24,4,10,12,48,14761.0,1.45
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.5,173.56,20,0,24,4,10,12,48,14761.0,0.32
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.56,173.68,20,0,24,4,10,12,48,14761.0,0.65
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.68,173.84,20,0,24,4,10,12,48,14761.0,0.86
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.84,173.9,20,0,24,4,10,12,48,19869.0,0.44
W,O,,W,U,A,E,13.0,51.0,90,805.0,090,70.0,173.9,173.95000000000005,20,0,21,4,0,15,60,19869.0,0.36
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.95000000000005,173.96,20,0,28,4,10,12,48,19869.0,0.07000000000000002
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.96,173.99,20,0,28,4,10,12,48,19869.0,0.22
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,173.99,174.03,20,0,28,4,10,12,48,19869.0,0.29
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.03,174.27,20,0,16,4,10,12,48,19869.0,1.74
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.27,174.28,20,0,16,4,10,12,48,12564.0,0.05
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.28,174.57,20,0,16,4,10,12,48,12564.0,1.33
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.57,174.6,20,0,16,4,10,12,48,12564.0,0.14
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.6,174.73,20,0,16,4,10,12,48,12564.0,0.6
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.73,174.75,20,0,16,4,10,12,48,12564.0,0.09
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,174.75,175.02,20,0,16,4,10,12,48,15295.0,1.51
W,O,,W,U,A,E,13.0,51.0,90,805.0,090,70.0,175.02,175.05,20,0,12,4,0,16,62,15295.0,0.17
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,175.05,177.07,20,0,16,4,10,12,48,15295.0,11.28
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.07,177.43,20,0,16,4,10,12,48,15295.0,2.01
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.43,177.53,20,0,16,4,10,12,48,15295.0,0.56
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.53,177.61,20,0,16,4,10,12,48,15295.0,0.45
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.61,177.63,20,0,16,4,10,12,48,15295.0,0.11
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.63,177.73,20,0,16,4,10,12,48,15295.0,0.56
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.73,177.84,20,0,16,4,10,12,48,15295.0,0.61
,A,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.84,177.93,20,0,16,4,10,12,48,15295.0,0.5
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.93,177.95000000000005,20,0,16,4,10,12,48,15295.0,0.11
,A,Y,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.95000000000005,177.98,20,0,16,4,10,12,48,15295.0,0.17
A,S,,A,U,A,E,13.0,51.0,90,805.0,090,70.0,177.98,178.08,20,4,30,4,10,12,48,15295.0,0.56
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,178.08,178.09,20,4,40,4,10,12,48,15295.0,0.06
A,S,Y,A,R,A,E,13.0,41.0,90,,090,70.0,178.09,178.1,20,4,40,4,10,12,48,11246.0,0.04
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,178.1,178.28,20,4,40,4,10,12,48,11246.0,0.74
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,178.28,180.05,20,4,40,4,10,12,48,11246.0,7.27
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,180.05,180.08,20,4,40,4,10,12,48,11246.0,0.12
A,S,,A,R,A,E,13.0,41.0,90,,090,70.0,180.08,180.09,20,4,40,4,10,12,48,11246.0,0.04
C,O,,C,R,P,E,13.0,41.0,90,,090,70.0,180.09,180.13,20,0,36,4,0,16,62,11246.0,0.16
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,180.13,180.14,20,4,40,4,10,12,48,11246.0,0.04
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,180.14,180.69,20,4,40,4,10,12,48,11246.0,2.26
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,180.69,180.70000000000005,20,4,40,4,10,12,48,11246.0,0.04
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,180.70000000000005,180.84,20,4,40,4,10,12,48,11246.0,0.5700000000000001
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,180.84,180.88,20,4,40,4,10,12,48,11246.0,0.16
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,180.88,180.94,20,4,40,4,10,12,48,11246.0,0.25
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,180.94,181.01,20,4,40,4,10,12,48,11246.0,0.29
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,181.01,181.1,20,4,40,4,10,12,48,11246.0,0.37
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,181.1,181.11,20,4,40,4,10,12,48,11246.0,0.04
C,O,,C,R,B,E,13.0,41.0,90,,090,70.0,181.11,181.13,20,0,34,4,0,18,72,10698.0,0.08
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,181.13,181.14,20,4,40,4,10,12,48,10698.0,0.04
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,181.14,181.3,20,4,40,4,10,12,48,10698.0,0.62
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,181.3,181.37,20,4,40,4,10,12,48,10698.0,0.27
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,181.37,181.4,20,4,40,4,10,12,48,10698.0,0.12
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,181.4,181.49,20,4,40,4,10,12,48,10698.0,0.3500000000000001
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,181.49,181.56,20,4,40,4,10,12,48,10698.0,0.27
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,181.56,182.27,20,4,40,4,10,12,48,11294.0,2.93
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,182.27,182.8,20,4,40,4,10,12,48,11294.0,2.18
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,182.8,182.85,20,4,40,4,10,12,48,11294.0,0.21
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,182.85,182.88,20,4,40,4,10,12,48,11294.0,0.12
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,182.88,182.93,20,4,40,4,10,12,48,11294.0,0.21
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,182.93,183.02,20,4,40,4,10,12,48,11294.0,0.37
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,183.02,183.06,20,4,40,4,10,12,48,11294.0,0.16
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,183.06,183.17000000000004,20,4,40,4,10,12,48,11294.0,0.45
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,183.17000000000004,183.32,20,4,40,4,10,12,48,10795.0,0.5899999999999999
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,183.32,183.35,20,4,40,4,10,12,48,10795.0,0.12
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,183.35,183.42000000000004,20,4,40,4,10,12,48,10795.0,0.28
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,183.42000000000004,183.48,20,4,40,4,10,12,48,10795.0,0.24
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,183.48,183.56,20,4,40,4,10,12,48,10795.0,0.32
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,183.56,183.65,20,4,40,4,10,12,48,10878.0,0.36
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,183.65,183.92000000000004,20,4,40,4,10,12,48,10878.0,1.0700000000000003
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,183.92000000000004,186.72,20,4,40,4,10,12,48,10878.0,11.120000000000003
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,186.72,186.79,20,4,40,4,10,12,48,10878.0,0.28
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,186.79,186.82,20,4,40,4,10,12,48,10878.0,0.12
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,186.82,186.83,20,4,40,4,10,12,48,10878.0,0.04
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,186.83,186.88,20,4,40,4,10,12,48,10878.0,0.2
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,186.88,186.95000000000005,20,4,40,4,10,12,48,10878.0,0.28
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,186.95000000000005,187.17000000000004,20,4,40,4,10,12,48,10878.0,0.87
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,187.17000000000004,187.41,20,4,40,4,10,12,48,10034.0,0.88
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,187.41,187.45000000000005,20,4,40,4,10,12,48,10034.0,0.15
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,187.45000000000005,187.46,20,4,40,4,10,12,48,10034.0,0.04
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,187.46,187.62,20,4,40,4,10,12,48,10034.0,0.5899999999999999
A,S,Y,A,R,B,E,13.0,41.0,90,,090,70.0,187.62,187.65,20,4,40,4,10,12,48,10333.0,0.11
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,187.65,188.29,20,4,40,4,10,12,48,10333.0,2.41
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,188.29,188.46,20,4,40,4,10,12,48,10333.0,0.64
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,188.46,188.47,20,4,40,4,10,12,48,10333.0,0.04
C,O,,C,R,B,E,13.0,41.0,90,,090,70.0,188.47,188.5,20,0,32,4,0,19,76,10333.0,0.11
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,188.5,188.51,20,4,40,4,10,12,48,10333.0,0.04
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,188.51,189.61,20,4,40,4,10,12,48,10333.0,4.15
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,189.61,189.66,20,4,40,4,10,12,48,10333.0,0.19
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,189.66,189.96,20,4,40,4,10,12,48,10333.0,1.13
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,189.96,189.97,20,4,40,4,10,12,48,10333.0,0.04
C,O,,C,R,B,E,13.0,41.0,90,,090,70.0,189.97,190.0,20,0,32,4,0,19,76,10333.0,0.11
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,190.0,190.01,20,4,40,4,10,12,48,10333.0,0.04
A,S,,A,R,B,E,13.0,41.0,90,,090,70.0,190.01,190.17000000000004,20,4,40,4,10,12,48,10333.0,0.6
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,190.17000000000004,190.28,30,4,59,4,10,12,48,10333.0,0.4100000000000001
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,190.28,190.37,30,4,59,4,10,12,48,10333.0,0.34
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,190.37,190.38,30,4,59,4,10,12,48,10333.0,0.04
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,190.38,190.98,30,4,59,4,10,12,48,10333.0,2.26
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,190.98,191.5,30,4,198,4,10,12,48,10333.0,1.96
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,191.5,191.93,30,4,198,4,10,12,48,10333.0,1.6200000000000003
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,191.93,192.46,30,4,235,4,10,12,48,10333.0,2.0
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,192.46,192.74,30,4,290,4,10,12,48,10333.0,1.0600000000000003
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,192.74,192.9,30,4,220,4,10,12,48,10333.0,0.6
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,192.9,193.08,30,4,100,4,10,12,48,10333.0,0.68
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,193.08,193.1,30,4,100,4,10,12,48,10333.0,0.08
C,O,,C,R,A,E,1.0,41.0,90,,090,70.0,193.1,193.12,30,0,100,4,0,19,76,10333.0,0.08
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,193.12,193.14,30,4,100,4,10,12,48,10333.0,0.08
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,193.14,193.45000000000005,30,4,100,4,10,12,48,10333.0,1.17
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,193.45000000000005,193.99,30,4,134,4,10,12,48,10333.0,2.04
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,193.99,194.69,30,4,258,4,10,12,48,10333.0,2.64
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,194.69,194.71,30,4,258,4,10,12,48,10333.0,0.08
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,194.71,194.75,30,4,258,4,10,12,48,10333.0,0.15
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,194.75,194.89,30,4,122,4,10,12,48,10333.0,0.53
C,S,Y,C,R,A,E,1.0,41.0,90,,090,70.0,194.89,194.91,30,0,122,4,0,16,63,10333.0,0.08
C,O,,C,R,A,E,1.0,41.0,90,,090,70.0,194.91,194.93,30,0,122,4,0,25,99,10333.0,0.08
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,194.93,194.94,30,4,122,4,10,21,84,10333.0,0.04
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,194.94,195.17000000000004,30,4,122,4,10,12,48,10333.0,0.87
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,195.17000000000004,195.19,30,4,122,4,10,12,48,10333.0,0.08
C,O,,C,R,A,E,1.0,41.0,90,,090,70.0,195.19,195.21,30,0,122,4,0,19,76,10068.0,0.07000000000000002
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,195.21,195.23,30,4,122,4,10,12,48,10068.0,0.07000000000000002
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,195.23,195.49,30,4,122,4,10,12,48,10068.0,0.96
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,195.49,195.51,30,4,122,4,10,12,48,10068.0,0.07000000000000002
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,195.51,195.73,30,4,122,4,10,12,48,10068.0,0.8100000000000002
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,195.73,196.03,30,4,122,4,10,12,48,10170.0,1.11
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,196.03,196.20000000000005,30,4,122,4,10,12,48,10170.0,0.63
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,196.20000000000005,197.14,30,4,122,4,10,12,48,10170.0,3.4900000000000007
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,197.14,197.22,30,4,122,4,10,12,48,10170.0,0.3
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,197.22,197.75,30,4,122,4,10,12,48,10170.0,1.97
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,197.75,197.78,30,4,122,4,10,12,48,10170.0,0.11
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,197.78,198.18,30,4,122,4,10,12,48,10170.0,1.48
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,198.18,198.19,30,4,122,4,10,12,48,10170.0,0.04
C,O,,C,R,A,E,1.0,41.0,90,,090,70.0,198.19,198.21,30,0,122,4,0,19,76,10170.0,0.07000000000000002
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,198.21,198.22,30,4,122,4,10,12,48,10170.0,0.04
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,198.22,199.28,30,4,122,4,10,12,48,10170.0,3.9300000000000006
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,199.28,200.28,30,4,122,4,10,12,48,10170.0,3.71
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,200.28,200.3,30,4,122,4,10,12,48,10170.0,0.07000000000000002
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,200.3,200.4,30,4,122,4,10,12,48,10170.0,0.37
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,200.4,200.41,30,4,122,4,10,16,62,10170.0,0.04
C,O,,C,R,P,E,1.0,41.0,90,,090,70.0,200.41,200.42000000000004,30,0,122,4,0,19,76,10170.0,0.04
C,S,,C,R,P,E,1.0,41.0,90,,090,70.0,200.42000000000004,200.43,30,0,122,4,0,16,62,10170.0,0.04
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,200.43,200.48,30,4,122,4,10,12,48,10170.0,0.19
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,200.48,203.83,30,4,122,4,10,12,48,10170.0,12.44
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,203.83,204.28,30,4,122,4,10,12,48,10170.0,1.67
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,204.28,204.64,30,4,122,4,10,12,48,10170.0,1.34
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,204.64,204.77,30,4,122,4,10,12,48,10170.0,0.48
A,S,Y,A,R,A,E,1.0,41.0,90,,090,70.0,204.77,205.05,30,4,122,4,10,12,48,10170.0,1.04
A,S,,A,R,A,E,1.0,41.0,90,,090,70.0,205.05,205.12,30,4,122,4,10,12,48,10170.0,0.26
C,S,,C,R,P,E,1.0,41.0,90,,090,70.0,205.12,205.13,30,0,122,4,0,16,62,9688.0,0.04
C,O,,C,R,P,E,1.0,41.0,90,,090,70.0,205.13,205.16,30,0,122,4,0,19,76,9688.0,0.11
