CASENO,SEATPOS,VEHNO
2017013171,3,2
2017013174,3,2
2017013174,9,2
2017013176,3,2
2017013188,3,2
2017013195,3,2
2017013195,5,2
2017013200,3,2
2017013200,7,2
2017013203,3,2
2017013203,9,3
2017013208,7,2
2017013208,9,2
2017013211,3,1
2017013211,4,1
2017013211,5,1
2017013211,6,1
2017013216,3,2
2017013216,7,2
2017013216,9,2
2017013219,9,3
2017013222,3,2
2017013222,3,3
2017013233,7,1
2017013233,9,1
2017013234,3,1
2017013239,9,1
2017013241,6,2
2017013242,3,2
2017013242,6,2
2017013243,3,2
2017013243,3,3
2017013246,3,2
2017013246,4,2
2017013246,5,2
2017013246,6,2
2017013247,3,2
2017013249,3,2
2017013249,7,2
2017013254,3,2
2017013257,3,2
2017013257,6,2
2017013263,3,2
2017013263,4,2
2017013263,5,2
2017013263,6,2
2017013263,7,2
2017013265,9,2
2017013268,3,2
2017013269,3,2
2017013269,7,2
2017013269,9,2
2017013274,3,2
2017013275,3,2
2017013281,5,2
2017013289,3,2
2017013291,3,2
2017013292,3,2
2017013295,3,2
2017013296,3,2
2017013296,7,2
2017013302,3,2
2017013307,7,2
2017013307,9,2
2017013314,3,2
2017013320,3,1
2017013324,3,2
2017013325,3,2
2017013326,3,2
2017013326,7,2
2017013326,9,2
2017013327,3,3
2017013330,3,2
2017013337,3,2
2017013338,7,1
2017013338,9,1
2017013339,7,2
2017013339,9,2
2017013341,3,2
2017013341,6,2
2017013341,7,2
2017013341,9,2
2017013342,4,1
2017013342,6,1
2017013342,3,3
2017013343,3,2
2017013345,3,2
2017013352,3,2
2017013356,3,2
2017013357,3,3
2017013360,3,2
2017013362,3,2
2017013364,3,2
2017013364,6,2
2017013367,7,2
2017013367,9,2
2017013367,3,3
2017013367,4,3
2017013367,6,3
2017013370,11,1
2017013380,3,2
2017013383,3,2
2017013383,4,3
2017013386,3,2
2017013388,3,2
2017013391,6,1
2017013391,3,2
2017013391,4,2
2017013391,5,2
2017013395,6,2
2017013396,3,2
2017013396,6,2
2017013397,7,1
2017013397,10,1
2017013405,3,2
2017013406,3,2
2017013410,9,2
2017013413,8,1
2017013413,9,1
2017013415,3,2
2017013416,4,2
2017013416,6,2
2017013417,3,2
2017013419,3,2
2017013424,9,1
2017013424,3,2
2017013435,3,2
2017013442,3,2
2017013444,3,2
2017013449,3,3
2017013454,1,2
2017013455,3,2
2017013457,3,2
2017013457,9,2
2017013458,3,2
2017013464,3,2
2017013466,7,2
2017013469,4,2
2017013469,6,2
2017013469,7,2
2017013469,9,2
2017013470,3,3
2017013473,4,2
2017013475,3,2
2017013478,3,2
2017013479,3,2
2017013484,3,2
2017013488,3,1
2017013488,9,1
2017013488,3,2
2017013489,9,2
2017013490,7,1
2017013490,8,1
2017013491,7,1
2017013491,9,1
2017013493,9,1
2017013494,3,2
2017013497,4,1
2017013497,5,1
2017013497,6,1
2017013497,7,1
2017013497,9,1
2017013500,9,1
2017013501,9,1
2017013504,6,1
2017013504,3,2
2017013504,4,2
2017013504,5,2
2017013504,6,2
2017013505,3,1
2017013505,7,1
2017013505,9,1
2017013506,3,1
2017013507,3,2
2017013511,3,2
2017013512,7,1
2017013512,9,1
2017013517,3,2
2017013517,3,3
2017013517,4,3
2017013517,6,3
2017013518,3,1
2017013527,3,2
2017013532,3,2
2017013532,7,2
2017013532,9,2
2017013535,3,2
2017013539,7,1
2017013539,9,1
2017013539,3,2
2017013542,3,2
2017013555,3,2
2017013561,3,2
2017013561,3,3
2017013561,7,3
2017013561,9,3
2017013567,3,2
2017013567,7,2
2017013567,9,2
2017013569,9,1
2017013572,3,2
2017013574,3,2
2017013578,7,2
2017013578,9,2
2017013580,3,1
2017013580,6,1
2017013583,3,2
2017013583,4,2
2017013583,6,2
2017013585,7,1
2017013592,3,2
2017013595,7,1
2017013596,3,2
2017013598,3,3
2017013598,5,3
2017013603,4,1
2017013603,5,1
2017013603,6,1
2017013603,7,1
2017013603,9,1
2017013603,3,2
2017013606,3,2
2017013606,8,2
2017013609,3,2
2017013609,5,2
2017013609,7,2
2017013609,9,2
2017013612,3,2
2017013613,4,2
2017013614,4,1
2017013614,6,1
2017013614,3,2
2017013615,3,2
2017013615,7,2
2017013616,3,2
2017013618,6,2
2017013620,3,2
2017013621,6,1
2017013621,7,1
2017013621,9,1
2017013621,3,2
2017013622,3,2
2017013622,6,2
2017013622,3,3
2017013624,9,2
2017013625,3,2
2017013625,7,2
2017013625,9,2
2017013626,7,2
2017013626,9,2
2017013628,7,2
2017013628,9,2
2017013629,3,1
2017013629,7,1
2017013629,3,2
2017013629,4,2
2017013629,5,2
2017013629,6,2
2017013629,8,2
2017013644,9,2
2017013647,9,1
2017013647,3,2
2017013649,3,2
2017013649,4,2
2017013649,5,2
2017013649,7,2
2017013649,9,2
2017013651,3,2
2017013654,3,2
2017013657,3,2
2017013657,7,2
2017013657,9,2
2017013658,7,1
2017013658,9,1
2017013659,3,2
2017013661,8,2
2017013662,3,2
2017013662,10,2
2017013676,7,1
2017013676,9,1
2017013677,3,2
2017013680,3,2
2017013685,1,2
2017013686,3,2
2017013706,4,2
2017013710,6,1
2017013713,7,1
2017013713,9,1
2017013716,3,2
2017013722,3,2
2017013746,3,2
2017013768,7,2
2017013768,9,2
2017013770,3,2
2017013773,6,1
2017013777,3,2
2017013777,4,2
2017013777,9,2
2017013779,3,3
2017013782,4,1
2017013782,5,1
2017013782,6,1
2017013782,7,1
2017013782,9,1
2017013782,3,2
2017013783,3,3
2017013788,3,2
2017013788,7,2
2017013788,9,2
2017013790,4,1
2017013790,9,1
2017013790,3,2
2017013798,3,2
2017013808,3,2
2017013808,7,2
2017013808,8,2
2017013808,9,2
2017013840,3,2
2017013842,3,2
2017013842,7,2
2017013842,8,2
2017013842,9,2
2017013842,3,3
2017013845,3,2
2017013845,5,2
2017013854,11,2
2017013856,7,1
2017013856,9,1
2017013861,6,2
2017013877,4,2
2017013877,9,2
2017013877,11,2
2017013879,3,2
2017013886,3,2
2017013889,3,2
2017013894,6,1
2017013894,7,1
2017013897,7,1
2017013897,9,1
2017013899,3,2
2017013899,8,2
2017013899,9,2
2017013906,3,2
2017013906,4,2
2017013906,6,2
2017013906,7,2
2017013906,9,2
2017013909,3,2
2017013909,4,2
2017013909,6,2
2017013936,7,1
2017013943,3,2
2017013944,7,1
2017013946,3,2
2017013948,3,2
2017013951,9,1
2017013951,3,2
2017013951,9,2
2017013952,3,3
2017013953,3,2
2017013956,7,1
2017013956,3,2
2017013957,3,1
2017013959,3,2
2017013966,7,1
2017013966,3,2
2017013971,9,2
2017013973,3,2
2017013973,5,2
2017013987,5,3
2017013987,7,3
2017013992,3,2
2017013992,7,2
2017013992,9,2
2017013995,3,2
2017013997,4,2
2017013997,6,2
2017013997,3,3
2017013997,7,3
2017013997,9,3
2017013998,3,2
2017013998,7,2
2017013998,9,2
2017014001,6,1
2017014006,3,2
2017014006,7,2
2017014006,9,2
2017014009,4,1
2017014009,6,1
2017014013,3,3
2017014024,3,3
2017014027,4,2
2017014027,6,2
2017014027,7,2
2017014030,9,2
2017014031,3,2
2017014031,9,2
2017014032,3,2
2017014032,4,2
2017014032,6,2
2017014035,3,2
2017014041,3,2
2017014044,3,2
2017014053,7,1
2017014057,3,2
2017014080,3,2
2017014082,3,2
2017014083,7,1
2017014083,9,1
2017014091,3,1
2017014091,7,1
2017014091,3,2
2017014091,7,2
2017014091,9,2
2017014097,3,2
2017014099,3,2
2017014103,3,2
2017014111,3,2
2017014111,9,2
2017014111,3,3
2017014115,3,1
2017014115,9,1
2017014115,3,2
2017014115,7,2
2017014115,9,2
2017014116,3,2
2017014121,3,2
2017014123,3,2
2017014127,7,1
2017014127,8,1
2017014127,3,2
2017014127,7,2
2017014127,9,2
2017014128,3,1
2017014128,3,2
2017014128,7,2
2017014129,9,1
2017014129,3,2
2017014133,3,2
2017014133,11,2
2017014133,3,3
2017014133,8,3
2017014133,9,3
2017014134,3,2
2017014139,3,2
2017014142,3,2
2017014142,4,2
2017014142,5,2
2017014142,6,2
2017014144,6,1
2017014153,3,2
2017014161,7,2
2017014161,8,2
2017014161,9,2
2017014168,3,2
2017014173,2,1
2017014174,6,1
2017014174,3,2
2017014177,3,2
2017014178,3,2
2017014182,3,2
2017014184,3,2
2017014187,3,2
2017014188,7,1
2017014188,9,1
2017014189,3,2
2017014190,3,2
2017014194,3,2
2017014194,6,2
2017014194,7,2
2017014194,9,2
2017014198,3,2
2017014204,3,2
2017014207,4,1
2017014207,5,1
2017014207,6,1
2017014208,5,1
2017014208,6,1
2017014213,4,1
2017014213,7,1
2017014213,9,1
2017014214,7,2
2017014219,3,2
2017014223,3,3
2017014223,4,3
2017014225,3,2
2017014225,9,2
2017014226,3,2
2017014228,3,2
2017014228,7,2
2017014228,9,2
2017014230,3,2
2017014232,3,2
2017014233,3,1
2017014233,9,1
2017014235,7,1
2017014235,9,1
2017014239,9,2
2017014240,3,2
2017014240,7,2
2017014240,9,2
2017014244,7,1
2017014244,9,1
2017014245,3,2
2017014248,3,2
2017014255,3,2
2017014256,3,3
2017014256,6,3
2017014256,9,3
2017014257,4,1
2017014260,3,2
2017014268,7,1
2017014268,9,1
2017014270,3,3
2017014271,3,2
2017014272,3,2
2017014272,7,2
2017014274,3,2
2017014274,7,2
2017014274,9,2
2017014274,1,3
2017014275,3,2
2017014275,7,2
2017014275,8,2
2017014275,9,2
2017014281,1,2
2017014282,7,1
2017014282,8,1
2017014282,9,1
2017014282,3,2
2017014282,7,2
2017014282,9,2
2017014284,3,2
2017014289,9,1
2017014290,3,2
2017014300,3,2
2017014303,3,1
2017014303,7,1
2017014305,7,1
2017014305,9,1
2017014305,3,2
2017014310,3,2
2017014313,3,3
2017014313,4,3
2017014313,6,3
2017014314,3,2
2017014315,3,1
2017014315,9,1
2017014321,3,2
2017014323,9,2
2017014328,3,2
2017014329,3,2
2017014334,7,2
2017014334,9,2
2017014337,7,1
2017014343,9,1
2017014344,3,2
2017014345,3,2
2017014353,3,2
2017014353,7,2
2017014353,9,2
2017014355,7,1
2017014355,9,1
2017014355,3,3
2017014355,7,3
2017014355,9,3
2017014357,3,2
2017014365,4,1
2017014365,5,1
2017014365,6,1
2017014365,3,2
2017014368,3,2
2017014368,7,2
2017014369,3,2
2017014369,9,2
2017014370,3,2
2017014371,6,2
2017014371,9,2
2017014374,12,2
2017014375,3,2
2017014375,4,2
2017014375,6,2
2017014375,7,2
2017014375,8,2
2017014375,9,2
2017014376,3,2
2017014381,9,2
2017014384,3,2
2017014384,7,2
2017014384,8,2
2017014384,9,2
2017014401,3,2
2017014402,3,1
2017014402,3,2
2017014402,3,3
2017014404,11,3
2017014408,3,3
2017014410,9,2
2017014415,6,1
2017014416,3,2
2017014416,4,2
2017014416,8,2
2017014416,3,3
2017014416,7,3
2017014416,9,3
2017014422,3,2
2017014430,4,1
2017014430,6,1
2017014432,3,2
2017014434,3,3
2017014440,9,1
2017014441,3,2
2017014443,3,2
2017014450,6,1
2017014453,3,2
2017014453,3,3
2017014455,3,2
2017014457,3,2
2017014457,7,2
2017014457,9,2
2017014462,9,1
2017014462,3,2
2017014463,3,2
2017014466,3,2
2017014468,3,1
2017014469,3,2
2017014470,3,2
2017014472,3,2
2017014472,7,2
2017014472,8,2
2017014472,9,2
2017014474,11,1
2017014480,3,2
2017014482,3,2
2017014485,4,2
2017014485,5,2
2017014485,6,2
2017014487,3,1
2017014487,3,2
2017014494,3,2
2017014494,4,2
2017014495,3,2
2017014495,6,2
2017014496,3,2
2017014499,9,1
2017014499,3,2
2017014499,9,2
2017014500,3,2
2017014503,3,2
2017014503,4,2
2017014503,6,2
2017014508,3,2
2017014509,3,2
2017014511,3,2
2017014513,6,1
2017014514,3,3
2017014515,7,2
2017014516,7,2
2017014521,4,2
2017014521,6,2
2017014522,7,1
2017014522,9,1
2017014525,9,1
2017014525,3,2
2017014526,3,2
2017014528,9,1
2017014541,3,2
2017014541,7,2
2017014543,3,2
2017014552,3,2
2017014553,3,3
2017014553,7,3
2017014555,3,2
2017014556,3,2
2017014557,3,2
2017014557,8,2
2017014567,3,3
2017014567,7,3
2017014571,7,1
2017014571,9,1
2017014576,3,2
2017014577,7,1
2017014583,3,1
2017014586,3,2
2017014588,6,1
2017014589,3,2
2017014590,11,2
2017014591,7,2
2017014591,9,2
2017014596,9,1
2017014596,3,2
2017014601,3,2
2017014601,9,2
2017014607,3,2
2017014608,3,2
2017014610,3,2
2017014621,3,1
2017014625,10,1
2017014625,3,2
2017014626,9,1
2017014631,3,2
2017014631,9,2
2017014632,3,2
2017014638,3,2
2017014638,8,2
2017014650,13,2
2017014652,3,2
2017014655,7,2
2017014655,9,2
2017014659,3,2
2017014660,3,2
2017014671,3,2
2017014674,3,2
2017014678,3,2
2017014686,3,2
2017014689,7,1
2017014689,9,1
2017014690,7,1
2017014690,3,2
2017014704,3,2
2017014704,3,3
2017014706,3,2
2017014708,3,3
2017014709,7,1
2017014709,8,1
2017014709,9,1
2017014715,3,2
2017014727,3,2
2017014728,3,2
2017014728,6,2
2017014746,3,2
2017014746,9,2
2017014749,3,2
2017014749,4,2
2017014749,5,2
2017014749,6,2
2017014750,7,2
2017014750,8,2
2017014750,9,2
2017014757,7,2
2017014757,9,2
2017014758,9,1
2017014760,3,2
2017014761,3,2
2017014767,3,2
2017014772,3,2
2017014776,3,2
2017014786,3,2
2017014795,3,2
2017014801,6,2
2017014812,8,1
2017014818,8,1
2017014818,9,1
2017014818,9,2
2017014819,3,1
2017014834,7,1
2017014837,3,2
2017014838,3,2
2017014839,9,1
2017014841,8,3
2017014842,9,1
2017014865,6,1
2017014867,3,2
2017014872,3,2
2017014872,4,2
2017014872,5,2
2017014872,6,2
2017014872,7,2
2017014872,9,2
2017014874,1,2
2017014875,7,1
2017014877,3,2
2017014899,3,2
2017014905,3,2
2017014918,7,1
2017014920,3,2
2017014920,5,2
2017014920,7,2
2017014929,9,3
2017014931,7,2
2017014931,8,2
2017014931,9,2
2017014939,3,2
2017014943,3,2
2017014943,9,2
2017014954,9,2
2017014955,7,1
2017014955,9,1
2017014958,9,1
2017014958,3,2
2017014961,3,2
2017014979,5,2
2017014980,7,2
2017014981,3,2
2017014984,3,2
2017014988,7,2
2017014988,9,2
2017014989,3,2
2017014995,3,2
2017014998,3,2
2017015007,3,3
2017015007,7,3
2017015007,9,3
2017015008,3,2
2017015012,3,2
2017015012,7,2
2017015012,9,2
2017015013,3,2
2017015013,8,2
2017015030,3,2
2017015031,3,2
2017015031,7,2
2017015031,3,3
2017015033,9,1
2017015037,3,2
2017015041,3,2
2017015041,9,3
2017015046,9,2
2017015048,3,2
2017015048,7,2
2017015048,9,2
2017015051,3,1
2017015051,7,1
2017015056,4,2
2017015056,6,2
2017015058,9,1
2017015062,3,2
2017015063,3,2
2017015064,3,2
2017015074,9,1
2017015077,3,2
2017015083,3,3
2017015085,3,2
2017015089,4,2
2017015089,5,2
2017015089,6,2
2017015094,3,2
2017015097,3,2
2017015099,2,2
2017015099,3,2
2017015104,3,3
2017015110,3,2
2017015110,7,2
2017015112,3,2
2017015112,7,2
2017015118,3,2
2017015118,4,2
2017015121,3,2
2017015129,7,2
2017015130,3,2
2017015130,7,2
2017015130,9,2
2017015132,9,1
2017015134,9,3
2017015138,6,1
2017015138,9,2
2017015138,3,3
2017015138,7,3
2017015138,9,3
2017015139,3,2
2017015140,7,1
2017015140,9,1
2017015147,3,1
2017015147,7,1
2017015151,7,3
2017015153,3,2
2017015154,3,1
2017015154,9,1
2017015171,3,2
2017015172,3,2
2017015172,7,2
2017015172,9,2
2017015173,3,2
2017015173,7,2
2017015180,11,2
2017015181,9,2
2017015181,3,3
2017015184,3,2
2017015184,9,2
2017015189,9,1
2017015189,7,3
2017015190,3,2
2017015193,4,1
2017015195,3,2
2017015195,6,3
2017015196,3,1
2017015196,4,1
2017015196,5,1
2017015196,6,1
2017015196,7,1
2017015196,8,1
2017015198,3,2
2017015205,3,2
2017015205,9,2
2017015207,3,2
2017015213,3,2
2017015214,3,1
2017015222,3,3
2017015223,3,2
2017015223,7,2
2017015224,9,2
2017015228,3,3
2017015230,9,2
2017015237,3,2
2017015248,9,1
2017015251,3,2
2017015260,3,2
2017015260,3,3
2017015260,11,3
2017015261,3,2
2017015261,4,2
2017015262,3,3
2017015266,7,1
2017015266,9,1
2017015266,3,2
2017015266,9,2
2017015268,3,2
2017015276,3,2
2017015276,7,2
2017015277,3,1
2017015278,9,1
2017015281,9,2
2017015283,9,1
2017015283,3,2
2017015286,4,1
2017015289,7,1
2017015289,3,2
2017015289,4,2
2017015289,6,2
2017015289,3,3
2017015289,7,3
2017015290,9,2
2017015296,7,1
2017015300,3,2
2017015301,3,2
2017015301,5,2
2017015302,5,1
2017015302,6,1
2017015302,3,2
2017015302,4,2
2017015302,9,2
2017015302,4,3
2017015302,5,3
2017015302,6,3
2017015305,3,2
2017015307,3,2
2017015307,6,2
2017015309,3,2
2017015310,7,1
2017015310,3,2
2017015317,3,2
2017015318,3,2
2017015321,7,1
2017015323,3,2
2017015330,3,2
2017015330,7,2
2017015337,1,2
2017015340,5,2
2017015340,6,2
2017015343,3,2
2017015345,2,2
2017015345,3,2
2017015345,7,2
2017015346,3,3
2017015347,7,2
2017015348,3,2
2017015350,7,1
2017015350,9,1
2017015351,3,1
2017015351,8,1
2017015351,3,2
2017015351,7,2
2017015352,3,2
2017015352,9,2
2017015353,3,2
2017015356,7,1
2017015356,9,1
2017015356,3,2
2017015358,3,3
2017015361,3,1
2017015361,3,2
2017015362,3,1
2017015362,8,1
2017015362,9,1
2017015362,3,2
2017015363,9,2
2017015364,3,2
2017015364,4,2
2017015364,6,2
2017015364,7,2
2017015364,9,2
2017015377,3,2
2017015381,3,2
2017015387,3,2
2017015389,7,1
2017015389,8,1
2017015390,3,2
2017015391,3,2
2017015394,3,2
2017015395,3,2
2017015397,3,2
2017015399,6,1
2017015405,3,2
2017015406,3,2
2017015409,3,2
2017015409,4,2
2017015411,3,1
2017015411,9,1
2017015416,9,1
2017015420,4,1
2017015420,7,2
2017015420,9,2
2017015421,6,1
2017015421,3,2
2017015422,3,2
2017015422,4,2
2017015422,6,2
2017015422,7,2
2017015422,9,2
2017015427,3,2
2017015436,7,2
2017015436,9,2
2017015438,9,3
2017015440,3,2
2017015441,3,3
2017015445,3,2
2017015448,5,1
2017015448,3,2
2017015450,3,1
2017015452,7,1
2017015452,8,1
2017015452,9,1
2017015453,3,2
2017015455,3,1
2017015455,3,2
2017015455,4,2
2017015455,6,2
2017015455,7,2
2017015455,9,2
2017015463,3,2
2017015466,7,2
2017015466,8,2
2017015467,3,2
2017015467,7,2
2017015470,7,2
2017015470,8,2
2017015470,9,2
2017015474,3,2
2017015474,9,2
2017015476,2,1
2017015477,3,2
2017015479,7,2
2017015482,3,2
2017015483,3,2
2017015486,3,2
2017015493,3,2
2017015493,6,2
2017015495,3,2
2017015496,3,2
2017015496,7,2
2017015496,9,2
2017015500,7,2
2017015500,9,2
2017015501,9,1
2017015505,3,1
2017015505,1,2
2017015505,7,2
2017015505,9,2
2017015508,3,2
2017015514,3,2
2017015516,3,3
2017015521,4,2
2017015521,6,2
2017015522,3,2
2017015526,3,2
2017015526,11,3
2017015527,9,3
2017015528,11,1
2017015530,3,2
2017015531,3,3
2017015548,3,2
2017015550,3,2
2017015552,7,2
2017015552,8,2
2017015552,9,2
2017015555,3,2
2017015555,6,2
2017015558,3,2
2017015558,4,2
2017015560,3,1
2017015560,3,3
2017015560,5,3
2017015560,6,3
2017015567,3,2
2017015568,4,1
2017015572,3,2
2017015574,4,1
2017015574,5,1
2017015574,6,1
2017015579,9,2
2017015587,5,1
2017015588,3,2
2017015590,3,2
2017015592,3,2
2017015593,3,2
2017015598,7,2
2017015603,7,1
2017015606,7,1
2017015608,4,2
2017015608,6,2
2017015615,3,2
2017015618,3,2
2017015622,7,1
2017015628,2,2
2017015628,3,2
2017015630,3,2
2017015633,3,3
2017015633,6,3
2017015642,7,2
2017015642,9,2
2017015646,9,1
2017015647,3,3
2017015647,5,3
2017015647,7,3
2017015650,3,2
2017015652,3,3
2017015654,3,2
2017015658,3,2
2017015660,3,2
2017015660,7,2
2017015660,8,2
2017015664,3,2
2017015671,3,2
2017015671,7,2
2017015672,7,1
2017015672,9,1
2017015677,7,1
2017015677,9,1
2017015683,3,3
2017015688,7,1
2017015688,9,1
2017015688,3,3
2017015693,3,2
2017015697,3,2
2017015699,7,2
2017015699,9,2
2017015700,9,2
2017015703,6,1
2017015704,3,2
2017015707,3,2
2017015711,3,3
2017015711,6,3
2017015717,3,2
2017015718,3,2
2017015718,5,2
2017015723,3,1
2017015723,9,1
2017015728,3,2
2017015732,3,2
2017015734,3,2
2017015746,7,2
2017015751,3,2
2017015756,8,1
2017015757,3,2
2017015758,9,2
2017015758,13,2
2017015761,3,2
2017015761,7,2
2017015763,3,2
2017015778,3,2
2017015782,3,2
2017015782,7,2
2017015782,8,2
2017015782,9,2
2017015785,8,2
2017015790,3,2
2017015790,7,2
2017015790,9,2
2017015794,9,2
2017015795,3,3
2017015796,1,2
2017015797,7,1
2017015797,3,2
2017015798,3,2
2017015799,3,2
2017015803,3,2
2017015803,7,2
2017015803,9,2
2017015805,6,1
2017015806,3,2
2017015807,3,2
2017015807,7,2
2017015807,9,2
2017015808,3,2
2017015812,9,2
2017015825,3,2
2017015828,3,2
2017015828,9,2
2017015833,7,1
2017015834,3,3
2017015844,9,2
2017015849,11,2
2017015851,7,2
2017015851,9,2
2017015854,3,2
2017015855,3,2
2017015858,3,2
2017015858,5,2
2017015860,3,3
2017015863,6,2
2017015863,9,2
2017015874,3,3
2017015877,3,2
2017015877,9,2
2017015889,3,3
2017015890,3,2
2017015892,3,2
2017015892,3,3
2017015896,9,2
2017015898,7,1
2017015910,3,2
2017015910,9,2
2017015915,3,2
2017015923,9,1
2017015925,3,2
2017015925,9,2
2017015925,3,3
2017015928,3,3
2017015930,3,2
2017015930,9,2
2017015932,3,2
2017015932,4,2
2017015932,6,2
2017015932,7,2
2017015932,9,2
2017015933,3,2
2017015941,3,3
2017015952,3,1
2017015952,3,2
2017015954,3,2
2017015964,2,1
2017015965,3,2
2017015967,9,1
2017015971,8,1
2017015972,7,1
2017015972,8,1
2017015976,4,1
2017015976,5,1
2017015976,6,1
2017015977,3,1
2017015984,6,2
2017015996,3,2
2017015997,3,2
2017016005,4,2
2017016005,6,2
2017016007,8,3
2017016014,3,1
2017016014,8,1
2017016014,3,2
2017016014,7,2
2017016014,9,2
2017016015,3,2
2017016016,3,2
2017016020,3,2
2017016023,3,2
2017016026,4,1
2017016030,3,2
2017016033,7,2
2017016035,9,1
2017016047,5,1
2017016051,3,2
2017016052,9,2
2017016053,3,2
2017016053,4,3
2017016053,6,3
2017016055,3,2
2017016059,3,2
2017016064,7,1
2017016068,3,2
2017016068,7,2
2017016068,8,2
2017016068,9,2
2017016069,6,1
2017016071,5,1
2017016071,7,1
2017016071,9,1
2017016071,3,2
2017016071,5,2
2017016072,3,2
2017016073,3,2
2017016073,7,2
2017016073,9,2
2017016073,3,3
2017016074,3,2
2017016076,6,2
2017016076,7,2
2017016086,9,1
2017016092,7,2
2017016092,9,2
2017016094,3,2
2017016094,4,2
2017016094,6,2
2017016096,3,2
2017016108,3,2
2017016111,7,2
2017016111,9,2
2017016124,3,1
2017016124,6,1
2017016124,7,1
2017016130,3,2
2017016132,7,2
2017016143,7,1
2017016143,3,2
2017016145,9,3
2017016146,7,1
2017016146,9,1
2017016150,3,2
2017016150,4,2
2017016150,6,2
2017016157,3,2
2017016168,8,2
2017016169,3,2
2017016171,7,1
2017016171,3,2
2017016171,7,2
2017016172,3,2
2017016178,3,2
2017016178,7,2
2017016178,8,2
2017016178,9,2
2017016182,9,2
2017016183,3,3
2017016184,3,2
2017016184,6,2
2017016185,6,1
2017016185,7,1
2017016185,3,2
2017016188,3,2
2017016191,3,2
2017016191,7,2
2017016197,3,1
2017016197,5,1
2017016207,9,1
2017016209,8,2
2017016210,3,2
2017016210,3,3
2017016211,3,2
2017016213,7,1
2017016213,8,1
2017016213,9,1
2017016213,3,2
2017016213,7,2
2017016213,9,2
2017016213,3,3
2017016213,9,3
2017016214,3,3
2017016216,3,2
2017016219,3,2
2017016220,3,2
2017016221,3,2
2017016221,9,2
2017016222,3,2
2017016222,4,2
2017016222,5,2
2017016222,6,2
2017016222,8,2
2017016229,3,1
2017016232,3,1
2017016232,3,2
2017016232,9,2
2017016234,3,2
2017016234,6,2
2017016236,3,3
2017016246,3,1
2017016246,3,2
2017016251,3,2
2017016254,3,2
2017016256,3,2
2017016261,3,2
2017016262,3,2
2017016265,3,2
2017016265,3,3
2017016268,3,2
2017016268,7,2
2017016268,8,2
2017016268,9,2
2017016270,9,1
2017016273,3,2
2017016273,7,2
2017016275,3,2
2017016279,3,2
2017016279,9,2
2017016280,9,1
2017016280,3,2
2017016280,7,2
2017016280,9,2
2017016286,3,2
2017016288,3,2
2017016289,4,2
2017016289,6,2
2017016291,5,1
2017016291,3,2
2017016291,7,2
2017016291,9,2
2017016295,3,2
2017016299,3,2
2017016300,6,2
2017016303,3,2
2017016307,3,3
2017016307,7,3
2017016309,3,2
2017016314,3,2
2017016315,3,2
2017016322,3,2
2017016324,9,1
2017016326,4,2
2017016326,5,2
2017016329,3,2
2017016330,9,2
2017016331,3,2
2017016339,3,2
2017016339,4,2
2017016339,6,2
2017016341,11,1
2017016341,3,2
2017016342,3,2
2017016351,3,2
2017016357,7,1
2017016357,9,1
2017016357,3,2
2017016358,3,2
2017016359,3,2
2017016361,3,2
2017016364,3,2
2017016365,7,1
2017016365,9,1
2017016368,3,3
2017016368,7,3
2017016370,4,2
2017016370,6,2
2017016376,3,2
2017016381,4,2
2017016381,5,2
2017016381,6,2
2017016382,3,2
2017016382,6,2
2017016384,3,2
2017016384,7,2
2017016386,3,2
2017016387,3,2
2017016388,7,1
2017016388,8,1
2017016388,3,2
2017016388,7,2
2017016388,3,3
2017016391,6,2
2017016394,3,2
2017016395,3,3
2017016402,3,2
2017016403,3,2
2017016406,3,1
2017016413,3,2
2017016416,3,2
2017016417,3,2
2017016418,3,3
2017016418,9,3
2017016423,3,2
2017016423,3,3
2017016425,3,3
2017016426,3,3
2017016428,9,1
2017016428,3,2
2017016428,7,2
2017016428,9,2
2017016433,9,2
2017016434,3,2
2017016441,3,2
2017016450,9,2
2017016455,2,2
2017016455,3,2
2017016456,7,2
2017016456,9,2
2017016457,3,2
2017016460,3,2
2017016460,6,2
2017016465,3,3
2017016465,7,3
2017016465,9,3
2017016466,9,1
2017016466,3,2
2017016470,3,2
2017016474,3,2
2017016474,4,2
2017016476,3,3
2017016482,3,2
2017016485,9,1
2017016486,4,1
2017016498,3,2
2017016503,3,1
2017016503,3,2
2017016513,7,2
2017016513,9,2
2017016522,3,2
2017016533,3,2
2017016538,3,2
2017016538,4,2
2017016538,6,2
2017016539,6,1
2017016539,3,2
2017016539,3,3
2017016543,3,2
2017016545,3,3
2017016546,3,2
2017016546,7,2
2017016546,8,2
2017016548,3,2
2017016552,3,2
2017016558,3,2
2017016564,3,2
2017016564,9,2
2017016569,3,2
2017016580,9,2
2017016581,3,2
2017016581,4,2
2017016581,5,2
2017016581,8,2
2017016595,7,2
2017016598,3,2
2017016598,9,2
2017016598,3,3
2017016609,7,1
2017016609,9,1
2017016616,3,2
2017016618,3,2
2017016618,6,2
2017016627,3,2
2017016632,3,2
2017016632,6,2
2017016636,3,3
2017016638,3,2
2017016638,9,2
2017016644,3,3
2017016646,9,2
2017016654,4,2
2017016654,6,2
2017016657,3,2
2017016657,4,2
2017016657,6,2
2017016661,3,2
2017016661,3,3
2017016661,7,3
2017016661,9,3
2017016665,3,2
